source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
32, 1, 281, 10299999, 1, 168, 43, 64, 10000000, 10000000, 0.967547, 0.776501, 0.648354, 0, 0, 145, 1
64, -1, 317, 10300200, 2, 43, 168, 50, 110, 283, 0.968824, 1, 0.538183, 0.539477, 0.304685, 145, 0
168, -1, 358, 10300200, 2, 43, 50, 110, 236, 182, 1, 0.82647, 0.647372, 0.27448, 0.275127, 145, 1
43, 1, 476, 10300588, 3, 157, 244, 245, 50, 182, 0.934695, 0.876862, 0.8625, 1, 0.752747, 145, 1
50, -1, 520, 10300588, 3, 28, 157, 244, 283, 236, 1, 0.970402, 1, 1, 0.862444, 145, 0
50, -1, 520, 10300846, 4, 28, 157, 244, 283, 236, 1, 0.970375, 1, 1, 0.86242, 145, 0
182, -1, 556, 10300846, 4, 236, 28, 128, 157, 244, 1, 1, 0.860616, 0.970375, 1, 145, 0
245, -1, 579, 10300846, 4, 128, 34, 236, 2, 28, 0.968193, 0.862305, 1, 1, 1, 145, 0
244, 1, 618, 10300847, 4, 34, 128, 236, 28, 2, 0.970093, 1, 1, 1, 0.82513, 145, 0
157, 1, 648, 10300847, 4, 34, 128, 236, 195, 28, 0.754517, 0.860616, 0.970223, 0.84547, 1, 145, 1
28, 1, 682, 10301144, 5, 128, 252, 34, 195, 219, 0.753015, 0.877465, 0.538923, 0.968537, 0.482289, 145, 0
195, -1, 756, 10301144, 5, 210, 299, 262, 189, 289, 1, 1, 1, 0.864219, 0.972046, 145, 1
262, 12, 798, 10313344, 6, 68, 77, 279, 223, 189, 0.964494, 1, 0.612139, 0.611696, 1, 145, 0
289, 12, 798, 10313344, 6, 130, 77, 68, 189, 223, 0.769299, 1, 0.823878, 1, 0.538303, 145, 0
299, 12, 798, 10313344, 6, 77, 279, 189, 68, 210, 1, 0.700339, 1, 0.686565, 1, 145, 1
210, 19, 798, 10317544, 7, 68, 77, 189, 223, 248, 0.954464, 1, 1, 0.430448, 0.322731, 145, 0
189, 40, 798, 10317544, 7, 77, 248, 68, 279, 223, 1, 0.410782, 0.482003, 0.361983, 0.318399, 145, 0
77, 86, 798, 10317544, 7, 130, 248, 279, 223, 68, 1, 0.952512, 0.547745, 0.53806, 0.723005, 145, 1
68, 108, 801, 10317545, 7, 3, 130, 248, 223, 279, 0.968845, 1, 1, 1, 0.969377, 145, 0
68, 108, 801, 10317855, 8, 3, 130, 248, 223, 279, 0.968812, 1, 1, 1, 0.969345, 145, 0
279, 201, 812, 10317855, 8, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 145, 0
248, 220, 798, 10317855, 8, 288, 196, 3, 95, 130, 0.943455, 0.952347, 1, 0.796201, 1, 145, 1
130, 248, 798, 10322055, 9, 258, 196, 3, 288, 95, 0.953407, 0.945359, 1, 0.604238, 0.538206, 145, 0
3, 275, 798, 10322055, 9, 196, 288, 258, 204, 95, 0.92989, 0.860621, 0.794506, 0.64396, 0.645847, 145, 0
196, 354, 801, 10322055, 9, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.861733, 145, 0
288, 387, 801, 10322055, 9, 82, 135, 108, 31, 294, 1, 0.842955, 1, 1, 0.361612, 145, 1
31, 401, 882, 10322418, 10, 82, 108, 79, 10000000, 10000000, 0.644831, 0.752181, 0.321813, 0, 0, 145, 0
82, 483, 798, 10322418, 10, 135, 294, 271, 234, 33, 0.821069, 0.723193, 0.72284, 0.68541, 0.644893, 145, 1
33, 520, 801, 10322832, 11, 6, 175, 217, 263, 296, 1, 0.968012, 1, 0.970497, 0.965736, 145, 0
135, 551, 801, 10322832, 11, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 145, 1
234, 578, 801, 10322832, 11, 6, 175, 217, 296, 263, 1, 0.968012, 1, 1, 1, 145, 0
271, 587, 801, 10322832, 11, 6, 175, 217, 296, 263, 0.968406, 1, 1, 1, 1, 145, 0
294, 587, 801, 10322832, 11, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 145, 0
263, 598, 787, 10323129, 12, 6, 175, 217, 225, 296, 1, 1, 1, 0.136876, 1, 145, 0
296, 598, 787, 10323129, 12, 6, 175, 217, 225, 263, 1, 1, 0.970142, 0.10761, 1, 145, 0
217, 619, 798, 10323129, 12, 6, 225, 175, 192, 272, 1, 0.64566, 1, 0.303811, 0.136851, 145, 0
175, 648, 798, 10323129, 12, 200, 6, 225, 272, 127, 1, 1, 0.464574, 0.361845, 0.18935, 145, 0
6, 685, 798, 10323129, 12, 272, 200, 192, 225, 127, 0.753622, 0.635429, 0.537462, 0.53805, 0.362018, 145, 1
272, 812, 798, 10323531, 13, 57, 192, 284, 177, 200, 0.969689, 1, 0.536404, 0.481726, 0.967416, 145, 1
200, 821, 798, 10323531, 13, 177, 51, 291, 57, 261, 1, 1, 0.915247, 1, 0.684873, 145, 0
200, 821, 798, 10323932, 14, 177, 51, 291, 57, 261, 1, 1, 0.915135, 1, 0.684835, 145, 0
192, 850, 798, 10323932, 14, 284, 57, 51, 229, 291, 0.927274, 1, 0.752184, 0.636142, 0.637186, 145, 0
57, 889, 798, 10323932, 14, 261, 291, 284, 177, 51, 0.951751, 0.939654, 0.722625, 0.751628, 0.819268, 145, 1
177, 956, 801, 10323932, 14, 145, 284, 229, 39, 291, 0.858975, 1, 1, 0.751479, 1, 145, 0
284, 987, 801, 10323932, 14, 145, 39, 10000000, 10000000, 10000000, 1, 0.858833, 0, 0, 0, 145, 0
51, 920, 801, 10324203, 15, 284, 229, 291, 261, 203, 1, 1, 1, 1, 1, 145, 0
177, 956, 801, 10324203, 15, 145, 284, 229, 39, 291, 0.85895, 1, 1, 0.751457, 1, 145, 0
284, 987, 801, 10324203, 15, 145, 39, 10000000, 10000000, 10000000, 1, 0.858808, 0, 0, 0, 145, 0
261, 1001, 812, 10324204, 15, 145, 284, 229, 291, 10000000, 1, 1, 1, 1, 0, 145, 1
291, 1001, 812, 10324204, 15, 145, 284, 229, 261, 10000000, 1, 1, 1, 1, 0, 145, 0
291, 1001, 812, 10324566, 16, 145, 284, 229, 261, 10000000, 1, 1, 1, 1, 0, 145, 0
284, 987, 801, 10324566, 16, 145, 39, 10000000, 10000000, 10000000, 1, 0.858774, 0, 0, 0, 145, 0
229, 980, 801, 10324566, 16, 145, 39, 284, 10000000, 10000000, 1, 0.858774, 1, 0, 0, 145, 0
279, 201, 812, 10334055, 9, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 145, 0
248, 220, 798, 10334055, 9, 288, 196, 3, 95, 130, 0.940579, 0.949904, 1, 0.794153, 1, 145, 0
79, 401, 680, 10334618, 11, 108, 96, 31, 10000000, 10000000, 0.965824, 0.537389, 0.232967, 0, 0, 145, 0
130, 248, 798, 10342255, 10, 258, 196, 3, 288, 95, 0.950356, 0.941762, 1, 0.602766, 0.537038, 145, 0
3, 276, 798, 10342255, 10, 288, 196, 258, 204, 95, 0.858755, 0.925544, 0.791964, 0.642566, 0.644446, 145, 0
95, 318, 801, 10342255, 10, 82, 288, 258, 204, 196, 0.965188, 1, 1, 1, 1, 145, 0
196, 354, 801, 10342255, 10, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.859862, 145, 0
108, 398, 728, 10342819, 12, 82, 10000000, 10000000, 10000000, 10000000, 0.536183, 0, 0, 0, 0, 145, 0
204, 380, 801, 10346455, 11, 82, 135, 108, 31, 234, 1, 0.600197, 0.964599, 1, 0.476116, 145, 0
258, 387, 801, 10346455, 11, 82, 135, 108, 33, 234, 1, 0.787885, 1, 0.473722, 0.409895, 145, 0
288, 387, 801, 10346455, 11, 82, 135, 108, 31, 294, 1, 0.840485, 1, 1, 0.360552, 145, 0
82, 483, 798, 10346456, 11, 135, 294, 271, 234, 33, 0.818377, 0.721104, 0.720753, 0.683159, 0.643231, 145, 0
33, 519, 801, 10346792, 12, 6, 175, 217, 263, 296, 1, 0.965523, 1, 0.967996, 0.963259, 145, 0
135, 550, 801, 10346792, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 145, 0
234, 578, 801, 10346792, 12, 6, 175, 217, 296, 263, 1, 0.965523, 1, 1, 1, 145, 0
271, 587, 801, 10346792, 12, 6, 175, 217, 296, 263, 0.965916, 1, 1, 1, 1, 145, 0
294, 587, 801, 10346792, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 145, 0
263, 598, 787, 10347063, 13, 6, 175, 217, 225, 296, 1, 1, 1, 0.136429, 1, 145, 0
296, 598, 787, 10347063, 13, 6, 175, 217, 225, 263, 1, 1, 0.967645, 0.107334, 1, 145, 0
217, 619, 798, 10347063, 13, 6, 225, 175, 192, 272, 1, 0.644002, 1, 0.301618, 0.136404, 145, 0
175, 649, 798, 10347063, 13, 200, 6, 225, 272, 127, 1, 1, 0.462005, 0.360803, 0.188496, 145, 0
6, 686, 798, 10347063, 13, 272, 200, 192, 225, 127, 0.751685, 0.633022, 0.536083, 0.536668, 0.360975, 145, 0
272, 812, 798, 10347465, 14, 57, 192, 284, 177, 200, 0.967195, 1, 0.53503, 0.480341, 0.964934, 145, 0
200, 821, 798, 10347465, 14, 177, 51, 291, 57, 261, 1, 1, 0.908613, 1, 0.682635, 145, 0
192, 850, 798, 10347465, 14, 284, 57, 51, 229, 291, 0.922243, 1, 0.750287, 0.63377, 0.634806, 145, 0
200, 821, 798, 10347814, 15, 177, 51, 291, 57, 261, 1, 1, 0.908517, 1, 0.682603, 145, 0
192, 850, 798, 10347814, 15, 284, 57, 51, 229, 291, 0.922169, 1, 0.750259, 0.633735, 0.634771, 145, 0
57, 889, 798, 10347814, 15, 261, 291, 284, 177, 51, 0.948159, 0.935455, 0.720552, 0.749706, 0.816605, 145, 0
51, 920, 801, 10348189, 16, 284, 229, 291, 261, 203, 1, 1, 1, 1, 1, 145, 0
