source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
60, 198, 105, 10299999, 1, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970664, 258
313, 201, 212, 10300200, 2, 305, 23, 13, 132, 229, 0.934701, 0.972261, 0.823039, 1, 0.645686, 258
368, 201, 212, 10300200, 2, 399, 23, 13, 386, 132, 0.845086, 0.972261, 0.823039, 0.646597, 1, 258
249, 201, 218, 10300200, 2, 13, 23, 193, 366, 132, 0.945913, 0.972261, 0.648638, 0.60325, 1, 258
132, 201, 244, 10300200, 2, 23, 366, 13, 229, 305, 1, 0.646491, 0.756731, 0.566732, 0.549669, 258
23, 201, 284, 10300200, 2, 193, 305, 311, 386, 366, 0.972957, 0.86046, 0.794807, 0.846337, 0.75424, 258
193, 198, 351, 10300510, 3, 65, 205, 274, 299, 363, 1, 1, 1, 1, 1, 258
305, 198, 387, 10300510, 3, 65, 188, 205, 45, 274, 1, 1, 1, 0.863565, 1, 258
366, 198, 387, 10300510, 3, 65, 188, 205, 45, 274, 1, 1, 1, 0.863565, 1, 258
363, 201, 412, 10300899, 4, 276, 65, 188, 205, 222, 1, 1, 1, 1, 0.646564, 258
299, 201, 418, 10300899, 4, 113, 65, 188, 205, 45, 0.886136, 1, 1, 1, 0.755587, 258
205, 201, 446, 10300899, 4, 222, 65, 113, 210, 276, 0.754324, 1, 0.794208, 0.303349, 0.242299, 258
65, 201, 485, 10300899, 4, 222, 113, 210, 67, 276, 0.953433, 0.844867, 0.379308, 0.324289, 0.275419, 258
113, 198, 532, 10301209, 5, 67, 210, 276, 222, 107, 0.972834, 0.968745, 1, 1, 0.645148, 258
222, 198, 564, 10301209, 5, 67, 210, 276, 107, 10, 0.972834, 1, 1, 0.752673, 0.550574, 258
276, 201, 618, 10301209, 5, 107, 10, 67, 210, 295, 0.967723, 0.955722, 0.972834, 1, 0.413693, 258
210, 201, 645, 10301209, 5, 324, 67, 107, 10, 295, 1, 1, 0.860198, 0.60457, 0.484012, 258
276, 201, 618, 10301610, 6, 107, 10, 67, 210, 295, 0.967681, 0.955661, 0.972792, 1, 0.41367, 258
210, 201, 645, 10301610, 6, 324, 67, 107, 10, 295, 1, 1, 0.860161, 0.60454, 0.483988, 258
67, 201, 691, 10301610, 6, 295, 324, 190, 55, 178, 0.96523, 0.823338, 0.702581, 0.550304, 0.688075, 258
178, 198, 757, 10302038, 7, 59, 55, 271, 190, 136, 1, 1, 0.969266, 1, 0.861062, 258
295, 198, 780, 10302038, 7, 136, 271, 55, 3, 190, 0.968695, 1, 1, 0.753575, 1, 258
324, 201, 812, 10302038, 7, 3, 136, 271, 55, 59, 0.968883, 1, 1, 1, 0.826621, 258
271, 220, 798, 10302465, 8, 352, 3, 227, 95, 136, 0.913533, 0.968838, 0.68941, 0.726006, 1, 258
190, 201, 845, 10302465, 8, 3, 136, 271, 55, 172, 0.753541, 0.861022, 1, 1, 0.86282, 258
55, 201, 880, 10302465, 8, 296, 59, 172, 3, 10000000, 0.646189, 0.847139, 0.605327, 0.538243, 0, 258
136, 247, 798, 10306665, 9, 227, 304, 95, 215, 3, 0.702115, 0.685456, 0.756054, 0.685734, 0.9684, 258
3, 275, 798, 10306665, 9, 352, 304, 227, 215, 95, 0.755522, 0.725775, 0.726361, 0.754935, 0.846576, 258
95, 318, 801, 10306665, 9, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 258
352, 387, 801, 10306665, 9, 33, 360, 141, 82, 181, 1, 0.882631, 0.873904, 1, 1, 258
181, 444, 798, 10306976, 10, 240, 387, 358, 33, 257, 1, 0.826011, 0.755744, 0.861065, 0.752179, 258
82, 484, 798, 10306976, 10, 317, 358, 33, 384, 240, 0.951541, 0.823633, 0.954971, 0.754404, 0.688172, 258
33, 520, 801, 10306976, 10, 6, 194, 240, 337, 387, 1, 1, 1, 0.969974, 1, 258
387, 587, 801, 10307312, 11, 194, 6, 112, 240, 337, 1, 0.864028, 0.967769, 1, 0.969939, 258
337, 612, 798, 10307312, 11, 6, 194, 112, 301, 240, 1, 1, 1, 0.411262, 1, 258
240, 618, 798, 10307312, 11, 223, 6, 194, 211, 301, 1, 1, 1, 0.464429, 0.362285, 258
59, 198, 919, 10310665, 9, 218, 296, 172, 106, 10000000, 0.752573, 1, 1, 0.538532, 0, 258
172, 198, 956, 10310665, 9, 218, 106, 296, 10000000, 10000000, 0.860084, 0.753945, 1, 0, 0, 258
296, 198, 979, 10310665, 9, 218, 106, 10000000, 10000000, 10000000, 1, 0.861652, 0, 0, 0, 258
194, 646, 798, 10315512, 12, 6, 223, 301, 133, 211, 1, 0.362341, 0.361926, 0.31757, 0.231773, 258
6, 685, 798, 10315512, 12, 301, 211, 223, 248, 133, 0.944776, 0.908036, 0.550433, 0.536943, 0.189146, 258
301, 812, 798, 10319713, 13, 57, 211, 133, 69, 196, 1, 1, 1, 0.858538, 0.647112, 258
223, 822, 798, 10319713, 13, 196, 307, 57, 51, 329, 1, 0.879115, 1, 0.753837, 0.686505, 258
211, 849, 798, 10320075, 14, 57, 252, 329, 196, 355, 1, 0.752198, 0.645912, 0.647086, 0.60336, 258
133, 801, 846, 10320075, 14, 69, 74, 10000000, 10000000, 10000000, 0.858505, 0.722694, 0, 0, 0, 258
57, 889, 798, 10320075, 14, 355, 307, 329, 196, 51, 1, 1, 0.861217, 0.754934, 0.685595, 258
51, 920, 801, 10320346, 15, 226, 355, 307, 203, 63, 1, 1, 1, 0.859349, 0.753336, 258
196, 956, 801, 10320346, 15, 203, 63, 226, 355, 307, 1, 0.860955, 1, 1, 1, 258
329, 987, 801, 10320346, 15, 63, 203, 152, 101, 375, 1, 1, 0.646606, 0.634712, 0.54658, 258
307, 1001, 812, 10320346, 15, 321, 63, 375, 101, 333, 0.909964, 1, 0.757424, 0.751394, 0.698587, 258
355, 1001, 812, 10320346, 15, 63, 258, 375, 203, 226, 1, 0.721912, 0.646075, 1, 1, 258
226, 1001, 818, 10320656, 16, 63, 375, 265, 333, 152, 1, 0.753729, 0.767486, 0.760663, 0.754349, 258
203, 1001, 841, 10320657, 16, 321, 375, 152, 63, 333, 1, 0.75738, 0.754349, 1, 0.538354, 258
63, 1001, 879, 10320657, 16, 375, 258, 383, 101, 391, 1, 0.842199, 0.752068, 0.844456, 0.645649, 258
375, 998, 991, 10320657, 16, 391, 383, 321, 10000000, 10000000, 1, 0.9667, 1, 0, 0, 258
101, 998, 922, 10320928, 17, 383, 375, 258, 391, 321, 1, 1, 1, 0.968446, 0.968133, 258
375, 998, 991, 10320928, 17, 391, 383, 321, 10000000, 10000000, 1, 0.966672, 1, 0, 0, 258
383, 998, 991, 10320928, 17, 391, 375, 321, 10000000, 10000000, 0.968446, 1, 1, 0, 0, 258
391, 998, 991, 10320928, 17, 383, 375, 321, 10000000, 10000000, 1, 1, 1, 0, 0, 258
321, 998, 991, 10321212, 18, 391, 383, 375, 10000000, 10000000, 1, 1, 1, 0, 0, 258
383, 998, 991, 10321212, 18, 391, 375, 321, 10000000, 10000000, 0.968416, 1, 1, 0, 0, 258
391, 998, 991, 10321212, 18, 383, 375, 321, 10000000, 10000000, 1, 1, 1, 0, 0, 258
321, 998, 991, 10321522, 19, 391, 383, 375, 10000000, 10000000, 1, 1, 1, 0, 0, 258
375, 998, 991, 10321522, 19, 391, 383, 321, 10000000, 10000000, 1, 0.966611, 1, 0, 0, 258
383, 998, 991, 10321522, 19, 391, 375, 321, 10000000, 10000000, 0.968384, 1, 1, 0, 0, 258
321, 998, 991, 10321936, 20, 391, 383, 375, 10000000, 10000000, 1, 1, 1, 0, 0, 258
375, 998, 991, 10321936, 20, 391, 383, 321, 10000000, 10000000, 1, 0.966568, 1, 0, 0, 258
391, 998, 991, 10321936, 20, 383, 375, 321, 10000000, 10000000, 1, 1, 1, 0, 0, 258
321, 998, 991, 10322363, 21, 391, 383, 375, 10000000, 10000000, 1, 1, 1, 0, 0, 258
375, 998, 991, 10322363, 21, 391, 383, 321, 10000000, 10000000, 1, 0.966523, 1, 0, 0, 258
383, 998, 991, 10322363, 21, 391, 375, 321, 10000000, 10000000, 0.968296, 1, 1, 0, 0, 258
3, 276, 798, 10322865, 10, 352, 304, 227, 215, 95, 0.754204, 0.724356, 0.724939, 0.753618, 0.844921, 258
95, 318, 801, 10322865, 10, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 258
215, 354, 801, 10322865, 10, 82, 181, 177, 292, 31, 0.965412, 1, 1, 1, 0.861, 258
227, 381, 801, 10322865, 10, 387, 309, 82, 181, 141, 1, 0.8693, 1, 1, 0.701809, 258
304, 387, 801, 10322865, 10, 33, 82, 181, 31, 52, 0.931692, 1, 1, 1, 0.946796, 258
181, 444, 798, 10323137, 11, 240, 387, 358, 33, 257, 1, 0.824177, 0.754427, 0.859569, 0.750875, 258
82, 484, 798, 10323137, 11, 317, 358, 384, 33, 240, 0.949108, 0.82181, 0.753093, 0.952521, 0.686645, 258
387, 587, 801, 10323137, 11, 194, 6, 112, 240, 337, 1, 0.862554, 0.966125, 1, 0.968287, 258
337, 612, 798, 10323512, 12, 6, 194, 112, 301, 240, 1, 1, 1, 0.410351, 1, 258
240, 618, 798, 10323512, 12, 223, 6, 194, 211, 301, 1, 1, 1, 0.462688, 0.361577, 258
112, 601, 858, 10323512, 12, 109, 219, 6, 10000000, 10000000, 0.951482, 0.68622, 0.646889, 0, 0, 258
194, 646, 798, 10323512, 12, 6, 223, 301, 133, 211, 1, 0.361992, 0.361577, 0.317167, 0.231344, 258
6, 685, 798, 10323512, 12, 301, 211, 223, 248, 133, 0.94335, 0.905843, 0.549828, 0.536483, 0.18886, 258
6, 685, 798, 10323965, 13, 301, 211, 223, 248, 133, 0.94327, 0.905719, 0.549794, 0.536457, 0.188844, 258
