source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
270, 219, -1, 10299999, 1, 341, 292, 62, 7, 150, 0.884681, 0.88051, 0.86077, 1, 0.72317, 314
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 314
62, 318, 1, 10300200, 2, 157, 258, 466, 413, 341, 0.970556, 1, 1, 1, 1, 314
150, 353, 1, 10300200, 2, 5, 157, 159, 466, 413, 1, 1, 0.97184, 1, 1, 314
413, 401, 12, 10308400, 3, 100, 139, 5, 157, 48, 0.963997, 0.72605, 0.971023, 1, 0.75394, 314
466, 401, 12, 10308400, 3, 346, 5, 48, 157, 465, 1, 0.971023, 0.861645, 1, 0.538817, 314
258, 401, 19, 10308400, 3, 139, 264, 48, 159, 5, 0.688018, 0.647573, 0.861645, 1, 0.863131, 314
157, 447, -1, 10308400, 3, 105, 61, 5, 359, 295, 1, 1, 1, 0.687875, 0.609574, 314
5, 488, -1, 10308697, 4, 321, 423, 359, 374, 61, 1, 1, 0.958565, 0.753914, 1, 314
61, 515, 1, 10308697, 4, 105, 295, 221, 432, 374, 0.969242, 1, 1, 1, 1, 314
359, 587, 1, 10308698, 4, 289, 184, 12, 91, 156, 1, 1, 1, 1, 1, 314
159, 401, 41, 10312600, 4, 346, 100, 48, 418, 264, 0.793486, 0.825168, 1, 0.602008, 0.603671, 314
48, 401, 79, 10312600, 4, 346, 139, 118, 100, 418, 0.722769, 0.725681, 0.602136, 0.843071, 0.645181, 314
264, 398, 178, 10312601, 4, 116, 41, 118, 117, 226, 0.943121, 1, 0.971655, 0.966492, 1, 314
374, 601, 12, 10312898, 5, 91, 12, 384, 156, 105, 1, 0.860543, 0.644288, 0.968603, 0.968804, 314
432, 601, 12, 10312898, 5, 91, 289, 384, 156, 12, 1, 0.751835, 0.701491, 1, 0.724338, 314
105, 674, -1, 10312898, 5, 336, 208, 440, 463, 397, 1, 1, 0.859445, 0.797209, 0.755519, 314
208, 754, 1, 10313234, 6, 26, 126, 251, 444, 402, 1, 0.970068, 1, 1, 1, 314
336, 787, 1, 10313234, 6, 237, 26, 210, 126, 340, 0.686684, 1, 0.550622, 1, 0.433674, 314
397, 787, 1, 10313234, 6, 254, 75, 26, 126, 373, 0.881644, 0.602389, 1, 1, 0.431795, 314
440, 787, 1, 10313234, 6, 75, 210, 26, 363, 126, 0.755441, 0.550622, 1, 0.822593, 1, 314
463, 787, 1, 10313234, 6, 210, 75, 26, 126, 373, 0.757124, 0.698466, 1, 1, 0.431795, 314
126, 849, -1, 10313545, 7, 73, 26, 273, 297, 363, 1, 1, 0.54919, 0.4815, 0.46481, 314
26, 876, -1, 10313545, 7, 386, 363, 297, 73, 273, 0.931157, 1, 0.795704, 1, 0.725751, 314
