source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
198, 154, 181, 201, 10300200, 2, 1, 174, 143, 85, 598, 519, 23, 174, 119, 27, 165, 0
198, 154, 201, 245, 10300200, 3, 1, 119, 143, 85, 598, 519, 23, 174, 119, 27, 165, 0
198, 154, 201, 285, 10300200, 1, 1, 23, 143, 85, 598, 519, 23, 174, 119, 27, 165, 0
201, 285, 198, 351, 10300616, 5, 2, 137, 23, 85, 598, 519, 189, 186, 195, 165, 137, 0
201, 285, 198, 379, 10300616, 4, 2, 165, 23, 85, 598, 519, 189, 186, 195, 165, 137, 0
201, 285, 198, 387, 10300616, 1, 2, 189, 23, 85, 598, 519, 189, 186, 195, 165, 137, 0
201, 285, 201, 418, 10300616, 2, 2, 186, 23, 85, 598, 519, 189, 186, 195, 165, 137, 0
198, 387, 201, 418, 10301032, 5, 3, 186, 189, 85, 598, 519, 45, 135, 65, 149, 186, 0
198, 387, 247, 398, 10301032, 2, 3, 135, 189, 85, 598, 519, 45, 135, 65, 149, 186, 0
198, 387, 201, 446, 10301032, 4, 3, 149, 189, 85, 598, 519, 45, 135, 65, 149, 186, 0
198, 387, 201, 485, 10301033, 3, 3, 65, 189, 85, 598, 519, 45, 135, 65, 149, 186, 0
247, 398, 283, 398, 10305449, 2, 4, 45, 135, 85, 598, 519, 18, 45, 10000000, 10000000, 10000000, 0
247, 398, 314, 401, 10305449, 1, 4, 18, 135, 85, 598, 519, 18, 45, 10000000, 10000000, 10000000, 0
92, 1, 290, -1, 11300200, 1, 1, 7, 38, 90, 717, 601, 7, 171, 110, 98, 62, 0
290, -1, 307, 1, 11300616, 1, 2, 62, 7, 90, 717, 601, 62, 98, 5, 10000000, 10000000, 0
307, 1, 501, -1, 11301033, 3, 3, 5, 62, 90, 717, 601, 61, 48, 5, 100, 125, 0
501, -1, 502, 1, 11309449, 5, 4, 61, 5, 90, 717, 601, 91, 185, 144, 48, 61, 0
501, -1, 551, 1, 11309449, 3, 4, 144, 5, 90, 717, 601, 91, 185, 144, 48, 61, 0
501, -1, 574, 1, 11309449, 2, 4, 185, 5, 90, 717, 601, 91, 185, 144, 48, 61, 0
574, 1, 699, 1, 11313866, 4, 5, 46, 185, 90, 717, 601, 91, 12, 183, 46, 161, 0
315, 198, 366, 201, 12300200, 3, 1, 177, 27, 128, 542, 801, 109, 49, 177, 180, 194, 0
315, 198, 384, 201, 12300200, 5, 1, 194, 27, 128, 542, 801, 109, 49, 177, 180, 194, 0
315, 198, 432, 198, 12300200, 4, 1, 180, 27, 128, 542, 801, 109, 49, 177, 180, 194, 0
315, 198, 489, 201, 12300200, 2, 1, 49, 27, 128, 542, 801, 109, 49, 177, 180, 194, 0
315, 198, 526, 201, 12300200, 1, 1, 109, 27, 128, 542, 801, 109, 49, 177, 180, 194, 0
201, 45, 198, 57, 13300200, 5, 1, 60, 171, 19, 598, 670, 13, 98, 143, 110, 60, 0
201, 45, 201, 86, 13300200, 4, 1, 110, 171, 19, 598, 670, 13, 98, 143, 110, 60, 0
201, 45, 201, 110, 13300200, 2, 1, 98, 171, 19, 598, 670, 13, 98, 143, 110, 60, 0
201, 45, 198, 116, 13300200, 3, 1, 143, 171, 19, 598, 670, 13, 98, 143, 110, 60, 0
201, 45, 198, 273, 13300200, 1, 1, 13, 171, 19, 598, 670, 13, 98, 143, 110, 60, 0
198, 273, 198, 381, 13300617, 5, 2, 189, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
201, 110, 198, 116, 13304616, 4, 2, 143, 98, 19, 598, 670, 137, 13, 119, 143, 10000000, 0
201, 110, 198, 273, 13304616, 2, 2, 13, 98, 19, 598, 670, 137, 13, 119, 143, 10000000, 0
201, 110, 201, 286, 13304616, 3, 2, 119, 98, 19, 598, 670, 137, 13, 119, 143, 10000000, 0
198, 273, 198, 381, 13309033, 5, 3, 189, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
198, 273, 201, 419, 13309033, 3, 3, 195, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
198, 273, 201, 444, 13309033, 2, 3, 186, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
201, 444, 201, 486, 13313449, 3, 4, 149, 186, 19, 598, 670, 65, 45, 149, 135, 67, 0
201, 444, 201, 526, 13313449, 1, 4, 65, 186, 19, 598, 670, 65, 45, 149, 135, 67, 0
201, 526, 198, 668, 13313866, 5, 5, 10, 65, 19, 598, 670, 67, 45, 154, 135, 10, 0
198, 116, 198, 272, 13317032, 4, 3, 13, 143, 19, 598, 670, 119, 23, 174, 13, 27, 0
198, 272, 198, 380, 13329449, 5, 4, 189, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
198, 272, 201, 419, 13329449, 3, 4, 195, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
198, 272, 201, 444, 13329449, 2, 4, 186, 13, 19, 598, 670, 149, 186, 195, 65, 189, 0
198, 668, 201, 686, 13330282, 2, 6, 154, 10, 19, 598, 670, 123, 154, 3, 10000000, 10000000, 0
201, 444, 201, 486, 13333865, 3, 5, 149, 186, 19, 598, 670, 65, 45, 149, 135, 67, 0
201, 444, 201, 526, 13333865, 1, 5, 65, 186, 19, 598, 670, 65, 45, 149, 135, 67, 0
201, 526, 198, 667, 13334282, 5, 6, 10, 65, 19, 598, 670, 67, 45, 154, 135, 10, 0
201, 526, 201, 734, 13334282, 1, 6, 67, 65, 19, 598, 670, 67, 45, 154, 135, 10, 0
198, 667, 201, 686, 13350698, 2, 7, 154, 10, 19, 598, 670, 123, 154, 3, 10000000, 10000000, 0
201, 686, 201, 734, 13355130, 1, 9, 67, 154, 19, 598, 670, 67, 182, 136, 10000000, 10000000, 1
201, 734, 201, 845, 13355562, 2, 10, 182, 67, 19, 598, 670, 59, 182, 55, 136, 10000000, 1
201, 734, 198, 878, 13355562, 1, 10, 59, 67, 19, 598, 670, 59, 182, 55, 136, 10000000, 1
198, 878, 201, 888, 13355994, 1, 11, 136, 59, 19, 598, 670, 136, 55, 66, 10000000, 10000000, 1
198, 878, 201, 917, 13355994, 2, 11, 55, 59, 19, 598, 670, 136, 55, 66, 10000000, 10000000, 1
201, 888, 201, 917, 13356426, 1, 12, 55, 136, 19, 598, 670, 55, 10000000, 10000000, 10000000, 10000000, 1
145, 201, 276, 201, 14300200, 2, 1, 71, 174, 176, 637, 798, 27, 71, 119, 23, 125, 0
276, 201, 345, 201, 14304616, 5, 2, 177, 71, 176, 637, 798, 104, 180, 105, 194, 177, 0
276, 201, 374, 201, 14304616, 4, 2, 194, 71, 176, 637, 798, 104, 180, 105, 194, 177, 0
276, 201, 453, 198, 14304617, 2, 2, 180, 71, 176, 637, 798, 104, 180, 105, 194, 177, 0
453, 198, 505, 198, 14309033, 4, 3, 105, 180, 176, 637, 798, 196, 88, 175, 105, 41, 0
453, 198, 547, 201, 14309033, 3, 3, 175, 180, 176, 637, 798, 196, 88, 175, 105, 41, 0
453, 198, 554, 198, 14309033, 2, 3, 88, 180, 176, 637, 798, 196, 88, 175, 105, 41, 0
453, 198, 571, 201, 14309033, 1, 3, 196, 180, 176, 637, 798, 196, 88, 175, 105, 41, 0
571, 201, 598, 263, 14309449, 1, 4, 47, 196, 176, 637, 798, 47, 150, 86, 10000000, 10000000, 0
571, 201, 661, 201, 14309449, 3, 4, 86, 196, 176, 637, 798, 47, 150, 86, 10000000, 10000000, 0
598, 263, 598, 307, 14309865, 1, 5, 150, 47, 176, 637, 798, 150, 85, 107, 131, 21, 0
598, 307, 598, 466, 14310282, 4, 6, 85, 150, 176, 637, 798, 21, 107, 131, 85, 117, 0
598, 466, 598, 498, 14322698, 3, 7, 117, 85, 176, 637, 798, 179, 21, 117, 115, 4, 0
598, 466, 601, 540, 14322698, 2, 7, 21, 85, 176, 637, 798, 179, 21, 117, 115, 4, 0
598, 466, 598, 542, 14322698, 1, 7, 179, 85, 176, 637, 798, 179, 21, 117, 115, 4, 0
598, 542, 598, 651, 14323114, 3, 8, 19, 179, 176, 637, 798, 4, 148, 19, 115, 84, 0
598, 542, 598, 703, 14323115, 2, 8, 148, 179, 176, 637, 798, 4, 148, 19, 115, 84, 0
598, 703, 601, 744, 14327531, 3, 9, 4, 148, 176, 637, 798, 193, 172, 4, 176, 138, 0
598, 703, 598, 748, 14327531, 2, 9, 172, 148, 176, 637, 798, 193, 172, 4, 176, 138, 0
598, 703, 598, 772, 14327531, 1, 9, 193, 148, 176, 637, 798, 193, 172, 4, 176, 138, 0
1, 358, -1, 466, 15300200, 2, 1, 50, 32, 57, 951, 798, 43, 50, 10000000, 10000000, 10000000, 0
-1, 466, -1, 491, 15304616, 2, 2, 145, 50, 57, 951, 798, 43, 145, 28, 2, 121, 0
-1, 466, 1, 548, 15304616, 1, 2, 43, 50, 57, 951, 798, 43, 145, 28, 2, 121, 0
-1, 466, -1, 643, 15304616, 4, 2, 2, 50, 57, 951, 798, 43, 145, 28, 2, 121, 0
1, 548, -1, 643, 15305032, 1, 3, 2, 43, 57, 951, 798, 2, 158, 28, 10000000, 10000000, 0
1, 548, -1, 696, 15305033, 2, 3, 158, 43, 57, 951, 798, 2, 158, 28, 10000000, 10000000, 0
-1, 643, -1, 696, 15305449, 3, 4, 158, 2, 57, 951, 798, 28, 178, 158, 198, 192, 0
-1, 643, -1, 734, 15305449, 2, 4, 178, 2, 57, 951, 798, 28, 178, 158, 198, 192, 0
-1, 643, 1, 757, 15305449, 1, 4, 28, 2, 57, 951, 798, 28, 178, 158, 198, 192, 0
1, 757, 15, 798, 15305865, 1, 5, 198, 28, 57, 951, 798, 198, 121, 10000000, 10000000, 10000000, 0
15, 798, 35, 798, 15306281, 5, 6, 192, 198, 57, 951, 798, 77, 152, 169, 68, 192, 0
