source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
181, 201, 201, 245, 10300200, 4, 1, 119, 174, 69, 801, 885, 71, 23, 27, 119, 165, 0
181, 201, 201, 285, 10300200, 2, 1, 23, 174, 69, 801, 885, 71, 23, 27, 119, 165, 0
181, 201, 284, 198, 10300200, 3, 1, 27, 174, 69, 801, 885, 71, 23, 27, 119, 165, 0
201, 285, 198, 315, 10304612, 5, 2, 13, 23, 69, 801, 885, 189, 165, 186, 195, 13, 0
201, 285, 198, 379, 10304612, 2, 2, 165, 23, 69, 801, 885, 189, 165, 186, 195, 13, 0
201, 285, 198, 387, 10304612, 1, 2, 189, 23, 69, 801, 885, 189, 165, 186, 195, 13, 0
201, 285, 201, 418, 10304612, 3, 2, 186, 23, 69, 801, 885, 189, 165, 186, 195, 13, 0
198, 387, 201, 418, 10305024, 5, 3, 186, 189, 69, 801, 885, 45, 65, 135, 149, 186, 0
198, 387, 247, 398, 10305024, 3, 3, 135, 189, 69, 801, 885, 45, 65, 135, 149, 186, 0
198, 387, 201, 446, 10305024, 4, 3, 149, 189, 69, 801, 885, 45, 65, 135, 149, 186, 0
198, 387, 201, 485, 10305024, 2, 3, 65, 189, 69, 801, 885, 45, 65, 135, 149, 186, 0
284, 198, 356, 201, 10308612, 3, 2, 141, 27, 69, 801, 885, 88, 180, 141, 194, 177, 0
284, 198, 379, 201, 10308612, 5, 2, 177, 27, 69, 801, 885, 88, 180, 141, 194, 177, 0
284, 198, 387, 201, 10308612, 4, 2, 194, 27, 69, 801, 885, 88, 180, 141, 194, 177, 0
284, 198, 418, 198, 10308612, 2, 2, 180, 27, 69, 801, 885, 88, 180, 141, 194, 177, 0
201, 485, 201, 645, 10309437, 1, 4, 154, 65, 69, 801, 885, 154, 45, 10000000, 10000000, 10000000, 0
201, 645, 201, 689, 10309849, 1, 5, 67, 154, 69, 801, 885, 67, 10, 136, 182, 10000000, 0
201, 645, 198, 710, 10309849, 2, 5, 10, 154, 69, 801, 885, 67, 10, 136, 182, 10000000, 0
201, 689, 198, 710, 10310261, 4, 6, 10, 67, 69, 801, 885, 136, 55, 182, 10, 10000000, 0
201, 689, 201, 819, 10310262, 3, 6, 182, 67, 69, 801, 885, 136, 55, 182, 10, 10000000, 0
201, 689, 201, 845, 10310262, 1, 6, 136, 67, 69, 801, 885, 136, 55, 182, 10, 10000000, 0
201, 845, 201, 880, 10310674, 3, 7, 55, 136, 69, 801, 885, 3, 123, 55, 10000000, 10000000, 0
201, 845, 278, 798, 10310674, 1, 7, 3, 136, 69, 801, 885, 3, 123, 55, 10000000, 10000000, 0
278, 798, 318, 801, 10311086, 2, 8, 95, 3, 69, 801, 885, 159, 95, 188, 197, 163, 0
278, 798, 354, 801, 10311086, 1, 8, 159, 3, 69, 801, 885, 159, 95, 188, 197, 163, 0
278, 798, 381, 801, 10311086, 5, 8, 163, 3, 69, 801, 885, 159, 95, 188, 197, 163, 0
278, 798, 387, 801, 10311086, 4, 8, 197, 3, 69, 801, 885, 159, 95, 188, 197, 163, 0
354, 801, 387, 801, 10311498, 5, 9, 188, 159, 69, 801, 885, 82, 33, 31, 197, 188, 0
354, 801, 387, 801, 10311498, 4, 9, 197, 159, 69, 801, 885, 82, 33, 31, 197, 188, 0
354, 801, 483, 798, 10311499, 1, 9, 82, 159, 69, 801, 885, 82, 33, 31, 197, 188, 0
483, 798, 521, 801, 10311911, 3, 10, 33, 82, 69, 801, 885, 138, 128, 33, 176, 6, 0
483, 798, 551, 801, 10311911, 2, 10, 128, 82, 69, 801, 885, 138, 128, 33, 176, 6, 0
483, 798, 619, 798, 10311911, 4, 10, 176, 82, 69, 801, 885, 138, 128, 33, 176, 6, 0
418, 198, 495, 198, 10313025, 4, 3, 88, 180, 69, 801, 885, 196, 124, 41, 88, 175, 0
418, 198, 581, 201, 10313025, 5, 3, 175, 180, 69, 801, 885, 196, 124, 41, 88, 175, 0
418, 198, 587, 201, 10313025, 1, 3, 196, 180, 69, 801, 885, 196, 124, 41, 88, 175, 0
247, 398, 283, 398, 10313436, 2, 4, 45, 135, 69, 801, 885, 18, 45, 65, 10000000, 10000000, 0
247, 398, 314, 401, 10313437, 1, 4, 18, 135, 69, 801, 885, 18, 45, 65, 10000000, 10000000, 0
587, 201, 680, 198, 10313437, 5, 4, 102, 196, 69, 801, 885, 168, 106, 150, 47, 102, 0
587, 201, 598, 316, 10313437, 4, 4, 47, 196, 69, 801, 885, 168, 106, 150, 47, 102, 0
587, 201, 598, 359, 10313437, 3, 4, 150, 196, 69, 801, 885, 168, 106, 150, 47, 102, 0
314, 401, 486, 398, 10313849, 1, 5, 24, 18, 69, 801, 885, 24, 104, 53, 107, 10000000, 0
486, 398, 514, 401, 10314261, 2, 6, 53, 24, 69, 801, 885, 21, 53, 131, 35, 107, 0
