source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
159, 201, 198, 187, 10300200, 1, 1, 344, 129, 280, 798, 586, 344, 27, 71, 366, 386, 0
159, 201, 278, 198, 10300200, 2, 1, 27, 129, 280, 798, 586, 344, 27, 71, 366, 386, 0
198, 187, 201, 218, 10300612, 5, 2, 249, 344, 280, 798, 586, 363, 366, 27, 13, 249, 0
198, 187, 278, 198, 10300612, 3, 2, 27, 344, 280, 798, 586, 363, 366, 27, 13, 249, 0
198, 187, 198, 315, 10300612, 4, 2, 13, 344, 280, 798, 586, 363, 366, 27, 13, 249, 0
278, 198, 323, 201, 10309024, 1, 3, 71, 27, 280, 798, 586, 71, 197, 117, 244, 241, 0
278, 198, 356, 201, 10309024, 2, 3, 197, 27, 280, 798, 586, 71, 197, 117, 244, 241, 0
278, 198, 379, 201, 10309024, 5, 3, 241, 27, 280, 798, 586, 71, 197, 117, 244, 241, 0
323, 201, 412, 198, 10309436, 5, 4, 356, 71, 280, 798, 586, 88, 117, 118, 244, 356, 0
323, 201, 418, 198, 10309436, 4, 4, 244, 71, 280, 798, 586, 88, 117, 118, 244, 356, 0
323, 201, 448, 198, 10309436, 2, 4, 117, 71, 280, 798, 586, 88, 117, 118, 244, 356, 0
198, 315, 201, 412, 10313024, 4, 3, 311, 13, 280, 798, 586, 205, 299, 363, 311, 65, 0
198, 315, 201, 412, 10313024, 3, 3, 363, 13, 280, 798, 586, 205, 299, 363, 311, 65, 0
198, 315, 201, 419, 10313024, 2, 3, 299, 13, 280, 798, 586, 205, 299, 363, 311, 65, 0
198, 315, 201, 446, 10313024, 1, 3, 205, 13, 280, 798, 586, 205, 299, 363, 311, 65, 0
201, 446, 201, 486, 10313437, 4, 4, 65, 205, 280, 798, 586, 274, 45, 188, 65, 210, 0
448, 198, 495, 198, 10313849, 5, 5, 88, 117, 280, 798, 586, 380, 312, 239, 102, 88, 0
448, 198, 581, 201, 10313849, 3, 5, 239, 117, 280, 798, 586, 380, 312, 239, 102, 88, 0
448, 198, 587, 201, 10313849, 2, 5, 312, 117, 280, 798, 586, 380, 312, 239, 102, 88, 0
448, 198, 587, 201, 10313849, 1, 5, 380, 117, 280, 798, 586, 380, 312, 239, 102, 88, 0
587, 201, 620, 198, 10314261, 3, 6, 287, 380, 280, 798, 586, 47, 385, 287, 319, 114, 0
587, 201, 601, 262, 10314261, 5, 6, 114, 380, 280, 798, 586, 47, 385, 287, 319, 114, 0
587, 201, 598, 315, 10314261, 1, 6, 47, 380, 280, 798, 586, 47, 385, 287, 319, 114, 0
598, 315, 598, 378, 10314674, 5, 7, 290, 47, 280, 798, 586, 21, 179, 286, 347, 290, 0
598, 315, 601, 412, 10314674, 4, 7, 347, 47, 280, 798, 586, 21, 179, 286, 347, 290, 0
598, 315, 601, 419, 10314674, 3, 7, 286, 47, 280, 798, 586, 21, 179, 286, 347, 290, 0
598, 315, 601, 445, 10314674, 2, 7, 179, 47, 280, 798, 586, 21, 179, 286, 347, 290, 0
601, 445, 601, 487, 10319086, 4, 8, 21, 179, 280, 798, 586, 332, 243, 186, 21, 35, 0
601, 445, 598, 580, 10319086, 2, 8, 243, 179, 280, 798, 586, 332, 243, 186, 21, 35, 0
601, 445, 598, 587, 10319086, 1, 8, 332, 179, 280, 798, 586, 332, 243, 186, 21, 35, 0
598, 587, 620, 598, 10319498, 3, 9, 273, 332, 280, 798, 586, 84, 128, 273, 10000000, 10000000, 0
598, 587, 642, 598, 10319498, 2, 9, 128, 332, 280, 798, 586, 84, 128, 273, 10000000, 10000000, 0
620, 198, 812, 198, 10322674, 1, 7, 316, 287, 280, 798, 586, 316, 350, 345, 319, 272, 0
812, 198, 801, 212, 10323086, 4, 8, 319, 316, 280, 798, 586, 58, 126, 250, 319, 345, 0
812, 198, 801, 219, 10323086, 3, 8, 250, 316, 280, 798, 586, 58, 126, 250, 319, 345, 0
812, 198, 787, 201, 10323086, 5, 8, 345, 316, 280, 798, 586, 58, 126, 250, 319, 345, 0
812, 198, 801, 246, 10323086, 2, 8, 126, 316, 280, 798, 586, 58, 126, 250, 319, 345, 0
642, 598, 685, 598, 10323911, 3, 10, 84, 128, 280, 798, 586, 371, 377, 84, 90, 261, 0
