source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
112, 201, 159, 201, 10300200, 5, 1, 116, 17, 184, 801, 814, 27, 119, 174, 23, 116, 0
112, 201, 181, 201, 10300200, 3, 1, 174, 17, 184, 801, 814, 27, 119, 174, 23, 116, 0
112, 201, 284, 198, 10300200, 1, 1, 27, 17, 184, 801, 814, 27, 119, 174, 23, 116, 0
284, 198, 357, 201, 10300877, 4, 2, 141, 27, 184, 801, 814, 88, 194, 180, 141, 177, 0
284, 198, 379, 201, 10300877, 5, 2, 177, 27, 184, 801, 814, 88, 194, 180, 141, 177, 0
284, 198, 387, 201, 10300877, 2, 2, 194, 27, 184, 801, 814, 88, 194, 180, 141, 177, 0
387, 201, 418, 198, 10305555, 5, 3, 180, 194, 184, 801, 814, 104, 41, 88, 105, 180, 0
387, 201, 448, 198, 10305555, 4, 3, 105, 194, 184, 801, 814, 104, 41, 88, 105, 180, 0
387, 201, 401, 287, 10305555, 2, 3, 41, 194, 184, 801, 814, 104, 41, 88, 105, 180, 0
387, 201, 495, 198, 10305555, 3, 3, 88, 194, 184, 801, 814, 104, 41, 88, 105, 180, 0
401, 287, 398, 346, 10310232, 1, 4, 104, 41, 184, 801, 814, 104, 10000000, 10000000, 10000000, 10000000, 0
495, 198, 553, 201, 10314232, 4, 4, 109, 88, 184, 801, 814, 196, 175, 124, 109, 102, 0
495, 198, 581, 201, 10314232, 2, 4, 175, 88, 184, 801, 814, 196, 175, 124, 109, 102, 0
495, 198, 587, 201, 10314232, 1, 4, 196, 88, 184, 801, 814, 196, 175, 124, 109, 102, 0
495, 198, 680, 198, 10314232, 5, 4, 102, 88, 184, 801, 814, 196, 175, 124, 109, 102, 0
587, 201, 598, 316, 10314909, 4, 5, 47, 196, 184, 801, 814, 150, 168, 106, 47, 102, 0
598, 316, 598, 358, 10327587, 2, 6, 150, 47, 184, 801, 814, 21, 150, 107, 85, 131, 0
680, 198, 717, 201, 10330910, 4, 5, 86, 102, 184, 801, 814, 173, 113, 58, 86, 106, 0
680, 198, 847, 198, 10330910, 5, 5, 106, 102, 184, 801, 814, 173, 113, 58, 86, 106, 0
598, 358, 598, 515, 10332264, 2, 7, 85, 150, 184, 801, 814, 21, 85, 107, 35, 131, 0
598, 515, 598, 550, 10336941, 3, 8, 117, 85, 184, 801, 814, 4, 179, 117, 115, 84, 0
598, 515, 598, 580, 10336941, 2, 8, 179, 85, 184, 801, 814, 4, 179, 117, 115, 84, 0
598, 580, 601, 692, 10341619, 1, 9, 4, 179, 184, 801, 814, 4, 115, 84, 19, 193, 0
598, 580, 598, 710, 10341619, 4, 9, 19, 179, 184, 801, 814, 4, 115, 84, 19, 193, 0
598, 580, 598, 787, 10341619, 5, 9, 193, 179, 184, 801, 814, 4, 115, 84, 19, 193, 0
601, 692, 598, 710, 10342296, 4, 10, 19, 4, 184, 801, 814, 193, 148, 172, 19, 10000000, 0
601, 692, 598, 750, 10342296, 2, 10, 148, 4, 184, 801, 814, 193, 148, 172, 19, 10000000, 0
601, 692, 598, 780, 10342296, 3, 10, 172, 4, 184, 801, 814, 193, 148, 172, 19, 10000000, 0
601, 692, 598, 787, 10342296, 1, 10, 193, 4, 184, 801, 814, 193, 148, 172, 19, 10000000, 0
598, 787, 619, 798, 10342973, 3, 11, 176, 193, 184, 801, 814, 6, 138, 176, 120, 184, 0
598, 787, 649, 798, 10342973, 2, 11, 138, 193, 184, 801, 814, 6, 138, 176, 120, 184, 0
598, 787, 686, 798, 10342973, 1, 11, 6, 193, 184, 801, 814, 6, 138, 176, 120, 184, 0
717, 201, 755, 201, 10343587, 4, 6, 157, 86, 184, 801, 814, 173, 58, 113, 157, 106, 0
717, 201, 818, 198, 10343587, 1, 6, 173, 86, 184, 801, 814, 173, 58, 113, 157, 106, 0
717, 201, 847, 198, 10343587, 5, 6, 106, 86, 184, 801, 814, 173, 58, 113, 157, 106, 0
818, 198, 755, 201, 10344264, 3, 7, 157, 173, 184, 801, 814, 58, 113, 157, 10000000, 10000000, 0
755, 201, 801, 245, 10352941, 1, 8, 113, 157, 184, 801, 814, 113, 58, 40, 10000000, 10000000, 0
801, 245, 801, 287, 10353618, 1, 9, 58, 113, 184, 801, 814, 58, 40, 10000000, 10000000, 10000000, 0
801, 245, 798, 322, 10353619, 2, 9, 40, 113, 184, 801, 814, 58, 40, 10000000, 10000000, 10000000, 0
801, 287, 798, 322, 10354296, 1, 10, 40, 58, 184, 801, 814, 40, 10000000, 10000000, 10000000, 10000000, 0
201, 257, 201, 298, 11300200, 5, 1, 23, 119, 179, 598, 582, 195, 189, 137, 165, 23, 0
201, 257, 198, 338, 11300200, 3, 1, 137, 119, 179, 598, 582, 195, 189, 137, 165, 23, 0
201, 257, 198, 371, 11300200, 4, 1, 165, 119, 179, 598, 582, 195, 189, 137, 165, 23, 0
201, 257, 198, 387, 11300200, 2, 1, 189, 119, 179, 598, 582, 195, 189, 137, 165, 23, 0
198, 387, 201, 425, 11304877, 5, 2, 186, 189, 179, 598, 582, 45, 135, 65, 149, 186, 0
198, 387, 201, 459, 11304877, 4, 2, 149, 189, 179, 598, 582, 45, 135, 65, 149, 186, 0
198, 387, 201, 499, 11304877, 3, 2, 65, 189, 179, 598, 582, 45, 135, 65, 149, 186, 0
201, 499, 201, 658, 11313555, 3, 3, 154, 65, 179, 598, 582, 135, 45, 154, 10000000, 10000000, 0
201, 658, 198, 696, 11322232, 1, 4, 10, 179, 179, 598, 582, 10, 10, 10, 10, 10, 1
