source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
159, 201, 201, 244, 10300200, 4, 1, 126, 123, 127, 801, 832, 178, 27, 153, 126, 23, 0
159, 201, 241, 198, 10300200, 3, 1, 153, 123, 127, 801, 832, 178, 27, 153, 126, 23, 0
159, 201, 278, 198, 10300200, 2, 1, 27, 123, 127, 801, 832, 178, 27, 153, 126, 23, 0
159, 201, 356, 201, 10300200, 1, 1, 178, 123, 127, 801, 832, 178, 27, 153, 126, 23, 0
356, 201, 398, 187, 10300541, 1, 2, 280, 178, 127, 801, 832, 280, 237, 88, 221, 292, 0
356, 201, 412, 198, 10300541, 5, 2, 292, 178, 127, 801, 832, 280, 237, 88, 221, 292, 0
356, 201, 418, 198, 10300541, 4, 2, 221, 178, 127, 801, 832, 280, 237, 88, 221, 292, 0
356, 201, 495, 198, 10300542, 3, 2, 88, 178, 127, 801, 832, 280, 237, 88, 221, 292, 0
398, 187, 418, 198, 10300882, 4, 3, 221, 280, 127, 801, 832, 41, 112, 88, 221, 111, 0
398, 187, 448, 198, 10300882, 2, 3, 112, 280, 127, 801, 832, 41, 112, 88, 221, 111, 0
398, 187, 401, 287, 10300883, 1, 3, 41, 280, 127, 801, 832, 41, 112, 88, 221, 111, 0
398, 187, 398, 347, 10300883, 5, 3, 111, 280, 127, 801, 832, 41, 112, 88, 221, 111, 0
401, 287, 398, 347, 10301224, 4, 4, 111, 41, 127, 801, 832, 198, 255, 201, 111, 256, 0
401, 287, 398, 375, 10301224, 3, 4, 201, 41, 127, 801, 832, 198, 255, 201, 111, 256, 0
401, 287, 398, 387, 10301224, 5, 4, 256, 41, 127, 801, 832, 198, 255, 201, 111, 256, 0
401, 287, 401, 415, 10301224, 2, 4, 255, 41, 127, 801, 832, 198, 255, 201, 111, 256, 0
401, 287, 401, 431, 10301224, 1, 4, 198, 41, 127, 801, 832, 198, 255, 201, 111, 256, 0
401, 431, 401, 467, 10301565, 1, 5, 104, 198, 127, 801, 832, 104, 24, 148, 160, 79, 0
448, 198, 495, 198, 10305224, 3, 4, 88, 112, 127, 801, 832, 266, 216, 88, 116, 49, 0
448, 198, 513, 201, 10305224, 5, 4, 49, 112, 127, 801, 832, 266, 216, 88, 116, 49, 0
448, 198, 553, 201, 10305224, 4, 4, 116, 112, 127, 801, 832, 266, 216, 88, 116, 49, 0
448, 198, 581, 201, 10305224, 2, 4, 216, 112, 127, 801, 832, 266, 216, 88, 116, 49, 0
448, 198, 587, 201, 10305224, 1, 4, 266, 112, 127, 801, 832, 266, 216, 88, 116, 49, 0
201, 244, 201, 285, 10312541, 3, 2, 23, 126, 127, 801, 832, 265, 13, 23, 174, 259, 0
201, 244, 198, 315, 10312541, 2, 2, 13, 126, 127, 801, 832, 265, 13, 23, 174, 259, 0
201, 244, 198, 351, 10312541, 4, 2, 174, 126, 127, 801, 832, 265, 13, 23, 174, 259, 0
198, 315, 198, 387, 10316882, 5, 3, 259, 13, 127, 801, 832, 65, 186, 254, 265, 259, 0
198, 315, 201, 412, 10316882, 4, 3, 265, 13, 127, 801, 832, 65, 186, 254, 265, 259, 0
