source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
77, -1, 106, 1, 10300200, 4, 1, 38, 8, 6, 681, 798, 29, 32, 171, 38, 7, 0
28, 198, 57, 198, 11300200, 5, 1, 160, 166, 193, 598, 787, 116, 56, 17, 32, 160, 0
28, 198, 97, 198, 11300200, 2, 1, 56, 166, 193, 598, 787, 116, 56, 17, 32, 160, 0
28, 198, 99, 201, 11300200, 3, 1, 17, 166, 193, 598, 787, 116, 56, 17, 32, 160, 0
28, 198, 148, 201, 11300200, 1, 1, 116, 166, 193, 598, 787, 116, 56, 17, 32, 160, 0
148, 201, 175, 201, 11300674, 4, 2, 174, 116, 193, 598, 787, 27, 119, 23, 174, 141, 0
148, 201, 300, 198, 11300674, 1, 2, 27, 116, 193, 598, 787, 27, 119, 23, 174, 141, 0
148, 201, 345, 201, 11300675, 5, 2, 141, 116, 193, 598, 787, 27, 119, 23, 174, 141, 0
300, 198, 312, 201, 11301148, 5, 3, 71, 27, 193, 598, 787, 194, 177, 141, 180, 71, 0
300, 198, 345, 201, 11301149, 3, 3, 141, 27, 193, 598, 787, 194, 177, 141, 180, 71, 0
300, 198, 373, 201, 11301149, 2, 3, 177, 27, 193, 598, 787, 194, 177, 141, 180, 71, 0
300, 198, 387, 201, 11301149, 1, 3, 194, 27, 193, 598, 787, 194, 177, 141, 180, 71, 0
300, 198, 424, 198, 11301149, 4, 3, 180, 27, 193, 598, 787, 194, 177, 141, 180, 71, 0
387, 201, 424, 198, 11301623, 5, 4, 180, 194, 193, 598, 787, 104, 41, 88, 105, 180, 0
387, 201, 462, 198, 11301623, 4, 4, 105, 194, 193, 598, 787, 104, 41, 88, 105, 180, 0
387, 201, 401, 300, 11301623, 2, 4, 41, 194, 193, 598, 787, 104, 41, 88, 105, 180, 0
387, 201, 510, 198, 11301623, 3, 4, 88, 194, 193, 598, 787, 104, 41, 88, 105, 180, 0
401, 300, 398, 332, 11306097, 1, 5, 104, 41, 193, 598, 787, 104, 10000000, 10000000, 10000000, 10000000, 0
510, 198, 541, 201, 11310097, 3, 5, 109, 88, 193, 598, 787, 196, 175, 109, 41, 124, 0
510, 198, 575, 201, 11310097, 2, 5, 175, 88, 193, 598, 787, 196, 175, 109, 41, 124, 0
510, 198, 587, 201, 11310097, 1, 5, 196, 88, 193, 598, 787, 196, 175, 109, 41, 124, 0
510, 198, 660, 198, 11310098, 5, 5, 124, 88, 193, 598, 787, 196, 175, 109, 41, 124, 0
587, 201, 598, 303, 11310572, 2, 6, 47, 196, 193, 598, 787, 150, 47, 21, 10000000, 10000000, 0
598, 303, 598, 347, 11315046, 2, 7, 150, 47, 193, 598, 787, 21, 150, 107, 131, 85, 0
598, 303, 601, 499, 11315046, 1, 7, 21, 47, 193, 598, 787, 21, 150, 107, 131, 85, 0
601, 499, 598, 502, 11315520, 3, 8, 85, 21, 193, 598, 787, 179, 117, 85, 4, 10000000, 0
601, 499, 598, 538, 11315520, 2, 8, 117, 21, 193, 598, 787, 179, 117, 85, 4, 10000000, 0
601, 499, 598, 574, 11315521, 1, 8, 179, 21, 193, 598, 787, 179, 117, 85, 4, 10000000, 0
598, 574, 598, 696, 11315995, 3, 9, 19, 179, 193, 598, 787, 4, 115, 19, 16, 193, 0
598, 574, 601, 705, 11315995, 1, 9, 4, 179, 193, 598, 787, 4, 115, 19, 16, 193, 0
598, 574, 598, 787, 11315995, 193, 9, 193, 179, 193, 598, 787, 4, 115, 19, 16, 193, 0
-1, 74, 1, 121, 13300200, 3, 1, 11, 29, 115, 665, 598, 32, 166, 11, 160, 56, 0
156, 198, 265, 201, 15300200, 2, 1, 71, 56, 57, 951, 798, 141, 71, 27, 10000000, 10000000, 0
156, 198, 290, 201, 15300200, 1, 1, 141, 56, 57, 951, 798, 141, 71, 27, 10000000, 10000000, 0
290, 201, 361, 198, 15300674, 5, 2, 27, 141, 57, 951, 798, 180, 49, 105, 194, 27, 0
290, 201, 366, 201, 15300674, 4, 2, 194, 141, 57, 951, 798, 180, 49, 105, 194, 27, 0
366, 201, 454, 201, 15313148, 4, 3, 49, 194, 57, 951, 798, 88, 105, 180, 49, 41, 0
366, 201, 466, 198, 15313149, 3, 3, 180, 194, 57, 951, 798, 88, 105, 180, 49, 41, 0
366, 201, 518, 198, 15313149, 2, 3, 105, 194, 57, 951, 798, 88, 105, 180, 49, 41, 0
366, 201, 569, 198, 15313149, 1, 3, 88, 194, 57, 951, 798, 88, 105, 180, 49, 41, 0
569, 198, 647, 201, 15313623, 2, 4, 86, 88, 57, 951, 798, 124, 86, 102, 10000000, 10000000, 0
569, 198, 754, 198, 15313623, 3, 4, 102, 88, 57, 951, 798, 124, 86, 102, 10000000, 10000000, 0
647, 201, 701, 201, 15318097, 5, 5, 157, 86, 57, 951, 798, 168, 44, 173, 102, 157, 0
647, 201, 754, 198, 15318097, 4, 5, 102, 86, 57, 951, 798, 168, 44, 173, 102, 157, 0
754, 198, 844, 201, 15330572, 3, 6, 44, 102, 57, 951, 798, 99, 106, 44, 173, 10000000, 0
754, 198, 870, 198, 15330572, 4, 6, 173, 102, 57, 951, 798, 99, 106, 44, 173, 10000000, 0
754, 198, 909, 198, 15330572, 2, 6, 106, 102, 57, 951, 798, 99, 106, 44, 173, 10000000, 0
909, 198, 937, 198, 15335046, 2, 7, 99, 106, 57, 951, 798, 113, 99, 58, 10000000, 10000000, 0
201, 92, 201, 136, 17300200, 4, 1, 110, 171, 172, 598, 724, 137, 13, 98, 110, 10000000, 0
201, 92, 201, 157, 17300200, 3, 1, 98, 171, 172, 598, 724, 137, 13, 98, 110, 10000000, 0
201, 92, 198, 218, 17300200, 2, 1, 13, 171, 172, 598, 724, 137, 13, 98, 110, 10000000, 0
198, 218, 198, 298, 17304674, 4, 2, 165, 13, 172, 598, 724, 195, 119, 189, 165, 23, 0
198, 218, 201, 345, 17304674, 2, 2, 119, 13, 172, 598, 724, 195, 119, 189, 165, 23, 0
201, 345, 201, 379, 17309148, 3, 3, 23, 119, 172, 598, 724, 186, 195, 23, 149, 10000000, 0
201, 345, 201, 541, 17309149, 4, 3, 149, 119, 172, 598, 724, 186, 195, 23, 149, 10000000, 0
201, 379, 201, 453, 17317623, 3, 4, 195, 23, 172, 598, 724, 186, 65, 195, 149, 10000000, 0
201, 379, 201, 497, 17317623, 1, 4, 186, 23, 172, 598, 724, 186, 65, 195, 149, 10000000, 0
201, 379, 201, 541, 17317623, 4, 4, 149, 23, 172, 598, 724, 186, 65, 195, 149, 10000000, 0
201, 497, 201, 541, 17318097, 3, 5, 149, 186, 172, 598, 724, 10, 65, 149, 45, 135, 0
201, 497, 201, 581, 17318097, 2, 5, 65, 186, 172, 598, 724, 10, 65, 149, 45, 135, 0
201, 497, 198, 609, 17318097, 1, 5, 10, 186, 172, 598, 724, 10, 65, 149, 45, 135, 0
198, 609, 226, 601, 17318571, 3, 6, 20, 10, 172, 598, 724, 154, 67, 20, 10000000, 10000000, 0
198, 609, 201, 786, 17318572, 2, 6, 67, 10, 172, 598, 724, 154, 67, 20, 10000000, 10000000, 0
201, 786, 221, 801, 17323046, 1, 7, 95, 67, 172, 598, 724, 95, 154, 10000000, 10000000, 10000000, 0
201, 786, 201, 740, 17323046, 2, 7, 154, 67, 172, 598, 724, 95, 154, 10000000, 10000000, 10000000, 0
221, 801, 305, 801, 17323520, 5, 8, 163, 95, 172, 598, 724, 197, 3, 123, 188, 163, 0
221, 801, 329, 798, 17323520, 3, 8, 123, 95, 172, 598, 724, 197, 3, 123, 188, 163, 0
221, 801, 343, 801, 17323520, 4, 8, 188, 95, 172, 598, 724, 197, 3, 123, 188, 163, 0
221, 801, 377, 798, 17323520, 2, 8, 3, 95, 172, 598, 724, 197, 3, 123, 188, 163, 0
201, 740, 198, 609, 17327520, 1, 8, 10, 172, 172, 598, 724, 10, 10, 10, 10, 10, 1
198, 609, 226, 601, 17327934, 1, 9, 20, 172, 172, 598, 724, 20, 20, 20, 20, 20, 1
377, 798, 398, 837, 17327995, 4, 9, 52, 3, 172, 598, 724, 128, 33, 82, 52, 10000000, 0
377, 798, 440, 801, 17327995, 2, 9, 33, 3, 172, 598, 724, 128, 33, 82, 52, 10000000, 0
377, 798, 461, 801, 17327995, 1, 9, 128, 3, 172, 598, 724, 128, 33, 82, 52, 10000000, 0
398, 837, 401, 771, 17340469, 1, 10, 79, 52, 172, 598, 724, 79, 10000000, 10000000, 10000000, 10000000, 0
376, -1, 398, 10, 18300200, 4, 1, 100, 7, 148, 598, 672, 125, 144, 185, 100, 61, 0
376, -1, 413, 1, 18300200, 5, 1, 61, 7, 148, 598, 672, 125, 144, 185, 100, 61, 0
376, -1, 398, 48, 18300200, 1, 1, 125, 7, 148, 598, 672, 125, 144, 185, 100, 61, 0
376, -1, 464, 1, 18300200, 2, 1, 144, 7, 148, 598, 672, 125, 144, 185, 100, 61, 0
376, -1, 493, 1, 18300200, 3, 1, 185, 7, 148, 598, 672, 125, 144, 185, 100, 61, 0
398, 48, 401, 178, 18300674, 2, 2, 48, 125, 148, 598, 672, 27, 48, 194, 104, 41, 0
464, 1, 493, 1, 18304674, 4, 2, 185, 144, 148, 598, 672, 12, 5, 46, 185, 151, 0
464, 1, 588, -1, 18304674, 2, 2, 5, 144, 148, 598, 672, 12, 5, 46, 185, 151, 0
464, 1, 598, 11, 18304674, 1, 2, 12, 144, 148, 598, 672, 12, 5, 46, 185, 151, 0
464, 1, 611, 1, 18304674, 3, 2, 46, 144, 148, 598, 672, 12, 5, 46, 185, 151, 0
401, 178, 390, 198, 18305148, 2, 3, 27, 48, 148, 598, 672, 104, 27, 41, 10000000, 10000000, 0
401, 178, 398, 232, 18305148, 1, 3, 104, 48, 148, 598, 672, 104, 27, 41, 10000000, 10000000, 0
598, 11, 601, 187, 18305149, 1, 3, 91, 12, 148, 598, 672, 91, 47, 10000000, 10000000, 10000000, 0
598, 11, 598, 213, 18305149, 2, 3, 47, 12, 148, 598, 672, 91, 47, 10000000, 10000000, 10000000, 0
398, 232, 401, 390, 18305623, 1, 4, 41, 104, 148, 598, 672, 41, 10000000, 10000000, 10000000, 10000000, 0
601, 187, 593, 199, 18305623, 4, 4, 88, 91, 148, 598, 672, 150, 47, 86, 88, 10000000, 0
601, 187, 612, 201, 18305623, 3, 4, 86, 91, 148, 598, 672, 150, 47, 86, 88, 10000000, 0
601, 187, 598, 213, 18305623, 2, 4, 47, 91, 148, 598, 672, 150, 47, 86, 88, 10000000, 0
601, 187, 598, 253, 18305623, 1, 4, 150, 91, 148, 598, 672, 150, 47, 86, 88, 10000000, 0
401, 390, 417, 401, 18306097, 1, 5, 53, 41, 148, 598, 672, 53, 10000000, 10000000, 10000000, 10000000, 0
417, 401, 445, 401, 18306571, 2, 6, 131, 53, 148, 598, 672, 24, 131, 81, 107, 10000000, 0
417, 401, 587, 398, 18306571, 1, 6, 24, 53, 148, 598, 672, 24, 131, 81, 107, 10000000, 0
587, 398, 598, 418, 18307046, 3, 7, 85, 24, 148, 598, 672, 179, 117, 85, 81, 10000000, 0
587, 398, 622, 401, 18307046, 4, 7, 81, 24, 148, 598, 672, 179, 117, 85, 81, 10000000, 0
