source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
153, 241, 198, 10299999, 1, 178, 218, 292, 112, 264, 1, 0.845454, 0.322918, 0.241731, 0.362896, 167, 0, 1, 1, 1, 1, 0
178, 356, 201, 10300200, 2, 41, 280, 221, 292, 268, 0.969462, 1, 1, 1, 1, 167, 0, 1, 1, 1, 1, 1
292, 412, 198, 10300200, 2, 41, 111, 49, 88, 112, 1, 0.799059, 0.950817, 1, 1, 167, 0, 0, 0, 0, 0, 0
280, 398, 187, 10300816, 3, 41, 49, 88, 112, 111, 1, 1, 1, 1, 0.635288, 167, 0, 0, 0, 0, 0, 1
268, 412, 198, 10300816, 3, 111, 41, 88, 216, 49, 0.884384, 1, 1, 0.78806, 0.797672, 167, 0, 0, 0, 1, 0, 0
292, 412, 198, 10300816, 3, 41, 111, 49, 88, 112, 1, 0.798666, 0.950705, 1, 1, 167, 0, 0, 0, 0, 0, 0
221, 418, 198, 10300816, 3, 12, 266, 216, 41, 88, 0, 0.648176, 0.551042, 0.969398, 1, 167, 1, 1, 1, 0, 0, 0
112, 448, 198, 10305432, 4, 266, 216, 41, 88, 49, 0.635047, 0.550691, 0.861259, 1, 0.797085, 167, 1, 1, 0, 0, 0, 0
88, 495, 198, 10305432, 4, 216, 266, 102, 41, 49, 0.96371, 0.963643, 0.120963, 0.861259, 1, 167, 1, 1, 1, 0, 0, 1
41, 401, 287, 10305432, 4, 160, 198, 255, 111, 201, 1, 1, 0.933094, 0.844296, 0.753703, 167, 0, 0, 1, 0, 0, 1
111, 398, 347, 10306049, 5, 104, 198, 255, 256, 24, 1, 1, 1, 1, 0.752321, 167, 0, 0, 1, 1, 0, 1
201, 398, 375, 10306049, 5, 104, 198, 160, 24, 255, 1, 1, 0.968741, 0.859796, 1, 167, 0, 0, 0, 0, 1, 0
160, 444, 398, 10306049, 5, 138, 104, 24, 53, 114, 0.912142, 0.96806, 1, 0.756161, 0.322547, 167, 0, 0, 0, 0, 1, 1
198, 401, 431, 10306049, 5, 104, 24, 138, 96, 35, 1, 1, 0.605199, 0.305653, 0.15976, 167, 0, 0, 1, 0, 1, 0
24, 486, 398, 10306665, 6, 53, 104, 138, 114, 10000000, 0.756111, 0.860441, 0.64667, 0.56757, 0, 167, 0, 0, 0, 0, 1, 0
53, 516, 401, 10306665, 6, 21, 138, 124, 85, 10000000, 0.754569, 1, 0.240984, 0.137541, 0, 167, 0, 0, 1, 1, 1, 0
104, 401, 467, 10306665, 6, 156, 138, 53, 10000000, 10000000, 1, 0.242062, 0.241933, 0, 0, 167, 0, 0, 0, 1, 1, 1
138, 555, 401, 10306665, 6, 21, 287, 124, 220, 10000000, 0.97016, 0.216062, 0.21546, 0.190102, 0, 167, 0, 1, 1, 1, 1, 1
53, 516, 401, 10311281, 7, 21, 138, 124, 85, 10000000, 0.754194, 1, 0.24085, 0.137453, 0, 167, 0, 0, 1, 1, 1, 0
138, 555, 401, 10311282, 7, 21, 287, 124, 220, 10000000, 0.969678, 0.215955, 0.215353, 0.189936, 0, 167, 0, 1, 1, 1, 1, 1
49, 513, 201, 10314048, 5, 41, 216, 116, 266, 10000000, 1, 1, 0.969457, 1, 0, 167, 0, 1, 0, 1, 1, 0
216, 581, 201, 10314049, 5, 47, 187, 10000000, 10000000, 10000000, 0.686388, 0.476591, 0, 0, 0, 167, 0, 0, 1, 1, 1, 1
266, 587, 201, 10314049, 5, 47, 187, 10000000, 10000000, 10000000, 0.930334, 0.683731, 0, 0, 0, 167, 0, 0, 1, 1, 1, 0
256, 398, 387, 10318665, 6, 53, 104, 24, 198, 160, 1, 1, 1, 1, 0.967427, 167, 0, 0, 0, 0, 0, 0
255, 401, 416, 10318665, 6, 21, 138, 104, 114, 24, 0.78238, 1, 1, 0.159376, 1, 167, 0, 0, 0, 1, 0, 0
198, 401, 431, 10318665, 6, 104, 24, 138, 96, 35, 1, 1, 0.604276, 0.304479, 0.159438, 167, 0, 0, 1, 0, 1, 0
24, 486, 398, 10318665, 6, 53, 104, 138, 114, 10000000, 0.755132, 0.859332, 0.645834, 0.566285, 0, 167, 0, 0, 0, 0, 1, 1
104, 401, 467, 10318665, 6, 156, 138, 53, 10000000, 10000000, 1, 0.241711, 0.241582, 0, 0, 167, 0, 0, 0, 1, 1, 1
53, 516, 401, 10319281, 7, 21, 138, 124, 85, 10000000, 0.753544, 1, 0.240618, 0.137302, 0, 167, 0, 0, 1, 1, 1, 1
138, 555, 401, 10319898, 8, 21, 287, 124, 220, 10000000, 0.968778, 0.215754, 0.215153, 0.189625, 0, 167, 0, 1, 1, 1, 1, 1
53, 516, 401, 10335281, 7, 21, 138, 124, 85, 10000000, 0.752249, 1, 0.240156, 0.137001, 0, 167, 0, 0, 1, 1, 1, 1
138, 555, 401, 10335281, 7, 21, 287, 124, 220, 10000000, 0.967177, 0.215397, 0.214797, 0.189074, 0, 167, 0, 1, 1, 1, 1, 0
