source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
147, 40, -1, 10299999, 1, 285, 243, 38, 207, 8, 1, 0.880606, 0.962656, 0.782803, 0.971539, 84, 0
8, 78, -1, 10300200, 2, 247, 164, 212, 278, 144, 1, 0.75826, 0.759582, 0.704117, 0.752797, 84, 1
38, 109, 1, 10300200, 2, 98, 117, 164, 212, 278, 1, 1, 1, 1, 1, 84, 0
243, 219, -1, 10300200, 2, 153, 240, 60, 98, 275, 1, 0.873955, 0.932727, 1, 0.796975, 84, 1
98, 201, 76, 10304884, 3, 71, 152, 27, 240, 153, 0.869998, 1, 0.826357, 0.965321, 0.824555, 84, 0
60, 198, 105, 10304884, 3, 13, 27, 153, 126, 267, 1, 1, 1, 0.970769, 1, 84, 1
153, 242, 198, 10313569, 4, 41, 264, 237, 178, 218, 1, 1, 1, 0.931793, 0.824475, 84, 0
267, 201, 212, 10313569, 4, 172, 27, 13, 23, 174, 0.932334, 1, 0.928461, 0.968135, 0.795618, 84, 0
27, 278, 198, 10313569, 4, 18, 218, 178, 237, 172, 1, 0.955931, 1, 0.936849, 0.790618, 84, 1
126, 201, 245, 10313569, 4, 265, 174, 71, 13, 259, 1, 1, 0.932331, 0.954449, 0.795412, 84, 0
144, 156, 1, 10316884, 3, 98, 7, 117, 164, 212, 1, 1, 1, 1, 1, 84, 0
247, 178, 1, 10316884, 3, 226, 267, 123, 60, 62, 1, 1, 1, 1, 1, 84, 1
278, 201, 12, 10316884, 3, 98, 7, 117, 240, 60, 1, 1, 1, 0.634981, 0.724469, 84, 0
212, 201, 18, 10316884, 3, 98, 7, 117, 240, 164, 1, 1, 1, 0.548014, 1, 84, 0
164, 248, -1, 10316884, 3, 123, 180, 267, 60, 62, 1, 1, 0.877738, 1, 1, 84, 0
60, 198, 105, 10317568, 4, 13, 27, 153, 126, 267, 1, 1, 1, 0.969443, 1, 84, 0
62, 318, 1, 10317568, 4, 48, 152, 100, 5, 150, 0.967528, 1, 0.820415, 0.967066, 1, 84, 0
178, 355, 201, 10318253, 5, 160, 41, 88, 112, 221, 1, 1, 1, 1, 1, 84, 0
218, 380, 201, 10318253, 5, 255, 41, 88, 162, 112, 0.777705, 0.967579, 0.966897, 0.754112, 1, 84, 1
237, 398, 180, 10318253, 5, 41, 88, 49, 112, 221, 1, 1, 0.908021, 1, 1, 84, 0
112, 449, 198, 10322937, 6, 187, 266, 41, 88, 111, 1, 1, 1, 1, 0.685383, 84, 0
41, 401, 287, 10322938, 6, 53, 198, 24, 201, 162, 1, 0.912799, 0.686807, 0.752284, 0.820553, 84, 1
162, 354, 401, 10327622, 7, 24, 104, 160, 198, 255, 1, 1, 0.966495, 1, 1, 84, 0
