source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
365, 212, -1, 10299999, 1, 263, 7, 98, 48, 170, 0.938791, 1, 1, 0.647227, 1, 87, 0
170, 248, -1, 10300200, 2, 100, 7, 320, 199, 62, 1, 1, 0.646603, 0.613298, 0.603923, 87, 0
7, 280, -1, 10300200, 2, 138, 373, 100, 254, 62, 1, 1, 0.792259, 0.920546, 0.959329, 87, 1
98, 201, 76, 10300200, 2, 344, 199, 159, 129, 27, 0.948094, 0.947017, 0.757846, 0.945157, 0.605199, 87, 0
62, 319, 1, 10304780, 3, 48, 5, 356, 158, 310, 1, 0.968113, 0.778852, 0.967271, 0.778124, 87, 0
373, 401, 12, 10304780, 3, 12, 260, 298, 91, 48, 0.885279, 1, 1, 0.788434, 1, 87, 1
254, 401, 19, 10304780, 3, 48, 155, 260, 100, 298, 1, 0.780135, 0.756454, 0.845532, 0.794599, 87, 0
48, 401, 79, 10309360, 4, 314, 122, 378, 49, 244, 1, 0.783376, 1, 0.772115, 0.869142, 87, 1
378, 398, 187, 10325941, 5, 335, 122, 41, 88, 117, 1, 0.869078, 1, 0.965496, 1, 87, 0
314, 412, 198, 10325941, 5, 122, 88, 41, 49, 349, 0.902524, 1, 1, 0.824398, 0.778199, 87, 1
244, 418, 198, 10325941, 5, 53, 116, 88, 41, 49, 0.767391, 1, 0.965496, 1, 0.752545, 87, 0
88, 495, 198, 10326521, 6, 290, 144, 47, 24, 206, 1, 1, 1, 1, 0.762988, 87, 0
41, 401, 288, 10326521, 6, 144, 166, 395, 339, 116, 0.876398, 1, 1, 0.915206, 1, 87, 0
49, 513, 201, 10326521, 6, 114, 137, 287, 312, 102, 0.969589, 0.965597, 0.969272, 1, 0.858752, 87, 0
122, 553, 201, 10326521, 6, 86, 114, 137, 102, 287, 1, 0.969589, 1, 0.966096, 0.969272, 87, 1
287, 620, 198, 10327101, 7, 120, 359, 114, 58, 102, 0.777964, 1, 0.969528, 0.755226, 1, 87, 0
114, 601, 262, 10327101, 7, 206, 40, 286, 120, 47, 1, 0.76992, 0.779907, 0.643893, 0.753531, 87, 0
137, 648, 198, 10327102, 7, 40, 345, 213, 385, 359, 1, 1, 1, 1, 1, 87, 0
102, 677, 198, 10327102, 7, 187, 316, 272, 250, 114, 1, 1, 0.959842, 0.792415, 0.969528, 87, 0
86, 717, 201, 10327102, 7, 40, 58, 126, 47, 187, 1, 1, 1, 1, 0.723189, 87, 1
126, 801, 246, 10327682, 8, 234, 124, 58, 40, 306, 0.910205, 0.757086, 0.967809, 0.753657, 0.601932, 87, 0
58, 801, 289, 10327682, 8, 124, 306, 367, 40, 35, 0.843473, 0.722318, 0.684157, 0.861322, 0.781775, 87, 0
40, 798, 322, 10327682, 8, 87, 111, 398, 367, 306, 1, 1, 1, 1, 1, 87, 1
47, 598, 315, 10327682, 8, 120, 179, 347, 35, 286, 0.965779, 0.968158, 1, 0.860611, 0.964388, 87, 0
187, 798, 359, 10327682, 8, 111, 146, 398, 367, 306, 0.965742, 0.778537, 1, 1, 1, 87, 0
306, 787, 401, 10328263, 9, 111, 146, 87, 371, 280, 0.965682, 0.722634, 0.536952, 0.609155, 0.375895, 87, 0
367, 787, 401, 10328263, 9, 111, 280, 87, 371, 251, 1, 0.950583, 0.683297, 0.609155, 0.463385, 87, 0
398, 787, 401, 10328263, 9, 111, 143, 146, 87, 90, 1, 1, 0.754874, 0.683297, 0.77449, 87, 0
111, 801, 467, 10328263, 9, 87, 146, 10000000, 10000000, 10000000, 0.954228, 0.602195, 0, 0, 0, 87, 1
