source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
17, 112, 201, 10299999, 1, 71, 27, 23, 126, 153, 1, 1, 1, 1, 1, 57, 1
126, 201, 244, 10300200, 2, 265, 174, 71, 151, 13, 1, 1, 0.935245, 0.869566, 0.956483, 57, 0
23, 201, 284, 10300200, 2, 45, 18, 254, 239, 259, 1, 0.870027, 0.9156, 1, 0.947664, 57, 1
153, 241, 198, 10300200, 2, 41, 264, 237, 178, 218, 1, 1, 1, 0.934704, 0.825993, 57, 0
259, 198, 387, 10308703, 3, 45, 201, 65, 172, 186, 1, 0.791099, 1, 1, 1, 57, 0
239, 179, 401, 10308703, 3, 45, 65, 172, 186, 18, 1, 1, 1, 1, 0.755584, 57, 0
254, 201, 419, 10308703, 3, 45, 107, 18, 65, 172, 1, 0.771931, 0.755584, 1, 0.969378, 57, 1
172, 248, 398, 10317207, 4, 20, 18, 41, 201, 45, 1, 1, 1, 0.753709, 1, 57, 0
65, 201, 486, 10317207, 4, 20, 107, 45, 191, 18, 0.762377, 0.844653, 1, 0.697459, 0.539198, 57, 0
45, 282, 398, 10317207, 4, 104, 162, 201, 160, 255, 0.873182, 0.942826, 0.860283, 0.757784, 0.753165, 57, 1
18, 312, 401, 10317207, 4, 104, 24, 198, 160, 255, 1, 0.96611, 1, 0.967577, 1, 57, 0
162, 354, 401, 10317710, 5, 24, 104, 160, 198, 255, 1, 1, 0.967525, 1, 1, 57, 0
201, 398, 375, 10317710, 5, 156, 24, 104, 160, 198, 1, 1, 1, 0.967525, 1, 57, 0
104, 401, 467, 10317710, 5, 85, 138, 79, 156, 24, 1, 1, 0.866005, 0.753577, 1, 57, 1
160, 444, 398, 10317710, 5, 85, 21, 24, 138, 53, 1, 1, 1, 0.687129, 0.647322, 57, 0
24, 486, 398, 10318213, 6, 21, 187, 53, 138, 47, 0.645968, 0.793834, 0.863049, 0.430576, 0.378772, 57, 0
138, 555, 401, 10318214, 6, 21, 35, 85, 114, 122, 1, 0.968448, 0.794284, 1, 0.61016, 57, 1
114, 644, 398, 10322717, 7, 21, 167, 85, 118, 35, 1, 0.767234, 0.823423, 0.752625, 1, 57, 0
21, 601, 487, 10322717, 7, 90, 84, 287, 220, 122, 1, 0.941651, 1, 1, 0.822067, 57, 1
85, 598, 515, 10322717, 7, 84, 122, 250, 287, 90, 0.968511, 1, 1, 1, 0.756444, 57, 0
35, 682, 398, 10322717, 7, 140, 124, 93, 118, 84, 1, 1, 0.914648, 0.952137, 0.601432, 57, 0
220, 598, 580, 10323220, 8, 238, 4, 122, 250, 84, 1, 1, 1, 1, 0.753246, 57, 0
