source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
280, -1, 354, 1, 10300200, 3, 1, 149, 7, 329, 987, 801, 288, 156, 149, 254, 320
280, -1, 401, 12, 10300200, 5, 1, 320, 7, 329, 987, 801, 288, 156, 149, 254, 320
280, -1, 420, -1, 10300200, 1, 1, 288, 7, 329, 987, 801, 288, 156, 149, 254, 320
420, -1, 447, -1, 10300818, 5, 2, 156, 288, 329, 987, 801, 5, 48, 61, 158, 156
420, -1, 401, 41, 10300818, 4, 2, 158, 288, 329, 987, 801, 5, 48, 61, 158, 156
420, -1, 487, -1, 10300818, 1, 2, 5, 288, 329, 987, 801, 5, 48, 61, 158, 156
420, -1, 515, 1, 10300818, 3, 2, 61, 288, 329, 987, 801, 5, 48, 61, 158, 156
487, -1, 515, 1, 10301436, 4, 3, 61, 5, 329, 987, 801, 200, 220, 291, 61, 298
487, -1, 561, 1, 10301436, 1, 3, 200, 5, 329, 987, 801, 200, 220, 291, 61, 298
487, -1, 580, 1, 10301436, 5, 3, 298, 5, 329, 987, 801, 200, 220, 291, 61, 298
487, -1, 634, -1, 10301437, 2, 3, 220, 5, 329, 987, 801, 200, 220, 291, 61, 298
561, 1, 601, 19, 10302055, 5, 4, 291, 200, 329, 987, 801, 207, 91, 155, 105, 291
561, 1, 601, 44, 10302055, 3, 4, 155, 200, 329, 987, 801, 207, 91, 155, 105, 291
561, 1, 674, -1, 10302055, 4, 4, 105, 200, 329, 987, 801, 207, 91, 155, 105, 291
601, 44, 601, 84, 10310673, 1, 5, 91, 155, 329, 987, 801, 91, 183, 12, 285, 10000000
601, 44, 598, 110, 10310673, 3, 5, 12, 155, 329, 987, 801, 91, 183, 12, 285, 10000000
601, 44, 598, 147, 10310673, 2, 5, 183, 155, 329, 987, 801, 91, 183, 12, 285, 10000000
601, 44, 598, 179, 10310673, 4, 5, 285, 155, 329, 987, 801, 91, 183, 12, 285, 10000000
601, 84, 598, 110, 10311291, 5, 6, 12, 91, 329, 987, 801, 380, 285, 183, 312, 12
601, 84, 598, 147, 10311291, 3, 6, 183, 91, 329, 987, 801, 380, 285, 183, 312, 12
601, 84, 598, 179, 10311291, 2, 6, 285, 91, 329, 987, 801, 380, 285, 183, 312, 12
401, 41, 401, 79, 10313436, 4, 3, 48, 158, 329, 987, 801, 378, 260, 138, 48, 325
401, 41, 398, 157, 10313437, 3, 3, 138, 158, 329, 987, 801, 378, 260, 138, 48, 325
401, 41, 398, 178, 10313437, 2, 3, 260, 158, 329, 987, 801, 378, 260, 138, 48, 325
401, 41, 398, 187, 10313437, 5, 3, 325, 158, 329, 987, 801, 378, 260, 138, 48, 325
674, -1, 716, 1, 10314673, 3, 5, 46, 105, 329, 987, 801, 225, 91, 46, 315, 125
674, -1, 780, 1, 10314673, 1, 5, 225, 105, 329, 987, 801, 225, 91, 46, 315, 125
674, -1, 787, 1, 10314673, 4, 5, 315, 105, 329, 987, 801, 225, 91, 46, 315, 125
674, -1, 849, -1, 10314673, 5, 5, 125, 105, 329, 987, 801, 225, 91, 46, 315, 125
780, 1, 820, -1, 10315291, 5, 6, 247, 225, 329, 987, 801, 73, 75, 26, 125, 247
780, 1, 849, -1, 10315291, 4, 6, 125, 225, 329, 987, 801, 73, 75, 26, 125, 247
780, 1, 876, -1, 10315291, 3, 6, 26, 225, 329, 987, 801, 73, 75, 26, 125, 247
598, 179, 601, 262, 10315909, 1, 7, 114, 285, 329, 987, 801, 114, 102, 206, 47, 137
598, 179, 598, 315, 10315910, 4, 7, 47, 285, 329, 987, 801, 114, 102, 206, 47, 137
601, 262, 598, 315, 10316528, 4, 8, 47, 114, 329, 987, 801, 179, 21, 347, 47, 290
601, 262, 598, 378, 10316528, 5, 8, 290, 114, 329, 987, 801, 179, 21, 347, 47, 290
398, 178, 401, 245, 10318055, 4, 4, 118, 260, 329, 987, 801, 335, 116, 41, 118, 117
398, 178, 401, 288, 10318055, 3, 4, 41, 260, 329, 987, 801, 335, 116, 41, 118, 117
398, 178, 398, 347, 10318055, 2, 4, 116, 260, 329, 987, 801, 335, 116, 41, 118, 117
398, 347, 412, 398, 10322673, 5, 5, 372, 116, 329, 987, 801, 115, 104, 217, 279, 372
398, 347, 419, 398, 10322673, 4, 5, 279, 116, 329, 987, 801, 115, 104, 217, 279, 372
398, 347, 401, 431, 10322673, 3, 5, 217, 116, 329, 987, 801, 115, 104, 217, 279, 372
398, 347, 401, 467, 10322674, 2, 5, 104, 116, 329, 987, 801, 115, 104, 217, 279, 372
876, -1, 928, 1, 10323910, 2, 7, 73, 26, 329, 987, 801, 342, 73, 269, 293, 185
876, -1, 958, 1, 10323910, 5, 7, 185, 26, 329, 987, 801, 342, 73, 269, 293, 185
876, -1, 985, 1, 10323910, 3, 7, 269, 26, 329, 987, 801, 342, 73, 269, 293, 185
876, -1, 991, 1, 10323910, 1, 7, 342, 26, 329, 987, 801, 342, 73, 269, 293, 185
991, 1, 1001, 14, 10324528, 4, 8, 293, 342, 329, 987, 801, 14, 161, 78, 293, 135
991, 1, 1001, 41, 10324528, 2, 8, 161, 342, 329, 987, 801, 14, 161, 78, 293, 135
991, 1, 1001, 74, 10324528, 1, 8, 14, 342, 329, 987, 801, 14, 161, 78, 293, 135
991, 1, 998, 113, 10324528, 3, 8, 78, 342, 329, 987, 801, 14, 161, 78, 293, 135
991, 1, 998, 155, 10324528, 5, 8, 135, 342, 329, 987, 801, 14, 161, 78, 293, 135
1001, 74, 998, 113, 10325146, 1, 9, 78, 14, 329, 987, 801, 78, 294, 135, 10000000, 10000000
1001, 74, 998, 155, 10325146, 3, 9, 135, 14, 329, 987, 801, 78, 294, 135, 10000000, 10000000
1001, 74, 998, 179, 10325146, 2, 9, 294, 14, 329, 987, 801, 78, 294, 135, 10000000, 10000000
998, 113, 998, 155, 10325764, 4, 10, 135, 78, 329, 987, 801, 192, 294, 44, 135, 92
998, 113, 998, 179, 10325764, 2, 10, 294, 78, 329, 987, 801, 192, 294, 44, 135, 92
401, 467, 398, 533, 10327292, 1, 6, 115, 104, 329, 987, 801, 115, 154, 79, 10000000, 10000000
398, 533, 447, 598, 10327910, 3, 7, 162, 115, 329, 987, 801, 79, 154, 162, 227, 108
398, 533, 401, 638, 10327910, 2, 7, 154, 115, 329, 987, 801, 79, 154, 162, 227, 108
398, 533, 401, 680, 10327910, 1, 7, 79, 115, 329, 987, 801, 79, 154, 162, 227, 108
401, 680, 398, 728, 10328528, 3, 8, 108, 79, 329, 987, 801, 96, 292, 108, 31, 177
401, 680, 484, 598, 10328529, 1, 8, 96, 79, 329, 987, 801, 96, 292, 108, 31, 177
401, 680, 401, 820, 10328529, 2, 8, 292, 79, 329, 987, 801, 96, 292, 108, 31, 177
401, 680, 401, 882, 10328529, 4, 8, 31, 79, 329, 987, 801, 96, 292, 108, 31, 177
598, 315, 598, 378, 10329146, 5, 9, 290, 47, 329, 987, 801, 179, 286, 347, 21, 290
598, 315, 601, 412, 10329146, 3, 9, 347, 47, 329, 987, 801, 179, 286, 347, 21, 290
598, 315, 601, 419, 10329146, 2, 9, 286, 47, 329, 987, 801, 179, 286, 347, 21, 290
598, 315, 601, 445, 10329146, 1, 9, 179, 47, 329, 987, 801, 179, 286, 347, 21, 290
484, 598, 509, 601, 10329147, 1, 9, 16, 96, 329, 987, 801, 16, 173, 273, 84, 128
484, 598, 553, 601, 10329147, 2, 9, 173, 96, 329, 987, 801, 16, 173, 273, 84, 128
601, 445, 601, 488, 10329764, 2, 10, 21, 179, 329, 987, 801, 243, 21, 130, 332, 85
601, 445, 598, 515, 10329764, 5, 10, 85, 179, 329, 987, 801, 243, 21, 130, 332, 85
601, 445, 598, 580, 10329764, 1, 10, 243, 179, 329, 987, 801, 243, 21, 130, 332, 85
509, 601, 620, 598, 10329765, 3, 10, 273, 16, 329, 987, 801, 84, 128, 273, 332, 243
509, 601, 685, 598, 10329765, 1, 10, 84, 16, 329, 987, 801, 84, 128, 273, 332, 243
