source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
56, 82, 198, 10299999, 1, 174, 116, 17, 27, 119, 0.970168, 0.725457, 0.723224, 0.304891, 0.159518, 148, 1, 0, 0, 0, 1, 1
17, 112, 201, 10300200, 2, 27, 174, 119, 23, 116, 0.969416, 1, 0.864441, 0.754018, 1, 148, 0, 1, 0, 0, 0, 0
116, 159, 201, 10300200, 2, 27, 119, 23, 174, 141, 1, 1, 0.861735, 1, 0.361741, 148, 0, 0, 0, 1, 0, 0
174, 181, 201, 10300200, 2, 23, 71, 27, 119, 165, 1, 1, 1, 1, 0.470316, 148, 0, 0, 0, 0, 1, 1
119, 201, 245, 10300732, 3, 189, 195, 149, 137, 165, 0.938685, 0.887283, 0.754853, 0.861786, 0.797466, 148, 1, 1, 0, 0, 1, 0
23, 201, 285, 10300732, 3, 165, 189, 13, 137, 149, 1, 0.860636, 0.862608, 0.686805, 0.413066, 148, 1, 1, 0, 0, 0, 1
27, 284, 198, 10300732, 3, 180, 194, 141, 88, 177, 0.635414, 0.539623, 0.960802, 0.794472, 0.648397, 148, 1, 1, 0, 0, 1, 0
71, 323, 201, 10300732, 3, 180, 194, 88, 105, 41, 1, 1, 1, 1, 0.753994, 148, 1, 1, 0, 0, 0, 1
13, 198, 315, 10301264, 4, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 148, 0, 0, 1, 1, 1, 0
137, 198, 351, 10301264, 4, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.863164, 148, 0, 0, 1, 1, 0, 0
165, 198, 379, 10301264, 4, 65, 149, 135, 45, 186, 1, 1, 0.97106, 0.862587, 1, 148, 0, 0, 0, 0, 1, 1
189, 198, 387, 10301264, 4, 45, 65, 135, 149, 186, 0.97041, 0.97199, 1, 1, 1, 148, 0, 0, 0, 0, 1, 0
186, 201, 418, 10301797, 5, 65, 45, 135, 149, 67, 1, 0.970354, 1, 1, 0.305406, 148, 0, 0, 0, 0, 0, 0
149, 201, 446, 10301797, 5, 65, 45, 67, 10000000, 10000000, 1, 0.970354, 0.189757, 0, 0, 148, 0, 0, 0, 1, 1, 0
