
sigo,PDR
200,300,400,500,seed
0.3,0.4,0.5,0.9,10001
0.1,0.6,0.6,0.9,10002
0.2,0.4,0.6,0.7,10003
0.4,0.5,0.8,0.9,10004
0.1,0.4,0.9,0.8,10005
0.4,0.4,0.7,0.8,10006
0.2,0.4,0.8,0.6,10007
0.3,0.5,0.4,0.9,10008
0.2,0.4,0.7,0.7,10009
0.1,0.5,0.5,0.9,10010
0.4,0.4,0.6,0.8,10011
0.2,0.2,0.8,0.7,10012
0.2,0.3,1.0,1.0,10013
0.3,0.4,0.5,0.7,10014
0.2,0.5,0.7,0.9,10015
0.2,0.6,0.7,1.0,10016
0.1,0.5,0.8,0.8,10017
0.2,0.2,0.6,0.7,10018
0.3,0.6,0.7,0.7,10019
0.0,0.4,0.5,0.7,10020
0.3,0.3,0.5,0.8,10021
0.3,0.6,0.7,0.7,10022
0.2,0.5,0.7,0.9,10023
0.2,0.4,0.7,0.9,10024
0.4,0.5,0.6,0.7,10025
0.3,0.5,0.9,0.7,10026
0.2,0.7,0.8,0.7,10027
0.4,0.5,0.7,0.7,10028
0.3,0.6,0.5,0.7,10029
0.4,0.5,0.8,0.7,10030
0.2,0.4,0.8,0.8,10031
0.1,0.1,0.6,0.9,10032
0.0,0.4,0.8,0.9,10033
0.3,0.4,0.9,0.9,10034
0.1,0.3,0.4,0.9,10035
0.2,0.4,0.5,0.8,10036
0.2,0.3,0.8,0.7,10037
0.3,0.6,0.7,0.6,10038
0.2,0.4,0.9,0.9,10039
0.2,0.5,0.8,0.7,10040
0.1,0.5,0.8,0.9,10041
0.2,0.7,0.6,0.9,10042
0.3,0.6,0.9,0.7,10043
0.4,0.3,0.8,0.8,10044
0.3,0.6,0.8,0.9,10045
0.3,0.5,0.6,0.8,10046
0.1,0.4,0.6,0.6,10047
0.3,0.5,0.9,0.8,10048
0.2,0.2,0.9,0.6,10049
0.4,0.6,0.6,0.7,10050
0.2,0.4,0.6,0.8,10051
0.3,0.5,0.7,0.7,10052
0.4,0.5,0.7,0.6,10053
0.4,0.4,0.4,1.0,10054
0.3,0.3,0.6,1.0,10055
0.3,0.5,0.5,0.6,10056
0.1,0.5,0.9,0.8,10057
0.3,0.4,0.7,0.9,10058
0.3,0.4,0.7,0.8,10059
0.1,0.4,0.8,0.9,10060
0.0,0.5,0.7,0.8,10061
0.2,0.6,0.8,0.8,10062
0.1,0.6,0.9,0.6,10063
0.3,0.3,1.0,0.8,10064
0.1,0.4,0.7,0.7,10065
0.3,0.4,0.6,0.7,10066
0.2,0.6,0.6,0.8,10067
0.3,0.4,0.7,0.9,10068
0.3,0.3,0.7,0.8,10069
0.3,0.4,0.7,0.7,10070
0.1,0.5,0.7,0.9,10071
0.2,0.4,0.8,0.8,10072
0.2,0.5,0.8,0.9,10073
0.3,0.4,0.7,0.7,10074
0.2,0.5,0.9,0.5,10075
0.3,0.3,0.7,0.8,10076
0.2,0.4,0.7,0.8,10077
0.1,0.6,0.7,0.9,10078
0.3,0.4,0.7,0.9,10079
0.2,0.4,0.8,0.8,10080
0.6,0.5,0.6,0.4,10081
