source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
369, 8, -1, 1, 41, 10300200, 5, 1, 160, 369, 700, 750, 38, 11, 8, 29, 160, 0
369, 8, -1, 79, -1, 10300200, 3, 1, 8, 369, 700, 750, 38, 11, 8, 29, 160, 0
369, 8, -1, 1, 81, 10300200, 2, 1, 11, 369, 700, 750, 38, 11, 8, 29, 160, 0
369, 8, -1, 108, 1, 10300200, 1, 1, 38, 369, 700, 750, 38, 11, 8, 29, 160, 0
369, 8, -1, -1, 116, 10300200, 4, 1, 29, 369, 700, 750, 38, 11, 8, 29, 160, 0
369, 108, 1, 212, -1, 10300716, 4, 1, 330, 38, 700, 750, 266, 7, 365, 330, 170, 0
369, 108, 1, 212, -1, 10300716, 3, 1, 365, 38, 700, 750, 266, 7, 365, 330, 170, 0
369, 108, 1, 219, -1, 10300716, 1, 1, 266, 38, 700, 750, 266, 7, 365, 330, 170, 0
369, 108, 1, 248, -1, 10300716, 5, 1, 170, 38, 700, 750, 266, 7, 365, 330, 170, 0
369, 108, 1, 280, -1, 10300716, 2, 1, 7, 38, 700, 750, 266, 7, 365, 330, 170, 0
369, 219, -1, 201, 12, 10301232, 2, 1, 323, 266, 700, 750, 288, 323, 235, 156, 7, 0
369, 219, -1, 201, 18, 10301232, 3, 1, 235, 266, 700, 750, 288, 323, 235, 156, 7, 0
369, 219, -1, 280, -1, 10301232, 5, 1, 7, 266, 700, 750, 288, 323, 235, 156, 7, 0
369, 280, -1, 354, 1, 10305233, 5, 1, 149, 7, 700, 750, 156, 288, 320, 254, 149, 0
369, 280, -1, 401, 12, 10305233, 3, 1, 320, 7, 700, 750, 156, 288, 320, 254, 149, 0
369, 201, 18, 201, 49, 10309748, 2, 1, 123, 235, 700, 750, 98, 123, 60, 199, 7, 0
369, 201, 18, 201, 76, 10309748, 1, 1, 98, 235, 700, 750, 98, 123, 60, 199, 7, 0
369, 201, 18, 198, 105, 10309749, 3, 1, 60, 235, 700, 750, 98, 123, 60, 199, 7, 0
369, 201, 18, 198, 153, 10309749, 4, 1, 199, 235, 700, 750, 98, 123, 60, 199, 7, 0
369, 201, 76, 198, 153, 10310265, 3, 1, 199, 98, 700, 750, 344, 368, 199, 263, 249, 0
369, 201, 76, 198, 179, 10310265, 4, 1, 263, 98, 700, 750, 344, 368, 199, 263, 249, 0
369, 201, 76, 198, 187, 10310265, 1, 1, 344, 98, 700, 750, 344, 368, 199, 263, 249, 0
369, 201, 76, 201, 212, 10310265, 2, 1, 368, 98, 700, 750, 344, 368, 199, 263, 249, 0
369, 198, 187, 201, 245, 10310781, 5, 1, 132, 344, 700, 750, 363, 366, 13, 27, 132, 0
369, 198, 187, 278, 198, 10310781, 4, 1, 27, 344, 700, 750, 363, 366, 13, 27, 132, 0
369, 198, 187, 198, 315, 10310781, 3, 1, 13, 344, 700, 750, 363, 366, 13, 27, 132, 0
369, 401, 12, 401, 41, 10313749, 3, 1, 158, 320, 700, 750, 48, 100, 158, 5, 260, 0
369, 401, 12, 401, 79, 10313749, 1, 1, 48, 320, 700, 750, 48, 100, 158, 5, 260, 0
369, 401, 12, 398, 115, 10313749, 2, 1, 100, 320, 700, 750, 48, 100, 158, 5, 260, 0
369, 401, 12, 398, 178, 10313749, 5, 1, 260, 320, 700, 750, 48, 100, 158, 5, 260, 0
369, 401, 79, 398, 115, 10314265, 4, 1, 100, 48, 700, 750, 325, 260, 138, 100, 378, 0
369, 401, 79, 398, 157, 10314265, 3, 1, 138, 48, 700, 750, 325, 260, 138, 100, 378, 0
369, 401, 79, 398, 178, 10314265, 2, 1, 260, 48, 700, 750, 325, 260, 138, 100, 378, 0
369, 401, 79, 398, 187, 10314265, 1, 1, 325, 48, 700, 750, 325, 260, 138, 100, 378, 0
369, 401, 79, 398, 187, 10314265, 5, 1, 378, 48, 700, 750, 325, 260, 138, 100, 378, 0
369, 398, 187, 449, 198, 10314782, 4, 1, 117, 325, 700, 750, 41, 351, 118, 117, 88, 0
369, 398, 187, 401, 245, 10314782, 3, 1, 118, 325, 700, 750, 41, 351, 118, 117, 88, 0
369, 398, 187, 401, 288, 10314782, 1, 1, 41, 325, 700, 750, 41, 351, 118, 117, 88, 0
369, 398, 187, 398, 387, 10314782, 2, 1, 351, 325, 700, 750, 41, 351, 118, 117, 88, 0
369, 401, 288, 398, 347, 10315298, 3, 1, 116, 41, 700, 750, 104, 395, 116, 302, 388, 0
369, 401, 288, 398, 387, 10315298, 4, 1, 302, 41, 700, 750, 104, 395, 116, 302, 388, 0
369, 401, 288, 401, 412, 10315298, 5, 1, 388, 41, 700, 750, 104, 395, 116, 302, 388, 0
369, 401, 288, 401, 412, 10315298, 2, 1, 395, 41, 700, 750, 104, 395, 116, 302, 388, 0
369, 401, 288, 401, 467, 10315298, 1, 1, 104, 41, 700, 750, 104, 395, 116, 302, 388, 0
369, 401, 467, 398, 533, 10315815, 1, 1, 115, 104, 700, 750, 115, 154, 10000000, 10000000, 10000000, 0
369, 401, 467, 401, 637, 10315815, 2, 1, 154, 104, 700, 750, 115, 154, 10000000, 10000000, 10000000, 0
369, 398, 533, 401, 637, 10316331, 2, 1, 154, 115, 700, 750, 79, 154, 162, 96, 182, 0
369, 198, 315, 201, 412, 10319298, 4, 1, 311, 13, 700, 750, 205, 299, 363, 311, 65, 0
369, 198, 315, 201, 412, 10319298, 3, 1, 363, 13, 700, 750, 205, 299, 363, 311, 65, 0
369, 198, 315, 201, 419, 10319298, 2, 1, 299, 13, 700, 750, 205, 299, 363, 311, 65, 0
369, 198, 315, 201, 446, 10319298, 1, 1, 205, 13, 700, 750, 205, 299, 363, 311, 65, 0
369, 198, 315, 201, 486, 10319298, 5, 1, 65, 13, 700, 750, 205, 299, 363, 311, 65, 0
369, 201, 446, 201, 486, 10319814, 3, 1, 65, 205, 700, 750, 222, 210, 65, 113, 188, 0
369, 401, 637, 401, 680, 10320331, 3, 1, 79, 154, 700, 750, 96, 162, 79, 108, 10000000, 0
369, 401, 637, 398, 728, 10320331, 4, 1, 108, 154, 700, 750, 96, 162, 79, 108, 10000000, 0
369, 278, 198, 323, 201, 10323297, 5, 1, 71, 27, 700, 750, 244, 356, 314, 310, 71, 0
369, 278, 198, 387, 201, 10323297, 4, 1, 310, 27, 700, 750, 244, 356, 314, 310, 71, 0
369, 278, 198, 412, 198, 10323298, 3, 1, 314, 27, 700, 750, 244, 356, 314, 310, 71, 0
369, 278, 198, 412, 198, 10323298, 2, 1, 356, 27, 700, 750, 244, 356, 314, 310, 71, 0
369, 278, 198, 418, 198, 10323298, 1, 1, 244, 27, 700, 750, 244, 356, 314, 310, 71, 0
369, 418, 198, 581, 201, 10323814, 4, 1, 239, 244, 700, 750, 287, 312, 41, 239, 380, 0
369, 418, 198, 587, 201, 10323814, 2, 1, 312, 244, 700, 750, 287, 312, 41, 239, 380, 0
369, 418, 198, 587, 201, 10323814, 5, 1, 380, 244, 700, 750, 287, 312, 41, 239, 380, 0
369, 201, 486, 198, 532, 10328330, 4, 1, 113, 65, 700, 750, 276, 210, 222, 113, 45, 0
369, 201, 486, 198, 564, 10328330, 3, 1, 222, 65, 700, 750, 276, 210, 222, 113, 45, 0
369, 587, 201, 620, 198, 10328330, 3, 1, 287, 312, 700, 750, 286, 206, 287, 272, 319, 0
369, 201, 486, 201, 618, 10328330, 1, 1, 276, 65, 700, 750, 276, 210, 222, 113, 45, 0
369, 201, 486, 201, 645, 10328330, 2, 1, 210, 65, 700, 750, 276, 210, 222, 113, 45, 0
369, 587, 201, 598, 358, 10328331, 2, 1, 206, 312, 700, 750, 286, 206, 287, 272, 319, 0
369, 201, 618, 201, 645, 10328846, 3, 1, 210, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
369, 201, 618, 201, 691, 10328847, 2, 1, 67, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
369, 201, 618, 198, 712, 10328847, 4, 1, 10, 276, 700, 750, 107, 67, 210, 10, 10000000, 0
369, 201, 645, 201, 691, 10332847, 2, 1, 67, 210, 700, 750, 107, 67, 10000000, 10000000, 10000000, 0
369, 598, 358, 601, 412, 10332847, 4, 1, 347, 206, 700, 750, 21, 179, 286, 347, 85, 0
369, 598, 358, 601, 419, 10332847, 3, 1, 286, 206, 700, 750, 21, 179, 286, 347, 85, 0
369, 598, 358, 601, 445, 10332847, 2, 1, 179, 206, 700, 750, 21, 179, 286, 347, 85, 0
369, 598, 358, 601, 488, 10332847, 1, 1, 21, 206, 700, 750, 21, 179, 286, 347, 85, 0
369, 598, 358, 598, 515, 10332847, 5, 1, 85, 206, 700, 750, 21, 179, 286, 347, 85, 0
369, 601, 488, 598, 515, 10333363, 5, 1, 85, 21, 700, 750, 332, 130, 243, 186, 85, 0
369, 601, 488, 598, 552, 10333363, 10000000, 1, 130, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 488, 598, 580, 10333363, 10000000, 1, 243, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 488, 598, 587, 10333363, 10000000, 1, 332, 21, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 620, 198, 787, 201, 10336847, 2, 1, 345, 287, 700, 750, 350, 345, 272, 319, 126, 0
369, 598, 580, 601, 647, 10339157, 10000000, 2, 186, 243, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 580, 601, 690, 10339157, 10000000, 2, 4, 243, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 580, 598, 710, 10339157, 10000000, 2, 19, 243, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 580, 598, 751, 10339157, 10000000, 2, 204, 243, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 690, 598, 778, 10340040, 10000000, 3, 236, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 690, 598, 787, 10340040, 10000000, 3, 309, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 690, 598, 787, 10340040, 10000000, 3, 360, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 601, 690, 598, 787, 10340040, 10000000, 3, 393, 4, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 787, 201, 801, 212, 10341363, 5, 1, 319, 345, 700, 750, 58, 126, 187, 250, 319, 0
369, 787, 201, 801, 219, 10341363, 4, 1, 250, 345, 700, 750, 58, 126, 187, 250, 319, 0
369, 787, 201, 801, 247, 10341363, 2, 1, 126, 345, 700, 750, 58, 126, 187, 250, 319, 0
369, 787, 201, 801, 289, 10341363, 1, 1, 58, 345, 700, 750, 58, 126, 187, 250, 319, 0
369, 801, 289, 798, 322, 10341879, 1, 1, 40, 58, 700, 750, 40, 187, 111, 10000000, 10000000, 0
369, 801, 289, 798, 359, 10341879, 2, 1, 187, 58, 700, 750, 40, 187, 111, 10000000, 10000000, 0
369, 801, 289, 801, 468, 10341880, 3, 1, 111, 58, 700, 750, 40, 187, 111, 10000000, 10000000, 0
369, 798, 322, 801, 468, 10342396, 1, 1, 111, 40, 700, 750, 111, 367, 398, 306, 234, 0
369, 801, 468, 798, 518, 10342912, 2, 1, 87, 111, 700, 750, 94, 87, 371, 280, 146, 0
369, 801, 468, 798, 552, 10342912, 10000000, 1, 146, 111, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 801, 468, 798, 580, 10342912, 10000000, 1, 280, 111, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 587, 801, 10343495, 10000000, 4, 317, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 612, 798, 10343495, 10000000, 4, 337, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 587, 801, 10343495, 10000000, 4, 358, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 587, 801, 10343495, 10000000, 4, 384, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 587, 801, 10343495, 10000000, 4, 387, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 618, 798, 10343495, 10000000, 4, 240, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 578, 801, 10343495, 10000000, 4, 257, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 550, 801, 10343495, 10000000, 4, 141, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 646, 798, 10343495, 10000000, 4, 194, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 601, 858, 10343495, 10000000, 4, 112, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 686, 798, 10343495, 10000000, 4, 6, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
369, 598, 787, 612, 998, 10343496, 10000000, 4, 361, 309, 700, 750, 10000000, 10000000, 10000000, 10000000, 10000000, 0
