source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
180, 198, 153, 201, 212, 10300200, 4, 1, 267, 180, 700, 750, 23, 126, 226, 267, 153
180, 198, 153, 201, 218, 10300200, 3, 1, 226, 180, 700, 750, 23, 126, 226, 267, 153
180, 198, 153, 201, 244, 10300200, 2, 1, 126, 180, 700, 750, 23, 126, 226, 267, 153
180, 198, 153, 201, 284, 10300200, 1, 1, 23, 180, 700, 750, 23, 126, 226, 267, 153
180, 201, 284, 198, 315, 10300765, 3, 1, 13, 23, 700, 750, 174, 265, 13, 186, 259
180, 201, 284, 198, 351, 10300765, 1, 1, 174, 23, 700, 750, 174, 265, 13, 186, 259
180, 201, 284, 198, 387, 10300765, 5, 1, 259, 23, 700, 750, 174, 265, 13, 186, 259
180, 201, 284, 201, 412, 10300765, 2, 1, 265, 23, 700, 750, 174, 265, 13, 186, 259
180, 198, 351, 201, 412, 10301330, 4, 1, 265, 174, 700, 750, 65, 186, 254, 265, 251
180, 198, 351, 201, 418, 10301330, 3, 1, 254, 174, 700, 750, 65, 186, 254, 265, 251
180, 198, 351, 201, 446, 10301330, 2, 1, 186, 174, 700, 750, 65, 186, 254, 265, 251
180, 198, 351, 201, 485, 10301331, 1, 1, 65, 174, 700, 750, 65, 186, 254, 265, 251
180, 201, 485, 201, 646, 10301896, 1, 1, 191, 65, 700, 750, 191, 67, 10000000, 10000000, 10000000
180, 201, 485, 201, 690, 10301896, 2, 1, 67, 65, 700, 750, 191, 67, 10000000, 10000000, 10000000
180, 201, 646, 201, 690, 10302461, 2, 1, 67, 191, 700, 750, 107, 67, 10000000, 10000000, 10000000
164, 261, -1, 293, -1, 11300200, 4, 1, 7, 164, 700, 750, 150, 62, 275, 7, 143
164, 261, -1, 305, 1, 11300200, 2, 1, 62, 164, 700, 750, 150, 62, 275, 7, 143
164, 261, -1, 342, 1, 11300200, 5, 1, 143, 164, 700, 750, 150, 62, 275, 7, 143
164, 305, 1, 401, 12, 11304765, 4, 1, 275, 62, 700, 750, 152, 231, 150, 275, 5
164, 305, 1, 460, -1, 11304765, 3, 1, 150, 62, 700, 750, 152, 231, 150, 275, 5
