seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10068, 123, 1, 30, 79, 47, 47
10068, 284, 1, 18, 75, 41, 41
10068, 235, 0, 14, 0, 40, 0
10068, 32, 0, 4, 0, 40, 0
10068, 132, 0, 4, 0, 40, 0
10068, 17, 0, 12, 0, 35, 0
10068, 8, 1, 54, 70, 35, 35
10068, 160, 1, 15, 74, 42, 42
10068, 23, 1, 11, 76, 39, 39
10068, 150, 1, 25, 81, 42, 42
