seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10047, 160, 0.545455, 16, 21, 22, 12
10047, 110, 0, 8, 0, 22, 0
10047, 171, 0, 10, 0, 17, 0
10047, 38, 0, 6, 0, 17, 0
10047, 174, 0, 6, 0, 17, 0
10047, 116, 0, 6, 0, 15, 0
10047, 7, 0, 7, 0, 15, 0
10047, 11, 0, 2, 0, 20, 0
10047, 29, 1, 100, 31, 21, 21
10047, 143, 0, 6, 0, 23, 0
