seed,source_id,PDR,geocast_packets,flooding_packets,mr_nodes,mr_recvs
10011, 230, 1, 14, 76, 47, 47
10011, 313, 1, 17, 76, 41, 41
10011, 346, 1, 19, 70, 40, 40
10011, 263, 0, 12, 0, 40, 0
10011, 23, 0, 4, 0, 40, 0
10011, 38, 1, 33, 71, 36, 36
10011, 368, 0, 45, 0, 40, 0
10011, 56, 0, 10, 0, 41, 0
10011, 7, 1, 23, 73, 39, 39
10011, 123, 1, 9, 85, 42, 42
