source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
27, 284, 198, 10299999, 1, 88, 180, 141, 194, 177, 0.794935, 0.635488, 0.823627, 0.755532, 0.648448, 84, 0, 1, 0, 1, 1, 1
141, 357, 201, 10300200, 2, 88, 180, 41, 105, 194, 1, 1, 0.861757, 1, 1, 84, 0, 1, 0, 0, 1, 0
177, 379, 201, 10300200, 2, 175, 41, 88, 180, 194, 1, 0.969477, 1, 1, 1, 84, 1, 0, 0, 1, 1, 0
194, 387, 201, 10300200, 2, 104, 41, 88, 105, 180, 1, 1, 1, 1, 1, 84, 0, 0, 0, 0, 1, 0
180, 418, 198, 10300200, 2, 175, 196, 124, 88, 41, 0.754901, 0.648519, 0.215829, 1, 0.861757, 84, 1, 1, 1, 0, 0, 1
88, 495, 198, 10304518, 3, 196, 175, 124, 109, 102, 0.864289, 0.845072, 0.760029, 0.797602, 0.468469, 84, 1, 1, 0, 0, 0, 0
175, 581, 201, 10304518, 3, 196, 102, 124, 47, 86, 1, 1, 1, 0.362819, 0.484458, 84, 1, 0, 0, 0, 0, 1
196, 587, 201, 10304519, 3, 150, 47, 102, 124, 21, 0.945545, 0.757977, 1, 1, 0.159051, 84, 0, 0, 0, 0, 1, 0
196, 587, 201, 10304837, 4, 150, 47, 102, 124, 21, 0.945488, 0.757931, 1, 1, 0.159043, 84, 0, 0, 0, 0, 1, 1
124, 648, 198, 10304837, 4, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 84, 1, 1, 1, 1, 1, 0
102, 680, 198, 10304837, 4, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 84, 1, 1, 1, 1, 1, 0
86, 717, 201, 10304837, 4, 58, 113, 10000000, 10000000, 10000000, 0.754239, 0.861658, 0, 0, 0, 84, 0, 0, 1, 1, 1, 0
124, 648, 198, 10305155, 5, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 84, 1, 1, 1, 1, 1, 0
102, 680, 198, 10305155, 5, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 84, 1, 1, 1, 1, 1, 0
47, 598, 316, 10305155, 5, 21, 150, 107, 85, 131, 1, 1, 0.646997, 0.466374, 0.537785, 84, 0, 0, 1, 0, 1, 0
150, 598, 359, 10305155, 5, 21, 85, 107, 35, 131, 1, 0.699561, 0.75483, 0.648168, 0.752899, 84, 0, 0, 1, 0, 1, 1
21, 601, 486, 10305473, 6, 179, 117, 85, 4, 10000000, 0.860551, 0.726432, 0.845758, 0, 0, 84, 1, 0, 0, 1, 1, 1
