source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
157, 1, 201, 49, 10300200, 1, 1, 123, 150, 211, 835, 798, 123, 10000000, 10000000, 10000000, 10000000
201, 49, 201, 76, 10300859, 3, 2, 98, 123, 211, 835, 798, 344, 368, 98, 60, 199
201, 49, 198, 105, 10300859, 4, 2, 60, 123, 211, 835, 798, 344, 368, 98, 60, 199
201, 49, 198, 187, 10300859, 1, 2, 344, 123, 211, 835, 798, 344, 368, 98, 60, 199
201, 49, 201, 212, 10300859, 2, 2, 368, 123, 211, 835, 798, 344, 368, 98, 60, 199
198, 187, 198, 315, 10301519, 1, 3, 13, 344, 211, 835, 798, 13, 10000000, 10000000, 10000000, 10000000
198, 315, 201, 446, 10302178, 1, 4, 205, 13, 211, 835, 798, 205, 10000000, 10000000, 10000000, 10000000
201, 446, 201, 485, 10302837, 1, 5, 65, 205, 211, 835, 798, 65, 10000000, 10000000, 10000000, 10000000
201, 485, 198, 532, 10303496, 2, 6, 113, 65, 211, 835, 798, 222, 113, 210, 67, 276
201, 485, 198, 564, 10303496, 1, 6, 222, 65, 211, 835, 798, 222, 113, 210, 67, 276
198, 564, 201, 645, 10304156, 2, 7, 210, 222, 211, 835, 798, 67, 210, 10000000, 10000000, 10000000
198, 564, 201, 691, 10304156, 1, 7, 67, 222, 211, 835, 798, 67, 210, 10000000, 10000000, 10000000
201, 691, 198, 757, 10304815, 4, 8, 178, 67, 211, 835, 798, 295, 324, 190, 178, 246
201, 691, 198, 780, 10304815, 1, 8, 295, 67, 211, 835, 798, 295, 324, 190, 178, 246
201, 691, 201, 812, 10304815, 2, 8, 324, 67, 211, 835, 798, 295, 324, 190, 178, 246
198, 780, 220, 798, 10305474, 2, 9, 271, 295, 211, 835, 798, 136, 271, 10000000, 10000000, 10000000
220, 798, 247, 798, 10310133, 5, 10, 136, 271, 211, 835, 798, 352, 3, 227, 95, 136
220, 798, 275, 798, 10310133, 2, 10, 3, 271, 211, 835, 798, 352, 3, 227, 95, 136
220, 798, 318, 801, 10310134, 4, 10, 95, 271, 211, 835, 798, 352, 3, 227, 95, 136
275, 798, 318, 801, 10314793, 5, 11, 95, 3, 211, 835, 798, 352, 304, 227, 215, 95
275, 798, 354, 801, 10314793, 4, 11, 215, 3, 211, 835, 798, 352, 304, 227, 215, 95
275, 798, 381, 801, 10314793, 3, 11, 227, 3, 211, 835, 798, 352, 304, 227, 215, 95
275, 798, 387, 801, 10314793, 2, 11, 304, 3, 211, 835, 798, 352, 304, 227, 215, 95
275, 798, 387, 801, 10314793, 1, 11, 352, 3, 211, 835, 798, 352, 304, 227, 215, 95
387, 801, 520, 801, 10315452, 1, 12, 33, 352, 211, 835, 798, 33, 10000000, 10000000, 10000000, 10000000
520, 801, 685, 798, 10316112, 1, 13, 6, 33, 211, 835, 798, 6, 10000000, 10000000, 10000000, 10000000
685, 798, 812, 798, 10316771, 2, 14, 301, 6, 211, 835, 798, 211, 301, 223, 248, 133
685, 798, 849, 798, 10316771, 211, 14, 211, 6, 211, 835, 798, 211, 301, 223, 248, 133
812, 798, 849, 798, 10321430, 211, 15, 211, 301, 211, 835, 798, 211, 10000000, 10000000, 10000000, 10000000
201, 212, 201, 298, 11300200, 1, 1, 23, 313, 57, 900, 798, 23, 10000000, 10000000, 10000000, 10000000
201, 298, 198, 387, 11300859, 3, 2, 305, 23, 57, 900, 798, 205, 363, 305, 10000000, 10000000
201, 298, 201, 412, 11300859, 2, 2, 363, 23, 57, 900, 798, 205, 363, 305, 10000000, 10000000
201, 298, 201, 459, 11300859, 1, 2, 205, 23, 57, 900, 798, 205, 363, 305, 10000000, 10000000
201, 459, 201, 499, 11301518, 2, 3, 65, 205, 57, 900, 798, 222, 65, 10000000, 10000000, 10000000
201, 459, 198, 554, 11301519, 1, 3, 222, 205, 57, 900, 798, 222, 65, 10000000, 10000000, 10000000
198, 73, 201, 271, 12300200, 1, 1, 132, 60, 9, 908, 598, 132, 10000000, 10000000, 10000000, 10000000
201, 338, 201, 425, 14300200, 1, 1, 311, 23, 128, 674, 598, 311, 10000000, 10000000, 10000000, 10000000
201, 425, 201, 539, 14300859, 1, 2, 65, 311, 128, 674, 598, 65, 10000000, 10000000, 10000000, 10000000
201, 539, 201, 650, 14301519, 1, 3, 276, 65, 128, 674, 598, 276, 10000000, 10000000, 10000000, 10000000
201, 650, 262, 601, 14302178, 1, 4, 20, 276, 128, 674, 598, 20, 10000000, 10000000, 10000000, 10000000
262, 601, 327, 598, 14302837, 3, 5, 107, 20, 128, 674, 598, 96, 162, 107, 10000000, 10000000
327, 598, 454, 601, 14311496, 2, 6, 16, 107, 128, 674, 598, 162, 16, 10000000, 10000000, 10000000
139, 1, 313, -1, 15300200, 2, 1, 170, 270, 243, 598, 539, 7, 170, 10000000, 10000000, 10000000
371, 198, 552, 201, 16300200, 1, 1, 312, 27, 131, 801, 696, 312, 10000000, 10000000, 10000000, 10000000
552, 201, 688, 201, 16300860, 3, 2, 213, 312, 131, 801, 696, 114, 137, 213, 287, 10000000
552, 201, 719, 198, 16300860, 2, 2, 137, 312, 131, 801, 696, 114, 137, 213, 287, 10000000
719, 198, 779, 201, 16305519, 1, 3, 350, 137, 131, 801, 696, 350, 10000000, 10000000, 10000000, 10000000
1, 227, 1, 350, 17300200, 1, 1, 176, 379, 173, 477, 601, 176, 10000000, 10000000, 10000000, 10000000
