source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
171, 201, 19, 10299999, 1, 143, 98, 60, 110, 7, 0.949494, 1, 0.860862, 1, 0.860398, 10000000, 171
171, 201, 48, 10300200, 2, 60, 98, 143, 119, 10000000, 0.823682, 1, 0.603766, 0.319025, 0, 10000000, 0
171, 201, 76, 10300200, 2, 119, 60, 143, 10000000, 10000000, 0.920629, 0.949188, 0.539199, 0, 0, 10000000, 0
171, 198, 105, 10300200, 2, 119, 23, 143, 174, 116, 1, 0.861731, 0.970558, 0.862351, 0.725438, 10000000, 0
171, 198, 154, 10300200, 2, 23, 119, 174, 27, 116, 1, 1, 1, 0.753989, 0.969479, 10000000, 1
171, 181, 201, 10300649, 2, 71, 23, 27, 119, 137, 0.919975, 1, 1, 1, 0.609024, 10000000, 0
171, 201, 245, 10300649, 2, 195, 149, 165, 186, 23, 0.922622, 0.754862, 0.797475, 0.699231, 1, 10000000, 0
171, 201, 285, 10300649, 2, 165, 137, 13, 189, 195, 1, 0.824173, 0.862614, 0.645481, 0.53972, 10000000, 1
171, 198, 315, 10301098, 2, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 10000000, 0
171, 198, 351, 10301099, 2, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.863178, 10000000, 0
171, 198, 379, 10301099, 2, 65, 135, 149, 45, 186, 1, 0.971075, 1, 0.862601, 1, 10000000, 1
171, 198, 387, 10301099, 2, 45, 135, 65, 149, 186, 0.970426, 1, 0.972006, 1, 1, 10000000, 0
171, 201, 412, 10301099, 2, 45, 65, 135, 154, 149, 0.970426, 1, 1, 0.786677, 1, 10000000, 0
171, 201, 418, 10301548, 2, 45, 65, 135, 149, 154, 0.970379, 1, 1, 1, 0.235147, 10000000, 0
171, 201, 446, 10301548, 2, 45, 65, 67, 10000000, 10000000, 0.862559, 1, 0.189765, 0, 0, 10000000, 0
171, 201, 485, 10301548, 2, 154, 45, 10000000, 10000000, 10000000, 0.705442, 0.754739, 0, 0, 0, 10000000, 1
143, 198, 142, 11299999, 1, 23, 119, 174, 27, 116, 1, 1, 1, 0.752759, 0.970804, 10000000, 143
143, 201, 298, 11300200, 2, 165, 189, 137, 195, 149, 1, 0.755561, 0.845454, 0.648524, 0.484129, 10000000, 1
143, 198, 338, 11300649, 2, 65, 149, 186, 195, 135, 1, 1, 1, 1, 0.8634, 10000000, 0
143, 198, 371, 11300649, 2, 65, 149, 135, 45, 186, 1, 1, 0.971325, 0.863688, 1, 10000000, 1
143, 198, 387, 11300649, 2, 45, 135, 65, 149, 186, 0.971648, 1, 1, 1, 1, 10000000, 0
143, 201, 412, 11300649, 2, 45, 135, 65, 149, 186, 0.971648, 1, 1, 1, 1, 10000000, 0
143, 201, 459, 11300650, 2, 65, 45, 67, 10000000, 10000000, 1, 0.863687, 0.159521, 0, 0, 10000000, 0
143, 201, 425, 11301098, 2, 45, 65, 135, 149, 154, 0.971601, 1, 1, 1, 0.190396, 10000000, 0
143, 201, 459, 11301099, 2, 65, 45, 67, 10000000, 10000000, 1, 0.863646, 0.159509, 0, 0, 10000000, 0
143, 201, 499, 11301099, 2, 154, 10000000, 10000000, 10000000, 10000000, 0.761585, 0, 0, 0, 0, 10000000, 1
143, 201, 658, 11301548, 2, 67, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 10000000, 1
143, 201, 704, 11301997, 2, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 10000000, 0
7, 302, -1, 12299999, 1, 61, 62, 10000000, 10000000, 10000000, 1, 0.971734, 0, 0, 0, 10000000, 7
7, 293, 1, 12300200, 2, 48, 5, 7, 10000000, 10000000, 0.752718, 0.648482, 1, 0, 0, 10000000, 1
7, 302, -1, 12304649, 2, 61, 62, 10000000, 10000000, 10000000, 1, 0.971247, 0, 0, 0, 10000000, 1
7, 293, 1, 12313098, 2, 48, 5, 7, 10000000, 10000000, 0.751676, 0.647579, 1, 0, 0, 10000000, 1
7, 303, -1, 12317547, 2, 61, 62, 10000000, 10000000, 10000000, 1, 0.969897, 0, 0, 0, 10000000, 1
7, 293, 1, 12325996, 2, 48, 5, 7, 10000000, 10000000, 0.750636, 0.646679, 1, 0, 0, 10000000, 1
7, 303, -1, 12330445, 2, 61, 62, 10000000, 10000000, 10000000, 1, 0.96855, 0, 0, 0, 10000000, 1
7, 293, 1, 12338894, 2, 48, 5, 7, 10000000, 10000000, 0.749599, 0.645781, 1, 0, 0, 10000000, 1
7, 303, -1, 12343343, 2, 61, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 10000000, 1
166, 50, 198, 13299999, 1, 56, 116, 160, 17, 174, 1, 0.953471, 1, 0.968513, 0.551276, 10000000, 166
166, 71, 201, 13300200, 2, 174, 116, 56, 27, 119, 1, 1, 1, 0.645842, 0.647312, 10000000, 0
166, 81, 198, 13300200, 2, 174, 56, 116, 10000000, 10000000, 0.96426, 1, 0.646809, 0, 0, 10000000, 0
166, 122, 201, 13300200, 2, 71, 141, 27, 177, 119, 1, 0.909124, 0.968763, 0.776694, 0.863083, 10000000, 0
166, 127, 198, 13300200, 2, 174, 116, 27, 119, 10000000, 1, 1, 0.318467, 0.107885, 0, 10000000, 1
166, 157, 201, 13300200, 2, 27, 141, 119, 23, 71, 1, 0.956133, 0.970968, 0.861479, 0.638926, 10000000, 0
166, 122, 201, 13300649, 2, 71, 141, 27, 177, 119, 1, 0.909, 0.968716, 0.776423, 0.863041, 10000000, 0
166, 157, 201, 13300649, 2, 27, 141, 119, 23, 71, 1, 0.956064, 0.970921, 0.861438, 0.63888, 10000000, 1
166, 288, 201, 13301098, 2, 104, 105, 180, 88, 194, 1, 1, 1, 0.862638, 1, 10000000, 1
166, 380, 201, 13317548, 2, 41, 104, 88, 105, 180, 1, 0.947763, 1, 1, 1, 10000000, 1
166, 442, 198, 13333997, 2, 196, 175, 88, 109, 105, 1, 0.96261, 1, 0.960593, 1, 10000000, 0
166, 491, 198, 13333997, 2, 196, 88, 175, 109, 124, 0.857771, 1, 0.750568, 0.840519, 0.120592, 10000000, 0
