source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
212, 201, 18, 10299999, 1, 240, 98, 60, 117, 180, 0.874032, 1, 0.75537, 1, 0.60289, 235, 1, 0, 0, 0, 0
117, 201, 49, 10300200, 2, 98, 240, 180, 60, 267, 1, 0.647489, 0.602876, 0.647446, 0.483026, 235, 0, 0, 0, 0, 1
98, 201, 76, 10300200, 2, 180, 240, 60, 226, 126, 0.96401, 0.845133, 0.967908, 0.412439, 0.363421, 235, 0, 0, 0, 1, 1
60, 198, 105, 10300200, 2, 126, 226, 267, 240, 180, 0.97126, 1, 1, 1, 1, 235, 0, 0, 1, 0, 0
180, 198, 153, 10300200, 2, 23, 126, 226, 267, 153, 0.96953, 1, 1, 1, 0.861431, 235, 0, 0, 0, 1, 0
240, 198, 179, 10300200, 2, 23, 126, 153, 226, 27, 0.96953, 1, 1, 1, 0.863285, 235, 0, 0, 0, 0, 0
226, 201, 218, 10300601, 3, 259, 265, 174, 23, 27, 0.478234, 0.275523, 0.845549, 1, 0.971154, 235, 1, 1, 0, 0, 0
126, 201, 244, 10300601, 3, 265, 259, 174, 13, 23, 1, 0.967551, 1, 0.797018, 0.969488, 235, 1, 1, 0, 0, 0
23, 201, 284, 10300601, 3, 265, 259, 174, 186, 13, 0.702747, 0.60472, 0.956716, 0.569003, 0.753914, 235, 1, 1, 0, 0, 0
13, 198, 315, 10300859, 4, 65, 265, 259, 186, 239, 1, 1, 1, 1, 0.863316, 235, 0, 1, 1, 0, 1
174, 198, 351, 10300860, 4, 65, 265, 186, 259, 254, 1, 1, 1, 1, 1, 235, 0, 1, 0, 1, 0
259, 198, 387, 10300860, 4, 65, 45, 172, 186, 251, 1, 0.971805, 1, 1, 1, 235, 0, 0, 0, 0, 0
251, 219, 398, 10305060, 5, 45, 18, 162, 172, 65, 1, 0.863849, 0.753611, 1, 0.860223, 235, 0, 0, 0, 0, 0
172, 247, 398, 10305060, 5, 18, 255, 45, 162, 198, 1, 0.759402, 1, 0.604187, 0.215489, 235, 0, 1, 0, 0, 1
186, 201, 446, 10305060, 5, 65, 45, 191, 10000000, 10000000, 0.967751, 0.755505, 0.274689, 0, 0, 235, 0, 0, 0, 1, 1
65, 201, 485, 10305060, 5, 191, 67, 10000000, 10000000, 10000000, 0.567872, 0.323834, 0, 0, 0, 235, 0, 0, 1, 1, 1
67, 201, 690, 10305449, 6, 279, 223, 10, 173, 55, 0.943832, 0.876343, 0.863104, 0.430135, 0.323535, 235, 1, 0, 0, 0, 0
10, 198, 713, 10309649, 7, 279, 248, 130, 55, 173, 1, 0.861347, 0.645618, 1, 1, 235, 1, 1, 1, 0, 0
279, 201, 812, 10309649, 7, 3, 130, 248, 55, 173, 1, 1, 1, 1, 1, 235, 0, 0, 0, 0, 0
223, 201, 819, 10309649, 7, 3, 130, 248, 55, 166, 0.969669, 1, 1, 1, 0.862262, 235, 0, 0, 0, 0, 0
248, 220, 798, 10310076, 8, 288, 196, 3, 95, 130, 0.944841, 0.953524, 1, 0.797189, 1, 235, 1, 0, 0, 0, 0
173, 201, 845, 10310076, 8, 248, 3, 130, 55, 59, 0.968971, 0.754152, 0.860785, 1, 0.861864, 235, 1, 0, 0, 0, 0
130, 248, 798, 10310076, 8, 258, 196, 3, 288, 95, 0.955225, 0.947505, 1, 0.605114, 0.538901, 235, 1, 0, 0, 1, 0
55, 201, 880, 10310076, 8, 166, 3, 59, 130, 10000000, 0.944875, 0.646416, 0.846395, 0.753187, 0, 235, 0, 0, 0, 0, 1
3, 275, 798, 10310076, 8, 196, 288, 258, 204, 95, 0.932487, 0.861731, 0.796021, 0.644788, 0.646681, 235, 0, 1, 1, 0, 0
95, 318, 801, 10310387, 9, 82, 288, 258, 204, 196, 0.968498, 1, 1, 1, 1, 235, 0, 1, 1, 0, 0
196, 354, 801, 10310387, 9, 82, 31, 288, 258, 204, 1, 0.862818, 1, 1, 1, 235, 0, 0, 1, 1, 0
204, 381, 801, 10310387, 9, 82, 31, 52, 135, 234, 1, 1, 0.910231, 0.606764, 0.478858, 235, 0, 0, 0, 0, 1
258, 387, 801, 10310387, 9, 82, 135, 31, 33, 52, 1, 0.792389, 1, 0.476436, 0.636705, 235, 0, 0, 0, 0, 0
288, 387, 801, 10310387, 9, 82, 135, 163, 31, 52, 1, 0.844141, 1, 1, 0.938628, 235, 0, 0, 0, 0, 0
204, 381, 801, 10310814, 10, 82, 31, 52, 135, 234, 1, 1, 0.910113, 0.606686, 0.478825, 235, 0, 0, 0, 0, 1
258, 387, 801, 10310814, 10, 82, 135, 31, 33, 52, 1, 0.792335, 1, 0.476404, 0.636661, 235, 0, 0, 0, 0, 0
288, 387, 801, 10310814, 10, 82, 135, 163, 31, 52, 1, 0.844097, 1, 1, 0.938534, 235, 0, 0, 0, 0, 0
82, 483, 798, 10310814, 10, 135, 294, 271, 234, 33, 0.822375, 0.724206, 0.723852, 0.686502, 0.645698, 235, 0, 1, 1, 1, 0
33, 520, 801, 10311228, 11, 6, 175, 217, 294, 271, 1, 0.969221, 1, 1, 1, 235, 0, 0, 0, 1, 1
135, 551, 801, 10311228, 11, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 235, 0, 0, 0, 1, 1
234, 578, 801, 10311228, 11, 6, 175, 217, 296, 263, 1, 0.969221, 1, 1, 1, 235, 0, 0, 0, 1, 1
271, 587, 801, 10311228, 11, 296, 263, 6, 175, 217, 1, 1, 0.969617, 1, 1, 235, 1, 1, 0, 0, 0
294, 587, 801, 10311228, 11, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 235, 0, 0, 0, 1, 1
263, 598, 787, 10311525, 12, 6, 175, 217, 109, 277, 1, 1, 1, 0.63791, 0.323684, 235, 0, 0, 0, 0, 1
296, 598, 787, 10311525, 12, 6, 175, 217, 109, 225, 1, 1, 0.971357, 0.537217, 0.107745, 235, 0, 0, 0, 0, 1
217, 619, 798, 10311526, 12, 6, 225, 175, 192, 272, 1, 0.646468, 1, 0.304886, 0.137069, 235, 0, 1, 0, 0, 1
175, 648, 798, 10311526, 12, 200, 6, 225, 272, 127, 1, 1, 0.465829, 0.362352, 0.189767, 235, 0, 0, 1, 1, 1
6, 685, 798, 10311526, 12, 272, 200, 192, 225, 127, 0.754565, 0.636603, 0.538133, 0.538723, 0.362526, 235, 1, 0, 0, 1, 1
272, 812, 798, 10311927, 13, 57, 69, 192, 127, 284, 0.970903, 0.968399, 1, 1, 0.537073, 235, 0, 0, 0, 0, 1
200, 821, 798, 10311927, 13, 177, 291, 51, 57, 261, 1, 0.918499, 1, 1, 0.685963, 235, 0, 1, 0, 0, 1
192, 850, 798, 10312328, 14, 284, 57, 51, 291, 229, 0.929775, 1, 0.753123, 0.638366, 0.637318, 235, 1, 0, 0, 1, 0
127, 801, 846, 10312328, 14, 69, 74, 10000000, 10000000, 10000000, 1, 0.647466, 0, 0, 0, 235, 0, 0, 1, 1, 1
57, 889, 798, 10312328, 14, 261, 291, 177, 284, 51, 0.953506, 0.941707, 0.752566, 0.723636, 0.820568, 235, 1, 1, 0, 1, 0
51, 920, 801, 10312600, 15, 203, 291, 261, 184, 63, 1, 1, 1, 0.860179, 0.755646, 235, 0, 1, 1, 0, 0
177, 956, 801, 10312600, 15, 184, 63, 203, 291, 261, 1, 0.863595, 1, 1, 1, 235, 0, 0, 0, 1, 1
284, 987, 801, 10312600, 15, 101, 63, 146, 184, 203, 0.883266, 1, 0.753704, 1, 0.971203, 235, 0, 0, 0, 0, 0
261, 1001, 812, 10312600, 15, 235, 63, 184, 101, 276, 0.794341, 1, 1, 0.645948, 0.478537, 235, 1, 0, 0, 0, 1
291, 1001, 812, 10312600, 15, 63, 276, 184, 101, 235, 1, 0.76522, 1, 0.645948, 0.569152, 235, 0, 1, 0, 0, 1
184, 1001, 841, 10312962, 16, 101, 63, 242, 276, 146, 0.86123, 1, 0.604585, 0.547162, 0.317588, 235, 0, 0, 1, 1, 1
63, 1001, 879, 10312962, 16, 101, 276, 242, 146, 235, 0.966719, 0.722035, 0.603653, 0.538339, 0.481262, 235, 0, 1, 1, 0, 1
101, 998, 921, 10312962, 16, 276, 235, 242, 146, 179, 1, 1, 0.966428, 1, 0.754915, 235, 1, 1, 1, 0, 1
276, 998, 991, 10312962, 16, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 235, 1, 1, 1, 1, 1
45, 282, 398, 10313260, 6, 162, 18, 160, 24, 255, 0.943528, 1, 0.568764, 0.476647, 0.322922, 235, 0, 0, 0, 0, 1
18, 312, 401, 10313260, 6, 24, 160, 255, 198, 162, 0.966519, 1, 1, 0.968844, 1, 235, 0, 0, 1, 0, 0
162, 354, 401, 10313260, 6, 256, 47, 24, 104, 160, 1, 0.120383, 1, 0.967308, 1, 235, 1, 1, 0, 0, 0
