source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
346, 1, 212, 10299999, 1, 348, 174, 56, 32, 64, 1, 0.910969, 0.968019, 1, 0.847764, 196, 1, 0, 0, 0, 0
32, 1, 282, 10300200, 2, 348, 282, 64, 191, 174, 0.848059, 0.861162, 1, 0.611992, 0.539528, 196, 1, 0, 0, 0, 0
64, -1, 319, 10300200, 2, 348, 43, 268, 340, 201, 1, 1, 0.274249, 0.159091, 0.120524, 196, 1, 0, 1, 1, 1
64, -1, 319, 10312400, 3, 348, 43, 268, 340, 201, 1, 1, 0.273791, 0.158783, 0.120347, 196, 1, 0, 1, 1, 1
174, -1, 355, 10312400, 3, 201, 348, 43, 268, 370, 1, 1, 1, 0.44107, 0.158912, 196, 0, 1, 0, 1, 1
282, -1, 381, 10312400, 3, 50, 43, 221, 191, 110, 0.938213, 1, 1, 0.971048, 0.754569, 196, 0, 0, 0, 0, 0
221, 31, 398, 10316600, 4, 363, 311, 110, 83, 274, 0.758777, 0.724681, 1, 0.687623, 0.475133, 196, 1, 1, 0, 0, 1
191, 1, 446, 10316600, 4, 328, 340, 390, 370, 374, 0.76739, 0.753003, 0.539422, 0.322344, 0.437192, 196, 1, 1, 1, 1, 1
43, 1, 474, 10316600, 4, 390, 370, 340, 374, 328, 1, 0.957473, 0.684387, 0.695852, 0.602118, 196, 1, 1, 1, 1, 1
50, -1, 519, 10316601, 4, 374, 328, 390, 370, 340, 1, 1, 1, 1, 0.967088, 196, 1, 1, 1, 1, 1
340, -1, 587, 10317041, 5, 34, 134, 259, 28, 163, 0.966418, 1, 1, 0.966136, 0.969345, 196, 0, 0, 0, 0, 0
370, -1, 587, 10317041, 5, 34, 134, 308, 259, 28, 0.966418, 1, 1, 1, 0.966136, 196, 0, 0, 1, 0, 0
390, -1, 587, 10317041, 5, 34, 134, 259, 214, 28, 0.966418, 1, 1, 0.913033, 0.966136, 196, 0, 0, 0, 0, 0
328, 1, 612, 10317041, 5, 134, 34, 259, 28, 163, 1, 0.859038, 1, 0.966136, 0.965295, 196, 0, 0, 0, 0, 0
374, 1, 612, 10317041, 5, 134, 34, 259, 28, 2, 1, 0.859038, 1, 0.966136, 0.823101, 196, 0, 0, 0, 0, 0
259, 19, 598, 10317377, 6, 34, 103, 134, 189, 210, 0.966383, 0.722065, 1, 0.322914, 0.214903, 196, 0, 0, 0, 0, 1
134, 44, 598, 10317377, 6, 34, 103, 107, 189, 210, 1, 0.752613, 0.466082, 0.430552, 0.316661, 196, 0, 0, 0, 0, 1
28, 1, 683, 10317377, 6, 242, 275, 214, 2, 34, 0.362875, 0.360724, 0.754713, 0.794678, 0.429503, 196, 1, 1, 0, 0, 0
2, -1, 718, 10317377, 6, 392, 308, 396, 353, 233, 0.970897, 0.969639, 0.96883, 0.967581, 0.753438, 196, 1, 1, 1, 1, 1
34, 79, 598, 10317739, 7, 107, 103, 189, 210, 276, 0.784817, 0.722033, 0.538169, 0.322341, 0.107502, 196, 0, 0, 0, 1, 1
103, 110, 601, 10317739, 7, 107, 276, 20, 210, 189, 0.966006, 1, 0.763405, 0.859577, 0.968704, 196, 0, 0, 0, 0, 0
103, 110, 601, 10318179, 8, 107, 276, 20, 210, 189, 0.96596, 1, 0.763148, 0.859536, 0.968659, 196, 0, 0, 0, 0, 0
189, 157, 601, 10318179, 8, 107, 210, 276, 67, 222, 1, 1, 1, 0.863158, 0.968043, 196, 0, 0, 0, 0, 0
189, 157, 601, 10322379, 9, 107, 210, 276, 67, 222, 1, 1, 1, 0.862767, 0.967606, 196, 0, 0, 0, 0, 0
107, 273, 598, 10322380, 9, 162, 20, 182, 154, 96, 0.880039, 0.968737, 0.564655, 0.159075, 0.107812, 196, 0, 0, 0, 1, 1
20, 312, 601, 10322380, 9, 96, 162, 154, 182, 79, 0.970304, 1, 0.858695, 0.966366, 0.644501, 196, 0, 0, 0, 0, 0
20, 312, 601, 10322677, 10, 96, 162, 154, 182, 79, 0.970272, 1, 0.858667, 0.966335, 0.64448, 196, 0, 0, 0, 0, 0
182, 356, 601, 10322677, 10, 96, 162, 154, 79, 16, 0.970272, 1, 1, 0.751893, 0.567133, 196, 0, 0, 0, 0, 0
110, 61, 398, 10324800, 5, 363, 83, 299, 336, 157, 0.925787, 0.862404, 0.546767, 0.537115, 0.546132, 196, 1, 0, 1, 1, 0
83, 121, 401, 10324800, 5, 45, 188, 274, 299, 363, 0.96897, 0.970291, 1, 1, 1, 196, 0, 0, 0, 0, 1
182, 356, 601, 10326877, 11, 96, 162, 154, 79, 16, 0.969833, 1, 1, 0.751554, 0.566683, 196, 0, 0, 0, 0, 0
162, 447, 598, 10326877, 11, 273, 96, 128, 173, 16, 0.697278, 1, 0.549359, 0.537345, 0.538176, 196, 0, 0, 0, 0, 0
96, 484, 598, 10326877, 11, 16, 173, 84, 273, 128, 1, 0.724437, 0.462618, 0.410404, 0.323236, 196, 0, 0, 0, 1, 0
16, 509, 601, 10327149, 12, 84, 128, 273, 332, 186, 0.969752, 1, 0.966018, 1, 0.860124, 196, 0, 0, 0, 1, 0
173, 553, 601, 10327149, 12, 84, 90, 128, 186, 273, 0.969752, 0.862655, 1, 1, 1, 196, 0, 0, 0, 0, 0
128, 642, 598, 10327149, 12, 371, 90, 84, 143, 251, 1, 0.961406, 1, 0.699502, 0.643331, 196, 1, 0, 0, 0, 0
273, 620, 598, 10327602, 13, 334, 84, 90, 251, 128, 1, 0.969704, 0.721015, 0.602001, 1, 196, 1, 0, 0, 1, 0
2, -1, 718, 10329577, 7, 392, 308, 396, 353, 233, 0.969621, 0.968367, 0.96756, 0.966313, 0.75245, 196, 1, 1, 1, 1, 1
214, -1, 756, 10329577, 7, 392, 308, 396, 353, 233, 1, 0.968367, 0.96756, 0.966313, 0.859943, 196, 1, 1, 1, 1, 1
242, -1, 780, 10329577, 7, 392, 308, 396, 353, 77, 0.969621, 0.968367, 0.96756, 0.966313, 0.85779, 196, 1, 1, 1, 1, 0
275, 1, 820, 10329578, 7, 208, 77, 233, 392, 308, 1, 0.85779, 1, 0.969621, 0.968366, 196, 0, 0, 0, 1, 1
308, 12, 798, 10329900, 8, 77, 184, 68, 208, 324, 1, 0.752352, 0.792214, 0.967331, 0.465639, 196, 0, 0, 0, 0, 1
353, 12, 798, 10329900, 8, 68, 77, 246, 208, 233, 1, 1, 0.633531, 1, 1, 196, 0, 0, 1, 0, 0
392, 12, 798, 10329900, 8, 77, 208, 68, 246, 233, 1, 0.967331, 0.633771, 0.4109, 1, 196, 0, 0, 0, 1, 0
396, 12, 798, 10329900, 8, 77, 271, 68, 208, 184, 1, 0.70017, 0.792214, 1, 0.634666, 196, 0, 1, 0, 0, 0
233, 19, 798, 10330236, 9, 77, 184, 68, 208, 271, 1, 0.752324, 0.792172, 0.967296, 0.431855, 196, 0, 0, 0, 0, 1
208, 47, 798, 10330237, 9, 68, 77, 184, 246, 324, 0.962499, 1, 0.644849, 0.567226, 0.538265, 196, 0, 0, 0, 1, 1
77, 89, 798, 10330237, 9, 184, 324, 271, 136, 68, 0.967274, 0.753571, 0.720842, 0.634039, 1, 196, 0, 1, 0, 0, 0
68, 107, 801, 10330547, 10, 136, 271, 324, 246, 215, 1, 1, 1, 1, 0.757978, 196, 0, 0, 1, 0, 0
184, 157, 801, 10330547, 10, 215, 3, 136, 271, 324, 0.906953, 0.965918, 1, 1, 1, 196, 0, 0, 0, 0, 1
324, 201, 812, 10330547, 10, 3, 136, 271, 10000000, 10000000, 0.965918, 1, 1, 0, 0, 196, 0, 0, 0, 1, 1
271, 220, 798, 10330547, 10, 352, 3, 227, 95, 136, 0.905787, 0.965918, 0.686751, 0.723547, 1, 196, 1, 0, 0, 0, 0
136, 247, 798, 10330547, 10, 227, 304, 215, 95, 3, 0.698212, 0.683219, 0.683495, 0.754108, 0.965918, 196, 0, 1, 0, 0, 0
324, 201, 812, 10330844, 11, 3, 136, 271, 10000000, 10000000, 0.965887, 1, 1, 0, 0, 196, 0, 0, 0, 1, 1
271, 220, 798, 10330844, 11, 352, 3, 227, 95, 136, 0.905706, 0.965887, 0.686723, 0.723521, 1, 196, 1, 0, 0, 0, 0
136, 247, 798, 10330844, 11, 227, 304, 215, 95, 3, 0.698164, 0.683192, 0.683467, 0.754084, 0.965887, 196, 0, 1, 0, 0, 0
3, 276, 798, 10330844, 11, 352, 304, 227, 215, 95, 0.753556, 0.723659, 0.724241, 0.752972, 0.844108, 196, 1, 1, 0, 0, 0
83, 121, 401, 10333000, 6, 45, 188, 274, 299, 363, 0.968115, 0.969434, 1, 1, 1, 196, 0, 0, 0, 0, 1
157, 156, 401, 10333001, 6, 188, 205, 274, 299, 363, 0.969434, 1, 1, 1, 1, 196, 0, 0, 0, 0, 1
336, 187, 401, 10333001, 6, 395, 45, 351, 65, 188, 1, 0.968115, 0.755468, 1, 0.969434, 196, 1, 0, 1, 0, 0
363, 201, 412, 10333001, 6, 276, 188, 65, 205, 45, 1, 1, 1, 1, 0.752978, 196, 0, 0, 0, 0, 0
205, 201, 447, 10333402, 7, 276, 67, 65, 222, 113, 0.241348, 0.120429, 1, 0.751691, 0.790129, 196, 1, 1, 0, 0, 0
188, 248, 398, 10333402, 7, 18, 278, 349, 45, 168, 1, 0.820226, 0.756978, 0.968073, 0.684024, 196, 0, 0, 1, 0, 0
65, 201, 486, 10333402, 7, 276, 222, 113, 210, 67, 0.274192, 0.948534, 0.841565, 0.376985, 0.323154, 196, 1, 0, 0, 0, 0
95, 318, 801, 10335044, 12, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 196, 0, 0, 0, 1, 1
215, 354, 801, 10335045, 12, 82, 181, 292, 177, 304, 0.963995, 1, 1, 1, 1, 196, 0, 0, 0, 0, 1
227, 381, 801, 10335045, 12, 387, 309, 82, 181, 141, 1, 0.864722, 1, 1, 0.699815, 196, 1, 1, 0, 0, 0
304, 387, 801, 10335045, 12, 33, 82, 181, 292, 177, 0.929056, 1, 1, 1, 1, 196, 0, 0, 0, 0, 0
352, 387, 801, 10335045, 12, 33, 360, 141, 82, 181, 1, 0.871713, 0.8632, 1, 1, 196, 0, 1, 0, 0, 0
181, 444, 798, 10335355, 13, 240, 387, 358, 257, 33, 1, 0.822796, 0.753435, 0.749893, 0.858443, 196, 0, 1, 1, 0, 0
82, 484, 798, 10335355, 13, 317, 358, 384, 33, 240, 0.947278, 0.820437, 0.752104, 0.950677, 0.685495, 196, 1, 1, 1, 0, 0
141, 551, 801, 10335355, 13, 6, 194, 240, 337, 393, 1, 1, 1, 0.967016, 1, 196, 0, 0, 0, 1, 1
360, 598, 787, 10335355, 13, 6, 194, 240, 337, 10000000, 0.969097, 1, 1, 0.967016, 0, 196, 0, 0, 0, 1, 1
128, 643, 598, 10335802, 14, 371, 90, 84, 143, 251, 1, 0.960407, 1, 0.698094, 0.642735, 196, 1, 0, 0, 0, 0
84, 685, 598, 10335802, 14, 334, 251, 261, 148, 90, 1, 1, 0.901122, 0.75416, 0.950405, 196, 1, 0, 1, 0, 0
90, 712, 601, 10335802, 14, 9, 148, 261, 371, 334, 0.967149, 1, 1, 1, 1, 196, 0, 0, 0, 1, 1
45, 283, 398, 10337602, 8, 349, 335, 168, 395, 18, 1, 0.960572, 0.861124, 0.752051, 0.95349, 196, 1, 1, 0, 1, 0
18, 312, 401, 10337602, 8, 24, 279, 166, 300, 372, 0.966249, 1, 0.966546, 1, 1, 196, 0, 0, 0, 1, 1
168, 354, 401, 10337602, 8, 24, 166, 104, 217, 300, 1, 1, 0.968033, 1, 1, 196, 0, 0, 0, 0, 1
278, 379, 401, 10337602, 8, 351, 302, 154, 24, 104, 1, 1, 0.232746, 1, 1, 196, 1, 1, 1, 0, 0
