source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
278, 201, 12, 10299999, 1, 60, 98, 7, 240, 117, 0.959723, 1, 1, 0.686606, 1, 37, 0, 0, 0, 1, 0
117, 201, 49, 10300200, 2, 98, 240, 180, 60, 267, 1, 0.647489, 0.602876, 0.647446, 0.483026, 37, 0, 0, 0, 0, 1
98, 201, 76, 10300200, 2, 180, 240, 60, 226, 126, 0.96401, 0.845133, 0.967908, 0.412439, 0.363421, 37, 0, 0, 0, 1, 1
7, 280, -1, 10300200, 2, 275, 231, 152, 62, 143, 0.53768, 0.538641, 0.107563, 1, 0.845241, 37, 1, 1, 1, 0, 0
60, 198, 105, 10300200, 2, 126, 226, 267, 215, 240, 0.97126, 1, 1, 0.861016, 1, 37, 0, 0, 1, 1, 0
240, 198, 179, 10300200, 2, 23, 126, 153, 27, 226, 0.96953, 1, 1, 0.863285, 1, 37, 0, 0, 0, 0, 0
240, 198, 179, 10300653, 3, 23, 126, 153, 27, 226, 0.969482, 1, 1, 0.863243, 1, 37, 0, 0, 0, 0, 0
267, 201, 212, 10300653, 3, 23, 27, 153, 13, 174, 0.969482, 0.971149, 1, 0.698439, 0.637806, 37, 0, 0, 0, 0, 0
226, 201, 218, 10300653, 3, 259, 265, 174, 23, 27, 0.47823, 0.275521, 0.845544, 1, 0.971149, 37, 1, 1, 0, 0, 0
126, 201, 244, 10300653, 3, 265, 259, 174, 254, 186, 1, 0.967545, 1, 0.242175, 0.137725, 37, 1, 1, 0, 1, 1
254, 201, 418, 10300990, 4, 172, 65, 45, 186, 251, 1, 1, 0.863814, 1, 0.972851, 37, 0, 0, 0, 0, 0
62, 318, 1, 10308400, 3, 275, 181, 5, 150, 231, 1, 0.120913, 0.968019, 1, 1, 37, 1, 1, 0, 0, 0
143, 354, 1, 10308400, 3, 253, 275, 5, 152, 150, 0.137487, 1, 1, 1, 1, 37, 1, 1, 0, 0, 0
275, 401, 12, 10308400, 3, 100, 48, 280, 152, 5, 1, 1, 0.64627, 1, 0.968019, 37, 0, 0, 1, 0, 0
152, 401, 41, 10308853, 4, 280, 100, 48, 132, 237, 0.824437, 0.861938, 1, 0.538002, 0.482142, 37, 1, 0, 0, 0, 0
48, 401, 79, 10308853, 4, 237, 280, 132, 100, 10000000, 0.962475, 0.753945, 0.753202, 0.646453, 0, 37, 0, 1, 0, 0, 1
