source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
154, 1, 47, 10299999, 1, 247, 164, 285, 11, 159, 0.363305, 0.137389, 0.120732, 1, 0.604142, 165, 1, 1, 1, 0, 0
11, 1, 81, 10300200, 2, 38, 170, 29, 159, 10000000, 0.107761, 0.726205, 0.969562, 0.724953, 0, 165, 1, 0, 0, 0, 1
159, -1, 151, 10300200, 2, 64, 32, 170, 207, 197, 1, 1, 1, 0.971631, 0.86198, 165, 0, 0, 0, 1, 0
29, -1, 115, 10312400, 3, 32, 170, 207, 168, 159, 0.969736, 0.971467, 0.862536, 0.137109, 0.971295, 165, 0, 0, 1, 1, 0
159, -1, 151, 10312400, 3, 64, 32, 170, 207, 197, 1, 1, 1, 0.970352, 0.860848, 165, 0, 0, 0, 1, 0
170, 1, 248, 10312400, 3, 168, 32, 64, 56, 10000000, 0.755035, 1, 0.547404, 0.752311, 0, 165, 0, 0, 0, 0, 1
32, 1, 281, 10316600, 4, 168, 43, 64, 10000000, 10000000, 0.965608, 0.766618, 0.647193, 0, 0, 165, 0, 0, 0, 1, 1
64, -1, 317, 10316600, 4, 245, 283, 157, 43, 168, 0.27431, 0.30317, 0.241536, 0.967117, 1, 165, 1, 1, 1, 0, 0
168, -1, 358, 10316601, 4, 245, 236, 128, 43, 50, 0.15903, 0.273863, 0.120391, 1, 0.824607, 165, 1, 1, 1, 0, 0
50, -1, 519, 10316989, 5, 283, 195, 210, 236, 128, 1, 0.322296, 0.158578, 0.860922, 0.536953, 165, 1, 1, 1, 1, 1
283, 1, 612, 10333189, 6, 34, 128, 236, 195, 2, 0.966723, 0.964836, 1, 0.965209, 0.958389, 165, 0, 0, 0, 0, 0
236, 19, 598, 10333460, 7, 34, 128, 103, 191, 10000000, 0.966695, 1, 0.684326, 0.215063, 0, 165, 0, 0, 0, 1, 1
128, 44, 598, 10333461, 7, 34, 103, 107, 191, 67, 0.966695, 0.636487, 0.361286, 0.231611, 0.120372, 165, 0, 0, 0, 1, 1
2, -1, 718, 10333461, 7, 299, 289, 262, 210, 189, 1, 1, 1, 0.861292, 0.753561, 165, 1, 1, 1, 1, 0
195, -1, 756, 10333461, 7, 210, 299, 262, 189, 289, 1, 1, 1, 0.861213, 0.968665, 165, 0, 1, 1, 0, 1
34, 79, 598, 10337661, 8, 103, 107, 191, 10000000, 10000000, 0.960051, 0.273438, 0.214966, 0, 0, 165, 0, 0, 1, 1, 1
103, 112, 601, 10337661, 8, 107, 191, 67, 20, 223, 1, 0.859864, 0.752962, 0.409431, 0.120516, 165, 0, 0, 0, 0, 1
103, 112, 601, 10338101, 9, 107, 191, 67, 20, 223, 1, 0.859823, 0.752926, 0.409407, 0.12051, 165, 0, 0, 0, 0, 1
107, 271, 598, 10338101, 9, 148, 20, 156, 10000000, 10000000, 0.537784, 0.644397, 0.361274, 0, 0, 165, 1, 0, 0, 1, 1
107, 271, 598, 10338424, 10, 148, 20, 156, 10000000, 10000000, 0.537765, 0.644374, 0.36126, 0, 0, 165, 1, 0, 0, 1, 1
20, 315, 601, 10338424, 10, 156, 96, 148, 79, 16, 1, 0.85947, 0.860424, 0.749609, 0.54743, 165, 0, 0, 0, 0, 0
20, 315, 601, 10338682, 11, 156, 96, 148, 79, 16, 1, 0.859446, 0.860401, 0.749589, 0.547411, 165, 0, 0, 0, 0, 0
156, 447, 598, 10338683, 11, 96, 167, 84, 122, 16, 1, 0.567013, 0.434853, 0.360072, 0.428464, 165, 0, 0, 0, 0, 0
262, 12, 798, 10345661, 8, 68, 77, 279, 223, 189, 0.960751, 1, 0.606144, 0.605709, 1, 165, 0, 0, 1, 1, 0
289, 12, 798, 10345661, 8, 299, 262, 130, 77, 68, 1, 1, 0.750637, 1, 0.820238, 165, 1, 1, 0, 0, 0
299, 12, 798, 10345661, 8, 77, 279, 189, 68, 210, 1, 0.695095, 1, 0.683532, 1, 165, 0, 1, 0, 0, 0
96, 484, 598, 10346883, 12, 167, 250, 122, 16, 84, 0.950949, 0.754968, 0.682795, 0.956895, 0.157744, 165, 0, 0, 0, 0, 0
16, 509, 601, 10346883, 12, 90, 84, 122, 250, 287, 1, 0.965999, 1, 1, 1, 165, 0, 0, 0, 0, 1
167, 550, 601, 10346883, 12, 84, 122, 250, 4, 287, 0.965999, 1, 1, 0.857163, 1, 165, 0, 0, 0, 0, 1
16, 509, 601, 10347154, 13, 90, 84, 122, 250, 287, 1, 0.965971, 1, 1, 1, 165, 0, 0, 0, 0, 1
167, 550, 601, 10347154, 13, 84, 122, 250, 4, 287, 0.965971, 1, 1, 0.857138, 1, 165, 0, 0, 0, 0, 1
287, 598, 587, 10347555, 14, 4, 122, 84, 296, 250, 1, 1, 0.858604, 0.762377, 0.967508, 165, 0, 0, 0, 1, 0
250, 620, 598, 10347555, 14, 90, 84, 122, 4, 228, 1, 1, 1, 0.857101, 0.565003, 165, 0, 0, 0, 0, 0
122, 643, 598, 10347556, 14, 238, 84, 90, 273, 137, 0.862144, 1, 0.720614, 0.537315, 0.480391, 165, 1, 0, 0, 1, 0
84, 685, 598, 10347556, 14, 228, 90, 273, 137, 9, 1, 0.960819, 0.752241, 0.720586, 0.7558, 165, 0, 0, 1, 0, 0
90, 712, 601, 10347944, 15, 238, 125, 273, 228, 94, 1, 0.860248, 1, 1, 0.750589, 165, 0, 0, 1, 0, 0
137, 753, 601, 10347944, 15, 125, 94, 238, 228, 273, 1, 0.857816, 1, 1, 0.967127, 165, 0, 0, 0, 0, 1
273, 787, 601, 10347944, 15, 165, 94, 125, 37, 238, 1, 1, 1, 0.752283, 1, 165, 0, 0, 0, 0, 0
210, 19, 798, 10349861, 9, 68, 77, 189, 223, 248, 0.949582, 1, 1, 0.428956, 0.321613, 165, 0, 0, 0, 1, 1
189, 40, 798, 10349861, 9, 77, 248, 68, 279, 223, 1, 0.408972, 0.480133, 0.360577, 0.316769, 165, 0, 0, 0, 1, 1
77, 87, 798, 10349861, 9, 130, 248, 279, 223, 68, 1, 0.94765, 0.545332, 0.536195, 0.7202, 165, 0, 0, 1, 1, 0
68, 108, 801, 10349861, 9, 3, 130, 248, 223, 279, 0.965486, 1, 1, 1, 0.966015, 165, 0, 0, 0, 0, 1
68, 108, 801, 10350171, 10, 3, 130, 248, 223, 279, 0.965454, 1, 1, 1, 0.965982, 165, 0, 0, 0, 0, 1
279, 201, 812, 10350172, 10, 3, 130, 248, 10000000, 10000000, 1, 1, 1, 0, 0, 165, 0, 0, 0, 1, 1
130, 248, 798, 10350172, 10, 258, 196, 3, 288, 95, 0.949166, 0.94036, 1, 0.602192, 0.536582, 165, 1, 0, 0, 1, 0
3, 276, 798, 10350508, 11, 288, 196, 258, 204, 95, 0.857995, 0.92378, 0.79093, 0.641999, 0.643875, 165, 1, 0, 1, 0, 0
95, 317, 801, 10350508, 11, 82, 288, 258, 204, 196, 0.964335, 1, 1, 1, 1, 165, 0, 1, 1, 0, 0
196, 354, 801, 10350508, 11, 82, 288, 258, 204, 31, 1, 1, 1, 1, 0.8591, 165, 0, 1, 1, 0, 0
258, 387, 801, 10350508, 11, 82, 135, 108, 33, 234, 1, 0.787383, 1, 0.473419, 0.409669, 165, 0, 0, 0, 0, 1
288, 387, 801, 10350508, 11, 82, 135, 108, 294, 234, 1, 0.840076, 1, 0.360376, 0.317207, 165, 0, 0, 0, 1, 0
82, 483, 798, 10350962, 12, 135, 294, 271, 234, 33, 0.817874, 0.720714, 0.720363, 0.682739, 0.64292, 165, 0, 1, 1, 1, 0
33, 519, 801, 10350962, 12, 6, 175, 217, 263, 296, 1, 0.965092, 1, 0.967562, 0.96283, 165, 0, 0, 0, 1, 1
135, 550, 801, 10350962, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 165, 0, 0, 0, 1, 1
33, 519, 801, 10351376, 13, 6, 175, 217, 263, 296, 1, 0.965049, 1, 0.967519, 0.962787, 165, 0, 0, 0, 1, 1
135, 550, 801, 10351376, 13, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 165, 0, 0, 0, 1, 1
