source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
249, 201, 218, 10299999, 1, 13, 366, 23, 386, 229, 0.945949, 0.603265, 0.972282, 0.538842, 0.538083, 63, 0, 1, 0, 1, 1
23, 201, 284, 10300200, 2, 305, 386, 311, 366, 399, 0.86046, 0.846337, 0.794807, 0.75424, 0.538761, 63, 1, 1, 1, 1, 1
13, 198, 315, 10300200, 2, 363, 311, 262, 336, 386, 1, 1, 0.86406, 0.86166, 1, 63, 1, 1, 1, 1, 1
229, 198, 379, 10300200, 2, 336, 386, 366, 305, 399, 1, 1, 1, 1, 0.969769, 63, 1, 1, 1, 1, 1
366, 198, 387, 10300200, 2, 65, 188, 45, 205, 274, 1, 1, 0.863593, 1, 1, 63, 0, 0, 0, 0, 0
386, 198, 387, 10300627, 3, 67, 276, 363, 311, 65, 0.120906, 0.1077, 1, 0.969991, 1, 63, 1, 1, 1, 1, 0
311, 201, 412, 10300627, 3, 210, 65, 188, 45, 205, 0.137326, 1, 1, 0.863554, 1, 63, 1, 0, 0, 0, 0
363, 201, 412, 10300627, 3, 276, 65, 188, 205, 45, 1, 1, 1, 1, 0.755609, 63, 0, 0, 0, 0, 0
205, 201, 446, 10301028, 4, 276, 67, 65, 222, 113, 0.242295, 0.1209, 1, 0.754314, 0.794192, 63, 1, 1, 0, 0, 0
188, 248, 398, 10301028, 4, 18, 278, 349, 45, 168, 1, 0.823872, 0.761645, 0.971456, 0.687067, 63, 0, 0, 1, 0, 0
65, 201, 485, 10301028, 4, 276, 222, 113, 210, 67, 0.275414, 0.953414, 0.844854, 0.379299, 0.324284, 63, 1, 0, 0, 0, 0
113, 198, 532, 10305229, 5, 295, 178, 136, 67, 210, 0.275642, 0.108012, 0.188533, 0.972412, 0.968326, 63, 1, 1, 1, 0, 0
222, 198, 564, 10305229, 5, 3, 67, 210, 276, 107, 0, 0.972412, 1, 1, 0.752348, 63, 1, 0, 0, 0, 0
276, 201, 618, 10305229, 5, 178, 324, 246, 190, 107, 0.317822, 0.27431, 0.242004, 0.120523, 0.967304, 63, 1, 1, 1, 1, 0
210, 201, 645, 10305229, 5, 324, 246, 107, 67, 10, 1, 0.323569, 0.859826, 1, 0.604276, 63, 1, 1, 0, 0, 0
178, 198, 757, 10305617, 6, 324, 296, 271, 136, 190, 1, 0.18885, 0.968893, 0.86073, 1, 63, 1, 1, 1, 0, 0
246, 201, 819, 10305618, 6, 136, 271, 3, 190, 55, 1, 1, 0.753285, 1, 1, 63, 0, 0, 0, 0, 0
190, 201, 845, 10305618, 6, 3, 271, 136, 10000000, 10000000, 0.753285, 1, 0.86073, 0, 0, 63, 0, 0, 0, 1, 1
324, 201, 812, 10305966, 7, 3, 136, 271, 190, 55, 0.968473, 1, 1, 1, 1, 63, 0, 0, 0, 0, 0
190, 201, 845, 10305967, 7, 3, 271, 136, 10000000, 10000000, 0.753257, 1, 0.860698, 0, 0, 63, 0, 0, 0, 1, 1
271, 220, 798, 10306407, 8, 352, 3, 227, 95, 136, 0.912437, 0.968427, 0.689035, 0.72566, 1, 63, 1, 0, 0, 0, 0
190, 201, 845, 10306407, 8, 3, 271, 136, 10000000, 10000000, 0.753221, 1, 0.860657, 0, 0, 63, 0, 0, 0, 1, 1
136, 247, 798, 10306407, 8, 227, 304, 215, 95, 3, 0.702157, 0.68548, 0.685758, 0.756075, 0.968427, 63, 0, 1, 0, 0, 0
55, 201, 880, 10306407, 8, 271, 136, 3, 10000000, 10000000, 0.861165, 0.645493, 0.538015, 0, 0, 63, 1, 1, 0, 1, 1
3, 275, 798, 10306407, 8, 352, 304, 227, 215, 95, 0.755543, 0.725798, 0.726383, 0.754956, 0.846603, 63, 1, 1, 0, 0, 0
95, 318, 801, 10306717, 9, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 63, 0, 0, 0, 1, 1
215, 354, 801, 10306717, 9, 82, 181, 177, 292, 304, 0.967297, 1, 1, 1, 1, 63, 0, 0, 0, 0, 1
227, 381, 801, 10306717, 9, 387, 309, 82, 181, 141, 1, 0.875445, 1, 1, 0.70447, 63, 1, 1, 0, 0, 0
304, 387, 801, 10306717, 9, 33, 82, 181, 31, 177, 0.935209, 1, 1, 1, 1, 63, 0, 0, 0, 0, 0
352, 387, 801, 10306717, 9, 33, 360, 141, 82, 181, 1, 0.882611, 0.873884, 1, 1, 63, 0, 1, 0, 0, 0
181, 444, 798, 10307027, 10, 240, 387, 358, 257, 33, 1, 0.826005, 0.75574, 0.752175, 0.86106, 63, 0, 1, 1, 0, 0
82, 484, 798, 10307027, 10, 317, 358, 384, 33, 240, 0.951533, 0.823628, 0.7544, 0.954963, 0.688167, 63, 1, 1, 1, 0, 0
