source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
8, 78, -1, 10299999, 1, 278, 164, 247, 144, 38, 1, 0.920694, 1, 0.645269, 0.754343, 284, 1
38, 109, 1, 10300200, 2, 164, 212, 243, 278, 285, 0.968108, 1, 1, 1, 1, 284, 0
144, 157, 1, 10300200, 2, 7, 62, 98, 117, 164, 1, 0.913661, 0.972261, 1, 1, 284, 0
247, 178, 1, 10300200, 2, 62, 98, 7, 117, 164, 1, 1, 1, 1, 0.968108, 284, 0
278, 201, 12, 10300200, 2, 62, 98, 7, 60, 240, 1, 1, 1, 0.822597, 0.686587, 284, 1
164, 248, -1, 10300200, 2, 150, 62, 143, 7, 275, 1, 1, 0.724492, 1, 0.430144, 284, 0
98, 201, 76, 10300622, 3, 180, 240, 60, 226, 126, 0.963954, 0.84509, 0.967859, 0.412415, 0.363403, 284, 1
7, 280, -1, 10300622, 3, 62, 143, 231, 275, 150, 1, 0.845198, 0.538617, 0.537656, 0.242009, 284, 1
60, 198, 105, 10300622, 3, 126, 226, 267, 240, 215, 0.971216, 1, 1, 1, 0.968599, 284, 0
60, 198, 105, 10305044, 4, 126, 226, 267, 240, 215, 0.970753, 1, 1, 1, 0.968138, 284, 0
180, 198, 153, 10305044, 4, 23, 126, 27, 226, 267, 0.969024, 1, 0.862834, 1, 1, 284, 1
240, 198, 179, 10305044, 4, 23, 27, 153, 126, 226, 0.969024, 0.970689, 1, 1, 1, 284, 0
126, 201, 245, 10305045, 4, 265, 174, 259, 13, 23, 1, 1, 0.846153, 0.796454, 0.969024, 284, 1
267, 201, 212, 10305467, 5, 27, 23, 153, 13, 174, 1, 0.96898, 1, 0.697658, 0.637316, 284, 0
226, 201, 218, 10305467, 5, 27, 174, 23, 153, 259, 1, 0.845053, 1, 1, 0.637151, 284, 0
23, 201, 285, 10305467, 5, 174, 239, 265, 13, 27, 0.955975, 0.776285, 0.701947, 0.753519, 0.970644, 284, 1
13, 198, 315, 10305889, 6, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.972336, 284, 0
174, 198, 351, 10305889, 6, 65, 186, 251, 254, 265, 1, 1, 1, 1, 1, 284, 1
265, 201, 412, 10305889, 6, 18, 45, 172, 65, 186, 1, 1, 1, 1, 1, 284, 0
265, 201, 412, 10306311, 7, 18, 45, 172, 65, 186, 1, 1, 1, 1, 1, 284, 0
254, 201, 418, 10306311, 7, 45, 172, 65, 186, 251, 1, 1, 1, 1, 0.972292, 284, 0
186, 201, 446, 10306311, 7, 45, 65, 172, 191, 10000000, 0.971233, 0.967621, 0.969627, 0.274641, 0, 284, 0
65, 201, 486, 10306311, 7, 191, 45, 67, 10000000, 10000000, 0.567737, 0.755403, 0.32379, 0, 0, 284, 1
