source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
154, 1, 9, 5299999, 1, 243, 159, 144, 29, 38, 1, 1, 0.797011, 0.700554, 0.701003, 127, 1, 1, 1, 0, 0, 0
38, 171, 1, 5300200, 2, 150, 62, 98, 7, 278, 0.791264, 0.785463, 1, 1, 1, 127, 1, 0, 0, 0, 1, 0
159, -1, 187, 5300200, 2, 64, 56, 32, 207, 197, 1, 1, 1, 1, 1, 127, 0, 0, 0, 1, 1, 1
144, 187, 1, 5300200, 2, 267, 126, 60, 98, 7, 1, 1, 0.871857, 1, 1, 127, 1, 1, 0, 0, 0, 1
207, 12, 198, 5304763, 3, 27, 17, 123, 215, 56, 1, 0.909731, 0.46783, 0.46556, 0.93088, 127, 0, 0, 1, 1, 0, 0
197, 12, 198, 5304763, 3, 153, 226, 17, 126, 123, 1, 0.921704, 0.87825, 0.77792, 0.790139, 127, 1, 1, 0, 1, 1, 0
56, 24, 198, 5304763, 3, 17, 153, 123, 215, 27, 0.929259, 0.878534, 0.87581, 0.69834, 0.468223, 127, 0, 1, 1, 1, 0, 1
32, 1, 224, 5304763, 3, 168, 64, 43, 10000000, 10000000, 0.43748, 0.4696, 0.435424, 0, 0, 127, 1, 1, 1, 1, 1, 1
98, 201, 25, 5308763, 3, 23, 180, 60, 226, 240, 1, 1, 1, 0.920573, 0.774436, 127, 0, 1, 0, 1, 1, 1
7, 226, -1, 5308763, 3, 152, 143, 62, 5, 231, 1, 0.872646, 0.874079, 0, 0.466074, 127, 1, 1, 0, 1, 1, 1
123, 187, 201, 5309327, 4, 218, 132, 206, 186, 264, 1, 1, 0.870188, 0.777902, 0.792694, 127, 1, 1, 1, 1, 1, 1
60, 198, 171, 5321327, 4, 23, 206, 267, 226, 126, 1, 0.696491, 1, 1, 1, 127, 0, 1, 1, 1, 1, 0
180, 198, 187, 5321327, 4, 23, 27, 267, 226, 126, 1, 1, 1, 1, 1, 127, 0, 0, 1, 1, 1, 1
240, 198, 187, 5321327, 4, 151, 23, 27, 267, 226, 1, 1, 1, 1, 1, 127, 1, 0, 0, 1, 1, 0
226, 201, 212, 5321327, 4, 259, 206, 174, 13, 265, 1, 0.906952, 0.872814, 0.929025, 0.603631, 127, 1, 1, 1, 0, 1, 0
62, 374, 1, 5325327, 4, 48, 275, 231, 152, 5, 1, 1, 1, 1, 1, 127, 0, 1, 1, 1, 0, 0
143, 387, 1, 5325327, 4, 41, 48, 237, 100, 275, 1, 1, 0.603725, 0.605304, 1, 127, 0, 0, 1, 0, 1, 0
152, 401, 12, 5325327, 4, 237, 280, 48, 41, 132, 1, 0.904974, 1, 0.464186, 0.464025, 127, 1, 1, 0, 1, 1, 1
231, 401, 12, 5325327, 4, 41, 48, 280, 10000000, 10000000, 0.869473, 1, 0.465013, 0, 0, 127, 0, 0, 1, 1, 1, 0
226, 201, 212, 5325890, 5, 259, 206, 174, 13, 265, 1, 0.905703, 0.871079, 0.928042, 0.602801, 127, 1, 1, 1, 0, 1, 0
267, 201, 212, 5325890, 5, 174, 206, 259, 254, 186, 0.908014, 0.905703, 0.607244, 0.435585, 0.301996, 127, 1, 1, 1, 1, 1, 0
126, 201, 212, 5325890, 5, 186, 23, 65, 174, 27, 1, 1, 0.462885, 0.46765, 1, 127, 1, 0, 1, 1, 0, 0
27, 224, 198, 5325890, 5, 264, 71, 292, 88, 112, 0.911103, 1, 0.872121, 0.768612, 0.466154, 127, 1, 0, 1, 0, 1, 0
48, 401, 23, 5325890, 5, 280, 237, 132, 100, 41, 1, 1, 0.695947, 0.697929, 0.606696, 127, 1, 1, 1, 0, 0, 1
23, 201, 225, 5325890, 5, 265, 174, 13, 254, 206, 1, 1, 0.928042, 0.762889, 0.431981, 127, 1, 1, 0, 1, 1, 1
13, 198, 374, 5326453, 6, 239, 151, 265, 254, 186, 1, 1, 1, 1, 1, 127, 1, 1, 1, 1, 1, 0
174, 198, 386, 5326453, 6, 45, 65, 251, 172, 265, 1, 1, 1, 1, 1, 127, 0, 0, 1, 1, 1, 1
206, 198, 387, 5326453, 6, 45, 65, 251, 172, 265, 1, 1, 1, 1, 1, 127, 0, 0, 1, 1, 1, 0
251, 212, 398, 5331016, 7, 198, 160, 45, 162, 18, 0.90124, 0.868844, 1, 0.463547, 0.466546, 127, 1, 1, 0, 1, 0, 0
172, 213, 398, 5331016, 7, 255, 18, 162, 45, 104, 1, 1, 0.908671, 1, 0.462758, 127, 1, 0, 1, 0, 1, 0
265, 201, 412, 5331017, 7, 45, 65, 191, 251, 172, 1, 1, 0.3045, 1, 1, 127, 0, 0, 1, 1, 1, 0
45, 225, 398, 5331017, 7, 18, 162, 198, 255, 10000000, 0.903043, 0.60578, 0.464343, 0.464262, 0, 127, 0, 1, 1, 1, 1, 1
65, 201, 427, 5331017, 7, 191, 67, 45, 10000000, 10000000, 0.866959, 0.466205, 0.932127, 0, 0, 127, 1, 1, 0, 1, 1, 1
18, 373, 401, 5331580, 8, 53, 24, 104, 255, 198, 1, 1, 1, 1, 1, 127, 0, 0, 0, 1, 1, 1
162, 386, 401, 5331580, 8, 160, 79, 24, 104, 255, 1, 0.773932, 1, 1, 1, 127, 1, 0, 0, 0, 1, 0
198, 401, 412, 5331580, 8, 148, 24, 104, 79, 10000000, 1, 1, 1, 0.300341, 0, 127, 1, 0, 0, 1, 1, 0
255, 401, 412, 5331580, 8, 148, 24, 79, 104, 10000000, 1, 1, 0.461751, 1, 0, 127, 1, 0, 1, 0, 1, 0
198, 401, 412, 5332143, 9, 148, 24, 104, 79, 10000000, 1, 1, 1, 0.30029, 0, 127, 1, 0, 0, 1, 1, 0
255, 401, 412, 5332143, 9, 148, 24, 79, 104, 10000000, 1, 1, 0.461691, 1, 0, 127, 1, 0, 1, 0, 1, 0
104, 401, 419, 5332143, 9, 24, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 127, 0, 1, 1, 1, 1, 1
24, 427, 398, 5332143, 9, 114, 138, 21, 53, 10000000, 1, 0.697061, 0.464868, 0.466921, 0, 127, 1, 1, 1, 0, 1, 0
53, 572, 401, 5332144, 9, 21, 35, 114, 118, 138, 1, 1, 1, 0.696024, 1, 127, 0, 0, 1, 1, 1, 1
138, 586, 401, 5332707, 10, 21, 220, 35, 114, 287, 1, 0.600516, 1, 1, 0.467003, 127, 0, 1, 0, 1, 1, 0
21, 601, 427, 5332707, 10, 85, 220, 287, 124, 10000000, 0.693054, 0.600516, 0.467003, 0.464196, 0, 127, 0, 1, 1, 1, 1, 1
114, 613, 398, 5332707, 10, 211, 21, 260, 35, 118, 0.925603, 1, 0.696206, 1, 0.463955, 127, 1, 0, 1, 0, 1, 0
35, 627, 398, 5332707, 10, 81, 133, 21, 260, 118, 1, 0.859803, 1, 0.464137, 0.463955, 127, 0, 1, 0, 1, 1, 1
85, 598, 572, 5333270, 11, 19, 4, 185, 296, 250, 0.872722, 1, 0.77193, 0.755919, 1, 127, 0, 0, 1, 1, 1, 1
124, 598, 586, 5333270, 11, 185, 4, 84, 250, 122, 0.77193, 1, 1, 1, 1, 127, 1, 0, 0, 1, 1, 0
287, 598, 587, 5333270, 11, 4, 84, 250, 122, 185, 1, 1, 1, 1, 0.605781, 127, 0, 0, 1, 1, 1, 0
250, 612, 598, 5333833, 12, 137, 4, 273, 84, 142, 0.905575, 1, 0.602722, 1, 0.466861, 127, 1, 0, 1, 0, 1, 0
4, 601, 629, 5333833, 12, 185, 213, 19, 263, 10000000, 1, 0.769947, 0.907126, 0.46679, 0, 127, 1, 1, 0, 1, 1, 1
260, 787, 401, 5337270, 11, 87, 140, 10000000, 10000000, 10000000, 0.694079, 0.602976, 0, 0, 0, 127, 0, 1, 1, 1, 1, 0
133, 813, 398, 5337270, 11, 260, 211, 118, 81, 10000000, 1, 1, 1, 1, 0, 127, 1, 1, 1, 0, 1, 1
19, 598, 771, 5338397, 13, 296, 263, 213, 185, 217, 1, 1, 1, 1, 1, 127, 1, 1, 1, 1, 1, 0
185, 598, 786, 5338397, 13, 225, 6, 217, 175, 69, 0.861653, 1, 1, 1, 0.30381, 127, 1, 0, 1, 1, 1, 1
263, 598, 787, 5338397, 13, 127, 6, 217, 175, 10000000, 0.764646, 1, 1, 1, 0, 127, 1, 0, 1, 1, 1, 0
217, 612, 798, 5338960, 14, 127, 6, 272, 200, 10000000, 1, 1, 0.430474, 0.302744, 0, 127, 1, 0, 1, 1, 1, 0
175, 613, 798, 5338960, 14, 127, 200, 192, 225, 6, 1, 1, 1, 0.760978, 1, 127, 1, 1, 1, 1, 0, 0
6, 626, 798, 5338960, 14, 272, 225, 69, 10000000, 10000000, 0.929306, 0.464185, 0.303758, 0, 0, 127, 1, 1, 1, 1, 1, 1
211, 787, 401, 5341834, 12, 140, 10000000, 10000000, 10000000, 10000000, 0.602148, 0, 0, 0, 0, 127, 1, 1, 1, 1, 1, 0
260, 787, 401, 5341834, 12, 87, 140, 10000000, 10000000, 10000000, 0.693347, 0.602148, 0, 0, 0, 127, 0, 1, 1, 1, 1, 1
118, 787, 401, 5341834, 12, 125, 10000000, 10000000, 10000000, 10000000, 0.431054, 0, 0, 0, 0, 127, 1, 1, 1, 1, 1, 0
81, 772, 401, 5341834, 12, 260, 211, 118, 10000000, 10000000, 1, 1, 1, 0, 0, 127, 1, 1, 1, 1, 1, 0
87, 798, 573, 5342397, 13, 94, 125, 238, 273, 228, 1, 0.931515, 0.928083, 1, 1, 127, 0, 1, 1, 1, 1, 1
228, 787, 601, 5342960, 14, 127, 94, 238, 125, 225, 0.604833, 1, 1, 1, 0.429981, 127, 1, 0, 1, 1, 1, 0
273, 787, 601, 5342960, 14, 165, 94, 238, 125, 10000000, 0.599351, 1, 1, 1, 0, 127, 1, 0, 1, 1, 1, 0
238, 801, 612, 5342960, 14, 165, 37, 94, 225, 127, 0.757439, 0.754661, 1, 0.463755, 0.427149, 127, 1, 0, 0, 1, 1, 0
125, 801, 613, 5342960, 14, 225, 69, 37, 94, 10000000, 0.900901, 0.750296, 0.697673, 1, 0, 127, 1, 0, 0, 0, 1, 0
94, 801, 624, 5342960, 14, 165, 37, 10000000, 10000000, 10000000, 0.855157, 0.857081, 0, 0, 0, 127, 1, 0, 1, 1, 1, 1
37, 798, 774, 5343524, 15, 225, 127, 69, 272, 200, 1, 1, 1, 1, 1, 127, 1, 1, 0, 1, 1, 0
165, 798, 787, 5343524, 15, 225, 127, 69, 272, 200, 1, 1, 1, 1, 1, 127, 1, 1, 0, 1, 1, 1
200, 812, 798, 5344087, 16, 225, 127, 69, 10000000, 10000000, 1, 1, 1, 0, 0, 127, 1, 1, 0, 1, 1, 0
272, 812, 798, 5344087, 16, 225, 127, 69, 10000000, 10000000, 1, 1, 1, 0, 0, 127, 1, 1, 0, 1, 1, 0
225, 801, 812, 5344087, 16, 127, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 127, 1, 1, 1, 1, 1, 0
69, 801, 829, 5344087, 16, 225, 127, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 127, 1, 1, 1, 1, 1, 0
