source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
123, 201, 49, 10299999, 1, 368, 344, 98, 60, 199, 0.796159, 0.798701, 0.968372, 0.68633, 0.539522, 332, 1
98, 201, 76, 10300200, 2, 263, 249, 344, 60, 199, 1, 0.761795, 0.756609, 0.952404, 0.686961, 332, 0
60, 198, 105, 10300200, 2, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970643, 332, 0
199, 198, 153, 10300200, 2, 23, 132, 249, 13, 368, 1, 1, 1, 0.796765, 1, 332, 0
344, 198, 187, 10300200, 2, 13, 23, 27, 132, 159, 1, 0.972261, 0.97265, 1, 0.970293, 332, 0
368, 201, 212, 10300200, 2, 399, 23, 13, 132, 386, 0.845086, 0.972261, 0.823039, 1, 0.646597, 332, 1
132, 201, 244, 10300748, 3, 23, 13, 366, 229, 305, 1, 0.756652, 0.646453, 0.566673, 0.549628, 332, 0
23, 201, 284, 10300748, 3, 193, 305, 386, 311, 366, 0.9729, 0.860409, 0.846281, 0.794737, 0.754195, 332, 0
13, 198, 315, 10300748, 3, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.860356, 332, 0
399, 198, 387, 10300749, 3, 222, 188, 65, 45, 205, 1, 1, 1, 0.863542, 1, 332, 1
188, 248, 398, 10301297, 4, 18, 278, 349, 45, 168, 1, 0.823841, 0.761606, 0.971428, 0.687042, 332, 1
205, 201, 446, 10301297, 4, 65, 113, 222, 45, 210, 1, 0.794158, 0.754292, 0.539682, 0.303312, 332, 0
65, 201, 485, 10301297, 4, 222, 113, 210, 67, 276, 0.794477, 0.844826, 0.37928, 0.324275, 0.275404, 332, 0
222, 198, 564, 10301297, 4, 107, 276, 210, 10000000, 10000000, 0.752666, 1, 1, 0, 0, 332, 1
276, 201, 618, 10301845, 5, 107, 10000000, 10000000, 10000000, 10000000, 0.860139, 0, 0, 0, 0, 332, 1
210, 201, 645, 10301845, 5, 107, 276, 222, 10000000, 10000000, 0.645104, 1, 1, 0, 0, 332, 0
45, 283, 398, 10305845, 5, 349, 335, 168, 395, 18, 1, 0.964249, 0.864078, 0.756568, 0.958326, 332, 0
18, 312, 401, 10305845, 5, 24, 279, 300, 166, 395, 0.969555, 1, 1, 0.969854, 1, 332, 1
168, 354, 401, 10305845, 5, 24, 166, 104, 217, 300, 1, 1, 0.971351, 1, 1, 332, 0
278, 379, 401, 10305845, 5, 24, 104, 166, 217, 279, 1, 1, 1, 1, 1, 332, 0
395, 401, 412, 10306393, 6, 24, 104, 115, 166, 217, 1, 0.971293, 0.75935, 1, 1, 332, 0
300, 401, 415, 10306393, 6, 104, 24, 115, 166, 217, 1, 0.969498, 0.75574, 0.969797, 1, 332, 0
279, 419, 398, 10306393, 6, 347, 144, 24, 166, 104, 1, 0.942797, 1, 1, 0.863372, 332, 1
166, 445, 398, 10306393, 6, 144, 24, 120, 53, 286, 0.822595, 1, 0.699944, 0.645077, 0.241717, 332, 0
166, 445, 398, 10310941, 7, 144, 24, 120, 53, 286, 0.822083, 1, 0.699202, 0.644762, 0.241585, 332, 0
24, 485, 398, 10310942, 7, 120, 144, 53, 286, 347, 1, 0.795764, 0.859683, 0.483169, 0.411072, 332, 0
144, 554, 401, 10310942, 7, 179, 286, 21, 347, 85, 1, 1, 0.754263, 1, 0.411983, 332, 0
347, 601, 412, 10310942, 7, 21, 85, 243, 179, 332, 1, 0.758685, 0.647502, 1, 0.602418, 332, 1
179, 601, 445, 10311490, 8, 243, 21, 130, 332, 85, 1, 1, 0.753551, 0.602379, 0.645448, 332, 0
21, 601, 487, 10311490, 8, 332, 130, 243, 85, 4, 0.821962, 0.79638, 0.722768, 0.842386, 0, 332, 1
85, 598, 515, 10311490, 8, 332, 243, 130, 273, 186, 1, 1, 1, 0.860128, 1, 332, 0
85, 598, 515, 10312038, 9, 332, 243, 130, 273, 186, 1, 1, 1, 0.860078, 1, 332, 0
130, 598, 552, 10312038, 9, 332, 243, 273, 128, 173, 1, 0.971138, 0.860078, 0.755426, 0.753485, 332, 0
243, 598, 580, 10312039, 9, 332, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 332, 0
23, 201, 285, 10313296, 4, 193, 305, 386, 311, 366, 0.971582, 0.85925, 0.844999, 0.793156, 0.753177, 332, 0
13, 198, 315, 10313296, 4, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.859196, 332, 0
229, 198, 379, 10313297, 4, 65, 188, 205, 274, 299, 1, 0.971496, 1, 1, 1, 332, 0
366, 198, 387, 10313297, 4, 188, 65, 45, 205, 274, 1, 1, 0.862374, 1, 1, 332, 0
193, 198, 351, 10313845, 5, 65, 205, 299, 274, 363, 1, 1, 1, 0.970147, 1, 332, 0
305, 198, 387, 10313845, 5, 188, 65, 45, 205, 274, 1, 1, 0.862323, 1, 1, 332, 0
366, 198, 387, 10313845, 5, 188, 65, 45, 205, 274, 1, 1, 0.862323, 1, 1, 332, 0
386, 198, 387, 10313845, 5, 188, 65, 45, 205, 274, 1, 1, 0.862323, 1, 1, 332, 0
311, 201, 412, 10313845, 5, 188, 65, 45, 205, 274, 1, 1, 0.754533, 1, 1, 332, 0
363, 201, 412, 10314393, 6, 276, 188, 65, 45, 205, 1, 1, 1, 0.754488, 1, 332, 0
299, 201, 419, 10314393, 6, 65, 188, 113, 45, 205, 1, 0.971381, 0.88087, 0.754488, 1, 332, 0
205, 201, 446, 10314393, 6, 65, 113, 222, 45, 210, 1, 0.792509, 0.753229, 0.53892, 0.302112, 332, 0
65, 201, 486, 10314393, 6, 222, 113, 210, 67, 276, 0.792828, 0.843493, 0.37834, 0.323817, 0.274908, 332, 0
113, 198, 532, 10314941, 7, 276, 222, 210, 107, 10000000, 1, 1, 0.967315, 0.536831, 0, 332, 0
222, 198, 564, 10314941, 7, 107, 276, 210, 10000000, 10000000, 0.751563, 1, 1, 0, 0, 332, 0
276, 201, 618, 10314941, 7, 107, 10000000, 10000000, 10000000, 10000000, 0.85893, 0, 0, 0, 0, 332, 0
276, 201, 618, 10315489, 8, 107, 10000000, 10000000, 10000000, 10000000, 0.858879, 0, 0, 0, 0, 332, 0
210, 201, 645, 10315489, 8, 107, 276, 222, 10000000, 10000000, 0.644159, 1, 1, 0, 0, 332, 0
243, 598, 580, 10316587, 10, 332, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 332, 0
330, 212, -1, 11299999, 1, 149, 7, 62, 123, 170, 1, 1, 0.862162, 1, 1, 261, 0
170, 261, -1, 11300200, 2, 320, 62, 7, 373, 254, 1, 0.969912, 1, 0.604347, 0.435386, 261, 0
7, 293, -1, 11300200, 2, 288, 156, 149, 320, 373, 1, 0.879533, 1, 0.755581, 0.725216, 261, 0
62, 305, 1, 11300200, 2, 156, 254, 288, 373, 320, 1, 1, 1, 1, 1, 261, 0
149, 342, 1, 11300200, 2, 61, 5, 158, 156, 254, 1, 1, 1, 1, 1, 261, 1
254, 401, 26, 11300748, 3, 378, 260, 48, 138, 100, 0.824733, 0.824668, 1, 0.825795, 0.862554, 261, 1
156, 460, -1, 11300748, 3, 338, 5, 291, 200, 298, 1, 1, 0.567548, 0.603812, 0.54009, 261, 0
61, 502, 1, 11300748, 3, 105, 291, 220, 338, 298, 1, 1, 1, 1, 1, 261, 1
298, 574, 1, 11301297, 4, 91, 155, 291, 105, 220, 1, 0.97044, 1, 1, 1, 261, 0
