source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
449, 201, 12, 10299999, 1, 98, 7, 60, 124, 200, 1, 1, 0.846295, 1, 0.689524, 132, 1
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 132, 0
98, 201, 76, 10300200, 2, 253, 200, 365, 133, 408, 0.945488, 0.934065, 0.826828, 0.755142, 0.699743, 132, 1
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 132, 1
60, 198, 105, 10300200, 2, 23, 133, 253, 408, 335, 0.968351, 1, 1, 1, 1, 132, 0
200, 198, 153, 10300200, 2, 406, 23, 133, 253, 408, 0.882352, 0.968351, 1, 1, 1, 132, 0
200, 198, 153, 10300564, 3, 406, 23, 133, 253, 408, 0.88221, 0.968313, 1, 1, 1, 132, 1
365, 198, 187, 10300564, 3, 472, 458, 27, 23, 13, 1, 1, 1, 0.968313, 0.874224, 132, 0
380, 387, 1, 10304564, 3, 418, 100, 61, 5, 48, 0.881656, 0.826081, 0.931152, 0.971425, 0.862001, 132, 0
341, 401, 12, 10304564, 3, 100, 139, 48, 5, 159, 0.951308, 0.755757, 0.969752, 0.863489, 0.971382, 132, 0
292, 420, -1, 10304564, 3, 374, 5, 48, 159, 157, 1, 0.971425, 0.862001, 0.971382, 1, 132, 1
408, 201, 212, 10304928, 4, 458, 27, 234, 23, 160, 0.948237, 0.968341, 0.797253, 0.967859, 1, 132, 0
253, 201, 218, 10304928, 4, 481, 403, 194, 316, 23, 1, 1, 1, 0.774754, 0.967859, 132, 0
133, 201, 245, 10304928, 4, 458, 486, 481, 23, 194, 0.843503, 0.754194, 0.698381, 0.967859, 0.648098, 132, 0
157, 447, -1, 10304928, 4, 105, 61, 5, 359, 295, 1, 1, 1, 0.688204, 0.61022, 132, 1
23, 201, 285, 10304928, 4, 234, 333, 403, 481, 206, 1, 0.918971, 0.914093, 0.90786, 0.786477, 132, 1
5, 487, -1, 10304928, 4, 321, 423, 359, 374, 61, 1, 1, 0.959143, 0.75445, 1, 132, 0
374, 601, 12, 10304929, 4, 91, 12, 384, 156, 289, 1, 0.861281, 0.64484, 0.969435, 0.537485, 132, 1
156, 601, 44, 10305293, 5, 184, 12, 384, 289, 91, 0.967881, 1, 0.798075, 0.752449, 1, 132, 0
91, 601, 84, 10305293, 5, 289, 384, 184, 12, 114, 0.967435, 0.825377, 0.862665, 0.861248, 0.159808, 132, 1
12, 598, 111, 10305293, 5, 114, 384, 289, 420, 334, 1, 1, 1, 0.860974, 0.860115, 132, 0
384, 598, 187, 10305293, 5, 47, 431, 379, 114, 294, 0.908204, 0.793337, 0.783283, 0.970004, 0.69849, 132, 0
12, 598, 111, 10305657, 6, 114, 384, 289, 420, 334, 1, 1, 1, 0.86094, 0.860081, 132, 0
184, 598, 147, 10305657, 6, 114, 420, 334, 244, 384, 0.969966, 1, 1, 0.972063, 0.967184, 132, 0
289, 598, 179, 10305657, 6, 294, 114, 47, 291, 420, 1, 0.969966, 0.785656, 1, 1, 132, 1
384, 598, 187, 10305657, 6, 47, 431, 379, 114, 294, 0.908104, 0.793108, 0.78306, 0.969966, 0.69843, 132, 0
420, 587, 201, 10306021, 7, 207, 340, 114, 429, 102, 0.886069, 1, 0.969928, 0.87946, 1, 132, 0
114, 601, 262, 10306022, 7, 435, 450, 379, 368, 294, 1, 0.847171, 0.723587, 0.602942, 0.635601, 132, 1
234, 198, 379, 10309293, 5, 45, 278, 206, 65, 189, 0.860168, 1, 0.97146, 0.860192, 0.859404, 132, 1
333, 201, 412, 10309293, 5, 189, 45, 113, 65, 206, 0.96683, 0.860168, 0.913441, 0.967716, 1, 132, 0
403, 201, 412, 10309293, 5, 189, 45, 65, 206, 278, 0.96683, 0.860168, 0.860192, 1, 1, 132, 0
481, 201, 412, 10309293, 5, 189, 45, 65, 278, 206, 0.96683, 0.860168, 0.967716, 1, 0.97146, 132, 0
206, 201, 446, 10309293, 5, 280, 319, 65, 211, 45, 1, 1, 1, 0.696633, 0.645126, 132, 0
278, 219, 398, 10309657, 6, 412, 45, 18, 189, 282, 0.883854, 0.967651, 0.755258, 1, 0.550542, 132, 1
206, 201, 446, 10309657, 6, 280, 319, 65, 211, 45, 1, 1, 1, 0.696574, 0.645101, 132, 1
65, 201, 486, 10309657, 6, 280, 223, 319, 113, 67, 0.936936, 0.862774, 0.644844, 0.539932, 0.379787, 132, 0
294, 598, 378, 10310386, 8, 85, 21, 180, 353, 121, 1, 1, 1, 0.756868, 0.971613, 132, 0
379, 598, 387, 10310386, 8, 21, 464, 180, 121, 290, 1, 0.868047, 1, 1, 1, 132, 1
189, 248, 398, 10314021, 7, 480, 356, 45, 18, 282, 0.962363, 0.755584, 0.967197, 0.754903, 0.550211, 132, 0
45, 283, 398, 10314021, 7, 167, 412, 480, 283, 360, 1, 0.937917, 0.919102, 0.869538, 0.756494, 132, 1
18, 312, 401, 10314021, 7, 24, 167, 443, 360, 317, 0.971413, 0.96738, 1, 1, 1, 132, 0
282, 379, 401, 10314021, 7, 53, 368, 24, 167, 104, 0.929122, 0.790795, 0.971413, 1, 1, 132, 0
65, 201, 486, 10318021, 7, 280, 223, 319, 113, 67, 0.935104, 0.861997, 0.644265, 0.539445, 0.379185, 132, 0
280, 201, 618, 10318022, 7, 107, 10000000, 10000000, 10000000, 10000000, 0.859394, 0, 0, 0, 0, 132, 1
211, 201, 645, 10318022, 7, 107, 10000000, 10000000, 10000000, 10000000, 0.604709, 0, 0, 0, 0, 132, 0
480, 401, 412, 10318385, 8, 24, 115, 167, 104, 218, 1, 0.966725, 1, 0.969127, 1, 132, 0
360, 412, 398, 10318385, 8, 24, 53, 167, 104, 378, 1, 0.792478, 1, 1, 0.565285, 132, 0
412, 412, 398, 10318385, 8, 53, 24, 167, 368, 104, 0.950973, 1, 1, 0.606996, 1, 132, 1
