source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
217, 45, 198, 10299999, 1, 408, 17, 243, 56, 313, 1, 0.962131, 0.724041, 1, 0.479779, 152, 1, 0, 0, 0, 1, 1
56, 82, 198, 10300200, 2, 160, 313, 17, 243, 130, 1, 1, 1, 0.687541, 0.68785, 152, 0, 0, 0, 0, 0, 0
17, 112, 201, 10300200, 2, 160, 313, 253, 408, 335, 0.969947, 1, 1, 1, 1, 152, 0, 0, 0, 1, 1, 1
408, 201, 212, 10300200, 2, 27, 23, 160, 133, 13, 0.968835, 0.968353, 1, 1, 0.723139, 152, 0, 0, 0, 0, 0, 1
133, 201, 244, 10300653, 3, 406, 486, 458, 481, 327, 0.882182, 0.646751, 0.602814, 0.606027, 0.484014, 152, 1, 1, 1, 1, 1, 0
160, 242, 198, 10300653, 3, 71, 332, 27, 454, 198, 0.966729, 0.755371, 1, 0.686578, 0.686471, 152, 0, 1, 0, 1, 0, 0
23, 201, 284, 10300653, 3, 458, 494, 472, 327, 406, 0.759207, 0.755416, 0.723702, 0.688414, 0.645609, 152, 1, 1, 1, 1, 1, 1
13, 198, 315, 10300653, 3, 481, 472, 403, 421, 357, 1, 1, 1, 0.864575, 0.862198, 152, 1, 1, 1, 1, 1, 0
335, 201, 212, 10304400, 3, 486, 458, 327, 234, 494, 0.538741, 0.538173, 0.483795, 0.431835, 0.412909, 152, 1, 1, 1, 1, 1, 0
408, 201, 212, 10304400, 3, 27, 23, 160, 133, 13, 0.968398, 0.967916, 1, 1, 0.722773, 152, 0, 0, 0, 0, 0, 1
313, 218, 198, 10304400, 3, 439, 27, 454, 23, 160, 0.775253, 1, 0.757633, 0.860369, 1, 152, 1, 0, 1, 0, 0, 0
160, 243, 198, 10304400, 3, 71, 332, 27, 454, 198, 0.966291, 0.755066, 1, 0.686225, 0.686118, 152, 0, 1, 0, 1, 0, 1
27, 277, 198, 10304840, 4, 454, 226, 332, 428, 322, 1, 0.822836, 0.647168, 0.646477, 0.604217, 152, 1, 1, 1, 1, 1, 0
71, 323, 201, 10304840, 4, 117, 226, 485, 439, 389, 0.967299, 1, 1, 1, 1, 152, 0, 0, 1, 1, 1, 1
