source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
288, 1, 219, 10299999, 1, 369, 192, 32, 286, 56, 0.537986, 0.317526, 0.96785, 0.75309, 0.861514, 134, 1, 1, 0, 1, 0, 1
32, 1, 281, 10300200, 2, 369, 175, 64, 286, 192, 0.823017, 1, 0.725185, 0.53791, 0.476274, 134, 1, 0, 0, 0, 0, 1
64, -1, 319, 10308400, 3, 369, 318, 43, 192, 286, 1, 0.967044, 0.968756, 1, 1, 134, 1, 1, 0, 0, 0, 0
175, -1, 355, 10308400, 3, 43, 192, 222, 318, 110, 0.968756, 1, 0.967092, 1, 0.753923, 134, 0, 0, 0, 1, 0, 0
286, -1, 381, 10308400, 3, 272, 43, 222, 110, 192, 0.873839, 1, 1, 0.861627, 1, 134, 0, 0, 0, 0, 0, 0
369, -1, 387, 10308400, 3, 476, 110, 43, 50, 222, 1, 0.96933, 1, 0.877741, 1, 134, 1, 0, 0, 0, 0, 1
222, 30, 398, 10308658, 4, 83, 266, 110, 158, 467, 0.95798, 0.687753, 0.969303, 0.646399, 0.602746, 134, 0, 0, 0, 0, 1, 0
110, 60, 398, 10308658, 4, 83, 266, 467, 481, 421, 1, 0.84727, 0.823021, 0.635696, 0.647871, 134, 0, 0, 1, 1, 1, 1
43, 1, 474, 10308658, 4, 461, 410, 446, 488, 476, 1, 1, 0.878189, 0.752109, 0.686828, 134, 1, 1, 1, 1, 1, 1
50, -1, 520, 10308658, 4, 446, 414, 349, 488, 476, 1, 1, 0.967214, 0.966997, 1, 134, 1, 1, 1, 1, 1, 0
83, 121, 401, 10312858, 5, 45, 189, 278, 316, 481, 0.96732, 1, 1, 1, 1, 134, 0, 0, 0, 0, 1, 1
266, 179, 401, 10312859, 5, 324, 45, 65, 189, 206, 1, 0.96732, 0.967348, 0.966461, 1, 134, 1, 0, 0, 0, 0, 0
467, 187, 401, 10312859, 5, 45, 65, 189, 206, 113, 0.96732, 0.967348, 0.966461, 1, 0.792965, 134, 0, 0, 0, 0, 0, 0
481, 201, 412, 10312859, 5, 319, 65, 45, 189, 206, 0.60378, 0.967348, 0.85984, 0.966461, 0.971088, 134, 1, 0, 0, 0, 0, 0
481, 201, 412, 10313286, 6, 319, 65, 45, 189, 206, 0.603749, 0.967304, 0.8598, 0.966417, 0.971043, 134, 1, 0, 0, 0, 0, 0
316, 201, 419, 10313286, 6, 280, 45, 65, 113, 189, 1, 0.967275, 0.967304, 0.824135, 0.966417, 134, 0, 0, 0, 0, 0, 1
189, 248, 398, 10313286, 6, 443, 45, 470, 480, 282, 0.870842, 0.967275, 0.550006, 0.549979, 0.550268, 134, 1, 0, 1, 1, 0, 0
45, 283, 398, 10313286, 6, 360, 480, 356, 169, 282, 1, 0.919313, 0.930257, 1, 0.842714, 134, 1, 1, 1, 0, 0, 1
169, 354, 401, 10313726, 7, 24, 104, 167, 218, 317, 1, 0.969615, 1, 1, 1, 134, 0, 0, 0, 0, 1, 0
282, 379, 401, 10313726, 7, 53, 24, 104, 167, 218, 1, 1, 1, 1, 0.970717, 134, 0, 0, 0, 0, 0, 0
356, 387, 401, 10313726, 7, 431, 24, 104, 378, 167, 1, 1, 1, 0.76729, 1, 134, 1, 0, 0, 1, 0, 0
480, 401, 412, 10313726, 7, 317, 24, 104, 115, 167, 1, 1, 1, 0.752275, 1, 134, 1, 0, 0, 0, 0, 0
360, 412, 398, 10313726, 7, 480, 470, 438, 388, 317, 1, 1, 1, 0.966419, 1, 134, 1, 1, 1, 1, 1, 1
388, 401, 412, 10313997, 8, 317, 24, 104, 115, 167, 1, 1, 1, 0.722374, 1, 134, 1, 0, 0, 0, 0, 0
438, 401, 412, 10313997, 8, 224, 24, 104, 115, 167, 1, 1, 0.969587, 0.752253, 1, 134, 0, 0, 0, 0, 0, 0
470, 401, 412, 10313997, 8, 317, 24, 104, 224, 115, 1, 1, 1, 0.684472, 0.722374, 134, 1, 0, 0, 0, 0, 0
480, 401, 412, 10313997, 8, 317, 24, 104, 115, 167, 1, 1, 1, 0.752253, 1, 134, 1, 0, 0, 0, 0, 1
317, 401, 416, 10313998, 8, 104, 24, 224, 167, 115, 1, 0.971417, 0.684471, 1, 0.644788, 134, 0, 0, 0, 0, 0, 0
