source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
117, 201, 49, 10299999, 1, 98, 240, 180, 60, 267, 1, 0.647503, 0.60289, 0.64746, 0.483037, 101, 0, 0, 0, 0, 1
98, 201, 76, 10300200, 2, 180, 240, 60, 226, 126, 0.96401, 0.845133, 0.967908, 0.412439, 0.363421, 101, 0, 0, 0, 1, 1
60, 198, 105, 10300200, 2, 126, 226, 267, 215, 240, 0.97126, 1, 1, 0.861016, 1, 101, 0, 0, 1, 1, 0
180, 198, 153, 10300200, 2, 23, 126, 226, 267, 153, 0.96953, 1, 1, 1, 0.861431, 101, 0, 0, 0, 1, 0
240, 198, 179, 10300200, 2, 23, 126, 153, 27, 226, 0.96953, 1, 1, 0.863285, 1, 101, 0, 0, 0, 0, 0
267, 201, 212, 10300200, 2, 23, 27, 13, 153, 174, 0.96953, 0.971196, 0.698513, 1, 0.637852, 101, 0, 0, 0, 0, 0
60, 198, 105, 10300653, 3, 126, 226, 267, 215, 240, 0.971213, 1, 1, 0.860974, 1, 101, 0, 0, 1, 1, 0
180, 198, 153, 10300653, 3, 23, 126, 226, 267, 153, 0.969482, 1, 1, 1, 0.861388, 101, 0, 0, 0, 1, 0
240, 198, 179, 10300653, 3, 23, 126, 153, 27, 226, 0.969482, 1, 1, 0.863243, 1, 101, 0, 0, 0, 0, 0
226, 201, 218, 10300653, 3, 259, 265, 174, 23, 27, 0.47823, 0.275521, 0.845544, 1, 0.971149, 101, 1, 1, 0, 0, 0
126, 201, 244, 10300653, 3, 265, 259, 174, 13, 254, 1, 0.967545, 1, 0.797011, 0.242175, 101, 1, 1, 0, 0, 1
267, 201, 212, 10301054, 4, 23, 27, 13, 153, 174, 0.96944, 0.971107, 0.698374, 1, 0.637765, 101, 0, 0, 0, 0, 0
226, 201, 218, 10301054, 4, 259, 265, 174, 23, 27, 0.478199, 0.275506, 0.845503, 1, 0.971107, 101, 1, 1, 0, 0, 0
126, 201, 244, 10301054, 4, 265, 259, 174, 13, 254, 1, 0.967498, 1, 0.79696, 0.242163, 101, 1, 1, 0, 0, 1
23, 201, 284, 10301054, 4, 265, 259, 174, 186, 13, 0.702673, 0.604686, 0.956647, 0.568954, 0.753877, 101, 1, 1, 0, 0, 0
13, 198, 315, 10301312, 5, 265, 65, 259, 239, 186, 1, 1, 1, 0.863274, 1, 101, 1, 0, 1, 1, 0
174, 198, 351, 10301313, 5, 65, 265, 186, 259, 254, 1, 1, 1, 1, 1, 101, 0, 1, 0, 1, 0
265, 201, 412, 10301313, 5, 191, 65, 172, 45, 186, 0.189425, 1, 1, 0.863784, 1, 101, 1, 0, 0, 0, 0
186, 201, 446, 10301313, 5, 65, 45, 191, 10000000, 10000000, 0.968141, 0.755811, 0.27483, 0, 0, 101, 0, 0, 0, 1, 1
186, 201, 446, 10301649, 6, 65, 45, 191, 10000000, 10000000, 0.968106, 0.755784, 0.274817, 0, 0, 101, 0, 0, 0, 1, 1
172, 247, 398, 10301649, 6, 18, 255, 45, 162, 198, 1, 0.759894, 1, 0.604436, 0.215568, 101, 0, 1, 0, 0, 1
65, 201, 485, 10301649, 6, 191, 67, 10000000, 10000000, 10000000, 0.568238, 0.323953, 0, 0, 0, 101, 0, 0, 1, 1, 1
191, 201, 646, 10305849, 7, 279, 55, 67, 107, 10, 0.780933, 0.137418, 1, 0.75507, 0.604084, 101, 1, 1, 0, 0, 0
67, 201, 690, 10305850, 7, 279, 223, 10, 173, 55, 0.943761, 0.876189, 0.863066, 0.430117, 0.323521, 101, 1, 0, 0, 0, 0
67, 201, 690, 10306199, 8, 279, 223, 10, 173, 55, 0.943699, 0.876055, 0.863034, 0.430101, 0.323509, 101, 1, 0, 0, 0, 0
10, 198, 713, 10306199, 8, 279, 248, 130, 55, 173, 1, 0.861667, 0.645858, 1, 1, 101, 1, 1, 1, 0, 0
279, 201, 812, 10306199, 8, 3, 130, 248, 55, 173, 1, 1, 1, 1, 1, 101, 0, 0, 0, 0, 0
248, 220, 798, 10306626, 9, 288, 196, 3, 95, 130, 0.945458, 0.954047, 1, 0.797628, 1, 101, 1, 0, 0, 0, 0
173, 201, 845, 10306626, 9, 248, 3, 130, 55, 166, 0.969331, 0.754433, 0.861104, 1, 0.646908, 101, 1, 0, 0, 0, 0
130, 248, 798, 10306626, 9, 258, 196, 3, 288, 95, 0.95575, 0.948125, 1, 0.605367, 0.539101, 101, 1, 0, 0, 1, 0
55, 201, 880, 10306626, 9, 248, 3, 130, 10000000, 10000000, 0.861627, 0.646657, 0.753466, 0, 0, 101, 1, 0, 0, 1, 1
3, 275, 798, 10306626, 9, 196, 288, 258, 204, 95, 0.933237, 0.862052, 0.796458, 0.645028, 0.646922, 101, 0, 1, 1, 0, 0
95, 318, 801, 10306936, 10, 82, 288, 258, 204, 196, 0.968858, 1, 1, 1, 1, 101, 0, 1, 1, 0, 0
196, 354, 801, 10306937, 10, 82, 288, 258, 31, 204, 1, 1, 1, 0.863139, 1, 101, 0, 1, 1, 0, 0
204, 381, 801, 10306937, 10, 82, 31, 135, 52, 234, 1, 1, 0.6074, 0.911184, 0.479121, 101, 0, 0, 0, 0, 1
258, 387, 801, 10306937, 10, 82, 135, 31, 33, 234, 1, 0.792822, 1, 0.476697, 0.412121, 101, 0, 0, 0, 0, 1
288, 387, 801, 10306937, 10, 82, 135, 31, 163, 52, 1, 0.844492, 1, 1, 0.939388, 101, 0, 0, 0, 0, 0
204, 381, 801, 10307364, 11, 82, 31, 135, 52, 234, 1, 1, 0.607321, 0.911066, 0.479089, 101, 0, 0, 0, 0, 1
258, 387, 801, 10307364, 11, 82, 135, 31, 33, 234, 1, 0.792769, 1, 0.476665, 0.412096, 101, 0, 0, 0, 0, 1
288, 387, 801, 10307364, 11, 82, 135, 31, 163, 52, 1, 0.844449, 1, 1, 0.939294, 101, 0, 0, 0, 0, 0
82, 483, 798, 10307364, 11, 135, 294, 271, 234, 33, 0.822764, 0.724508, 0.724154, 0.686827, 0.645938, 101, 0, 1, 1, 1, 0
33, 520, 801, 10307778, 12, 6, 175, 217, 294, 271, 1, 0.969582, 1, 1, 1, 101, 0, 0, 0, 1, 1
135, 551, 801, 10307778, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 101, 0, 0, 0, 1, 1
234, 579, 801, 10307778, 12, 6, 175, 217, 296, 263, 1, 0.969582, 1, 1, 1, 101, 0, 0, 0, 1, 1
271, 587, 801, 10307778, 12, 296, 263, 6, 175, 217, 1, 1, 0.969978, 1, 1, 101, 1, 1, 0, 0, 0
294, 587, 801, 10307778, 12, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1, 101, 0, 0, 0, 1, 1
263, 598, 787, 10308075, 13, 6, 175, 217, 109, 277, 1, 1, 1, 0.638261, 0.323804, 101, 0, 0, 0, 0, 1
296, 598, 787, 10308075, 13, 6, 175, 217, 109, 225, 1, 1, 0.971718, 0.537416, 0.107785, 101, 0, 0, 0, 0, 1
217, 619, 798, 10308075, 13, 6, 225, 175, 192, 272, 1, 0.646708, 1, 0.305207, 0.137134, 101, 0, 1, 0, 0, 1
175, 648, 798, 10308076, 13, 200, 6, 225, 272, 127, 1, 1, 0.466204, 0.362503, 0.189891, 101, 0, 0, 1, 1, 1
6, 685, 798, 10308076, 13, 272, 200, 192, 225, 127, 0.754846, 0.636952, 0.538333, 0.538923, 0.362677, 101, 1, 0, 0, 1, 1
