source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
235, 201, 18, 10299999, 1, 98, 7, 123, 199, 170, 0.968374, 0.969584, 1, 0.637214, 1, 101, 0, 0, 0, 0, 0, 1
123, 201, 49, 10300200, 2, 132, 98, 263, 60, 199, 0.608921, 1, 0.647427, 0.724445, 0.6044, 101, 0, 0, 0, 0, 0, 0
98, 201, 76, 10300200, 2, 344, 368, 199, 263, 249, 0.914851, 0.760033, 0.846159, 0.755331, 0.647629, 101, 1, 1, 0, 0, 0, 1
199, 198, 153, 10300200, 2, 23, 132, 249, 368, 313, 0.972263, 1, 1, 1, 1, 101, 0, 0, 0, 1, 1, 0
199, 198, 153, 10300653, 3, 23, 132, 249, 368, 313, 0.972215, 1, 1, 1, 1, 101, 0, 0, 0, 1, 1, 0
263, 198, 179, 10300653, 3, 13, 193, 23, 132, 159, 1, 0.888066, 0.972215, 1, 0.970247, 101, 0, 0, 0, 0, 0, 0
344, 198, 187, 10300653, 3, 363, 366, 13, 27, 132, 1, 1, 0.945835, 0.972604, 1, 101, 1, 1, 0, 0, 0, 1
368, 201, 212, 10300653, 3, 305, 386, 399, 366, 299, 1, 0.538805, 0.482881, 0.361931, 0.362325, 101, 1, 1, 1, 1, 1, 0
249, 201, 218, 10300653, 3, 363, 366, 305, 399, 386, 0.772886, 0.569274, 0.537762, 0.482881, 0.431044, 101, 1, 1, 1, 1, 1, 0
132, 201, 244, 10300976, 4, 299, 305, 399, 386, 193, 0.877079, 0.757587, 0.64646, 0.431029, 0.796631, 101, 0, 1, 1, 1, 0, 0
27, 278, 198, 10300976, 4, 244, 356, 314, 71, 197, 0.610369, 0.570615, 0.467727, 0.970263, 0.846568, 101, 1, 1, 1, 0, 0, 1
13, 198, 315, 10300976, 4, 363, 311, 336, 386, 366, 1, 1, 0.86159, 1, 1, 101, 1, 1, 1, 1, 1, 1
366, 198, 387, 10309177, 5, 65, 188, 45, 205, 274, 1, 1, 0.862759, 1, 1, 101, 0, 0, 0, 0, 0, 0
386, 198, 387, 10309177, 5, 65, 188, 45, 205, 274, 1, 1, 0.862759, 1, 1, 101, 0, 0, 0, 0, 0, 0
