source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
170, 248, -1, 10299999, 1, 288, 254, 373, 320, 158, 0.413023, 0.319516, 0.241552, 0.215539, 0.189929, 258, 1, 1, 1, 1, 1, 1
373, 401, 12, 10300200, 2, 48, 100, 5, 158, 378, 1, 0.754736, 0.969072, 1, 0.570143, 258, 0, 0, 0, 0, 1, 0
288, 420, -1, 10300200, 2, 5, 48, 61, 158, 200, 1, 0.862953, 0.860631, 1, 0.686798, 258, 0, 0, 0, 0, 0, 1
5, 487, -1, 10300614, 3, 338, 220, 105, 155, 200, 1, 0.937637, 0.879752, 0.137792, 0.846895, 258, 1, 0, 0, 1, 0, 1
61, 515, 1, 10300614, 3, 105, 291, 220, 91, 155, 1, 1, 0.971384, 0.755186, 0.846081, 258, 0, 0, 0, 0, 0, 0
200, 561, 1, 10300615, 3, 155, 91, 105, 291, 220, 1, 0.863069, 1, 0.97122, 1, 258, 0, 0, 0, 0, 0, 0
200, 561, 1, 10300873, 4, 155, 91, 105, 291, 220, 1, 0.863045, 1, 0.971193, 1, 258, 0, 0, 0, 0, 0, 0
338, 587, 1, 10300873, 4, 285, 183, 91, 12, 155, 1, 1, 1, 0.912866, 1, 258, 0, 0, 0, 0, 0, 1
155, 601, 44, 10301222, 5, 183, 91, 285, 12, 114, 0.825901, 1, 0.646733, 0.538432, 0.120678, 258, 0, 0, 1, 0, 1, 0
91, 601, 84, 10301222, 5, 183, 285, 12, 114, 10000000, 0.963551, 0.724441, 1, 0.216053, 0, 258, 0, 0, 0, 0, 1, 0
12, 598, 111, 10301222, 5, 114, 285, 312, 239, 183, 1, 1, 0.86136, 0.860287, 1, 258, 0, 0, 1, 1, 0, 0
183, 598, 147, 10301222, 5, 114, 287, 380, 312, 239, 1, 0.971922, 1, 1, 0.967823, 258, 0, 1, 1, 1, 1, 1
312, 587, 201, 10305422, 6, 286, 206, 86, 102, 114, 1, 1, 1, 1, 0.863822, 258, 0, 0, 0, 0, 0, 0
380, 587, 201, 10305422, 6, 385, 319, 47, 272, 114, 0.791448, 0.773459, 0.876694, 0.94871, 0.971799, 258, 1, 1, 0, 0, 0, 0
239, 581, 201, 10305422, 6, 250, 114, 380, 312, 232, 0.775703, 0.971799, 1, 1, 0.233203, 258, 1, 0, 1, 1, 1, 0
114, 601, 262, 10305422, 6, 47, 206, 286, 290, 347, 1, 0.760886, 0.550885, 0.537852, 0.317809, 258, 0, 0, 0, 0, 1, 1
47, 598, 315, 10305746, 7, 21, 179, 286, 347, 290, 0.970312, 0.970449, 1, 1, 1, 258, 0, 0, 0, 1, 0, 1
206, 598, 359, 10305746, 7, 21, 179, 286, 347, 85, 0.970312, 1, 1, 1, 0.776776, 258, 0, 0, 0, 1, 0, 0
290, 598, 378, 10305746, 7, 85, 179, 21, 286, 120, 1, 1, 0.8625, 1, 0.96806, 258, 0, 0, 0, 0, 0, 0
347, 601, 412, 10305746, 7, 85, 21, 332, 35, 179, 1, 1, 0.685509, 0.970479, 1, 258, 0, 0, 1, 0, 0, 0
286, 601, 419, 10305746, 7, 21, 332, 179, 130, 35, 1, 0.635736, 1, 0.637689, 0.862648, 258, 0, 1, 0, 0, 0, 0
290, 598, 378, 10306030, 8, 85, 179, 21, 286, 120, 1, 1, 0.862473, 1, 0.96803, 258, 0, 0, 0, 0, 0, 0
347, 601, 412, 10306030, 8, 85, 21, 332, 35, 179, 1, 1, 0.685482, 0.970449, 1, 258, 0, 0, 1, 0, 0, 0
286, 601, 419, 10306030, 8, 21, 332, 179, 130, 35, 1, 0.635707, 1, 0.63766, 0.862622, 258, 0, 1, 0, 0, 0, 0
179, 601, 445, 10306030, 8, 21, 332, 85, 130, 35, 1, 0.570485, 0.53819, 0.323141, 0.646966, 258, 0, 1, 0, 0, 0, 1
21, 601, 487, 10310230, 9, 332, 130, 186, 243, 85, 1, 0.843763, 0.5489, 0.539627, 0.686707, 258, 1, 0, 0, 0, 0, 1
85, 598, 515, 10310230, 9, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860247, 258, 0, 0, 1, 0, 1, 0
130, 598, 552, 10310230, 9, 4, 19, 186, 273, 128, 0.966704, 0.908453, 1, 0.967777, 0.863514, 258, 0, 0, 0, 1, 0, 0
332, 598, 587, 10310231, 9, 4, 309, 186, 84, 128, 1, 0.775309, 1, 0.863577, 1, 258, 0, 1, 0, 0, 0, 1
85, 598, 515, 10310592, 10, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860213, 258, 0, 0, 1, 0, 1, 0
130, 598, 552, 10310592, 10, 4, 19, 186, 273, 128, 0.966666, 0.908353, 1, 0.96774, 0.86348, 258, 0, 0, 0, 1, 0, 0
243, 598, 580, 10310593, 10, 337, 4, 186, 128, 84, 1, 1, 1, 1, 0.863544, 258, 1, 0, 0, 0, 0, 0
128, 642, 598, 10314431, 10, 371, 377, 318, 277, 84, 1, 0.861876, 0.602318, 0.137477, 1, 258, 1, 1, 1, 1, 0, 0
186, 601, 647, 10314431, 10, 309, 360, 393, 19, 4, 0.796049, 0.323247, 0.214759, 1, 1, 258, 1, 1, 1, 0, 0, 0
4, 601, 689, 10314431, 10, 309, 393, 360, 112, 204, 0.955259, 0.723392, 0.646493, 0.754661, 0.861943, 258, 1, 1, 1, 0, 0, 1
204, 598, 752, 10314702, 11, 109, 112, 240, 337, 194, 1, 1, 1, 1, 0.86157, 258, 0, 0, 0, 1, 0, 0
309, 598, 787, 10314702, 11, 6, 322, 194, 112, 240, 1, 1, 1, 1, 1, 258, 0, 1, 0, 0, 0, 1
360, 598, 787, 10314702, 11, 6, 194, 112, 109, 240, 1, 1, 1, 0.907479, 1, 258, 0, 0, 0, 0, 0, 0
393, 598, 787, 10314702, 11, 6, 194, 112, 240, 337, 1, 1, 1, 1, 0.969168, 258, 0, 0, 0, 0, 1, 0
112, 601, 858, 10314702, 11, 6, 194, 109, 219, 10000000, 0.647505, 0.753874, 0.724187, 0.53914, 0, 258, 0, 0, 0, 0, 1, 0
240, 618, 798, 10315155, 12, 6, 194, 211, 112, 301, 1, 1, 0.376387, 0.859515, 0.302568, 258, 0, 0, 1, 0, 1, 0
194, 646, 798, 10315155, 12, 6, 223, 301, 248, 69, 1, 0.483143, 0.482591, 0.240808, 0.120498, 258, 0, 1, 1, 1, 1, 0
112, 601, 858, 10315155, 12, 6, 194, 109, 219, 10000000, 0.647474, 0.753837, 0.724147, 0.539113, 0, 258, 0, 0, 0, 0, 1, 0
6, 685, 798, 10315156, 12, 301, 248, 223, 211, 57, 0.880085, 0.859144, 0.483143, 0.438963, 0.316899, 258, 1, 1, 0, 0, 0, 1
301, 812, 798, 10315427, 13, 355, 51, 57, 196, 69, 1, 1, 1, 0.844011, 0.858935, 258, 1, 0, 0, 0, 0, 1
223, 822, 798, 10315427, 13, 196, 57, 51, 211, 133, 0.941661, 1, 0.82324, 1, 0.970318, 258, 0, 0, 0, 0, 0, 0
57, 889, 798, 10315789, 14, 355, 196, 329, 307, 252, 0.9444, 1, 0.918441, 0.754018, 0.752546, 258, 1, 0, 1, 1, 0, 0
51, 920, 801, 10315789, 14, 226, 63, 355, 307, 203, 1, 0.753707, 1, 1, 0.859773, 258, 0, 0, 1, 1, 0, 1
307, 1001, 812, 10319990, 15, 63, 203, 101, 375, 383, 1, 1, 0.644078, 0.546608, 0.4818, 258, 0, 0, 0, 1, 1, 0
355, 1001, 812, 10319990, 15, 63, 375, 203, 321, 391, 1, 0.769331, 1, 0.537907, 0.430464, 258, 0, 1, 0, 1, 1, 0
226, 1001, 818, 10319990, 15, 63, 321, 391, 203, 265, 1, 0.75307, 0.634, 1, 0.547819, 258, 0, 1, 1, 0, 1, 1
203, 1001, 841, 10320300, 16, 321, 265, 101, 63, 258, 0.957894, 0.91598, 0.820193, 1, 0.6977, 258, 1, 1, 0, 0, 1, 0
63, 1001, 879, 10320300, 16, 375, 258, 321, 333, 383, 0.956523, 0.945316, 0.645467, 0.633408, 0.602228, 258, 1, 1, 1, 1, 1, 1
321, 998, 991, 10320571, 17, 391, 375, 383, 10000000, 10000000, 1, 1, 0.966711, 0, 0, 258, 1, 1, 1, 1, 1, 0
375, 998, 991, 10320571, 17, 383, 321, 391, 10000000, 10000000, 1, 1, 0.968485, 0, 0, 258, 1, 1, 1, 1, 1, 0
333, 991, 1001, 10320571, 17, 391, 383, 375, 321, 258, 1, 1, 1, 1, 1, 258, 1, 1, 1, 1, 1, 0
321, 998, 991, 10320855, 18, 391, 375, 383, 10000000, 10000000, 1, 1, 0.966681, 0, 0, 258, 1, 1, 1, 1, 1, 0
383, 998, 991, 10320855, 18, 375, 321, 391, 10000000, 10000000, 1, 1, 0.968455, 0, 0, 258, 1, 1, 1, 1, 1, 0
