source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
13,198,315,10300200,2,265,239,259,65,251,1.0,0.8633790000000001,1.0,0.968259,0.8648319999999999,291,1,1,1,0,1,1
206,198,379,10300200,2,65,45,172,186,251,1.0,0.8638889999999999,0.970268,1.0,1.0,291,0,0,0,0,0,0
259,198,387,10300200,2,45,172,65,186,251,0.9718760000000001,1.0,0.968259,1.0,1.0,291,0,0,0,0,0,0
259,198,387,10304400,3,45,172,65,186,251,0.971435,1.0,0.967822,1.0,1.0,291,0,0,0,0,0,0
265,201,412,10304400,3,45,172,65,186,251,0.863498,1.0,1.0,1.0,1.0,291,0,0,0,0,0,1
65,201,485,10304400,3,67,191,45,10000000,10000000,0.215905,0.6867850000000001,0.539686,0.0,0.0,291,1,0,0,1,1,0
251,219,398,10304840,4,45,172,162,65,18,1.0,1.0,0.645968,0.860245,0.431935,291,0,0,0,0,0,0
186,201,446,10304840,4,65,45,172,10000000,10000000,1.0,0.755525,0.862029,0.0,0.0,291,0,0,0,1,1,0
172,247,398,10304840,4,18,45,162,255,24,0.962808,1.0,0.7250449999999999,0.569577,0.23264200000000002,291,0,0,0,1,0,1
65,201,485,10304840,4,67,191,45,10000000,10000000,0.21589499999999998,0.6867439999999999,0.539661,0.0,0.0,291,1,0,0,1,1,1
45,282,398,10309040,5,160,162,255,18,198,1.0,0.845457,0.646139,0.843361,0.21539699999999998,291,0,0,1,0,1,0
18,312,401,10309040,5,24,160,255,198,256,0.966959,1.0,1.0,0.9692860000000001,0.9690719999999999,291,0,0,1,0,1,1
162,354,401,10309041,5,256,24,160,104,198,1.0,1.0,1.0,0.967749,1.0,291,1,0,0,0,0,0
255,401,415,10309312,6,24,79,148,104,160,0.966931,0.214844,0.188949,1.0,0.9684010000000001,291,0,1,1,0,0,1
24,486,398,10309312,6,35,114,138,53,21,0.880741,0.567286,0.6464850000000001,0.755895,0.21553000000000003,291,0,0,0,0,1,1
53,516,401,10309570,7,35,81,114,21,138,1.0,0.912085,1.0,0.754333,1.0,291,0,0,0,0,0,0
138,555,401,10309570,7,35,114,21,81,211,1.0,1.0,0.8620950000000001,0.412725,0.322637,291,0,0,0,0,1,1
191,201,646,10313041,5,279,67,107,10,10000000,0.215522,1.0,0.646702,0.844985,0.0,291,1,0,0,0,1,1
67,201,690,10317241,6,279,223,107,55,173,0.323137,1.0,0.538675,0.43907399999999996,0.322194,291,1,0,0,0,0,1
10,198,713,10317241,6,279,248,223,130,173,1.0,0.8606450000000001,1.0,0.645092,1.0,291,1,1,0,1,0,0
160,444,398,10317512,7,138,24,53,35,114,0.908974,1.0,0.7552260000000001,0.43878599999999995,0.32215,291,0,0,0,0,0,0
104,401,467,10317512,7,24,10000000,10000000,10000000,10000000,0.644053,0.0,0.0,0.0,0.0,291,0,1,1,1,1,0
114,644,398,10317771,8,260,93,81,211,35,0.645568,0.12081700000000001,0.927341,0.752157,1.0,291,1,1,0,0,0,1
81,718,401,10317771,8,93,133,260,211,118,0.966009,1.0,1.0,1.0,1.0,291,0,0,1,0,0,0
279,201,812,10321441,7,3,130,248,10000000,10000000,1.0,1.0,1.0,0.0,0.0,291,0,0,0,1,1,1
223,201,820,10321441,7,3,130,248,10000000,10000000,0.96844,1.0,1.0,0.0,0.0,291,0,0,0,1,1,0
173,201,846,10321441,7,279,130,3,248,223,1.0,0.859735,0.7532310000000001,0.9677879999999999,1.0,291,1,0,0,1,0,0
248,220,798,10321868,8,196,3,95,258,130,0.7931189999999999,0.9683959999999999,0.8236829999999999,0.64393,1.0,291,0,0,0,1,0,0
130,248,798,10321869,8,196,288,3,258,204,0.929934,0.794474,1.0,0.635625,0.478199,291,0,1,0,1,0,0
3,275,798,10321869,8,288,204,258,196,95,0.7530600000000001,0.751302,0.723402,0.685055,0.753505,291,1,0,1,0,0,1
35,682,398,10321971,9,260,81,93,133,118,0.7528229999999999,1.0,0.6978260000000001,0.683492,0.752686,291,1,0,0,0,0,0
81,718,401,10321971,9,93,133,260,211,118,0.9655739999999999,1.0,1.0,1.0,1.0,291,0,0,1,0,0,0
211,779,401,10321971,9,260,93,133,76,87,1.0,1.0,1.0,0.546473,0.42978500000000003,291,1,0,0,0,0,0
95,318,801,10322179,9,82,288,258,204,196,1.0,1.0,1.0,1.0,1.0,291,0,1,1,0,0,0
196,354,801,10322179,9,82,288,258,204,31,1.0,1.0,1.0,1.0,0.8617229999999999,291,0,1,1,0,0,0
204,381,801,10322179,9,82,294,31,108,288,1.0,0.758443,1.0,0.8596590000000001,1.0,291,0,1,0,0,1,0
258,387,801,10322179,9,33,82,263,135,31,1.0,1.0,0.779646,0.5473979999999999,1.0,291,0,0,1,0,0,0
288,387,801,10322179,9,294,82,33,31,108,1.0,1.0,0.537425,1.0,0.967117,291,1,0,0,0,0,1
31,401,882,10322541,10,82,10000000,10000000,10000000,10000000,0.6448229999999999,0.0,0.0,0.0,0.0,291,0,1,1,1,1,0
82,483,798,10322541,10,234,135,271,294,33,0.91132,0.9579,0.843305,0.7940020000000001,0.537404,291,1,0,1,1,0,1
33,520,801,10322541,10,6,175,217,263,296,1.0,1.0,1.0,0.9705290000000001,0.9657680000000001,291,0,0,0,1,1,0
33,520,801,10326741,11,6,175,217,263,296,1.0,1.0,1.0,0.97009,0.965333,291,0,0,0,1,1,0
135,551,801,10326742,11,6,175,217,296,263,1.0,0.967606,1.0,1.0,1.0,291,0,0,0,1,1,0
234,578,801,10326742,11,6,175,217,296,263,1.0,1.0,1.0,1.0,1.0,291,0,0,0,1,1,1
271,587,801,10326742,11,6,175,217,296,263,1.0,0.967606,0.969766,1.0,1.0,291,0,0,0,1,1,0
294,587,801,10326742,11,6,175,217,296,263,1.0,0.967606,1.0,1.0,1.0,291,0,0,0,1,1,0
263,598,787,10327078,12,6,175,217,127,10000000,0.967966,1.0,1.0,0.15881900000000002,0.0,291,0,0,0,1,1,0
296,598,787,10327078,12,6,175,217,225,10000000,1.0,1.0,1.0,0.322694,0.0,291,0,0,0,1,1,0
217,619,798,10327078,12,6,175,272,200,192,1.0,0.967571,0.410333,0.361827,0.231577,291,0,0,1,0,1,0
175,648,798,10327078,12,272,6,192,200,127,1.0,1.0,0.378477,0.37552199999999997,0.31763800000000003,291,1,0,0,0,1,0
6,685,798,10327078,12,272,200,225,57,192,0.8609180000000001,0.700571,0.5378229999999999,0.431779,0.429788,291,1,0,1,0,0,1
272,812,798,10327479,13,57,192,51,284,261,0.9692790000000001,1.0,0.6444850000000001,0.5361779999999999,0.46426300000000004,291,0,0,0,1,1,1
200,821,798,10327479,13,51,57,192,229,291,0.949068,0.9692790000000001,1.0,0.602799,0.46331000000000006,291,0,0,0,0,1,0
192,850,798,10327881,14,57,177,291,51,284,1.0,0.722212,0.636787,0.751867,0.546983,291,0,0,1,0,1,0
57,889,798,10327881,14,291,261,284,203,229,0.9551799999999999,0.93926,0.963043,0.724155,0.643642,291,1,1,1,1,0,1
51,920,801,10327881,14,291,261,203,284,229,1.0,1.0,1.0,1.0,1.0,291,1,1,0,1,0,0
229,980,801,10328152,15,291,261,203,284,10000000,1.0,1.0,1.0,1.0,0.0,291,1,1,0,1,1,0
261,1001,812,10328152,15,291,10000000,10000000,10000000,10000000,1.0,0.0,0.0,0.0,0.0,291,1,1,1,1,1,0
118,757,401,10330171,10,93,133,260,211,76,0.964725,1.0,1.0,1.0,0.361702,291,0,0,1,0,0,0
211,779,401,10330171,10,260,93,133,76,87,1.0,1.0,1.0,0.545862,0.429407,291,1,0,0,0,0,0
260,787,401,10330171,10,76,93,133,87,140,1.0,1.0,1.0,0.6441100000000001,0.36102,291,0,0,0,0,0,0
133,841,398,10338371,11,93,76,10000000,10000000,10000000,1.0,0.644548,0.0,0.0,0.0,291,0,0,1,1,1,0
93,883,398,10338371,11,76,222,121,10000000,10000000,0.949679,0.428558,0.322927,0.0,0.0,291,0,1,1,1,1,0
87,798,517,10338371,11,125,238,94,273,228,0.968778,0.967125,0.843685,1.0,0.9672059999999999,291,0,0,0,1,1,0
