source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
200, 198, 153, 10299999, 1, 23, 13, 133, 253, 313, 0.968374, 0.911244, 1, 1, 1, 269, 0, 0, 0, 0, 0
253, 201, 218, 10300200, 2, 472, 403, 458, 494, 486, 0.796582, 0.478872, 0.411771, 0.323766, 0.323391, 269, 1, 1, 1, 1, 1
133, 201, 244, 10300200, 2, 406, 486, 481, 458, 234, 0.882358, 0.646782, 0.60611, 0.602847, 0.797857, 269, 1, 1, 1, 1, 1
23, 201, 284, 10300200, 2, 234, 458, 494, 472, 327, 1, 0.759272, 0.755453, 0.723741, 0.688457, 269, 0, 1, 1, 1, 1
234, 198, 379, 10300510, 3, 65, 113, 189, 45, 206, 0.968634, 0.883209, 0.967744, 0.860982, 0.972384, 269, 0, 0, 0, 0, 0
327, 198, 387, 10300510, 3, 223, 45, 65, 319, 189, 1, 0.968605, 0.968634, 0.797949, 0.967744, 269, 0, 0, 0, 1, 0
458, 198, 387, 10300510, 3, 45, 65, 189, 206, 278, 0.968605, 0.968634, 0.967744, 1, 1, 269, 0, 0, 0, 0, 0
494, 198, 387, 10300510, 3, 45, 189, 206, 65, 278, 0.968605, 0.967744, 1, 0.861008, 1, 269, 0, 0, 0, 0, 0
472, 201, 412, 10300510, 3, 45, 65, 189, 206, 113, 0.968605, 0.968634, 0.967744, 1, 0.635617, 269, 0, 0, 0, 0, 0
206, 201, 446, 10300937, 4, 280, 319, 223, 65, 113, 0.443385, 0.8606, 0.847728, 0.96859, 0.760294, 269, 1, 1, 0, 0, 0
65, 201, 485, 10300938, 4, 319, 223, 113, 280, 67, 0.950798, 0.755639, 0.825535, 0.538789, 0.466255, 269, 1, 0, 0, 0, 0
113, 198, 532, 10300938, 4, 67, 211, 280, 179, 319, 0.972469, 0.968644, 1, 0.770693, 1, 269, 0, 0, 0, 0, 1
113, 198, 532, 10301235, 5, 67, 211, 280, 179, 319, 0.972438, 0.968613, 1, 0.770517, 1, 269, 0, 0, 0, 0, 1
223, 198, 564, 10301235, 5, 67, 185, 433, 10, 211, 1, 0.12109, 0.241054, 0.910745, 0.968613, 269, 0, 1, 1, 0, 0
319, 198, 584, 10301235, 5, 107, 10, 67, 299, 250, 0.968567, 1, 1, 0.158896, 0.189001, 269, 0, 0, 0, 1, 1
280, 201, 618, 10301235, 5, 107, 376, 433, 299, 250, 0.968567, 0.469592, 0.318908, 0.274858, 0.412115, 269, 0, 1, 1, 1, 1
67, 201, 691, 10301519, 6, 433, 345, 376, 250, 179, 0.956679, 0.758382, 0.645397, 0.916261, 1, 269, 1, 1, 1, 0, 0
10, 198, 712, 10301519, 6, 345, 433, 376, 275, 191, 0.969479, 0.972661, 0.968096, 0.861246, 1, 269, 1, 1, 1, 1, 0
376, 198, 787, 10305720, 7, 3, 137, 55, 59, 275, 0.968535, 1, 1, 0.958125, 0.968463, 269, 0, 0, 0, 0, 0
433, 198, 787, 10305720, 7, 3, 137, 55, 275, 191, 0.968535, 1, 1, 0.968463, 1, 269, 0, 0, 0, 0, 0
345, 201, 812, 10305720, 7, 3, 137, 495, 55, 275, 0.968535, 1, 1, 1, 0.968463, 269, 0, 0, 1, 0, 0
191, 201, 845, 10305720, 7, 372, 442, 495, 427, 3, 0.755183, 0.702219, 0.634726, 0.538707, 0.753305, 269, 1, 1, 1, 1, 0
275, 220, 798, 10306108, 8, 393, 3, 95, 137, 216, 0.880624, 1, 0.796481, 1, 0.638306, 269, 1, 0, 0, 0, 0
137, 247, 798, 10306108, 8, 95, 326, 3, 216, 232, 1, 0.72505, 1, 0.699099, 0.603036, 269, 0, 1, 0, 0, 0
55, 201, 880, 10306108, 8, 442, 427, 372, 495, 300, 1, 0.914527, 0.755151, 0.685657, 1, 269, 1, 1, 1, 1, 0
