source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
238, 181, 201, 10299999, 1, 71, 23, 27, 13, 132, 1, 0.972284, 0.972673, 0.847907, 0.971653, 297, 0, 0, 0, 0, 0, 1
132, 201, 244, 10300200, 2, 299, 305, 399, 193, 386, 0.877378, 0.757698, 0.646514, 0.79673, 0.431065, 297, 0, 1, 1, 0, 1, 0
23, 201, 284, 10300200, 2, 363, 305, 386, 366, 399, 0.931092, 0.860461, 0.687316, 0.646493, 0.538762, 297, 1, 1, 1, 1, 1, 1
27, 278, 198, 10300200, 2, 244, 356, 310, 314, 71, 0.610514, 0.570699, 0.550197, 0.467812, 0.970345, 297, 1, 1, 1, 1, 0, 1
305, 198, 387, 10304400, 3, 65, 188, 45, 205, 274, 1, 1, 0.863204, 1, 1, 297, 0, 0, 0, 0, 0, 0
366, 198, 387, 10304400, 3, 65, 188, 45, 205, 274, 1, 1, 0.863204, 1, 1, 297, 0, 0, 0, 0, 0, 0
386, 198, 387, 10304400, 3, 65, 188, 45, 205, 274, 1, 1, 0.863204, 1, 1, 297, 0, 0, 0, 0, 0, 0
399, 198, 387, 10304400, 3, 65, 45, 188, 205, 274, 1, 0.863204, 0.972431, 1, 1, 297, 0, 0, 0, 0, 0, 0
363, 201, 412, 10304400, 3, 222, 65, 188, 45, 205, 0.861763, 1, 1, 0.755303, 1, 297, 0, 0, 0, 0, 0, 1
205, 201, 446, 10304762, 4, 210, 65, 222, 188, 113, 0.783122, 1, 0.754013, 0.86435, 0.603196, 297, 0, 0, 0, 0, 0, 0
188, 248, 398, 10304762, 4, 372, 278, 45, 335, 168, 1, 0.797071, 0.971066, 0.647329, 0.648135, 297, 1, 0, 0, 1, 0, 1
65, 201, 485, 10304762, 4, 210, 276, 222, 113, 45, 0.758064, 0.697107, 0.635234, 0.723836, 0.431585, 297, 0, 0, 0, 0, 0, 0
222, 198, 564, 10304763, 4, 184, 246, 271, 136, 67, 0.120885, 0.13744, 0.189043, 0.188551, 1, 297, 1, 1, 1, 1, 0, 1
67, 201, 691, 10305164, 5, 246, 324, 295, 107, 178, 0.910141, 0.845867, 0.950275, 0.429917, 0.648078, 297, 0, 1, 0, 1, 0, 0
71, 323, 201, 10308400, 3, 88, 356, 314, 117, 325, 0.963205, 1, 1, 1, 0.969807, 297, 0, 1, 1, 0, 1, 0
310, 387, 201, 10308400, 3, 356, 314, 116, 41, 49, 1, 0.967512, 0.931857, 1, 1, 297, 1, 1, 0, 0, 0, 0
314, 412, 198, 10308400, 3, 312, 380, 41, 137, 88, 1, 0.908668, 1, 0.159672, 0.9673, 297, 1, 1, 0, 1, 0, 0
244, 418, 198, 10308400, 3, 312, 239, 380, 88, 41, 0.481742, 0.361685, 0.242152, 1, 0.862264, 297, 1, 1, 1, 0, 0, 1
88, 495, 198, 10308750, 4, 380, 312, 287, 137, 239, 0.859694, 0.843013, 0.608552, 0.798316, 0.757498, 297, 1, 1, 1, 0, 0, 0
239, 581, 201, 10308750, 4, 250, 380, 312, 114, 232, 0.773705, 1, 1, 0.97145, 0.233022, 297, 1, 1, 1, 0, 1, 0
312, 587, 201, 10308750, 4, 286, 206, 114, 86, 102, 1, 1, 0.863511, 1, 1, 297, 0, 0, 0, 0, 0, 1
114, 601, 262, 10309190, 5, 47, 206, 286, 290, 347, 1, 0.760341, 0.550599, 0.537634, 0.317619, 297, 0, 0, 0, 0, 1, 1
102, 677, 198, 10309190, 5, 316, 345, 385, 359, 389, 1, 0.966888, 0.908016, 0.685157, 0.603811, 297, 1, 1, 1, 1, 1, 0
45, 283, 398, 10312962, 5, 300, 395, 278, 166, 372, 0.965205, 0.914997, 0.861859, 0.700005, 0.685348, 297, 1, 1, 0, 0, 1, 0
168, 354, 401, 10312963, 5, 24, 104, 166, 217, 279, 1, 0.970607, 1, 1, 1, 297, 0, 0, 0, 0, 0, 0
