source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
32, 1, 281, 10299999, 1, 369, 175, 64, 286, 192, 0.82304, 1, 0.725202, 0.537921, 0.476289, 329, 1, 0, 0, 0, 0, 1
64, -1, 319, 10300200, 2, 369, 318, 43, 192, 286, 1, 0.967897, 0.969612, 1, 1, 329, 1, 1, 0, 0, 0, 0
175, -1, 355, 10300200, 2, 369, 318, 461, 476, 272, 1, 1, 0.303161, 0.275051, 0.241939, 329, 1, 1, 1, 1, 1, 0
286, -1, 381, 10300200, 2, 272, 43, 110, 222, 192, 0.876981, 1, 0.862388, 1, 1, 329, 0, 0, 0, 0, 0, 0
369, -1, 387, 10300200, 2, 476, 110, 43, 222, 50, 1, 0.970187, 1, 1, 0.880911, 329, 1, 0, 0, 0, 0, 1
222, 29, 398, 10300458, 3, 83, 266, 110, 158, 467, 0.959057, 0.68853, 0.97016, 0.646971, 0.603343, 329, 0, 0, 0, 0, 1, 0
110, 60, 398, 10300458, 3, 83, 266, 467, 481, 421, 1, 0.848112, 0.823948, 0.636525, 0.648445, 329, 0, 0, 1, 1, 1, 1
43, 1, 474, 10300458, 3, 461, 410, 446, 488, 476, 1, 1, 0.881362, 0.752772, 0.687602, 329, 1, 1, 1, 1, 1, 0
50, -1, 520, 10300458, 3, 446, 414, 349, 488, 476, 1, 1, 0.968067, 0.96785, 1, 329, 1, 1, 1, 1, 1, 0
476, -1, 587, 10300459, 3, 34, 135, 247, 263, 28, 1, 1, 1, 1, 1, 329, 0, 0, 0, 0, 0, 1
263, 19, 598, 10300821, 4, 34, 190, 103, 135, 280, 1, 0.793984, 0.844321, 1, 0.378831, 329, 0, 0, 0, 0, 1, 0
135, 44, 598, 10300821, 4, 34, 103, 190, 280, 10000000, 1, 0.825782, 0.431532, 0.323278, 0, 329, 0, 0, 0, 1, 1, 1
28, 1, 683, 10300821, 4, 377, 434, 34, 135, 247, 0.921493, 0.323035, 0.645954, 0.753501, 0.822461, 329, 1, 1, 0, 0, 0, 0
83, 121, 401, 10304658, 4, 45, 189, 278, 316, 481, 0.968173, 1, 1, 1, 1, 329, 0, 0, 0, 0, 1, 1
421, 187, 401, 10304658, 4, 45, 189, 65, 206, 278, 0.968173, 0.967313, 0.968202, 1, 1, 329, 0, 0, 0, 0, 0, 0
34, 79, 598, 10305021, 5, 280, 190, 103, 67, 107, 0.885167, 0.933802, 0.843893, 0.24099, 0.215149, 329, 1, 0, 0, 1, 0, 1
103, 110, 601, 10305021, 5, 107, 280, 211, 190, 319, 1, 1, 0.860639, 1, 0.860222, 329, 0, 0, 0, 0, 1, 0
190, 157, 601, 10305021, 5, 107, 20, 183, 280, 211, 1, 0.759117, 0.700188, 1, 0.968219, 329, 0, 0, 0, 0, 0, 0
481, 201, 412, 10305086, 5, 319, 45, 189, 65, 206, 0.604348, 0.860559, 0.967268, 0.968157, 0.971903, 329, 1, 0, 0, 0, 0, 0
316, 201, 418, 10305086, 5, 280, 45, 189, 65, 113, 1, 0.968128, 0.967268, 0.968157, 0.825064, 329, 0, 0, 0, 0, 0, 0
278, 219, 398, 10305086, 5, 45, 18, 189, 480, 169, 0.968128, 0.755632, 1, 0.550599, 0.540121, 329, 0, 0, 0, 1, 0, 0
189, 248, 398, 10305086, 5, 443, 45, 470, 480, 282, 0.873963, 0.968128, 0.550627, 0.550599, 0.55089, 329, 1, 0, 1, 1, 0, 0
45, 283, 398, 10305086, 5, 360, 480, 356, 169, 282, 1, 0.921629, 0.932035, 1, 0.843547, 329, 1, 1, 1, 0, 0, 1
103, 110, 601, 10305461, 6, 107, 280, 211, 190, 319, 1, 1, 0.860598, 1, 0.860182, 329, 0, 0, 0, 0, 1, 0
190, 157, 601, 10305461, 6, 107, 20, 183, 280, 211, 1, 0.759053, 0.700116, 1, 0.968173, 329, 0, 0, 0, 0, 0, 1
169, 354, 401, 10305526, 6, 24, 167, 104, 218, 412, 1, 1, 0.970472, 1, 1, 329, 0, 0, 0, 0, 1, 0
356, 387, 401, 10305526, 6, 431, 24, 378, 104, 167, 1, 1, 0.772148, 1, 1, 329, 1, 0, 1, 0, 0, 0
480, 401, 412, 10305526, 6, 443, 412, 360, 317, 155, 1, 1, 1, 1, 0.24212, 329, 1, 1, 1, 1, 1, 0
360, 412, 398, 10305526, 6, 368, 145, 24, 53, 104, 0.914071, 0.918005, 1, 0.794098, 1, 329, 1, 0, 0, 0, 0, 1
104, 401, 467, 10305797, 7, 224, 115, 24, 155, 79, 0.548193, 0.602573, 0.648185, 0.274139, 0.159505, 329, 0, 0, 0, 1, 0, 0
24, 485, 398, 10305797, 7, 145, 121, 455, 378, 368, 0.949473, 0.697394, 0.685446, 0.635126, 0.60296, 329, 0, 0, 1, 1, 1, 1
53, 516, 401, 10305798, 7, 35, 121, 368, 290, 455, 1, 1, 1, 0.967969, 1, 329, 0, 0, 1, 0, 1, 0
280, 201, 618, 10309661, 7, 376, 433, 299, 250, 107, 0.468665, 0.31848, 0.27454, 0.411639, 0.967689, 329, 1, 1, 1, 1, 0, 0
211, 201, 645, 10309661, 7, 376, 433, 345, 107, 67, 0.609532, 0.431914, 0.189303, 0.847452, 1, 329, 1, 1, 1, 0, 0, 0
107, 273, 598, 10309661, 7, 20, 183, 163, 312, 155, 1, 0.755213, 0.537181, 0.323297, 0.241999, 329, 0, 0, 0, 1, 1, 1
20, 312, 601, 10309662, 7, 163, 312, 96, 155, 183, 1, 0.969891, 0.861109, 0.863584, 1, 329, 0, 0, 0, 0, 0, 0
20, 312, 601, 10309920, 8, 163, 312, 96, 155, 183, 1, 0.969864, 0.861085, 0.86356, 1, 329, 0, 0, 0, 0, 0, 1
183, 356, 601, 10309920, 8, 96, 163, 312, 155, 224, 1, 1, 1, 1, 0.967858, 329, 0, 0, 0, 0, 0, 0
312, 419, 598, 10309920, 8, 381, 96, 163, 310, 174, 1, 1, 1, 0.644566, 0.603099, 329, 1, 0, 0, 0, 0, 0
183, 356, 601, 10310217, 9, 96, 163, 312, 155, 224, 1, 1, 1, 1, 0.967827, 329, 0, 0, 0, 0, 0, 0
163, 448, 598, 10310217, 9, 381, 96, 174, 310, 16, 0.931217, 1, 0.603077, 0.537121, 0.431088, 329, 1, 0, 0, 1, 0, 1
96, 484, 598, 10310657, 10, 381, 277, 129, 310, 174, 1, 0.911264, 0.64672, 0.722062, 0.646906, 329, 1, 0, 0, 0, 0, 0
16, 509, 601, 10310657, 10, 84, 90, 277, 381, 304, 0.969228, 0.869986, 1, 1, 0.969975, 329, 0, 0, 0, 1, 1, 0
174, 553, 601, 10310657, 10, 84, 187, 277, 381, 304, 0.861536, 1, 1, 1, 1, 329, 0, 0, 0, 1, 0, 0
310, 580, 601, 10310657, 10, 445, 144, 255, 4, 84, 1, 1, 0.776976, 1, 0.861536, 329, 1, 0, 1, 0, 0, 0
381, 612, 598, 10310658, 10, 90, 84, 445, 255, 4, 0.908948, 0.969228, 0.725096, 0.685201, 1, 329, 0, 0, 1, 1, 0, 1
