source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
154, 1, 47, 10299999, 1, 32, 144, 247, 243, 159, 0.1206, 0.15988, 0.137452, 0.1894, 0.758313, 177, 1, 1, 1, 1, 0, 1
159, -1, 151, 10300200, 2, 32, 170, 207, 197, 168, 1, 1, 0.971632, 0.754233, 0.614015, 177, 0, 0, 1, 0, 0, 1
170, 1, 248, 10316400, 3, 168, 32, 197, 64, 56, 0.862526, 1, 0.860479, 0.602498, 0.644562, 177, 0, 0, 0, 0, 0, 0
32, 1, 281, 10316400, 3, 168, 64, 56, 43, 10000000, 0.68517, 0.755077, 0.537135, 0.273663, 0, 177, 0, 0, 0, 0, 1, 1
64, -1, 317, 10316788, 4, 43, 168, 110, 245, 182, 1, 1, 0.538514, 0.137152, 0.137251, 177, 0, 0, 0, 1, 1, 0
168, -1, 358, 10316789, 4, 245, 43, 110, 50, 10000000, 0.137152, 1, 0.646216, 0.464, 0, 177, 1, 0, 0, 0, 1, 1
43, 1, 476, 10316789, 4, 283, 157, 50, 245, 244, 0.793396, 0.753646, 0.964856, 0.645748, 0.567359, 177, 1, 0, 0, 0, 0, 0
43, 1, 476, 10317177, 5, 283, 157, 50, 245, 244, 0.793348, 0.753591, 0.964811, 0.645721, 0.567317, 177, 1, 0, 0, 0, 0, 1
50, -1, 519, 10321377, 6, 283, 236, 28, 157, 244, 1, 0.860517, 1, 0.968233, 1, 177, 1, 1, 0, 0, 0, 0
245, -1, 579, 10321377, 6, 34, 128, 262, 195, 236, 0.860402, 0.966061, 1, 1, 1, 177, 0, 0, 1, 0, 0, 0
283, 1, 612, 10321377, 6, 34, 128, 236, 2, 28, 0.967953, 1, 1, 0.963822, 1, 177, 0, 0, 0, 0, 0, 1
244, 1, 618, 10321377, 6, 34, 128, 236, 28, 195, 0.860402, 1, 1, 1, 0.751671, 177, 0, 0, 0, 0, 0, 0
157, 1, 649, 10321378, 6, 236, 252, 34, 219, 128, 0.968082, 0.15892, 0.752852, 1, 0.751381, 177, 1, 1, 0, 0, 0, 0
236, 19, 598, 10321648, 7, 34, 103, 128, 107, 67, 0.967924, 0.721426, 1, 0.189231, 0.136736, 177, 0, 0, 0, 0, 1, 0
128, 44, 598, 10321649, 7, 34, 103, 67, 107, 10000000, 0.967924, 0.721426, 0.241087, 0.137019, 0, 177, 0, 0, 1, 1, 1, 1
28, 1, 682, 10321649, 7, 128, 34, 2, 252, 219, 0.751359, 0.537736, 1, 0.701365, 0.684067, 177, 0, 0, 0, 0, 0, 1
34, 79, 598, 10325849, 8, 103, 107, 67, 10000000, 10000000, 0.961415, 0.233393, 0.136657, 0, 0, 177, 0, 0, 1, 1, 1, 1
103, 112, 601, 10325849, 8, 107, 191, 67, 55, 10, 0.968716, 0.860959, 0.753921, 0.215217, 0, 177, 0, 0, 0, 1, 1, 0
103, 112, 601, 10326289, 9, 107, 191, 67, 55, 10, 0.96867, 0.860918, 0.753886, 0.215207, 0, 177, 0, 0, 0, 1, 1, 1
107, 271, 598, 10326612, 10, 20, 96, 148, 156, 79, 0.860259, 0.438553, 0.32307, 0.231227, 0.120126, 177, 0, 0, 1, 1, 1, 1
20, 315, 601, 10326870, 11, 96, 156, 148, 79, 167, 0.968107, 0.966278, 0.861496, 0.750539, 0.465629, 177, 0, 0, 0, 0, 0, 1
156, 447, 598, 10326871, 11, 167, 250, 96, 16, 122, 0.953977, 0.721394, 1, 0.858015, 0.240389, 177, 0, 0, 0, 0, 0, 0
156, 447, 598, 10327168, 12, 167, 250, 96, 16, 122, 0.953932, 0.721368, 1, 0.857988, 0.24038, 177, 0, 0, 0, 0, 0, 1
96, 484, 598, 10331368, 13, 250, 167, 16, 122, 84, 1, 0.821143, 1, 0.633894, 0.436244, 177, 0, 0, 0, 0, 0, 0
16, 509, 601, 10331368, 13, 84, 122, 250, 287, 220, 0.967612, 1, 1, 1, 0.858719, 177, 0, 0, 0, 1, 1, 0
167, 550, 601, 10331368, 13, 84, 122, 250, 287, 220, 0.967612, 1, 1, 1, 0.966059, 177, 0, 0, 0, 1, 1, 1
250, 620, 598, 10331368, 13, 84, 137, 122, 4, 90, 1, 0.721992, 1, 0.858592, 0.601683, 177, 0, 0, 0, 0, 0, 0
287, 598, 587, 10331769, 14, 296, 4, 122, 250, 84, 1, 1, 1, 1, 0.752555, 177, 1, 0, 0, 0, 0, 0
250, 620, 598, 10331769, 14, 84, 137, 122, 4, 90, 1, 0.721957, 1, 0.858555, 0.601654, 177, 0, 0, 0, 0, 0, 0
122, 643, 598, 10331770, 14, 137, 90, 84, 273, 228, 0.868639, 0.959981, 1, 0.538229, 0.462988, 177, 0, 0, 0, 1, 1, 0
84, 685, 598, 10331770, 14, 228, 273, 137, 90, 9, 0.844687, 0.753521, 0.818741, 1, 0.609362, 177, 0, 1, 0, 0, 0, 1
90, 713, 601, 10332158, 15, 9, 238, 142, 273, 125, 0.969247, 1, 0.969592, 1, 0.861712, 177, 0, 0, 0, 1, 0, 0
137, 754, 601, 10332158, 15, 70, 9, 125, 142, 238, 1, 1, 1, 1, 1, 177, 0, 0, 0, 0, 0, 0
228, 781, 601, 10332158, 15, 94, 70, 9, 125, 142, 1, 1, 0.969247, 1, 1, 177, 0, 0, 0, 0, 0, 1
273, 787, 601, 10332158, 15, 94, 9, 125, 142, 70, 1, 1, 1, 1, 0.793228, 177, 0, 0, 0, 0, 0, 0
