source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
32, 1, 281, 10299999, 1, 168, 64, 56, 43, 10000000, 0.686714, 0.756415, 0.538083, 0.274279, 0, 145, 0, 0, 0, 0, 1, 1
64, -1, 317, 10300200, 2, 43, 168, 110, 245, 182, 1, 1, 0.539478, 0.137465, 0.137564, 145, 0, 0, 0, 1, 1, 0
168, -1, 358, 10300200, 2, 245, 43, 110, 50, 10000000, 0.137465, 1, 0.647373, 0.465793, 0, 145, 1, 0, 0, 0, 1, 1
43, 1, 476, 10300588, 3, 283, 157, 50, 245, 244, 0.795441, 0.755954, 0.966745, 0.646876, 0.569102, 145, 1, 0, 0, 0, 0, 1
50, -1, 520, 10304788, 4, 283, 236, 28, 157, 244, 1, 0.862055, 1, 0.969965, 1, 145, 1, 1, 0, 0, 0, 0
245, -1, 579, 10304788, 4, 34, 128, 262, 236, 195, 0.86194, 0.967785, 1, 1, 1, 145, 0, 0, 1, 0, 0, 0
283, 1, 612, 10304789, 4, 34, 128, 236, 2, 28, 0.969683, 1, 1, 0.965752, 1, 145, 0, 0, 0, 0, 0, 1
244, 1, 618, 10304789, 4, 34, 128, 236, 28, 195, 0.86194, 1, 1, 1, 0.753013, 145, 0, 0, 0, 0, 0, 0
236, 19, 598, 10305060, 5, 34, 103, 128, 107, 67, 0.969654, 0.722867, 1, 0.189827, 0.137047, 145, 0, 0, 0, 0, 1, 0
128, 44, 598, 10305060, 5, 34, 103, 67, 107, 10000000, 0.969654, 0.722867, 0.24157, 0.137332, 0, 145, 0, 0, 1, 1, 1, 1
28, 1, 682, 10305060, 5, 128, 34, 2, 252, 195, 0.752699, 0.538697, 1, 0.704096, 0.645421, 145, 0, 0, 0, 0, 0, 0
2, -1, 718, 10305060, 5, 299, 262, 289, 210, 189, 1, 1, 0.971637, 0.863935, 0.755873, 145, 1, 1, 1, 1, 0, 1
34, 79, 598, 10309260, 6, 103, 107, 67, 10000000, 10000000, 0.963336, 0.2343, 0.136968, 0, 0, 145, 0, 0, 1, 1, 1, 1
103, 112, 601, 10309260, 6, 107, 191, 67, 55, 10, 0.970449, 0.862498, 0.755271, 0.215602, 0, 145, 0, 0, 0, 1, 1, 0
103, 112, 601, 10309700, 7, 107, 191, 67, 55, 10, 0.970403, 0.862458, 0.755235, 0.215592, 0, 145, 0, 0, 0, 1, 1, 1
107, 271, 598, 10310024, 8, 20, 96, 148, 156, 79, 0.861796, 0.441767, 0.323648, 0.232117, 0.120366, 145, 0, 0, 1, 1, 1, 1
20, 315, 601, 10310282, 9, 96, 156, 148, 79, 167, 0.969838, 0.968002, 0.863038, 0.751876, 0.467435, 145, 0, 0, 0, 0, 0, 1
156, 447, 598, 10310282, 9, 167, 250, 96, 16, 122, 0.9565, 0.722835, 1, 0.859544, 0.240869, 145, 0, 0, 0, 0, 0, 0
