source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
215, 181, 201, 10299999, 1, 178, 23, 27, 153, 126, 0.882539, 1, 1, 1, 0.971283, 225, 0, 0, 0, 0, 0, 1
126, 201, 244, 10300200, 2, 265, 13, 23, 174, 259, 0.872602, 1, 1, 0.540481, 0.469335, 225, 1, 0, 0, 0, 1, 0
153, 241, 198, 10300200, 2, 178, 218, 27, 292, 264, 1, 0.825996, 1, 0.322911, 0.362888, 225, 0, 1, 0, 1, 1, 0
23, 201, 284, 10300200, 2, 259, 174, 265, 13, 254, 1, 1, 0.566576, 0.969361, 0.636424, 225, 1, 0, 1, 0, 0, 1
27, 278, 198, 10300200, 2, 221, 264, 292, 218, 71, 1, 0.846738, 0.687988, 0.703928, 0.755113, 225, 0, 1, 1, 0, 0, 1
13, 198, 315, 10304400, 3, 265, 65, 259, 239, 186, 1, 0.967822, 1, 0.862988, 1, 225, 1, 0, 1, 1, 0, 0
174, 198, 351, 10304400, 3, 65, 265, 186, 259, 254, 1, 1, 1, 1, 1, 225, 0, 1, 0, 1, 0, 0
259, 198, 387, 10304400, 3, 45, 65, 172, 186, 251, 0.971435, 0.967822, 1, 1, 1, 225, 0, 0, 0, 0, 0, 1
265, 201, 412, 10304400, 3, 65, 45, 172, 186, 251, 1, 0.863498, 1, 1, 1, 225, 0, 0, 0, 0, 0, 0
254, 201, 418, 10304400, 3, 65, 45, 172, 186, 251, 1, 0.863498, 1, 1, 1, 225, 0, 0, 0, 0, 0, 0
251, 219, 398, 10304723, 4, 45, 172, 162, 65, 186, 1, 1, 0.645977, 0.860256, 0.968129, 225, 0, 0, 0, 0, 0, 0
172, 247, 398, 10304723, 4, 18, 45, 162, 255, 65, 0.962824, 1, 0.725055, 0.56959, 0.752724, 225, 0, 0, 0, 1, 0, 0
186, 201, 446, 10304723, 4, 65, 45, 172, 10000000, 10000000, 1, 0.755534, 0.86204, 0, 0, 225, 0, 0, 0, 1, 1, 0
65, 201, 485, 10304723, 4, 67, 191, 10000000, 10000000, 10000000, 0.215897, 0.686755, 0, 0, 0, 225, 1, 0, 1, 1, 1, 1
71, 323, 201, 10308400, 3, 292, 268, 88, 280, 237, 1, 1, 0.970297, 0.969407, 0.862146, 225, 1, 1, 0, 1, 1, 0
218, 380, 201, 10308400, 3, 41, 88, 112, 221, 292, 1, 1, 0.970566, 1, 1, 225, 0, 0, 0, 0, 1, 0
264, 387, 201, 10308400, 3, 292, 268, 216, 41, 88, 1, 1, 0.436624, 1, 1, 225, 1, 1, 1, 0, 0, 0
292, 412, 198, 10308400, 3, 41, 49, 88, 112, 216, 1, 0.949336, 1, 1, 0.43027, 225, 0, 0, 0, 0, 1, 0
221, 418, 198, 10308400, 3, 266, 88, 41, 112, 216, 0.647646, 1, 0.860984, 1, 0.550466, 225, 1, 0, 0, 0, 1, 1
112, 448, 198, 10308801, 4, 266, 216, 88, 116, 49, 0.634708, 0.550436, 1, 0.725802, 0.796657, 225, 1, 1, 0, 0, 0, 0
88, 495, 198, 10308802, 4, 266, 102, 216, 131, 116, 0.963252, 0.120914, 0.963263, 0.702155, 0.754448, 225, 1, 1, 0, 0, 0, 0
216, 581, 201, 10308802, 4, 266, 209, 270, 194, 86, 1, 0.137097, 0.159534, 0.137748, 0.931235, 225, 1, 1, 1, 1, 0, 0
