source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r
260, 801, 819, 10037076, 14, 481, 339, 233, 416, 412, 1, 1, 1, 1, 0.996274
412, 798, 787, 10037346, 15, 339, 233, 481, 416, 10000000, 1, 1, 0.887856, 1, 0
481, 812, 798, 10037347, 15, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
416, 801, 812, 10037347, 15, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
260, 801, 819, 10037347, 15, 481, 339, 233, 416, 412, 1, 1, 1, 1, 0.996244
24, 482, 398, 10037784, 7, 395, 468, 513, 314, 532, 0.996797, 0.992366, 0.85553, 0.795367, 0.624808
53, 519, 401, 10037784, 7, 35, 298, 123, 385, 532, 0.998429, 1, 0.996984, 1, 1
3, 271, 798, 10038120, 9, 409, 240, 95, 413, 430, 1, 1, 0.875581, 0.666237, 0.665551
95, 322, 801, 10038120, 9, 82, 184, 316, 409, 487, 0.998784, 0.999908, 1, 0.997805, 1
240, 382, 801, 10038120, 9, 144, 82, 184, 33, 409, 0.974273, 1, 0.999908, 0.668889, 0.996807
4, 601, 686, 10040226, 12, 231, 208, 112, 19, 562, 0.988696, 0.875879, 0.833474, 0.997782, 0.746522
208, 598, 755, 10040226, 12, 463, 375, 525, 253, 197, 1, 1, 0.99736, 0.887287, 0.778522
348, 598, 787, 10040227, 12, 6, 197, 253, 463, 375, 1, 1, 0.998198, 1, 1
314, 580, 401, 10041984, 8, 21, 404, 35, 182, 298, 1, 0.977328, 1, 0.997398, 1
395, 587, 401, 10041984, 8, 85, 21, 35, 298, 123, 0.9938, 0.997498, 0.997964, 1, 1
468, 587, 401, 10041984, 8, 21, 404, 535, 85, 35, 1, 1, 0.974397, 0.829174, 0.997964
513, 587, 401, 10041984, 8, 370, 21, 81, 85, 35, 0.96402, 1, 1, 0.775997, 1
532, 587, 401, 10041984, 8, 85, 21, 535, 35, 182, 1, 1, 1, 1, 0.997398
409, 412, 798, 10042320, 10, 144, 82, 544, 184, 355, 0.99554, 1, 0.774983, 0.999441, 0.623733
184, 441, 798, 10042320, 10, 375, 253, 511, 435, 33, 1, 0.984168, 0.995118, 0.874322, 0.873405
33, 523, 801, 10042320, 10, 6, 197, 463, 375, 525, 1, 1, 1, 1, 0.997129
298, 601, 418, 10042346, 9, 526, 21, 85, 133, 182, 0.99544, 1, 0.875325, 0.774746, 0.886541
123, 641, 398, 10042346, 9, 404, 142, 127, 295, 81, 1, 1, 1, 0.995001, 0.886802
21, 601, 484, 10042346, 9, 189, 133, 256, 312, 85, 1, 1, 0.832039, 0.745687, 0.99767
35, 679, 398, 10042346, 9, 444, 247, 345, 535, 575, 0.887179, 0.873556, 0.857273, 0.778234, 0.777046
85, 598, 518, 10042346, 9, 4, 189, 312, 398, 526, 0.995968, 1, 0.999837, 0.996688, 1
526, 598, 587, 10042644, 10, 4, 189, 312, 285, 84, 0.995935, 1, 1, 1, 0.777499
312, 601, 618, 10042644, 10, 4, 189, 84, 576, 131, 0.995935, 1, 0.88857, 0.6671, 1
189, 601, 643, 10042644, 10, 437, 208, 4, 348, 576, 0.991391, 0.854644, 1, 0.776499, 0.666248
184, 441, 798, 10043006, 11, 375, 253, 511, 435, 33, 1, 0.983504, 0.995021, 0.874247, 0.87333
82, 480, 798, 10043006, 11, 463, 525, 435, 569, 355, 1, 0.9871, 0.887999, 0.854856, 0.777155
144, 554, 801, 10043006, 11, 120, 6, 197, 253, 463, 1, 1, 1, 1, 1
463, 612, 798, 10043407, 12, 6, 197, 120, 215, 236, 1, 1, 0.571573, 0.497183, 0.497236
253, 617, 798, 10043408, 12, 120, 6, 236, 197, 416, 1, 1, 0.554166, 1, 0.333352
197, 643, 798, 10043408, 12, 6, 416, 120, 215, 260, 1, 0.555587, 0.571573, 0.497183, 0.498488
6, 681, 798, 10043408, 12, 120, 416, 481, 215, 260, 1, 0.666705, 0.596453, 0.553376, 0.444324
6, 681, 798, 10043770, 13, 120, 416, 481, 215, 260, 1, 0.666678, 0.59641, 0.553354, 0.444306
120, 742, 801, 10043770, 13, 481, 233, 416, 412, 309, 1, 1, 1, 0.995536, 0.995193
416, 801, 812, 10043770, 13, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
375, 612, 798, 10044427, 13, 6, 120, 197, 233, 236, 1, 0.714362, 1, 0.442782, 0.443283
463, 612, 798, 10044427, 13, 6, 197, 120, 215, 236, 1, 1, 0.57149, 0.496931, 0.497152
525, 612, 798, 10044427, 13, 6, 236, 339, 197, 120, 1, 0.623815, 0.571286, 1, 0.624142
253, 617, 798, 10044427, 13, 120, 6, 236, 197, 416, 1, 1, 0.554104, 1, 0.333315
197, 643, 798, 10044828, 14, 6, 416, 120, 215, 260, 1, 0.555499, 0.571457, 0.496832, 0.498371
6, 681, 798, 10044828, 14, 120, 416, 481, 215, 260, 1, 0.666599, 0.596285, 0.553289, 0.444254
120, 742, 801, 10044828, 14, 481, 233, 416, 412, 309, 1, 1, 1, 0.995419, 0.995076
94, 801, 679, 10044900, 14, 37, 416, 174, 412, 260, 0.87343, 0.666902, 0.711167, 0.625259, 0.598418
37, 798, 723, 10044900, 14, 339, 481, 416, 412, 260, 0.998094, 0.997352, 0.999891, 0.995411, 0.999562
174, 798, 758, 10044900, 14, 339, 233, 481, 416, 412, 0.998094, 1, 0.887112, 1, 0.995411
412, 798, 787, 10044900, 14, 339, 233, 481, 416, 10000000, 1, 1, 0.887112, 1, 0
120, 742, 801, 10045242, 15, 481, 233, 416, 412, 309, 1, 1, 1, 0.995374, 0.995031
215, 846, 798, 10045242, 15, 481, 339, 233, 416, 412, 1, 1, 1, 1, 0.995374
412, 798, 787, 10045275, 15, 339, 233, 481, 416, 10000000, 1, 1, 0.887076, 1, 0
416, 801, 812, 10045500, 16, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
481, 812, 798, 10045500, 16, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
37, 798, 723, 10045586, 15, 339, 481, 416, 412, 260, 0.998018, 0.997267, 0.999815, 0.995336, 0.999486
174, 798, 758, 10045586, 15, 339, 233, 481, 416, 412, 0.998018, 1, 0.887045, 1, 0.995336
412, 798, 787, 10045948, 16, 339, 233, 481, 416, 10000000, 1, 1, 0.887009, 1, 0
481, 812, 798, 10045948, 16, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
416, 801, 812, 10045948, 16, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
260, 801, 819, 10045948, 16, 481, 339, 233, 416, 412, 1, 1, 1, 1, 0.995296
4, 601, 686, 10047036, 11, 231, 576, 208, 112, 19, 0.982084, 0.855916, 0.875133, 0.832529, 0.996428
208, 598, 755, 10047036, 11, 525, 463, 375, 253, 197, 1, 1, 1, 0.886618, 0.777933
348, 598, 787, 10047036, 11, 6, 197, 253, 525, 463, 1, 1, 0.997445, 1, 1
437, 598, 787, 10047036, 11, 6, 197, 253, 525, 463, 1, 1, 0.997445, 1, 1
576, 598, 787, 10047036, 11, 416, 6, 197, 253, 525, 0.966226, 1, 1, 0.997445, 1
463, 612, 798, 10047295, 12, 6, 197, 120, 215, 236, 1, 1, 0.571256, 0.496224, 0.496915
525, 612, 798, 10047295, 12, 6, 236, 339, 197, 120, 1, 0.623592, 0.571052, 1, 0.623919
253, 617, 798, 10047295, 12, 120, 6, 236, 197, 416, 1, 1, 0.553928, 1, 0.333208
197, 643, 798, 10047295, 12, 6, 416, 120, 215, 260, 1, 0.555347, 0.571256, 0.496224, 0.498167
6, 681, 798, 10047295, 12, 120, 416, 481, 215, 260, 0.999698, 0.666417, 0.595993, 0.553138, 0.444132
120, 742, 801, 10047683, 13, 481, 233, 416, 412, 309, 1, 1, 1, 1, 0.994762
416, 801, 812, 10047683, 13, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
481, 812, 798, 10047683, 13, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
339, 812, 798, 10047970, 14, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
481, 812, 798, 10047970, 14, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
412, 798, 787, 10048491, 14, 339, 233, 481, 416, 10000000, 1, 1, 0.886759, 1, 0
416, 801, 812, 10048491, 14, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
481, 812, 798, 10048491, 14, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
339, 812, 798, 10049276, 15, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
481, 812, 798, 10049276, 15, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
416, 801, 812, 10049276, 15, 481, 339, 233, 10000000, 10000000, 1, 1, 1, 0, 0
345, 787, 401, 10050547, 10, 448, 111, 229, 149, 335, 0.98961, 1, 1, 0.661585, 1
444, 787, 401, 10050547, 10, 111, 229, 87, 335, 422, 1, 0.997949, 0.594584, 0.994547, 1
535, 787, 401, 10050547, 10, 111, 229, 87, 335, 399, 1, 1, 0.594584, 1, 0.498634
575, 787, 401, 10050547, 10, 149, 111, 229, 292, 502, 0.985278, 0.994758, 0.997949, 0.623739, 0.498688
422, 801, 412, 10051000, 11, 111, 149, 229, 292, 134, 1, 0.710044, 0.997899, 0.569901, 0.496239
335, 801, 414, 10051000, 11, 111, 229, 149, 399, 87, 1, 1, 0.568035, 0.497756, 0.499376
229, 801, 435, 10051000, 11, 149, 87, 111, 273, 502, 1, 0.994678, 1, 0.49957, 0.373995
111, 801, 463, 10051000, 11, 448, 134, 292, 87, 273, 0.987337, 0.952399, 0.997243, 0.993342, 0.664085
87, 798, 522, 10051000, 11, 94, 134, 273, 448, 372, 1, 1, 0.996541, 1, 1
87, 798, 522, 10051388, 12, 94, 134, 273, 448, 372, 1, 1, 0.996498, 1, 1
292, 798, 582, 10051388, 12, 309, 37, 94, 134, 273, 0.997275, 0.989958, 1, 1, 0.996498
448, 801, 612, 10051388, 12, 94, 134, 37, 412, 273, 1, 1, 0.663782, 0.498736, 0.996498
273, 801, 619, 10051388, 12, 416, 37, 94, 134, 174, 0.96218, 0.995674, 1, 0.998144, 0.443942
134, 801, 637, 10051389, 12, 94, 174, 412, 37, 309, 1, 0.710511, 0.664981, 0.663782, 0.427625
273, 801, 619, 10051750, 13, 416, 37, 94, 134, 174, 0.961845, 0.995634, 1, 0.998103, 0.443924
134, 801, 637, 10051751, 13, 94, 174, 412, 37, 309, 1, 0.710475, 0.664941, 0.663756, 0.427602
94, 801, 679, 10051751, 13, 412, 37, 416, 174, 260, 0.749668, 0.872684, 0.666141, 0.710475, 0.597601
37, 798, 723, 10051751, 13, 339, 481, 416, 412, 260, 0.997337, 0.996501, 0.999131, 1, 0.998802
412, 798, 787, 10051751, 13, 339, 233, 481, 416, 10000000, 1, 1, 0.886439, 1, 0
37, 798, 723, 10052191, 14, 339, 481, 416, 412, 260, 0.997288, 0.996446, 0.999082, 1, 0.998754
