source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
365, 212, -1, 10299999, 1, 7, 62, 98, 123, 170, 1, 0.860923, 0.860777, 1, 1, 265, 0, 0, 0, 0, 0
170, 248, -1, 10300200, 2, 288, 254, 373, 320, 158, 0.413012, 0.319506, 0.241546, 0.215535, 0.189921, 265, 1, 1, 1, 1, 1
123, 201, 49, 10300200, 2, 132, 98, 263, 60, 199, 0.608921, 1, 0.647427, 0.724445, 0.6044, 265, 0, 0, 0, 0, 0
7, 280, -1, 10300200, 2, 320, 149, 156, 373, 254, 0.686244, 0.959973, 0.796068, 0.476211, 0.686006, 265, 1, 0, 0, 1, 1
149, 354, 1, 10300523, 3, 105, 338, 291, 155, 373, 0.13771, 0.24136, 0.27453, 0.137794, 1, 265, 1, 1, 1, 1, 1
320, 401, 12, 10300523, 3, 48, 5, 260, 100, 158, 1, 0.968534, 0.645834, 0.725116, 1, 265, 0, 0, 0, 0, 0
373, 401, 12, 10300523, 3, 48, 100, 5, 158, 378, 1, 0.75471, 0.969034, 1, 0.570108, 265, 0, 0, 0, 0, 1
156, 447, -1, 10300523, 3, 338, 220, 291, 155, 298, 0.753949, 0.483739, 0.27453, 0.137794, 0.863627, 265, 1, 1, 1, 1, 1
158, 401, 41, 10300859, 4, 378, 138, 48, 100, 260, 1, 0.844608, 1, 0.754683, 0.538175, 265, 1, 0, 0, 0, 0
48, 401, 79, 10300859, 4, 325, 260, 138, 100, 378, 0.945075, 0.86108, 0.862279, 1, 0.548529, 265, 1, 0, 0, 0, 1
100, 398, 115, 10301208, 5, 41, 118, 356, 314, 378, 0.9708, 1, 1, 1, 1, 265, 0, 0, 1, 1, 1
138, 398, 157, 10301209, 5, 41, 118, 356, 314, 244, 1, 1, 1, 1, 0.972625, 265, 0, 0, 1, 1, 0
260, 398, 178, 10301209, 5, 41, 116, 118, 88, 117, 1, 0.886934, 1, 0.860488, 0.969718, 265, 0, 0, 0, 0, 0
