source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
32, 1, 282, 10299999, 1, 348, 64, 174, 282, 43, 0.86322, 0.954436, 0.755358, 0.687569, 0.477792, 211, 1, 0, 0, 1, 0, 1
64, -1, 319, 10300200, 2, 348, 43, 191, 50, 282, 1, 1, 1, 0.783994, 1, 211, 1, 0, 0, 0, 0, 0
174, -1, 355, 10300200, 2, 43, 348, 221, 370, 268, 1, 1, 0.968089, 0.44431, 0.443459, 211, 0, 1, 0, 1, 1, 0
282, -1, 381, 10300200, 2, 43, 50, 221, 110, 191, 1, 0.917441, 1, 0.863502, 0.972329, 211, 0, 0, 0, 0, 0, 0
348, -1, 387, 10300200, 2, 110, 43, 221, 390, 191, 0.97144, 1, 1, 0.793197, 1, 211, 0, 0, 0, 1, 0, 1
221, 31, 398, 10300536, 3, 262, 274, 336, 110, 83, 0.824651, 0.774594, 0.773153, 1, 0.648501, 211, 0, 1, 1, 0, 0, 0
191, 1, 446, 10300536, 3, 370, 374, 390, 340, 201, 0.753439, 0.635654, 0.604976, 0.241782, 0.843637, 211, 1, 1, 1, 1, 0, 0
110, 61, 398, 10300536, 3, 311, 262, 274, 83, 157, 1, 0.86403, 0.699655, 0.864668, 0.756174, 211, 1, 0, 1, 0, 0, 1
43, 1, 474, 10300536, 3, 370, 390, 340, 328, 374, 1, 0.725971, 0.483563, 0.567258, 0.484652, 211, 1, 1, 1, 1, 1, 1
83, 121, 401, 10300898, 4, 188, 274, 299, 45, 363, 1, 1, 1, 0.86353, 1, 211, 0, 0, 0, 0, 1, 0
157, 156, 401, 10300898, 4, 45, 188, 205, 274, 299, 0.971471, 1, 1, 1, 1, 211, 0, 0, 0, 0, 0, 0
262, 179, 401, 10300898, 4, 45, 65, 188, 205, 274, 0.971471, 1, 1, 1, 1, 211, 0, 0, 0, 0, 0, 0
311, 201, 412, 10300899, 4, 276, 65, 188, 45, 205, 1, 1, 1, 0.755589, 1, 211, 0, 0, 0, 0, 0, 1
205, 201, 446, 10301287, 5, 210, 65, 222, 188, 113, 0.785258, 1, 0.754295, 0.864674, 0.603449, 211, 0, 0, 0, 0, 0, 0
188, 248, 398, 10301287, 5, 372, 278, 45, 335, 168, 1, 0.797513, 0.97143, 0.647571, 0.648379, 211, 1, 0, 0, 1, 0, 1
65, 201, 485, 10301287, 5, 210, 276, 222, 113, 45, 0.758563, 0.69767, 0.635584, 0.724139, 0.431747, 211, 0, 0, 0, 0, 0, 1
340, -1, 587, 10304737, 4, 34, 134, 259, 28, 308, 0.967698, 1, 1, 0.967415, 0.793319, 211, 0, 0, 0, 0, 1, 0
370, -1, 587, 10304737, 4, 34, 134, 259, 28, 163, 0.967698, 1, 1, 0.967415, 0.970633, 211, 0, 0, 0, 0, 0, 1
390, -1, 587, 10304737, 4, 34, 134, 259, 28, 163, 0.967698, 1, 1, 0.967415, 0.966732, 211, 0, 0, 0, 0, 0, 0
374, 1, 612, 10304737, 4, 34, 134, 259, 28, 2, 0.967698, 1, 1, 0.967415, 0.79628, 211, 0, 0, 0, 0, 0, 0
259, 19, 598, 10305086, 5, 103, 34, 134, 189, 107, 0.949967, 0.967661, 1, 0.607819, 0.436157, 211, 0, 0, 0, 0, 0, 0
134, 44, 598, 10305086, 5, 103, 34, 276, 210, 189, 0.861268, 1, 0.412892, 0.317279, 0.323342, 211, 0, 0, 1, 1, 1, 1
163, 1, 645, 10305086, 5, 259, 275, 142, 34, 134, 0.970522, 0.189653, 0.1376, 0.752626, 0.862781, 211, 1, 1, 1, 0, 0, 0
28, 1, 682, 10305086, 5, 242, 134, 34, 2, 275, 0.969109, 0.754933, 0.53759, 1, 0.689042, 211, 0, 0, 0, 0, 1, 1
