source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
581, 8, -1, 10299999, 1, 593, 590, 586, 364, 446, 1, 1, 1, 1, 0.972781, 36, 1, 1, 1, 1, 1
364, 8, -1, 10300199, 2, 168, 593, 590, 586, 446, 1, 1, 1, 1, 1, 36, 0, 1, 1, 1, 1
446, 8, -1, 10300199, 2, 168, 462, 590, 586, 364, 1, 1, 1, 1, 1, 36, 0, 0, 1, 1, 1
586, 8, -1, 10300199, 2, 29, 442, 593, 590, 446, 0.954634, 0.886912, 1, 1, 1, 36, 0, 0, 1, 1, 1
590, 8, -1, 10300199, 2, 282, 29, 593, 586, 364, 1, 1, 1, 1, 1, 36, 0, 0, 1, 1, 1
593, 8, -1, 10300199, 2, 29, 586, 446, 364, 581, 1, 1, 1, 1, 0.970467, 36, 0, 1, 1, 1, 1
364, 8, -1, 10300509, 3, 168, 593, 590, 586, 446, 1, 1, 1, 1, 1, 36, 0, 1, 1, 1, 1
446, 8, -1, 10300509, 3, 168, 462, 590, 586, 364, 1, 1, 1, 1, 1, 36, 0, 0, 1, 1, 1
581, 8, -1, 10300509, 3, 593, 590, 586, 364, 446, 1, 1, 1, 1, 0.972728, 36, 1, 1, 1, 1, 1
586, 8, -1, 10300509, 3, 29, 442, 593, 590, 446, 0.954587, 0.886791, 1, 1, 1, 36, 0, 0, 1, 1, 1
29, -1, 115, 10300510, 3, 32, 179, 456, 384, 296, 1, 1, 1, 1, 0.970862, 36, 0, 0, 0, 0, 0
384, 1, 212, 10300820, 4, 294, 32, 56, 64, 179, 0.8607, 1, 1, 0.756282, 1, 36, 0, 0, 0, 0, 0
456, 1, 212, 10300820, 4, 505, 32, 177, 56, 64, 1, 1, 0.797314, 0.969216, 0.756282, 36, 0, 0, 0, 0, 0
296, 1, 219, 10300820, 4, 177, 64, 32, 294, 179, 1, 0.932867, 1, 0.636689, 1, 36, 0, 0, 0, 0, 0
32, 1, 281, 10309020, 5, 488, 415, 194, 386, 326, 1, 1, 0.912392, 0.96133, 0.797755, 36, 0, 0, 0, 0, 0
64, -1, 319, 10309021, 5, 43, 194, 505, 488, 424, 0.97203, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
177, -1, 355, 10309021, 5, 43, 194, 326, 225, 505, 1, 1, 1, 0.970311, 1, 36, 0, 0, 0, 0, 0
386, -1, 387, 10313221, 6, 50, 580, 43, 110, 506, 1, 0.870012, 1, 1, 0.766886, 36, 0, 0, 0, 0, 0
415, 1, 412, 10313221, 6, 43, 110, 205, 194, 378, 1, 1, 0.702116, 1, 0.602171, 36, 0, 0, 0, 0, 0
488, 1, 412, 10313221, 6, 43, 110, 447, 194, 280, 1, 1, 0.684781, 1, 0.638243, 36, 0, 0, 0, 0, 0
326, 1, 419, 10313221, 6, 43, 166, 110, 378, 194, 1, 0.696593, 0.967427, 0.634131, 1, 36, 0, 0, 0, 0, 0
194, 1, 447, 10313557, 7, 557, 539, 378, 447, 205, 1, 0.863073, 0.843005, 0.8217, 0.824945, 36, 0, 0, 0, 0, 0
110, 60, 398, 10313557, 7, 286, 516, 547, 414, 83, 1, 0.910342, 0.881139, 0.877737, 0.928086, 36, 0, 0, 0, 0, 0
43, 1, 474, 10313557, 7, 280, 539, 447, 563, 580, 1, 0.821879, 0.8217, 0.723563, 0.634066, 36, 0, 0, 0, 0, 0
447, -1, 587, 10313557, 7, 34, 137, 553, 28, 271, 1, 1, 0.78054, 0.971235, 1, 36, 0, 0, 0, 0, 0
280, -1, 579, 10313815, 8, 28, 431, 137, 34, 271, 1, 0.770796, 0.967717, 0.861319, 1, 36, 0, 0, 0, 0, 0
539, -1, 587, 10313815, 8, 34, 28, 137, 2, 166, 1, 1, 1, 0.914177, 1, 36, 0, 0, 0, 0, 0
563, -1, 587, 10313815, 8, 34, 137, 28, 271, 279, 1, 1, 0.971208, 1, 1, 36, 0, 0, 0, 0, 0
580, -1, 587, 10313815, 8, 34, 28, 137, 431, 166, 1, 1, 1, 0.770796, 0.967944, 36, 0, 0, 0, 0, 0
271, 19, 598, 10314113, 9, 192, 288, 103, 34, 337, 0.93616, 0.789692, 0.870276, 1, 0.703423, 36, 0, 0, 0, 0, 0
28, 1, 683, 10314113, 9, 89, 287, 471, 2, 255, 1, 1, 0.874974, 1, 0.724792, 36, 0, 0, 0, 0, 0
2, -1, 718, 10314371, 10, 145, 573, 553, 534, 431, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
255, -1, 780, 10314371, 10, 212, 22, 246, 77, 145, 1, 0.969428, 1, 0.754814, 1, 36, 0, 0, 0, 0, 0
471, 1, 812, 10314371, 10, 77, 212, 22, 246, 145, 1, 1, 0.969428, 1, 1, 36, 0, 0, 0, 0, 0
287, 1, 820, 10314371, 10, 77, 212, 22, 246, 183, 0.970475, 1, 1, 1, 0.725221, 36, 0, 0, 0, 0, 0
83, 121, 401, 10317757, 8, 45, 328, 191, 574, 565, 0.966856, 1, 0.966916, 1, 1, 36, 0, 0, 0, 0, 0
547, 201, 412, 10317758, 8, 113, 65, 45, 209, 492, 0.951398, 1, 1, 0.966683, 0.635149, 36, 0, 0, 0, 0, 0
516, 212, 398, 10317758, 8, 65, 45, 418, 171, 209, 1, 0.966856, 0.684824, 0.722615, 1, 36, 0, 0, 0, 0, 0
246, 19, 798, 10318571, 11, 68, 77, 212, 362, 187, 1, 1, 1, 0.435701, 0.41088, 36, 0, 0, 0, 0, 0
212, 46, 798, 10318571, 11, 77, 362, 258, 187, 68, 1, 0.635653, 0.567199, 0.538202, 0.602522, 36, 0, 0, 0, 0, 0
22, 1, 896, 10318571, 11, 167, 183, 77, 313, 89, 0.232098, 1, 0.646691, 0.634267, 1, 36, 1, 0, 0, 0, 0
271, 19, 598, 10321758, 8, 192, 288, 103, 34, 337, 0.934488, 0.784953, 0.86739, 1, 0.702164, 36, 0, 0, 0, 0, 0
137, 44, 598, 10321758, 8, 230, 34, 103, 192, 288, 0.694607, 1, 0.643832, 0.482072, 0.377437, 36, 0, 0, 0, 0, 0
34, 79, 598, 10321758, 8, 230, 192, 103, 337, 288, 0.862372, 0.752154, 0.756494, 0.477216, 0.410817, 36, 0, 0, 0, 0, 0
28, 1, 683, 10321758, 8, 89, 287, 471, 2, 255, 1, 1, 0.872057, 1, 0.724123, 36, 0, 0, 0, 0, 0
209, 201, 446, 10321958, 9, 492, 113, 65, 226, 419, 0.947724, 0.844898, 1, 0.64621, 0.60348, 36, 0, 0, 0, 0, 0
45, 283, 398, 10321958, 9, 449, 373, 418, 489, 514, 0.911668, 0.869469, 0.795696, 0.753729, 0.792957, 36, 0, 0, 0, 0, 0
65, 201, 486, 10321958, 9, 331, 226, 288, 113, 492, 0.960349, 1, 0.695855, 0.844898, 0.686231, 36, 0, 0, 0, 0, 0
171, 354, 401, 10321958, 9, 472, 104, 24, 221, 169, 1, 0.966129, 1, 1, 1, 36, 0, 0, 0, 0, 0
103, 109, 601, 10322211, 9, 107, 230, 288, 337, 419, 0.965507, 0.965757, 1, 1, 0.968994, 36, 0, 0, 0, 0, 0
192, 159, 601, 10322211, 9, 107, 214, 230, 288, 337, 1, 1, 1, 1, 0.966506, 36, 0, 0, 0, 0, 0
230, 237, 598, 10322211, 9, 320, 107, 20, 484, 96, 0.914231, 1, 0.685249, 0.474805, 0.43964, 36, 0, 0, 0, 0, 0
113, 198, 531, 10322268, 10, 67, 214, 288, 337, 10, 0.966436, 0.965673, 1, 0.9665, 0.761675, 36, 0, 0, 0, 0, 0
226, 198, 564, 10322268, 10, 67, 214, 258, 519, 181, 1, 1, 0.774217, 0.775981, 0.775287, 36, 0, 0, 0, 0, 0
331, 198, 584, 10322268, 10, 67, 107, 230, 214, 288, 1, 0.965501, 1, 0.965673, 1, 36, 0, 0, 0, 0, 0
492, 198, 587, 10322268, 10, 67, 107, 214, 230, 288, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
288, 201, 618, 10322268, 10, 519, 67, 258, 10, 107, 0.869571, 1, 0.774217, 0.841266, 0.965501, 36, 0, 0, 0, 0, 0
107, 270, 598, 10322534, 10, 185, 484, 20, 320, 325, 0.931155, 0.633041, 0.752906, 0.538235, 0.549708, 36, 0, 0, 0, 0, 0
20, 313, 601, 10322535, 10, 96, 165, 320, 484, 408, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
77, 89, 798, 10322772, 12, 283, 187, 139, 68, 258, 1, 1, 0.634091, 0.963547, 0.609317, 36, 0, 0, 0, 0, 0
68, 107, 801, 10322772, 12, 139, 283, 258, 480, 362, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
187, 157, 801, 10322772, 12, 3, 139, 283, 193, 258, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
362, 201, 812, 10322772, 12, 3, 139, 283, 193, 55, 1, 1, 1, 1, 0.860362, 36, 0, 0, 0, 0, 0
288, 201, 618, 10322988, 11, 519, 67, 258, 10, 107, 0.869298, 1, 0.773785, 0.841193, 0.965427, 36, 0, 0, 0, 0, 0
230, 237, 598, 10322988, 11, 320, 107, 20, 484, 96, 0.914014, 1, 0.685176, 0.474747, 0.43949, 36, 0, 0, 0, 0, 0
214, 201, 645, 10322988, 11, 362, 67, 10, 393, 107, 1, 1, 0.841193, 0.64564, 0.858157, 36, 0, 0, 0, 0, 0
67, 201, 691, 10322988, 11, 258, 519, 307, 480, 470, 1, 1, 0.926474, 0.843468, 0.841567, 36, 0, 0, 0, 0, 0
68, 107, 801, 10323173, 13, 139, 283, 258, 480, 362, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
187, 157, 801, 10323173, 13, 3, 139, 283, 193, 258, 1, 1, 1, 1, 1, 36, 0, 0, 0, 0, 0
307, 198, 780, 10323415, 12, 3, 139, 389, 175, 55, 0.968762, 1, 1, 1, 0.96784, 36, 0, 0, 0, 0, 0
470, 198, 787, 10323415, 12, 3, 139, 175, 55, 283, 0.968762, 1, 1, 0.96784, 1, 36, 0, 0, 0, 0, 0
519, 198, 787, 10323415, 12, 3, 139, 497, 175, 55, 1, 1, 1, 1, 0.96784, 36, 0, 0, 0, 0, 0
480, 201, 812, 10323415, 12, 3, 139, 308, 55, 283, 1, 1, 0.948023, 0.96784, 1, 36, 0, 0, 0, 0, 0
258, 201, 819, 10323415, 12, 3, 139, 592, 59, 55, 0.968762, 1, 0.962107, 0.927385, 0.96784, 36, 0, 0, 0, 0, 0
139, 247, 798, 10323868, 13, 316, 487, 95, 240, 343, 1, 1, 0.958107, 0.824327, 0.751801, 36, 0, 0, 0, 0, 0
55, 201, 878, 10323868, 13, 175, 389, 308, 464, 592, 1, 0.949568, 0.844757, 0.843669, 0.842782, 36, 0, 0, 0, 0, 0
59, 198, 919, 10323869, 13, 222, 106, 592, 497, 464, 0.751511, 0.645794, 1, 1, 1, 36, 0, 0, 0, 0, 0
592, 198, 987, 10323869, 13, 106, 222, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 36, 0, 0, 1, 1, 1
373, 387, 401, 10326158, 10, 396, 104, 115, 24, 169, 1, 1, 0.790818, 1, 1, 36, 0, 0, 0, 0, 0
514, 387, 401, 10326158, 10, 115, 508, 104, 334, 24, 1, 1, 1, 0.757465, 1, 36, 0, 0, 0, 0, 0
418, 401, 412, 10326158, 10, 104, 24, 115, 334, 423, 1, 1, 0.632654, 0.568099, 0.538932, 36, 0, 0, 0, 0, 0
489, 401, 412, 10326158, 10, 104, 115, 227, 24, 221, 1, 0.722938, 0.63257, 1, 0.968343, 36, 0, 0, 0, 0, 0
449, 412, 398, 10326158, 10, 104, 24, 468, 221, 147, 1, 1, 0.779273, 1, 0.724377, 36, 0, 0, 0, 0, 0
221, 401, 431, 10326520, 11, 115, 104, 423, 227, 157, 0.753092, 1, 0.646693, 0.546995, 0.429359, 36, 0, 0, 0, 0, 0
