source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
7, 280, -1, 10299999, 1, 149, 156, 254, 320, 62, 0.96, 0.796094, 0.686025, 0.686263, 0.845515, 307, 0, 0, 1, 1, 0, 0
62, 319, 1, 10300200, 2, 5, 156, 254, 288, 373, 1, 0.969556, 1, 1, 1, 307, 0, 0, 0, 0, 1, 0
149, 354, 1, 10300200, 2, 298, 105, 338, 291, 155, 1, 0.137716, 0.24137, 0.274542, 0.1378, 307, 0, 1, 1, 1, 1, 1
320, 401, 12, 10300200, 2, 48, 5, 158, 260, 100, 1, 0.968568, 1, 0.645856, 0.725144, 307, 0, 0, 0, 0, 0, 0
156, 447, -1, 10300200, 2, 338, 220, 291, 155, 298, 0.753975, 0.483758, 0.274542, 0.1378, 0.863657, 307, 1, 1, 1, 1, 1, 0
123, 201, 62, 11299999, 1, 249, 344, 263, 98, 199, 0.799931, 0.82643, 0.823188, 1, 0.647077, 37, 0, 1, 0, 0, 0, 0
98, 201, 87, 11300200, 2, 313, 344, 368, 263, 249, 1, 0.934749, 0.798349, 0.863628, 0.722962, 37, 1, 1, 1, 0, 0, 0
199, 198, 140, 11300200, 2, 23, 132, 249, 368, 313, 1, 1, 1, 1, 1, 37, 0, 0, 0, 1, 1, 0
263, 198, 173, 11300200, 2, 23, 13, 193, 132, 159, 1, 1, 0.922614, 1, 0.969972, 37, 0, 0, 0, 0, 0, 0
344, 198, 187, 11300200, 2, 229, 71, 27, 13, 159, 1, 1, 1, 0.95452, 1, 37, 0, 0, 0, 0, 0, 0
249, 201, 224, 11300200, 2, 311, 305, 399, 386, 366, 1, 0.796287, 0.538609, 0.483403, 0.478513, 37, 1, 1, 1, 1, 1, 1
305, 198, 387, 11300524, 3, 188, 45, 65, 205, 274, 1, 0.86467, 1, 1, 1, 37, 0, 0, 0, 0, 0, 0
399, 198, 387, 11300524, 3, 188, 45, 65, 205, 274, 1, 0.86467, 1, 1, 1, 37, 0, 0, 0, 0, 0, 0
311, 201, 412, 11300524, 3, 188, 65, 276, 45, 205, 1, 1, 0.770445, 0.756587, 1, 37, 0, 0, 0, 0, 0, 1
205, 201, 459, 11300925, 4, 276, 222, 65, 188, 45, 1, 0.860256, 1, 0.860703, 0.540396, 37, 0, 0, 0, 0, 0, 0
65, 201, 499, 11300925, 4, 210, 276, 222, 45, 113, 0.797097, 0.566073, 0.685583, 0.432316, 0.753877, 37, 0, 0, 0, 0, 0, 1
113, 198, 520, 11305125, 5, 67, 210, 276, 107, 222, 1, 1, 1, 0.648038, 1, 37, 0, 0, 0, 0, 0, 0
222, 198, 554, 11305125, 5, 184, 246, 271, 136, 107, 0.107844, 0.120828, 0.158978, 0.15863, 0.756045, 37, 1, 1, 1, 1, 0, 0
210, 201, 657, 11305125, 5, 107, 67, 10000000, 10000000, 10000000, 0.756045, 1, 0, 0, 0, 37, 0, 0, 1, 1, 1, 1
