source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r
11, 1, 77, 10000000, 1, 170, 29, 32, 159, 144, 1, 1, 0.670162, 0.670123, 0.143354
29, -1, 119, 10000200, 2, 32, 170, 207, 197, 159, 1, 1, 1, 0.779426, 0.893478
159, -1, 155, 10000200, 2, 32, 170, 207, 197, 56, 1, 1, 1, 0.890773, 0.667245
170, 1, 244, 10012400, 3, 168, 32, 64, 10000000, 10000000, 1, 1, 0.66915, 0, 0
32, 1, 276, 10012400, 3, 64, 168, 43, 10000000, 10000000, 0.875569, 0.557345, 0.333266, 0, 0
64, -1, 321, 10012827, 4, 43, 168, 110, 245, 50, 0.999751, 1, 0.556739, 0.222529, 0.111072
168, -1, 361, 10012827, 4, 43, 110, 50, 236, 10000000, 0.999751, 0.779435, 0.625982, 0.125525, 0
43, 1, 472, 10012828, 4, 245, 182, 283, 50, 157, 0.802078, 0.716127, 0.57085, 0.666998, 0.501038
168, -1, 361, 10013111, 5, 43, 110, 50, 236, 10000000, 0.99972, 0.77941, 0.62596, 0.12552, 0
43, 1, 472, 10017312, 6, 245, 182, 283, 50, 157, 0.801357, 0.715667, 0.570485, 0.6665, 0.500476
50, -1, 523, 10017312, 6, 28, 244, 283, 236, 245, 0.998218, 0.999206, 1, 0.889612, 1
50, -1, 523, 10017609, 7, 28, 244, 283, 236, 245, 0.998185, 0.999173, 1, 0.889583, 1
182, -1, 559, 10017609, 7, 28, 236, 244, 128, 283, 0.998185, 1, 0.999173, 0.887663, 1
236, 17, 598, 10021809, 8, 103, 34, 128, 28, 191, 1, 1, 0.88725, 0.886862, 0.33378
283, 1, 612, 10021809, 8, 34, 2, 128, 28, 157, 1, 1, 0.998156, 0.99772, 1
244, 1, 617, 10021809, 8, 34, 128, 28, 2, 157, 1, 0.998156, 0.99772, 0.779131, 1
28, 1, 677, 10021810, 8, 195, 219, 136, 252, 2, 0.776654, 0.668273, 0.500487, 0.502822, 0.667826
2, -1, 722, 10022185, 9, 22, 210, 299, 136, 252, 1, 1, 1, 1, 0.998924
195, -1, 759, 10022185, 9, 189, 22, 210, 299, 136, 1, 1, 1, 1, 1
219, -1, 782, 10022185, 9, 189, 77, 22, 210, 299, 1, 0.889291, 1, 1, 1
252, 1, 819, 10022185, 9, 77, 189, 22, 210, 299, 1, 1, 1, 1, 1
136, 1, 847, 10022185, 9, 77, 189, 22, 210, 299, 0.889291, 1, 1, 1, 1
299, 12, 798, 10022521, 10, 77, 189, 223, 68, 279, 1, 1, 0.555702, 0.601385, 0.50046
210, 17, 798, 10022521, 10, 223, 77, 189, 130, 279, 0.750146, 1, 1, 0.429208, 0.375345
136, 1, 847, 10022521, 10, 77, 189, 22, 210, 299, 0.889258, 1, 1, 1, 1
128, 41, 598, 10026009, 9, 103, 34, 67, 191, 107, 0.857264, 1, 0.222594, 0.222416, 0.111224
34, 76, 598, 10026009, 9, 103, 107, 191, 67, 10000000, 1, 0.285608, 0.285636, 0.111297, 0
103, 116, 601, 10026010, 9, 107, 191, 67, 20, 148, 1, 0.889665, 0.779079, 0.499204, 0.250583
189, 37, 798, 10034721, 11, 77, 68, 248, 223, 279, 1, 0.832857, 0.600301, 0.59966, 0.555464
77, 82, 798, 10034721, 11, 248, 3, 130, 68, 223, 1, 0.744522, 0.752251, 0.777127, 0.399774
68, 112, 801, 10035174, 12, 3, 130, 248, 279, 223, 0.999218, 0.9979, 1, 1, 0.998859
248, 218, 798, 10035175, 12, 288, 3, 95, 204, 130, 1, 0.999218, 0.714495, 0.624653, 1
130, 244, 798, 10035563, 13, 95, 3, 288, 204, 258, 0.857346, 0.999175, 0.554993, 0.500712, 0.332171
3, 271, 798, 10035563, 13, 288, 196, 95, 204, 82, 0.998987, 0.66468, 0.777464, 0.624623, 0.443562
95, 322, 801, 10035563, 13, 82, 288, 258, 204, 196, 0.998014, 1, 1, 0.996582, 0.999071
95, 322, 801, 10039763, 14, 82, 288, 258, 204, 196, 0.997549, 1, 1, 0.996119, 0.998605
196, 358, 801, 10039763, 14, 82, 31, 288, 258, 204, 1, 0.888758, 1, 1, 0.996119
204, 382, 801, 10039763, 14, 82, 31, 33, 52, 234, 1, 0.999853, 0.712763, 0.857643, 0.496534
288, 387, 801, 10039763, 14, 82, 33, 234, 31, 52, 1, 0.797227, 0.664636, 0.999853, 0.665366
31, 401, 878, 10040125, 15, 82, 163, 52, 10000000, 10000000, 0.77584, 1, 0.991537, 0, 0
82, 479, 798, 10040125, 15, 294, 234, 175, 33, 135, 0.777823, 0.713001, 0.499141, 0.665072, 0.553468
52, 398, 923, 10040126, 15, 282, 176, 208, 163, 42, 0.998266, 0.774696, 0.777776, 1, 0.555379
33, 523, 801, 10040126, 15, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1
33, 523, 801, 10040475, 16, 6, 175, 217, 296, 263, 1, 1, 1, 1, 1
135, 554, 801, 10040475, 16, 6, 175, 217, 296, 263, 0.99875, 1, 1, 1, 1
234, 580, 801, 10040475, 16, 6, 175, 217, 296, 263, 1, 0.99833, 1, 1, 1
294, 587, 801, 10040475, 16, 6, 175, 217, 296, 263, 1, 0.99833, 1, 1, 1
263, 598, 787, 10040915, 17, 6, 109, 175, 217, 230, 1, 1, 0.998282, 1, 0.332587
296, 598, 787, 10040915, 17, 6, 175, 217, 225, 109, 1, 0.998282, 1, 0.221961, 0.221322
217, 618, 798, 10040915, 17, 200, 6, 272, 175, 225, 0.975542, 1, 0.747284, 0.998282, 0.427127
175, 645, 798, 10040915, 17, 272, 200, 6, 225, 57, 1, 0.750736, 1, 0.427127, 0.198789
6, 681, 798, 10040915, 17, 192, 57, 225, 200, 127, 0.83346, 0.5707, 0.5973, 0.497239, 0.332761
200, 819, 798, 10041226, 18, 57, 127, 69, 51, 192, 1, 1, 0.886624, 0.664929, 0.997663
192, 847, 798, 10041226, 18, 284, 51, 57, 229, 177, 0.993361, 0.99419, 1, 0.711234, 0.664422
57, 884, 798, 10041562, 19, 229, 177, 261, 51, 291, 1, 1, 0.854865, 1, 0.713106
51, 923, 801, 10041562, 19, 63, 184, 291, 261, 203, 0.778421, 0.886, 1, 1, 0.778139
177, 959, 801, 10041562, 19, 63, 184, 203, 291, 261, 1, 1, 0.889302, 1, 1
229, 982, 801, 10041562, 19, 63, 184, 235, 146, 291, 1, 1, 0.570395, 0.554543, 1
284, 987, 801, 10041562, 19, 276, 63, 184, 101, 291, 1, 1, 1, 0.665363, 1
291, 1001, 812, 10041872, 20, 63, 101, 184, 179, 276, 1, 0.71446, 1, 0.444372, 0.32989
184, 1001, 838, 10041872, 20, 63, 276, 146, 242, 235, 1, 0.666181, 0.665429, 0.553002, 0.553785
63, 1001, 876, 10041872, 20, 101, 146, 235, 242, 276, 0.874527, 0.595463, 0.553785, 0.442402, 0.444121
101, 998, 925, 10041873, 20, 276, 235, 179, 242, 146, 1, 0.996813, 0.888743, 0.884803, 1
101, 998, 925, 10046073, 21, 276, 235, 179, 242, 146, 1, 0.99635, 0.888329, 0.884392, 1
146, 998, 961, 10046073, 21, 179, 242, 235, 1, 276, 0.99937, 0.884392, 0.99635, 0.777547, 0.887827
235, 998, 986, 10046073, 21, 179, 242, 276, 10000000, 10000000, 1, 0.884392, 1, 0, 0
276, 998, 991, 10046073, 21, 179, 242, 10000000, 10000000, 10000000, 1, 0.994941, 0, 0, 0
52, 398, 923, 10052326, 16, 282, 176, 208, 163, 42, 0.996917, 0.773652, 0.776723, 1, 0.554627
163, 398, 960, 10052326, 16, 208, 176, 282, 42, 10000000, 1, 0.884173, 1, 0.665553, 0
282, 412, 998, 10056526, 17, 42, 176, 208, 134, 80, 1, 0.994234, 1, 0.285187, 0.165525
208, 419, 998, 10056526, 17, 42, 176, 277, 297, 80, 1, 0.994234, 0.496272, 0.221348, 0.197777
176, 439, 998, 10056953, 18, 297, 277, 42, 230, 134, 1, 0.965282, 1, 0.442134, 0.441776
42, 484, 998, 10056953, 18, 277, 230, 297, 134, 80, 1, 0.985541, 0.499079, 0.247802, 0.19776
277, 612, 998, 10057380, 19, 80, 36, 134, 141, 230, 1, 0.773565, 1, 0.622833, 1
297, 612, 998, 10057380, 19, 80, 134, 141, 36, 230, 1, 1, 0.554919, 0.552547, 0.994753
230, 618, 998, 10057704, 20, 80, 141, 36, 134, 97, 1, 0.665879, 0.711368, 1, 0.142267
134, 639, 998, 10057704, 20, 80, 36, 141, 97, 10000000, 1, 0.747897, 0.663354, 0.142267, 0
80, 681, 998, 10057704, 20, 97, 141, 36, 10000000, 10000000, 0.749161, 0.887839, 0.884043, 0, 0
36, 722, 1001, 10057704, 20, 97, 141, 74, 1, 10000000, 1, 1, 0.665759, 0, 0
141, 756, 1001, 10057704, 20, 97, 1, 74, 179, 276, 0.993783, 0.79628, 0.665759, 0.328063, 0.248623
36, 722, 1001, 10058040, 21, 97, 141, 74, 1, 10000000, 1, 1, 0.665734, 0, 0
141, 756, 1001, 10058040, 21, 97, 1, 74, 179, 276, 0.993746, 0.796227, 0.665734, 0.328027, 0.248602
159, -1, 143, 11000000, 1, 32, 207, 170, 56, 197, 1, 1, 0.904346, 0.700561, 0.801542
170, 1, 257, 11000200, 2, 168, 32, 64, 10000000, 10000000, 0.837195, 1, 0.602749, 0, 0
32, 1, 292, 11008400, 3, 168, 64, 43, 10000000, 10000000, 0.601981, 0.889799, 0.300066, 0, 0
64, -1, 307, 11008400, 3, 43, 168, 110, 245, 50, 0.900197, 1, 0.501181, 0.200337, 0.200026
168, -1, 351, 11008400, 3, 43, 50, 110, 236, 10000000, 1, 0.667927, 0.701653, 0.111581, 0
110, 68, 398, 11008827, 4, 239, 265, 151, 254, 83, 1, 0.878608, 0.701172, 0.6026, 0.601673
83, 113, 401, 11017028, 5, 251, 254, 265, 172, 259, 1, 1, 0.999001, 0.900664, 1
151, 148, 401, 11017028, 5, 45, 172, 186, 251, 254, 1, 1, 1, 1, 1
239, 175, 401, 11017028, 5, 45, 65, 172, 186, 251, 1, 1, 1, 1, 1
265, 201, 412, 11017028, 5, 45, 65, 172, 186, 251, 1, 1, 1, 1, 1
251, 224, 398, 11017325, 6, 45, 18, 162, 172, 65, 1, 0.754046, 0.62449, 1, 0.890066
186, 201, 455, 11017325, 6, 45, 65, 10000000, 10000000, 10000000, 0.902022, 1, 0, 0, 0
172, 256, 398, 11017325, 6, 45, 162, 18, 198, 160, 1, 0.716654, 0.701885, 0.300195, 0.250368
45, 292, 398, 11017325, 6, 255, 162, 18, 160, 198, 0.800462, 0.749389, 0.832981, 0.443677, 0.300195
18, 302, 401, 11017609, 7, 24, 160, 255, 162, 198, 1, 0.998242, 1, 1, 0.800499
162, 347, 401, 11017609, 7, 24, 104, 160, 198, 255, 1, 1, 0.998242, 1, 1
160, 452, 398, 11017610, 7, 24, 138, 53, 114, 35, 1, 0.700752, 0.702186, 0.33352, 0.250072
255, 401, 418, 11021810, 8, 104, 24, 160, 198, 148, 1, 1, 1, 0.900182, 0.143337
198, 401, 437, 11021810, 8, 104, 24, 148, 79, 10000000, 1, 0.889592, 0.286674, 0.166506, 0
160, 452, 398, 11021810, 8, 24, 138, 53, 114, 35, 1, 0.700457, 0.701891, 0.333286, 0.249941
24, 495, 398, 11021810, 8, 138, 53, 114, 35, 10000000, 1, 0.802161, 0.499929, 0.250339, 0
53, 508, 401, 11022211, 9, 114, 138, 35, 21, 187, 1, 1, 0.800223, 0.700534, 0.778995
138, 547, 401, 11022211, 9, 21, 35, 114, 81, 85, 0.900686, 1, 1, 0.668354, 0.222436
114, 652, 398, 11022211, 9, 211, 118, 260, 35, 81, 1, 0.777984, 0.750327, 1, 0.802097
114, 652, 398, 11022638, 10, 211, 118, 260, 35, 81, 1, 0.777947, 0.750287, 1, 0.802063
35, 691, 398, 11022639, 10, 211, 260, 118, 133, 81, 0.876013, 0.859557, 0.666812, 0.669594, 0.701805
81, 709, 401, 11026839, 11, 260, 211, 118, 133, 10000000, 1, 1, 1, 0.700104, 0
118, 750, 401, 11026839, 11, 260, 211, 140, 87, 10000000, 1, 1, 0.222063, 0.167165, 0
211, 775, 401, 11026839, 11, 87, 140, 260, 10000000, 10000000, 0.250047, 0.200847, 1, 0, 0
260, 787, 401, 11026839, 11, 140, 87, 238, 125, 10000000, 0.555157, 0.429144, 0.333435, 0.166234, 0
133, 848, 398, 11026839, 11, 260, 211, 118, 10000000, 10000000, 1, 1, 1, 0, 0
260, 787, 401, 11027149, 12, 140, 87, 238, 125, 10000000, 0.555138, 0.429125, 0.333401, 0.166226, 0
65, 201, 495, 11029525, 7, 67, 191, 10000000, 10000000, 10000000, 1, 0.333979, 0, 0, 0
104, 401, 476, 11034010, 9, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0
87, 798, 508, 11035349, 13, 125, 238, 94, 273, 228, 1, 1, 0.889489, 1, 0.88981
140, 798, 544, 11035349, 13, 94, 125, 238, 273, 228, 1, 1, 1, 1, 1
273, 787, 601, 11035738, 14, 94, 125, 238, 37, 165, 1, 1, 1, 0.555358, 0.300089
228, 777, 601, 11035738, 14, 94, 125, 37, 238, 165, 1, 1, 0.665765, 1, 0.285183
238, 801, 623, 11035738, 14, 37, 94, 125, 165, 225, 1, 1, 1, 0.596288, 0.398595
94, 801, 689, 11035738, 14, 127, 165, 225, 37, 10000000, 1, 1, 0.797189, 0.900648, 0
37, 798, 711, 11036113, 15, 225, 272, 127, 69, 165, 1, 0.999575, 1, 1, 1
165, 798, 747, 11036113, 15, 225, 272, 127, 200, 192, 1, 1, 1, 1, 0.889983
272, 812, 798, 11040313, 16, 225, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
127, 801, 855, 11040313, 16, 225, 272, 200, 192, 10000000, 1, 1, 0.999501, 0.778372, 0
238, 801, 623, 11051938, 15, 37, 94, 125, 165, 225, 1, 1, 1, 0.594374, 0.397312
125, 801, 657, 11051938, 15, 225, 165, 37, 94, 127, 0.981985, 1, 1, 1, 0.166388
94, 801, 689, 11056138, 16, 127, 165, 225, 37, 10000000, 1, 1, 0.793961, 0.997384, 0
37, 798, 711, 11056138, 16, 225, 272, 127, 69, 165, 1, 0.997357, 1, 0.998969, 1
165, 798, 746, 11056138, 16, 225, 272, 200, 127, 192, 1, 1, 1, 1, 0.888005
272, 812, 798, 11060338, 17, 225, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
127, 801, 855, 11060338, 17, 225, 272, 200, 192, 10000000, 1, 1, 0.997283, 0.776642, 0
170, 1, 271, 12000000, 1, 168, 32, 64, 10000000, 10000000, 0.86057, 1, 0.876037, 0, 0
64, -1, 294, 12000200, 2, 50, 43, 168, 110, 32, 1, 0.900643, 1, 0.500561, 1
32, 1, 308, 12000200, 2, 168, 43, 10000000, 10000000, 10000000, 1, 0.300214, 0, 0, 0
168, -1, 339, 12000200, 2, 43, 110, 50, 236, 10000000, 1, 0.700786, 0.601515, 0.100463, 0
43, 1, 501, 12001098, 3, 283, 245, 182, 244, 110, 0.66701, 0.716813, 0.780355, 0.446282, 0.700723
182, -1, 533, 12001421, 4, 128, 236, 28, 244, 283, 0.900806, 1, 1, 1, 1
245, -1, 567, 12001421, 4, 128, 236, 28, 157, 34, 1, 1, 1, 1, 0.702876
283, 1, 614, 12001422, 4, 128, 34, 236, 28, 157, 1, 0.903697, 1, 1, 1
236, 31, 598, 12001719, 5, 34, 103, 128, 191, 10000000, 1, 0.755937, 1, 0.334164, 0
157, 1, 671, 12001719, 5, 128, 34, 236, 28, 195, 0.900779, 0.702855, 1, 1, 1
128, 64, 598, 12001719, 5, 34, 103, 191, 67, 10000000, 1, 0.779969, 0.334122, 0.222384, 0
103, 87, 601, 12002042, 6, 107, 191, 67, 20, 148, 1, 0.803607, 0.701672, 0.334314, 0.200855
34, 98, 598, 12002042, 6, 103, 107, 191, 10000000, 10000000, 0.891361, 0.222751, 0.222768, 0, 0
