source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
267, 201, 212, 10299999, 1, 23, 27, 153, 13, 174, 0.969551, 0.971217, 1, 0.698546, 0.637872, 229, 0, 0, 0, 0, 0
153, 241, 198, 10300200, 2, 71, 218, 27, 178, 264, 0.970857, 0.688327, 1, 0.687602, 0.550732, 229, 0, 1, 0, 0, 1
23, 201, 284, 10300200, 2, 265, 259, 174, 186, 13, 0.702813, 0.604749, 0.956778, 0.569046, 0.753947, 229, 1, 1, 0, 0, 0
13, 198, 315, 10300200, 2, 265, 239, 259, 65, 251, 1, 0.863378, 1, 1, 0.86483, 229, 1, 1, 1, 0, 1
13, 198, 315, 10300458, 3, 265, 239, 259, 65, 251, 1, 0.863354, 1, 1, 0.864806, 229, 1, 1, 1, 0, 1
174, 198, 351, 10300458, 3, 265, 65, 259, 186, 67, 1, 1, 1, 1, 0.137133, 229, 1, 0, 1, 0, 1
259, 198, 387, 10300458, 3, 45, 172, 65, 186, 251, 0.971847, 1, 1, 1, 1, 229, 0, 0, 0, 0, 0
265, 201, 412, 10300458, 3, 191, 172, 65, 45, 186, 0.189456, 1, 1, 0.863864, 1, 229, 1, 0, 0, 0, 0
186, 201, 446, 10300794, 4, 65, 45, 191, 172, 10000000, 0.968196, 0.755853, 0.27485, 0.862404, 0, 229, 0, 0, 0, 0, 1
172, 247, 398, 10300794, 4, 18, 255, 45, 162, 198, 1, 0.760017, 1, 0.604499, 0.215588, 229, 0, 1, 0, 0, 1
65, 201, 485, 10300794, 4, 191, 67, 10000000, 10000000, 10000000, 0.56833, 0.323983, 0, 0, 0, 229, 0, 0, 1, 1, 1
191, 201, 646, 10300795, 4, 279, 55, 107, 67, 10, 0.784027, 0.137513, 0.755482, 1, 0.604453, 229, 1, 1, 0, 0, 0
67, 201, 690, 10301144, 5, 279, 223, 107, 173, 55, 0.9446, 0.877999, 0.647531, 0.430335, 0.323686, 229, 1, 0, 0, 0, 0
10, 198, 713, 10301144, 5, 279, 248, 130, 223, 173, 1, 0.862136, 0.64621, 1, 1, 229, 1, 1, 1, 0, 0
