source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
60, 198, 105, 10299999, 1, 132, 249, 368, 313, 23, 1, 1, 1, 1, 0.864253, 258, 0, 0, 1, 1, 0
313, 201, 212, 10300200, 2, 23, 305, 386, 13, 27, 0.972263, 0.687088, 0.646598, 0.847886, 0.864579, 258, 0, 1, 1, 0, 0
368, 201, 212, 10300200, 2, 305, 386, 399, 366, 299, 1, 0.538832, 0.482907, 0.361951, 0.362345, 258, 1, 1, 1, 1, 1
249, 201, 218, 10300200, 2, 363, 366, 305, 399, 386, 0.773157, 0.569323, 0.537788, 0.482907, 0.431065, 258, 1, 1, 1, 1, 1
132, 201, 244, 10300200, 2, 299, 305, 399, 193, 23, 0.877378, 0.757698, 0.646514, 0.79673, 1, 258, 0, 1, 1, 0, 0
23, 201, 284, 10300575, 3, 363, 305, 386, 366, 399, 0.93101, 0.860427, 0.687281, 0.646466, 0.53874, 258, 1, 1, 1, 1, 1
193, 198, 351, 10300575, 3, 65, 336, 205, 363, 386, 1, 1, 1, 0.972682, 1, 258, 0, 1, 0, 1, 1
305, 198, 387, 10300575, 3, 65, 188, 45, 205, 274, 1, 1, 0.86356, 1, 1, 258, 0, 0, 0, 0, 0
399, 198, 387, 10300575, 3, 65, 188, 45, 205, 274, 1, 0.972833, 0.86356, 1, 1, 258, 0, 0, 0, 0, 0
274, 219, 398, 10304776, 4, 45, 188, 65, 18, 205, 0.971065, 1, 0.859985, 0.644906, 0.969785, 258, 0, 0, 0, 0, 0
188, 248, 398, 10304776, 4, 372, 278, 45, 335, 168, 1, 0.797069, 0.971065, 0.647328, 0.648134, 258, 1, 0, 0, 1, 0
205, 201, 446, 10304776, 4, 210, 65, 222, 113, 188, 0.783113, 1, 0.754012, 0.603195, 0.864348, 258, 0, 0, 0, 0, 0
65, 201, 485, 10304776, 4, 210, 276, 222, 113, 45, 0.758062, 0.697104, 0.635232, 0.723834, 0.431584, 258, 0, 0, 0, 0, 0
113, 198, 532, 10305086, 5, 67, 210, 295, 276, 222, 0.972429, 1, 0.190058, 0.968839, 1, 258, 0, 0, 1, 0, 0
222, 198, 564, 10305086, 5, 67, 184, 246, 178, 271, 1, 0.12088, 0.137434, 0.886134, 0.189031, 258, 0, 1, 1, 0, 1
276, 201, 618, 10305086, 5, 107, 324, 67, 210, 10, 0.967321, 0.306348, 0.972429, 0.968342, 0.550282, 258, 0, 1, 0, 0, 0
210, 201, 645, 10305086, 5, 55, 67, 107, 10, 190, 0.215312, 0.972429, 0.752361, 0.795946, 0.566054, 258, 1, 0, 0, 0, 0
67, 201, 691, 10305487, 6, 324, 246, 295, 10, 178, 0.845834, 0.910051, 0.950216, 0.967591, 0.648056, 258, 1, 0, 0, 0, 0
10, 198, 712, 10305488, 6, 324, 271, 190, 246, 55, 0.971468, 0.861252, 0.968067, 1, 0.861211, 258, 1, 1, 0, 0, 0
