source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
159, -1, 151, 10299999, 1, 32, 170, 207, 197, 168, 1, 1, 0.971653, 0.75425, 0.614053, 192, 0, 0, 1, 0, 0, 1
32, 1, 281, 10300200, 2, 168, 64, 43, 10000000, 10000000, 0.686695, 0.756398, 0.274271, 0, 0, 192, 0, 0, 0, 1, 1, 1
64, -1, 317, 10300588, 3, 43, 168, 110, 245, 182, 1, 1, 0.539455, 0.137457, 0.137556, 192, 0, 0, 0, 1, 1, 0
168, -1, 358, 10300588, 3, 245, 43, 110, 50, 10000000, 0.137457, 1, 0.647346, 0.465751, 0, 192, 1, 0, 0, 0, 1, 1
43, 1, 476, 10300977, 4, 283, 157, 50, 245, 244, 0.795392, 0.755898, 0.966699, 0.646849, 0.56906, 192, 1, 0, 0, 0, 0, 1
50, -1, 520, 10305177, 5, 283, 236, 28, 157, 244, 1, 0.862019, 1, 0.969924, 1, 192, 1, 1, 0, 0, 0, 0
245, -1, 579, 10305177, 5, 34, 262, 128, 195, 236, 0.861904, 1, 0.967744, 1, 1, 192, 0, 1, 0, 0, 0, 0
283, 1, 612, 10305177, 5, 34, 128, 2, 236, 28, 0.969642, 1, 0.965707, 1, 1, 192, 0, 0, 0, 0, 0, 1
244, 1, 618, 10305177, 5, 34, 128, 236, 28, 195, 0.861904, 1, 1, 1, 0.752981, 192, 0, 0, 0, 0, 0, 0
157, 1, 648, 10305177, 5, 236, 252, 34, 219, 128, 0.969772, 0.15933, 0.754166, 1, 0.75269, 192, 1, 1, 0, 0, 0, 0
236, 19, 598, 10305448, 6, 34, 103, 128, 107, 67, 0.969614, 0.722834, 1, 0.189813, 0.137039, 192, 0, 0, 0, 0, 1, 0
128, 44, 598, 10305448, 6, 34, 103, 67, 107, 10000000, 0.969614, 0.722834, 0.241559, 0.137324, 0, 192, 0, 0, 1, 1, 1, 1
28, 1, 682, 10305448, 6, 128, 34, 2, 252, 219, 0.752668, 0.538674, 1, 0.704031, 0.685586, 192, 0, 0, 0, 0, 0, 0
2, -1, 718, 10305448, 6, 299, 262, 289, 210, 189, 1, 1, 0.971596, 0.863899, 0.755842, 192, 1, 1, 1, 1, 0, 1
34, 79, 598, 10309648, 7, 103, 107, 67, 10000000, 10000000, 0.963291, 0.234279, 0.136961, 0, 0, 192, 0, 0, 1, 1, 1, 1
103, 112, 601, 10309648, 7, 107, 191, 67, 55, 10, 0.970408, 0.862462, 0.755239, 0.215593, 0, 192, 0, 0, 0, 1, 1, 0
103, 112, 601, 10310088, 8, 107, 191, 67, 55, 10, 0.970362, 0.862421, 0.755203, 0.215583, 0, 192, 0, 0, 0, 1, 1, 1
107, 271, 598, 10310412, 9, 20, 96, 148, 156, 79, 0.86176, 0.441691, 0.323635, 0.232096, 0.12036, 192, 0, 0, 1, 1, 1, 1
20, 315, 601, 10310670, 10, 96, 156, 148, 79, 167, 0.969797, 0.967962, 0.863002, 0.751845, 0.467392, 192, 0, 0, 0, 0, 0, 1
156, 447, 598, 10310671, 10, 167, 250, 96, 16, 122, 0.956441, 0.722802, 1, 0.859508, 0.240858, 192, 0, 0, 0, 0, 0, 0
156, 447, 598, 10310968, 11, 167, 250, 96, 16, 122, 0.956395, 0.722776, 1, 0.859481, 0.240849, 192, 0, 0, 0, 0, 0, 0
96, 484, 598, 10310968, 11, 250, 167, 16, 122, 84, 1, 0.823442, 1, 0.63595, 0.440161, 192, 0, 0, 0, 0, 0, 1
16, 509, 601, 10311239, 12, 84, 122, 250, 287, 4, 0.96971, 1, 1, 1, 0.752894, 192, 0, 0, 0, 1, 0, 0
167, 550, 601, 10311239, 12, 84, 122, 250, 4, 287, 0.96971, 1, 1, 0.752894, 1, 192, 0, 0, 0, 0, 1, 0
250, 620, 598, 10311239, 12, 84, 137, 4, 122, 90, 1, 0.723745, 0.86045, 1, 0.603144, 192, 0, 0, 0, 0, 0, 1
122, 642, 598, 10311239, 12, 273, 228, 90, 137, 84, 0.539421, 0.465199, 0.962691, 0.876454, 1, 192, 1, 1, 0, 0, 0, 0
122, 642, 598, 10311653, 13, 273, 228, 90, 137, 84, 0.539397, 0.465154, 0.962636, 0.876295, 1, 192, 1, 1, 0, 0, 0, 0
84, 685, 598, 10311653, 13, 273, 228, 90, 137, 9, 0.755156, 0.846743, 1, 0.820995, 0.61312, 192, 1, 0, 0, 0, 0, 1
90, 713, 601, 10311653, 13, 238, 125, 94, 273, 142, 1, 0.86362, 0.753522, 1, 0.971739, 192, 0, 0, 0, 1, 0, 0
137, 754, 601, 10311654, 13, 125, 94, 238, 142, 273, 1, 0.861168, 1, 1, 1, 192, 0, 0, 0, 0, 1, 0
90, 713, 601, 10312041, 14, 238, 125, 94, 273, 142, 1, 0.863584, 0.753491, 1, 0.971698, 192, 0, 0, 0, 1, 0, 0
137, 754, 601, 10312042, 14, 125, 94, 238, 142, 273, 1, 0.861132, 1, 1, 1, 192, 0, 0, 0, 0, 1, 0
228, 781, 601, 10312042, 14, 94, 125, 238, 142, 37, 1, 1, 1, 1, 0.410814, 192, 0, 0, 0, 0, 0, 0
273, 787, 601, 10312042, 14, 94, 125, 238, 165, 37, 1, 1, 1, 0.601973, 0.431542, 192, 0, 0, 0, 0, 0, 1
238, 801, 619, 10312365, 15, 37, 94, 165, 125, 69, 0.953213, 1, 0.794958, 1, 0.137074, 192, 0, 0, 0, 0, 1, 0
125, 801, 647, 10312365, 15, 165, 37, 94, 225, 69, 1, 0.863053, 1, 0.481962, 0.158674, 192, 0, 0, 0, 0, 0, 0
94, 801, 679, 10312365, 15, 225, 37, 165, 10000000, 10000000, 0.882666, 0.821591, 0.684167, 0, 0, 192, 0, 0, 0, 1, 1, 1
37, 798, 720, 10312365, 15, 272, 225, 200, 165, 127, 0.970069, 1, 0.86096, 1, 1, 192, 1, 0, 1, 0, 0, 0
165, 798, 755, 10312365, 15, 200, 272, 192, 225, 57, 0.96858, 1, 0.860937, 1, 0.647239, 192, 1, 1, 0, 0, 0, 0
37, 798, 720, 10312623, 16, 272, 225, 200, 165, 127, 0.970042, 1, 0.860936, 1, 1, 192, 1, 0, 1, 0, 0, 1
165, 798, 755, 10312623, 16, 200, 272, 192, 225, 57, 0.968554, 1, 0.860913, 1, 0.647221, 192, 1, 1, 0, 0, 0, 0
165, 798, 755, 10316823, 17, 200, 272, 192, 225, 57, 0.968116, 1, 0.860524, 1, 0.646928, 192, 1, 1, 0, 0, 0, 0
225, 801, 821, 10316823, 17, 192, 200, 272, 10000000, 10000000, 1, 1, 1, 0, 0, 192, 0, 0, 1, 1, 1, 1
127, 801, 846, 10316823, 17, 200, 272, 192, 225, 57, 0.968116, 1, 0.860524, 1, 0.75475, 192, 1, 1, 0, 0, 0, 0
272, 812, 798, 10321023, 18, 192, 200, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 192, 0, 0, 1, 1, 1, 1
200, 821, 798, 10321023, 18, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 192, 1, 1, 1, 1, 1, 0
200, 821, 798, 10329224, 19, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 192, 1, 1, 1, 1, 1, 0
29, -1, 102, 11299999, 1, 32, 170, 207, 64, 197, 1, 1, 0.863017, 0.704563, 0.755667, 97, 0, 0, 1, 0, 0, 0
170, 1, 261, 11300200, 2, 168, 32, 64, 56, 10000000, 0.971029, 1, 0.646372, 0.645347, 0, 97, 0, 0, 0, 0, 1, 1
32, 1, 297, 11304400, 3, 168, 64, 43, 10000000, 10000000, 0.72416, 0.963948, 0.241073, 0, 0, 97, 0, 0, 0, 1, 1, 0
64, -1, 303, 11304400, 3, 43, 168, 50, 110, 245, 1, 1, 0.566257, 0.538041, 0.120791, 97, 0, 0, 0, 0, 1, 0
168, -1, 347, 11304400, 3, 43, 245, 110, 50, 10000000, 1, 0.120791, 0.645649, 0.566257, 0, 97, 0, 1, 0, 0, 1, 1
43, 1, 491, 11304854, 4, 283, 157, 245, 182, 244, 0.823036, 0.794206, 0.845488, 0.821989, 0.637376, 97, 1, 0, 0, 0, 0, 1
50, -1, 508, 11304854, 4, 283, 236, 28, 157, 244, 1, 0.864066, 0.971888, 1, 1, 97, 1, 1, 0, 0, 0, 0
182, -1, 543, 11305216, 5, 28, 157, 236, 244, 128, 1, 1, 1, 1, 0.860693, 97, 0, 0, 0, 0, 0, 0
245, -1, 573, 11305216, 5, 299, 219, 195, 34, 28, 1, 1, 1, 0.863663, 1, 97, 1, 0, 0, 0, 0, 0
283, 1, 612, 11305216, 5, 34, 195, 128, 28, 157, 0.971621, 1, 1, 1, 1, 97, 0, 0, 0, 0, 0, 1
244, 1, 624, 11305216, 5, 34, 195, 128, 28, 157, 0.863663, 1, 1, 1, 1, 97, 0, 0, 0, 0, 0, 0
157, 1, 662, 11305216, 5, 252, 219, 34, 195, 28, 0.137432, 1, 0.755705, 0.861719, 1, 97, 1, 0, 0, 0, 0, 0
157, 1, 662, 11305617, 6, 252, 219, 34, 195, 28, 0.137425, 1, 0.755673, 0.861682, 1, 97, 1, 0, 0, 0, 0, 0
128, 55, 598, 11305617, 6, 34, 103, 67, 107, 10000000, 1, 0.752621, 0.215524, 0.120741, 0, 97, 0, 0, 1, 1, 1, 1
28, 1, 697, 11305617, 6, 136, 195, 252, 219, 22, 1, 1, 0.760262, 0.723485, 0.538891, 97, 0, 0, 0, 0, 0, 0
195, -1, 745, 11305618, 6, 210, 22, 189, 136, 299, 1, 1, 0.861056, 1, 1, 97, 0, 0, 0, 0, 1, 1
299, 12, 798, 11309818, 7, 77, 223, 189, 68, 210, 1, 0.703225, 1, 0.796715, 1, 97, 0, 1, 0, 0, 0, 1
136, 1, 863, 11309818, 7, 210, 158, 77, 189, 22, 0.969707, 0.241995, 0.755782, 0.860667, 1, 97, 1, 1, 0, 0, 0, 1
34, 90, 598, 11313818, 7, 103, 107, 67, 10000000, 10000000, 0.966803, 0.18966, 0.120402, 0, 0, 97, 0, 0, 1, 1, 1, 1
103, 97, 601, 11313818, 7, 107, 191, 67, 20, 55, 1, 0.86329, 0.753666, 0.548863, 0.215302, 97, 0, 0, 0, 0, 1, 0
