source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
249, 201, 218, 10299999, 1, 363, 366, 305, 399, 386, 0.773277, 0.569345, 0.5378, 0.482919, 0.431075, 329, 1, 1, 1, 1, 1, 1
230, 26, 198, 11299999, 1, 56, 368, 17, 216, 129, 1, 0.758849, 0.827583, 1, 0.539435, 39, 0, 1, 0, 0, 0, 0
216, 57, 198, 11300200, 2, 129, 56, 313, 368, 17, 0.844112, 1, 0.548514, 0.483512, 0.636563, 39, 0, 0, 1, 1, 0, 0
56, 97, 198, 11300200, 2, 27, 129, 313, 238, 368, 0.790047, 0.970961, 0.638753, 0.605875, 0.538896, 39, 0, 0, 1, 0, 1, 1
17, 99, 201, 11300200, 2, 159, 249, 368, 313, 27, 1, 1, 1, 1, 0.863769, 39, 0, 0, 1, 1, 0, 0
129, 148, 201, 11300200, 2, 344, 27, 71, 159, 132, 1, 1, 0.918375, 1, 1, 39, 1, 0, 0, 0, 0, 0
129, 148, 201, 11300484, 3, 344, 27, 71, 159, 132, 1, 1, 0.918295, 1, 1, 39, 1, 0, 0, 0, 0, 1
238, 175, 201, 11300484, 3, 71, 27, 23, 159, 132, 1, 1, 0.969056, 0.969943, 1, 39, 0, 0, 0, 0, 0, 0
313, 201, 212, 11300484, 3, 229, 193, 23, 159, 27, 0.912843, 0.948759, 1, 1, 0.863743, 39, 1, 0, 0, 0, 0, 0
368, 201, 212, 11300484, 3, 305, 386, 399, 366, 299, 0.961603, 0.604233, 0.538593, 0.43063, 0.323287, 39, 1, 1, 1, 1, 1, 0
344, 198, 187, 11304684, 4, 71, 229, 27, 159, 13, 1, 1, 1, 1, 0.95384, 39, 0, 0, 0, 0, 0, 1
159, 253, 198, 11304684, 4, 314, 244, 27, 197, 71, 0.913656, 0.700867, 1, 0.723873, 0.756238, 39, 1, 0, 0, 0, 0, 0
27, 293, 198, 11304684, 4, 241, 117, 244, 197, 71, 0.962651, 0.688436, 0.700867, 0.862777, 1, 39, 0, 0, 0, 0, 0, 1
159, 253, 198, 11305072, 5, 314, 244, 27, 197, 71, 0.913548, 0.700803, 1, 0.723839, 0.756206, 39, 1, 0, 0, 0, 0, 0
13, 198, 301, 11305072, 5, 363, 311, 336, 399, 386, 1, 1, 0.861224, 1, 1, 39, 1, 1, 1, 1, 1, 1
71, 311, 201, 11308884, 5, 117, 244, 88, 356, 314, 1, 1, 0.859652, 1, 1, 39, 0, 0, 0, 1, 1, 0
197, 344, 201, 11308885, 5, 117, 118, 88, 244, 41, 1, 0.970149, 0.859652, 1, 0.863297, 39, 0, 0, 0, 0, 0, 0
241, 371, 201, 11308885, 5, 122, 88, 49, 41, 117, 1, 1, 1, 1, 1, 39, 0, 0, 0, 0, 0, 1
244, 424, 198, 11308885, 5, 88, 287, 49, 117, 41, 1, 0.760233, 0.860057, 1, 0.863297, 39, 0, 0, 0, 0, 0, 0
