source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
8, 79, -1, 10299999, 1, 343, 235, 270, 165, 330, 1, 0.918688, 0.945794, 0.120736, 0.603219, 211, 1, 1, 0, 1, 1, 1
270, 182, 1, 10300200, 2, 98, 7, 123, 170, 235, 0.968353, 1, 1, 1, 1, 211, 0, 0, 0, 0, 0, 0
343, 187, 1, 10300200, 2, 344, 98, 7, 123, 170, 0.872756, 0.968353, 1, 0.97021, 1, 211, 1, 0, 0, 0, 0, 1
330, 212, -1, 10300200, 2, 149, 7, 98, 123, 170, 0.95352, 1, 0.860758, 1, 1, 211, 0, 0, 0, 0, 0, 0
123, 201, 49, 10300575, 3, 98, 132, 263, 60, 199, 1, 0.608852, 0.6474, 0.724412, 0.604372, 211, 0, 0, 0, 0, 0, 0
170, 248, -1, 10300575, 3, 288, 254, 373, 320, 158, 0.41299, 0.319487, 0.241535, 0.215526, 0.189908, 211, 1, 1, 1, 1, 1, 1
98, 201, 76, 10300575, 3, 344, 368, 199, 263, 249, 0.914746, 0.759979, 0.846121, 0.7553, 0.647603, 211, 1, 1, 0, 0, 0, 1
199, 198, 153, 10304775, 4, 23, 132, 249, 368, 313, 0.971783, 1, 1, 1, 1, 211, 0, 0, 0, 1, 1, 0
263, 198, 179, 10304775, 4, 13, 193, 23, 132, 159, 1, 0.886444, 0.971783, 1, 0.969816, 211, 0, 0, 0, 0, 0, 0
344, 198, 187, 10304775, 4, 363, 366, 13, 27, 132, 1, 1, 0.945098, 0.972171, 1, 211, 1, 1, 0, 0, 0, 1
368, 201, 212, 10304776, 4, 305, 386, 399, 366, 299, 1, 0.538566, 0.482641, 0.361751, 0.362145, 211, 1, 1, 1, 1, 1, 0
249, 201, 218, 10304776, 4, 363, 366, 305, 399, 386, 0.770431, 0.568829, 0.537524, 0.482641, 0.430853, 211, 1, 1, 1, 1, 1, 0
132, 201, 245, 10305099, 5, 299, 305, 399, 386, 193, 0.875496, 0.756996, 0.646173, 0.430838, 0.796108, 211, 0, 1, 1, 1, 0, 0
27, 278, 198, 10305099, 5, 244, 356, 310, 314, 71, 0.609602, 0.570168, 0.549827, 0.467277, 0.969832, 211, 1, 1, 1, 1, 0, 1
13, 198, 315, 10305099, 5, 363, 311, 336, 386, 366, 1, 1, 0.861207, 1, 1, 211, 1, 1, 1, 1, 1, 1
366, 198, 387, 10313299, 6, 65, 188, 45, 205, 274, 1, 1, 0.862376, 1, 1, 211, 0, 0, 0, 0, 0, 0
386, 198, 387, 10313299, 6, 65, 188, 45, 205, 274, 1, 1, 0.862376, 1, 1, 211, 0, 0, 0, 0, 0, 0
311, 201, 412, 10313299, 6, 276, 65, 188, 45, 205, 1, 1, 1, 0.754579, 1, 211, 0, 0, 0, 0, 0, 0
363, 201, 412, 10313299, 6, 222, 65, 188, 45, 205, 0.860937, 1, 1, 0.754579, 1, 211, 0, 0, 0, 0, 0, 1
205, 201, 446, 10313661, 7, 210, 65, 222, 188, 113, 0.777702, 1, 0.753291, 0.863519, 0.602549, 211, 0, 0, 0, 0, 0, 0
188, 248, 398, 10313661, 7, 372, 278, 45, 335, 168, 1, 0.795942, 0.970135, 0.646708, 0.647513, 211, 1, 0, 0, 1, 0, 1
65, 201, 486, 10313661, 7, 210, 276, 222, 113, 45, 0.756787, 0.695668, 0.634337, 0.723059, 0.431171, 211, 0, 0, 0, 0, 0, 1
320, 401, 12, 10316776, 4, 48, 260, 158, 100, 5, 1, 0.644706, 1, 0.723694, 0.966843, 211, 0, 0, 0, 0, 0, 0
373, 401, 12, 10316776, 4, 48, 100, 158, 5, 378, 1, 0.75339, 1, 0.96713, 0.568353, 211, 0, 0, 0, 0, 1, 0
288, 420, -1, 10316776, 4, 48, 5, 158, 61, 200, 0.861413, 1, 1, 0.8591, 0.685238, 211, 0, 0, 0, 0, 0, 1
5, 488, -1, 10317190, 5, 338, 220, 105, 155, 200, 1, 0.934008, 0.873383, 0.137478, 0.8452, 211, 1, 0, 0, 1, 0, 1
