source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
17, 112, 201, 10299999, 1, 27, 153, 267, 226, 240, 1, 1, 1, 0.96917, 0.86334, 179, 0, 0, 1, 0, 1, 1
267, 201, 212, 10300200, 2, 259, 174, 23, 27, 126, 0.60475, 0.845592, 0.969531, 0.971198, 0.971262, 179, 1, 0, 0, 0, 0, 1
153, 241, 198, 10300200, 2, 178, 218, 27, 292, 264, 1, 0.825996, 1, 0.322911, 0.362888, 179, 0, 1, 0, 1, 1, 0
27, 278, 198, 10300200, 2, 221, 264, 292, 218, 71, 1, 0.846738, 0.687988, 0.703928, 0.755113, 179, 0, 1, 1, 0, 0, 1
71, 323, 201, 10300510, 3, 88, 292, 268, 280, 112, 0.971123, 1, 1, 0.970231, 1, 179, 0, 1, 1, 1, 0, 0
218, 380, 201, 10300510, 3, 41, 88, 112, 221, 292, 1, 1, 0.971392, 1, 1, 179, 0, 0, 0, 0, 1, 0
264, 387, 201, 10300510, 3, 292, 268, 216, 41, 88, 1, 1, 0.438134, 1, 1, 179, 1, 1, 1, 0, 0, 0
292, 412, 198, 10300510, 3, 41, 49, 88, 112, 216, 1, 0.95076, 1, 1, 0.430635, 179, 0, 0, 0, 0, 1, 0
221, 418, 198, 10300511, 3, 266, 88, 41, 112, 216, 0.648198, 1, 0.861716, 1, 0.551065, 179, 1, 0, 0, 0, 1, 1
112, 448, 198, 10300912, 4, 266, 216, 88, 116, 49, 0.635503, 0.551034, 1, 0.726496, 0.79766, 179, 1, 1, 0, 0, 0, 0
88, 495, 198, 10300912, 4, 266, 102, 216, 131, 116, 0.964168, 0.12103, 0.96431, 0.703454, 0.75509, 179, 1, 1, 0, 0, 0, 1
216, 581, 201, 10300912, 4, 266, 209, 270, 194, 86, 1, 0.137245, 0.159735, 0.137898, 0.932949, 179, 1, 1, 1, 1, 0, 0
116, 553, 201, 10305112, 5, 266, 190, 75, 214, 194, 1, 0.121066, 0.120725, 0.190174, 0.18902, 179, 1, 1, 1, 1, 1, 0
216, 581, 201, 10305112, 5, 266, 209, 270, 194, 86, 1, 0.137166, 0.159628, 0.137818, 0.932036, 179, 1, 1, 1, 1, 0, 0
266, 587, 201, 10305112, 5, 47, 209, 295, 249, 194, 0.932272, 0.304488, 0.189917, 0.303187, 0.275637, 179, 0, 1, 1, 1, 1, 1
131, 648, 198, 10305112, 5, 295, 214, 270, 249, 274, 0.759668, 0.699587, 0.60214, 0.469849, 0.431373, 179, 1, 1, 1, 1, 1, 0
47, 598, 316, 10305526, 6, 21, 85, 187, 138, 114, 0.970279, 0.784446, 1, 0.754541, 0.537609, 179, 0, 0, 0, 0, 1, 1
187, 598, 359, 10305811, 7, 21, 114, 124, 35, 138, 1, 0.860149, 0.611451, 0.646496, 0.862306, 179, 0, 0, 0, 0, 0, 0
21, 601, 487, 10305811, 7, 220, 124, 287, 85, 10000000, 0.722581, 0.754178, 0.648247, 0.860051, 0, 179, 0, 0, 1, 0, 1, 1
85, 598, 515, 10306173, 8, 4, 287, 220, 250, 124, 1, 1, 1, 0.863852, 1, 179, 0, 1, 0, 1, 0, 0
124, 598, 552, 10306173, 8, 4, 296, 250, 122, 287, 1, 0.787222, 0.971833, 0.863124, 1, 179, 0, 1, 1, 0, 1, 0
220, 598, 580, 10306173, 8, 4, 185, 84, 122, 250, 1, 0.773641, 0.862436, 0.971014, 0.971833, 179, 0, 0, 0, 0, 0, 1
287, 598, 587, 10306173, 8, 296, 4, 122, 250, 84, 1, 1, 1, 1, 0.754631, 179, 1, 0, 0, 0, 0, 0
250, 620, 598, 10306431, 9, 84, 4, 273, 9, 137, 1, 0.860896, 0.361843, 0.12101, 0.724165, 179, 0, 0, 1, 1, 0, 0
4, 601, 690, 10306432, 9, 296, 213, 263, 185, 19, 1, 0.956726, 0.648145, 0.963167, 0.966213, 179, 1, 0, 1, 0, 0, 1
19, 598, 711, 10306703, 10, 271, 294, 296, 263, 234, 0.972002, 0.971289, 1, 1, 0.754145, 179, 1, 1, 1, 1, 1, 0
185, 598, 752, 10306703, 10, 294, 271, 296, 263, 217, 1, 1, 1, 1, 0.971864, 179, 1, 1, 1, 1, 1, 0
213, 598, 778, 10306703, 10, 271, 294, 6, 175, 296, 1, 0.971289, 0.862304, 0.969696, 1, 179, 1, 1, 0, 0, 1, 0
263, 598, 787, 10306703, 10, 297, 6, 175, 109, 217, 1, 0.970092, 1, 0.908538, 1, 179, 1, 0, 0, 0, 0, 0
296, 598, 787, 10306703, 10, 6, 175, 217, 109, 225, 1, 1, 1, 0.537496, 0.323402, 179, 0, 0, 0, 0, 1, 1
217, 619, 798, 10307091, 11, 6, 175, 272, 200, 192, 1, 0.969655, 0.411458, 0.362702, 0.232654, 179, 0, 0, 1, 0, 1, 0
175, 648, 798, 10307091, 11, 272, 6, 192, 200, 127, 1, 1, 0.379914, 0.376937, 0.31865, 179, 1, 0, 0, 0, 1, 0
6, 685, 798, 10307091, 11, 272, 200, 225, 57, 192, 0.862774, 0.703856, 0.538981, 0.435538, 0.430713, 179, 1, 0, 1, 0, 0, 1
109, 598, 925, 10307091, 11, 277, 297, 230, 134, 80, 0.971517, 0.969192, 0.860478, 0.752326, 0.537694, 179, 1, 1, 1, 0, 0, 0
272, 812, 798, 10307493, 12, 69, 57, 127, 192, 225, 0.968863, 0.97137, 1, 1, 1, 179, 0, 0, 0, 0, 0, 1
200, 821, 798, 10307493, 12, 51, 57, 69, 127, 192, 0.952077, 0.97137, 0.861211, 0.970686, 1, 179, 0, 0, 0, 0, 0, 0
57, 888, 798, 10307493, 12, 284, 291, 261, 203, 51, 0.965413, 0.95829, 0.942871, 0.725941, 0.821112, 179, 1, 1, 1, 1, 0, 0
225, 801, 821, 10307894, 13, 69, 127, 57, 74, 192, 1, 1, 0.863402, 0.701364, 1, 179, 0, 0, 0, 0, 0, 0
192, 850, 798, 10307894, 13, 284, 291, 261, 203, 63, 0.548482, 0.638819, 0.482844, 0.232624, 0.121088, 179, 1, 1, 1, 1, 1, 0
127, 801, 846, 10307894, 13, 69, 74, 57, 10000000, 10000000, 1, 0.75574, 0.755477, 0, 0, 179, 0, 0, 0, 1, 1, 0
57, 888, 798, 10307894, 13, 284, 291, 261, 203, 51, 0.965366, 0.958229, 0.942799, 0.725906, 0.821067, 179, 1, 1, 1, 1, 0, 1
126, 201, 245, 10308400, 3, 265, 13, 23, 174, 259, 0.869491, 1, 1, 0.540002, 0.468434, 179, 1, 0, 0, 0, 1, 0
23, 201, 285, 10308400, 3, 259, 174, 265, 13, 254, 1, 1, 0.5657, 0.968506, 0.635595, 179, 1, 0, 1, 0, 0, 0
259, 198, 387, 10308400, 3, 45, 65, 172, 186, 251, 0.971016, 0.967406, 1, 1, 1, 179, 0, 0, 0, 0, 0, 1
251, 219, 398, 10308723, 4, 45, 172, 65, 162, 186, 1, 1, 0.859886, 0.645698, 0.967712, 179, 0, 0, 0, 0, 0, 0
172, 247, 398, 10308724, 4, 18, 45, 162, 255, 65, 0.962294, 1, 0.724705, 0.569157, 0.7524, 179, 0, 0, 0, 1, 0, 0
186, 201, 446, 10308724, 4, 65, 45, 172, 10000000, 10000000, 1, 0.755208, 0.861668, 0, 0, 179, 0, 0, 0, 1, 1, 0
65, 201, 486, 10308724, 4, 67, 191, 10000000, 10000000, 10000000, 0.215804, 0.686378, 0, 0, 0, 179, 1, 0, 1, 1, 1, 1
51, 920, 801, 10312094, 14, 63, 203, 184, 291, 261, 0.755688, 1, 0.860227, 1, 1, 179, 0, 0, 0, 1, 1, 0
284, 987, 801, 10312094, 14, 63, 184, 101, 203, 291, 1, 1, 0.725116, 1, 1, 179, 0, 0, 0, 0, 1, 1
291, 1001, 812, 10312094, 14, 63, 101, 184, 146, 242, 1, 0.753648, 1, 0.605051, 0.548296, 179, 0, 0, 0, 0, 1, 0
291, 1001, 812, 10312417, 15, 63, 101, 184, 146, 242, 1, 0.753622, 1, 0.605028, 0.548272, 179, 0, 0, 0, 0, 1, 0
203, 1001, 818, 10312417, 15, 146, 63, 101, 184, 276, 0.915243, 1, 0.753622, 1, 0.538962, 179, 0, 0, 0, 0, 1, 0
184, 1001, 841, 10312417, 15, 63, 146, 235, 101, 276, 1, 0.68628, 0.64521, 0.645962, 0.410403, 179, 0, 0, 1, 0, 1, 0
63, 1001, 879, 10312418, 15, 276, 146, 101, 235, 242, 0.935267, 0.969068, 0.963017, 0.758897, 0.702014, 179, 1, 0, 0, 1, 1, 1
101, 998, 921, 10312871, 16, 242, 276, 235, 146, 179, 0.966439, 1, 1, 1, 0.754924, 179, 1, 1, 1, 0, 1, 0
146, 998, 958, 10312871, 16, 179, 242, 276, 235, 1, 0.970617, 0.966439, 1, 1, 0.755169, 179, 0, 1, 1, 1, 0, 0
235, 998, 984, 10312871, 16, 242, 179, 276, 10000000, 10000000, 1, 1, 1, 0, 0, 179, 1, 0, 1, 1, 1, 0
276, 998, 991, 10312871, 16, 242, 179, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 179, 1, 0, 1, 1, 1, 1
242, 983, 1001, 10313142, 17, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 179, 1, 1, 1, 1, 1, 0
69, 801, 888, 10316094, 14, 74, 10000000, 10000000, 10000000, 10000000, 0.755072, 0, 0, 0, 0, 179, 0, 1, 1, 1, 1, 0
74, 798, 921, 10316094, 14, 97, 10000000, 10000000, 10000000, 10000000, 0.536787, 0, 0, 0, 0, 179, 0, 1, 1, 1, 1, 0
74, 798, 921, 10316430, 15, 97, 10000000, 10000000, 10000000, 10000000, 0.536768, 0, 0, 0, 0, 179, 0, 1, 1, 1, 1, 0
13, 198, 315, 10316600, 4, 265, 65, 186, 259, 239, 1, 0.966554, 1, 1, 0.861854, 179, 1, 0, 0, 1, 1, 0
174, 198, 351, 10316600, 4, 65, 265, 186, 259, 254, 1, 1, 1, 1, 1, 179, 0, 1, 0, 1, 0, 0
259, 198, 387, 10316600, 4, 45, 65, 172, 186, 251, 0.970158, 0.966554, 1, 1, 1, 179, 0, 0, 0, 0, 0, 0
265, 201, 412, 10316600, 4, 65, 45, 172, 186, 251, 1, 0.862362, 1, 1, 1, 179, 0, 0, 0, 0, 0, 0
254, 201, 419, 10316600, 4, 65, 45, 172, 186, 67, 1, 0.862362, 1, 1, 0.215621, 179, 0, 0, 0, 0, 0, 0
251, 219, 398, 10316910, 5, 45, 172, 65, 162, 186, 1, 1, 0.85913, 0.64513, 0.966861, 179, 0, 0, 0, 0, 0, 0
172, 248, 398, 10316911, 5, 18, 45, 162, 255, 65, 0.961212, 1, 0.723989, 0.568275, 0.751739, 179, 0, 0, 0, 1, 0, 0
186, 201, 446, 10316911, 5, 65, 45, 172, 10000000, 10000000, 1, 0.754542, 0.860909, 0, 0, 179, 0, 0, 0, 1, 1, 0
65, 201, 486, 10316911, 5, 67, 191, 10000000, 10000000, 10000000, 0.215614, 0.685607, 0, 0, 0, 179, 1, 0, 1, 1, 1, 0
45, 282, 398, 10317221, 5, 160, 162, 255, 18, 198, 1, 0.844622, 0.64557, 0.84253, 0.215207, 179, 0, 0, 1, 0, 1, 0
18, 312, 401, 10317221, 5, 24, 160, 198, 255, 256, 0.96611, 1, 0.968433, 1, 0.968219, 179, 0, 0, 0, 1, 1, 0
162, 354, 401, 10317221, 5, 256, 24, 104, 160, 198, 1, 1, 0.966898, 1, 1, 179, 1, 0, 0, 0, 0, 0
255, 401, 416, 10317492, 6, 24, 104, 160, 198, 79, 0.966082, 1, 0.967549, 1, 0.214656, 179, 0, 0, 0, 0, 1, 0
160, 444, 398, 10317492, 6, 138, 24, 53, 104, 35, 0.90898, 1, 0.755228, 0.75201, 0.43879, 179, 0, 0, 0, 0, 0, 0
191, 201, 646, 10321111, 6, 279, 67, 10, 107, 10000000, 0.215335, 1, 0.844163, 0.64614, 0, 179, 1, 0, 0, 0, 1, 0
24, 486, 398, 10321692, 7, 35, 114, 138, 53, 21, 0.875965, 0.565961, 0.645624, 0.754885, 0.215242, 179, 0, 0, 0, 0, 1, 0
53, 516, 401, 10321692, 7, 35, 81, 114, 21, 138, 1, 0.908736, 1, 0.753349, 1, 179, 0, 0, 0, 0, 0, 0
84, 685, 598, 10322632, 10, 273, 228, 137, 90, 9, 0.754263, 0.84562, 0.819763, 1, 0.611064, 179, 1, 0, 0, 0, 0, 0
90, 713, 601, 10323020, 11, 238, 9, 142, 125, 94, 1, 0.970202, 0.970548, 0.862561, 0.752601, 179, 0, 0, 0, 0, 0, 0
137, 754, 601, 10323020, 11, 125, 70, 94, 9, 238, 1, 1, 0.860116, 1, 1, 179, 0, 0, 0, 0, 0, 0
228, 781, 601, 10323020, 11, 94, 125, 70, 9, 238, 1, 1, 1, 0.970202, 1, 179, 0, 0, 0, 0, 0, 0
273, 787, 601, 10323020, 11, 94, 125, 9, 238, 165, 1, 1, 1, 1, 0.601178, 179, 0, 0, 0, 0, 0, 0
238, 801, 619, 10323343, 12, 37, 94, 165, 125, 9, 0.951553, 1, 0.793573, 1, 0.862372, 179, 0, 0, 0, 0, 0, 0
125, 801, 647, 10323343, 12, 165, 37, 94, 225, 69, 1, 0.862032, 1, 0.481326, 0.158399, 179, 0, 0, 0, 0, 0, 0
94, 801, 679, 10323343, 12, 225, 37, 165, 10000000, 10000000, 0.87841, 0.820358, 0.683141, 0, 0, 179, 0, 0, 0, 1, 1, 0
9, 883, 598, 10323343, 12, 232, 139, 125, 183, 94, 1, 0.214912, 0.754715, 0.751349, 0.537554, 179, 1, 1, 0, 0, 0, 0
37, 798, 720, 10323601, 13, 127, 225, 69, 272, 200, 1, 1, 0.859721, 0.968895, 0.859921, 179, 0, 0, 0, 1, 1, 0
165, 798, 755, 10323602, 13, 74, 69, 127, 225, 272, 0.939511, 0.967186, 1, 1, 1, 179, 0, 0, 0, 0, 1, 0
67, 201, 690, 10325311, 7, 223, 10, 55, 173, 279, 1, 0.86126, 0.437524, 0.321915, 0.322857, 179, 0, 0, 0, 0, 1, 0
10, 198, 713, 10325311, 7, 279, 248, 55, 173, 223, 1, 0.859898, 0.968533, 1, 1, 179, 1, 1, 0, 0, 0, 0
279, 201, 812, 10325312, 7, 3, 130, 59, 248, 55, 1, 1, 1, 1, 1, 179, 0, 0, 0, 0, 0, 0
248, 220, 798, 10325739, 8, 196, 3, 95, 258, 130, 0.792632, 0.967992, 0.823246, 0.643663, 1, 179, 0, 0, 0, 1, 0, 0
130, 248, 798, 10325739, 8, 196, 288, 3, 258, 204, 0.929098, 0.793985, 1, 0.635234, 0.477904, 179, 0, 1, 0, 1, 0, 0
55, 201, 880, 10325739, 8, 3, 130, 59, 166, 10000000, 0.645328, 0.751921, 1, 0.722239, 0, 179, 0, 0, 0, 0, 1, 0
3, 275, 798, 10325739, 8, 288, 204, 258, 196, 95, 0.752746, 0.75099, 0.723064, 0.684692, 0.753191, 179, 1, 0, 1, 0, 0, 0
59, 198, 919, 10325739, 8, 199, 106, 166, 10000000, 10000000, 0.754596, 0.645551, 1, 0, 0, 179, 1, 0, 0, 1, 1, 0
53, 516, 401, 10325892, 8, 35, 81, 114, 21, 138, 1, 0.907581, 1, 0.753008, 1, 179, 0, 0, 0, 0, 0, 0
138, 555, 401, 10325893, 8, 35, 21, 114, 211, 81, 1, 0.860581, 1, 0.322072, 0.4118, 179, 0, 0, 0, 1, 0, 0
114, 644, 398, 10325893, 8, 260, 93, 81, 211, 35, 0.645005, 0.120699, 0.925598, 0.751501, 1, 179, 1, 1, 0, 0, 0, 0
95, 318, 801, 10326049, 9, 82, 288, 258, 204, 196, 1, 1, 1, 1, 1, 179, 0, 1, 1, 0, 0, 0
196, 354, 801, 10326049, 9, 82, 31, 288, 258, 204, 1, 0.861364, 1, 1, 1, 179, 0, 0, 1, 1, 0, 0
204, 381, 801, 10326049, 9, 82, 294, 31, 52, 288, 1, 0.757887, 1, 0.686607, 1, 179, 0, 1, 0, 0, 1, 0
