source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
425, 201, 12, 10299999, 1, 133, 98, 60, 7, 124, 0.789193, 1, 0.846296, 1, 1, 227, 0, 0, 0, 0, 0
124, 201, 49, 10300200, 2, 98, 253, 365, 60, 133, 1, 0.567294, 0.55122, 0.540243, 0.363481, 227, 0, 0, 1, 0, 0
98, 201, 76, 10300200, 2, 23, 253, 365, 267, 200, 0.914953, 0.703299, 0.645917, 0.646202, 0.689506, 227, 0, 0, 1, 0, 0
60, 198, 105, 10300200, 2, 23, 133, 253, 408, 335, 0.968353, 1, 1, 1, 0.972004, 227, 0, 0, 0, 1, 1
200, 198, 153, 10304400, 3, 23, 13, 133, 253, 313, 0.967916, 0.910027, 1, 1, 1, 227, 0, 0, 0, 0, 0
267, 198, 179, 10304400, 3, 403, 13, 23, 472, 406, 1, 0.938896, 0.967916, 0.793926, 0.774491, 227, 1, 0, 0, 1, 1
365, 198, 187, 10304400, 3, 194, 27, 13, 133, 23, 1, 1, 0.872766, 1, 0.860369, 227, 0, 0, 0, 0, 0
253, 201, 218, 10304400, 3, 472, 403, 458, 494, 486, 0.793926, 0.478551, 0.411533, 0.323619, 0.323245, 227, 1, 1, 1, 1, 1
458, 198, 387, 10308601, 4, 45, 65, 189, 206, 278, 0.967762, 0.967791, 0.966903, 1, 1, 227, 0, 0, 0, 0, 0
278, 219, 398, 10316801, 5, 45, 18, 189, 65, 480, 0.96691, 0.754678, 1, 0.859501, 0.549713, 227, 0, 0, 0, 0, 1
189, 248, 398, 10316801, 5, 443, 45, 470, 480, 282, 0.869512, 0.96691, 0.54974, 0.549713, 0.550002, 227, 1, 0, 1, 1, 0
206, 201, 446, 10316801, 5, 280, 319, 223, 65, 45, 0.440288, 0.859134, 0.846103, 0.966939, 0.752041, 227, 1, 1, 0, 0, 0
65, 201, 486, 10316801, 5, 319, 223, 113, 280, 67, 0.947939, 0.754348, 0.823737, 0.53787, 0.464537, 227, 1, 0, 0, 0, 0
113, 198, 531, 10321001, 6, 67, 211, 280, 319, 179, 0.970366, 0.966557, 1, 1, 0.758958, 227, 0, 0, 0, 1, 0
223, 198, 564, 10321001, 6, 185, 433, 67, 107, 10, 0.120801, 0.240481, 1, 0.751731, 0.905312, 227, 1, 1, 0, 0, 0
319, 198, 584, 10321001, 6, 107, 299, 250, 345, 137, 0.966511, 0.158398, 0.188298, 0.159172, 0.188136, 227, 0, 1, 1, 1, 1
280, 201, 618, 10321002, 6, 376, 433, 299, 250, 107, 0.467423, 0.317906, 0.274113, 0.410999, 0.966511, 227, 1, 1, 1, 1, 0
45, 283, 398, 10325001, 6, 360, 480, 356, 169, 282, 1, 0.916025, 0.92773, 1, 0.841527, 227, 1, 1, 1, 0, 0
282, 379, 401, 10325001, 6, 53, 24, 104, 167, 218, 1, 1, 1, 1, 0.969537, 227, 0, 0, 0, 0, 0
470, 401, 412, 10325001, 6, 317, 24, 104, 167, 224, 1, 1, 1, 1, 0.683442, 227, 1, 0, 0, 0, 0
