source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
123, 201, 49, 10299999, 1, 132, 98, 263, 60, 199, 0.608958, 1, 0.647441, 0.724462, 0.604414, 248, 0, 0, 0, 0, 0, 1
98, 201, 76, 10300200, 2, 344, 368, 199, 263, 249, 0.914851, 0.760033, 0.846159, 0.755331, 0.647629, 248, 1, 1, 0, 0, 0, 1
60, 198, 105, 10300200, 2, 132, 249, 368, 313, 23, 1, 1, 1, 1, 0.864234, 248, 0, 0, 1, 1, 0, 0
199, 198, 153, 10300200, 2, 23, 132, 249, 368, 313, 0.972263, 1, 1, 1, 1, 248, 0, 0, 0, 1, 1, 0
263, 198, 179, 10300200, 2, 13, 193, 23, 132, 159, 1, 0.888245, 0.972263, 1, 0.970294, 248, 0, 0, 0, 0, 0, 0
199, 198, 153, 10304400, 3, 23, 132, 249, 368, 313, 0.971822, 1, 1, 1, 1, 248, 0, 0, 0, 1, 1, 0
263, 198, 179, 10304400, 3, 13, 193, 23, 132, 159, 1, 0.886591, 0.971822, 1, 0.969855, 248, 0, 0, 0, 0, 0, 0
344, 198, 187, 10304400, 3, 363, 366, 13, 27, 132, 1, 1, 0.945165, 0.97221, 1, 248, 1, 1, 0, 0, 0, 1
368, 201, 212, 10304400, 3, 305, 386, 399, 366, 229, 1, 0.538588, 0.482662, 0.361767, 1, 248, 1, 1, 1, 1, 0, 0
132, 201, 245, 10304723, 4, 299, 305, 399, 193, 23, 0.87564, 0.75705, 0.646199, 0.796156, 1, 248, 0, 1, 1, 0, 0, 1
27, 278, 198, 10304723, 4, 244, 356, 314, 310, 71, 0.609672, 0.570209, 0.467318, 0.549855, 0.969872, 248, 1, 1, 1, 1, 0, 1
13, 198, 315, 10304723, 4, 363, 311, 386, 366, 336, 1, 1, 1, 1, 0.861242, 248, 1, 1, 1, 1, 1, 0
366, 198, 387, 10304724, 4, 65, 188, 45, 205, 274, 1, 1, 0.863173, 1, 1, 248, 0, 0, 0, 0, 0, 1
274, 219, 398, 10308924, 5, 45, 188, 65, 18, 205, 0.97063, 1, 0.859601, 0.644618, 0.969352, 248, 0, 0, 0, 0, 0, 0
188, 248, 398, 10308924, 5, 372, 278, 45, 335, 168, 1, 0.796542, 0.97063, 0.647038, 0.647844, 248, 1, 0, 0, 1, 0, 1
205, 201, 446, 10308924, 5, 210, 65, 222, 188, 113, 0.780577, 1, 0.753675, 0.863961, 0.602894, 248, 0, 0, 0, 0, 0, 0
65, 201, 486, 10308924, 5, 210, 276, 222, 113, 45, 0.757466, 0.696433, 0.634814, 0.723472, 0.431391, 248, 0, 0, 0, 0, 0, 1
113, 198, 532, 10309234, 6, 295, 67, 210, 276, 107, 0.189908, 0.971993, 1, 0.968406, 0.644593, 248, 1, 0, 0, 0, 0, 0
222, 198, 564, 10309234, 6, 184, 246, 271, 136, 67, 0.12082, 0.137356, 0.188883, 0.188392, 1, 248, 1, 1, 1, 1, 0, 0
276, 201, 618, 10309234, 6, 324, 107, 67, 210, 10, 0.305959, 0.96689, 0.971993, 0.96791, 0.549968, 248, 1, 0, 0, 0, 0, 0
210, 201, 645, 10309234, 6, 55, 107, 67, 10, 295, 0.215216, 0.752026, 0.971993, 0.79542, 0.604429, 248, 1, 0, 0, 0, 0, 1
67, 201, 691, 10309636, 7, 324, 246, 295, 107, 178, 0.84541, 0.908907, 0.949468, 0.42971, 0.647765, 248, 1, 0, 0, 1, 0, 1
10, 198, 712, 10309636, 7, 324, 271, 246, 190, 136, 0.971033, 0.860867, 1, 0.967636, 0.64527, 248, 1, 1, 0, 0, 1, 0
45, 283, 398, 10313124, 6, 300, 395, 278, 166, 18, 0.965186, 0.914951, 0.861844, 0.699979, 0.967079, 248, 1, 1, 0, 0, 0, 0
168, 354, 401, 10313124, 6, 24, 104, 166, 217, 300, 1, 0.97059, 1, 1, 1, 248, 0, 0, 0, 0, 1, 0
278, 379, 401, 10313124, 6, 351, 302, 372, 339, 335, 1, 0.97063, 1, 1, 1, 248, 1, 1, 1, 1, 1, 0
335, 387, 401, 10313124, 6, 347, 372, 339, 115, 290, 1, 1, 1, 1, 0.437942, 248, 1, 1, 1, 0, 1, 0
372, 412, 398, 10313124, 6, 144, 53, 24, 104, 166, 0.941604, 0.95154, 0.962746, 1, 1, 248, 0, 0, 0, 0, 0, 1
166, 445, 398, 10313538, 7, 24, 53, 104, 144, 347, 1, 0.752014, 0.75487, 0.53937, 0.3174, 248, 0, 0, 0, 0, 1, 0
104, 401, 467, 10313539, 7, 115, 154, 10000000, 10000000, 10000000, 0.863038, 0.483051, 0, 0, 0, 248, 0, 0, 1, 1, 1, 0
24, 485, 398, 10313539, 7, 144, 347, 286, 120, 53, 1, 0.431747, 0.724528, 0.548943, 0.752014, 248, 0, 1, 1, 0, 0, 0
53, 516, 401, 10313539, 7, 35, 286, 120, 347, 179, 0.969664, 1, 1, 1, 0.861897, 248, 0, 0, 0, 1, 0, 0
144, 554, 401, 10313539, 7, 367, 179, 21, 35, 286, 1, 1, 0.861776, 1, 1, 248, 1, 0, 0, 0, 0, 1
286, 601, 419, 10313862, 8, 21, 332, 179, 130, 85, 1, 0.634917, 1, 0.636865, 0.645285, 248, 0, 1, 0, 0, 0, 0
