source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
409, 8, -1, 10299999, 1, 351, 11, 288, 449, 8, 1, 1, 0.773277, 0.774315, 1, 252, 1, 0, 1, 1, 0, 1
8, 79, -1, 10300200, 2, 448, 425, 436, 364, 151, 1, 0.933852, 0.862647, 0.862082, 1, 252, 1, 1, 1, 1, 0, 0
11, 1, 81, 10300200, 2, 364, 436, 405, 448, 489, 0.241699, 0.120767, 0.215055, 0.137851, 0.915924, 252, 1, 1, 1, 1, 1, 1
449, 201, 12, 10300200, 2, 98, 365, 200, 7, 124, 1, 0.753569, 0.754307, 1, 1, 252, 0, 1, 0, 0, 0, 1
489, 1, 212, 10304400, 3, 369, 56, 32, 217, 177, 0.636328, 0.968744, 1, 1, 0.968778, 252, 1, 0, 0, 0, 0, 1
124, 201, 49, 10312400, 3, 98, 253, 365, 60, 133, 1, 0.565989, 0.550295, 0.539532, 0.362945, 252, 0, 0, 1, 0, 0, 0
98, 201, 76, 10312400, 3, 23, 253, 365, 267, 200, 0.911561, 0.701293, 0.645069, 0.645354, 0.688348, 252, 0, 0, 1, 0, 0, 1
7, 280, -1, 10312400, 3, 413, 380, 341, 157, 466, 1, 0.956426, 0.918573, 0.241809, 0.644344, 252, 1, 1, 1, 1, 1, 1
200, 198, 153, 10312401, 3, 23, 13, 133, 253, 313, 0.967083, 0.907824, 1, 1, 1, 252, 0, 0, 0, 0, 0, 0
200, 198, 153, 10312737, 4, 23, 13, 133, 253, 313, 0.967049, 0.907732, 1, 1, 1, 252, 0, 0, 0, 0, 0, 0
267, 198, 179, 10312737, 4, 403, 13, 23, 472, 406, 1, 0.937062, 0.967049, 0.788706, 0.769523, 252, 1, 0, 0, 1, 1, 0
365, 198, 187, 10312737, 4, 194, 27, 13, 133, 23, 1, 1, 0.869603, 1, 0.859599, 252, 0, 0, 0, 0, 0, 1
177, 1, 247, 10320600, 4, 369, 192, 32, 64, 56, 0.429437, 0.700524, 0.965711, 0.75846, 0.752156, 252, 1, 0, 0, 0, 0, 0
217, 45, 198, 10320600, 4, 408, 17, 243, 56, 313, 1, 0.959414, 0.722245, 1, 0.478203, 252, 1, 0, 0, 0, 1, 1
32, 1, 281, 10320600, 4, 369, 175, 64, 286, 192, 0.82072, 1, 0.723401, 0.536732, 0.474736, 252, 1, 0, 0, 0, 0, 0
369, -1, 387, 10320601, 4, 476, 110, 43, 50, 222, 1, 0.968058, 1, 0.873066, 1, 252, 1, 0, 0, 0, 0, 1
222, 30, 398, 10320859, 5, 83, 266, 110, 158, 467, 0.956383, 0.686601, 0.968031, 0.645551, 0.601861, 252, 0, 0, 0, 0, 1, 0
110, 60, 398, 10320859, 5, 83, 266, 467, 481, 421, 1, 0.846021, 0.821646, 0.634465, 0.647018, 252, 0, 0, 1, 1, 1, 1
50, -1, 519, 10320859, 5, 446, 414, 349, 488, 476, 1, 1, 0.965947, 0.965731, 1, 252, 1, 1, 1, 1, 1, 1
133, 201, 245, 10320937, 5, 406, 486, 481, 458, 234, 0.874359, 0.64534, 0.602325, 0.601344, 0.795225, 252, 1, 1, 1, 1, 1, 0
27, 277, 198, 10320937, 5, 454, 226, 322, 332, 428, 1, 0.821024, 0.603043, 0.646047, 0.645358, 252, 1, 1, 1, 1, 1, 1
23, 201, 285, 10320937, 5, 234, 458, 494, 472, 327, 1, 0.756295, 0.753766, 0.721935, 0.686496, 252, 0, 1, 1, 1, 1, 0
13, 198, 314, 10320937, 5, 481, 472, 403, 333, 458, 1, 1, 1, 0.96625, 1, 252, 1, 1, 1, 1, 1, 0
194, 198, 350, 10320937, 5, 65, 421, 357, 467, 481, 0.966509, 1, 1, 0.97029, 1, 252, 0, 1, 1, 1, 1, 1
357, 187, 401, 10321390, 6, 45, 223, 356, 391, 113, 0.966433, 0.908975, 0.766644, 0.759577, 0.910094, 252, 0, 0, 1, 1, 0, 0
421, 187, 401, 10321390, 6, 45, 65, 189, 206, 278, 0.966433, 0.966462, 0.965577, 1, 1, 252, 0, 0, 0, 0, 0, 0
467, 187, 401, 10321390, 6, 45, 65, 189, 206, 113, 0.966433, 0.966462, 0.965577, 1, 0.791894, 252, 0, 0, 0, 0, 0, 0
481, 201, 412, 10321390, 6, 319, 65, 45, 189, 206, 0.603159, 0.966462, 0.859052, 0.965577, 0.970195, 252, 1, 0, 0, 0, 0, 0
65, 201, 486, 10321391, 6, 319, 223, 113, 280, 67, 0.947115, 0.753975, 0.823218, 0.537604, 0.464042, 252, 1, 0, 0, 0, 0, 1
113, 198, 531, 10321688, 7, 67, 211, 280, 179, 319, 0.970294, 0.966486, 1, 0.758562, 1, 252, 0, 0, 0, 0, 1, 0
223, 198, 564, 10321688, 7, 185, 433, 67, 10, 211, 0.120791, 0.240461, 1, 0.905125, 0.966486, 252, 1, 1, 0, 0, 0, 0
319, 198, 584, 10321688, 7, 107, 299, 250, 345, 137, 0.96644, 0.158381, 0.188274, 0.159155, 0.188112, 252, 0, 1, 1, 1, 1, 1
280, 201, 618, 10321688, 7, 376, 433, 299, 250, 107, 0.467348, 0.317871, 0.274087, 0.410961, 0.96644, 252, 1, 1, 1, 1, 0, 0
341, 401, 12, 10324601, 4, 139, 48, 100, 418, 159, 0.861859, 0.860146, 0.758159, 0.644351, 0.969288, 252, 0, 0, 0, 1, 0, 0
413, 401, 12, 10324601, 4, 346, 159, 48, 5, 100, 0.684299, 1, 0.752628, 0.861628, 0.601326, 252, 1, 0, 0, 0, 0, 1
466, 401, 12, 10324601, 4, 418, 264, 100, 159, 48, 0.943136, 0.932984, 0.754389, 1, 0.752628, 252, 1, 0, 0, 0, 0, 0
159, 401, 41, 10324937, 5, 264, 48, 100, 139, 346, 0.843828, 0.860115, 0.721561, 0.603835, 0.429575, 252, 0, 0, 0, 0, 1, 1
48, 401, 79, 10324937, 5, 264, 346, 418, 100, 139, 0.861893, 0.821121, 0.754461, 0.906132, 0.724602, 252, 1, 1, 1, 0, 0, 0
100, 398, 115, 10324937, 5, 118, 41, 439, 389, 322, 0.970364, 0.861053, 1, 1, 1, 252, 0, 0, 1, 1, 1, 0
83, 121, 401, 10325059, 6, 45, 189, 278, 316, 481, 0.966053, 1, 1, 1, 1, 252, 0, 0, 0, 0, 1, 1
266, 179, 401, 10325059, 6, 324, 45, 65, 189, 206, 1, 0.966053, 0.966082, 0.965197, 1, 252, 1, 0, 0, 0, 0, 0
421, 187, 401, 10325059, 6, 45, 65, 189, 206, 278, 0.966053, 0.966082, 0.965197, 1, 1, 252, 0, 0, 0, 0, 0, 1
481, 201, 412, 10325059, 6, 319, 65, 45, 189, 206, 0.602892, 0.966082, 0.858714, 0.965197, 0.969811, 252, 1, 0, 0, 0, 0, 0
332, 387, 201, 10325137, 6, 41, 88, 118, 117, 228, 1, 0.968502, 1, 1, 0.602815, 252, 0, 0, 0, 0, 0, 0
428, 387, 201, 10325137, 6, 41, 88, 118, 228, 117, 1, 0.968502, 1, 0.646095, 0.965194, 252, 0, 0, 0, 1, 0, 0
454, 387, 201, 10325137, 6, 218, 420, 41, 324, 88, 1, 1, 1, 0.762017, 0.968502, 252, 0, 1, 0, 1, 0, 1
