source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
226, 201, 218, 10299999, 1, 174, 23, 259, 13, 126, 0.825297, 0.969552, 0.725718, 0.753964, 1, 141, 0, 0, 1, 0, 0, 1
126, 201, 244, 10300200, 2, 265, 13, 23, 174, 259, 0.872602, 1, 1, 0.540481, 0.469335, 141, 1, 0, 0, 0, 1, 0
23, 201, 284, 10300200, 2, 259, 174, 13, 254, 206, 1, 1, 0.969361, 0.636424, 0.685944, 141, 1, 0, 0, 0, 0, 0
13, 198, 315, 10300200, 2, 65, 186, 254, 265, 259, 0.968259, 1, 1, 1, 1, 141, 0, 0, 0, 1, 1, 0
174, 198, 351, 10300200, 2, 65, 186, 254, 265, 251, 1, 1, 1, 1, 0.972936, 141, 0, 0, 0, 1, 1, 1
259, 198, 387, 10300200, 2, 65, 45, 186, 172, 254, 0.968259, 0.971876, 1, 1, 1, 141, 0, 0, 0, 0, 0, 0
265, 201, 412, 10300523, 3, 65, 45, 186, 172, 254, 1, 0.863859, 1, 1, 1, 141, 0, 0, 0, 0, 0, 0
254, 201, 418, 10300523, 3, 65, 45, 186, 172, 67, 1, 0.863859, 1, 1, 0.215995, 141, 0, 0, 0, 0, 0, 0
186, 201, 446, 10300523, 3, 65, 45, 10000000, 10000000, 10000000, 1, 0.755877, 0, 0, 0, 141, 0, 0, 1, 1, 1, 0
65, 201, 485, 10300523, 3, 67, 191, 10000000, 10000000, 10000000, 0.215995, 0.687151, 0, 0, 0, 141, 1, 0, 1, 1, 1, 1
56, 97, 198, 11299999, 1, 215, 123, 27, 153, 226, 1, 0.966319, 0.636792, 0.483573, 0.483466, 1, 0, 0, 0, 0, 1, 0
123, 148, 201, 11300200, 2, 178, 27, 126, 153, 23, 1, 1, 0.972462, 1, 0.860376, 1, 0, 0, 0, 0, 0, 0
215, 175, 201, 11300200, 2, 71, 23, 178, 27, 126, 1, 1, 0.918445, 1, 1, 1, 0, 0, 0, 0, 0, 1
153, 253, 198, 11300200, 2, 268, 178, 218, 292, 27, 1, 1, 0.847052, 0.483818, 1, 1, 1, 0, 0, 1, 0, 0
126, 201, 257, 11300497, 3, 259, 174, 13, 23, 265, 0.570164, 0.958742, 1, 1, 0.60748, 1, 1, 0, 0, 0, 1, 1
27, 293, 198, 11300497, 3, 112, 221, 178, 264, 292, 0.956373, 1, 1, 0.863248, 0.725701, 1, 0, 0, 0, 1, 1, 0
71, 312, 201, 11300497, 3, 88, 292, 268, 280, 112, 0.97233, 1, 1, 0.968764, 1, 1, 0, 1, 1, 1, 0, 1
178, 344, 201, 11300497, 3, 88, 280, 292, 268, 41, 1, 1, 1, 1, 0.862892, 1, 0, 1, 1, 1, 0, 0
292, 412, 198, 11300821, 4, 41, 88, 49, 216, 112, 1, 1, 0.95858, 0.761526, 1, 1, 0, 0, 0, 1, 0, 1
268, 413, 198, 11300821, 4, 41, 88, 112, 49, 116, 1, 1, 1, 0.825509, 0.60905, 1, 0, 0, 0, 0, 0, 0
112, 462, 198, 11300821, 4, 266, 216, 88, 116, 49, 0.548386, 0.484321, 1, 0.756043, 0.825509, 1, 1, 1, 0, 0, 0, 0
112, 462, 198, 11305021, 5, 266, 216, 88, 116, 49, 0.54807, 0.484075, 1, 0.7557, 0.825032, 1, 1, 1, 0, 0, 0, 0
49, 501, 201, 11305021, 5, 102, 131, 266, 216, 116, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0
88, 510, 198, 11305021, 5, 266, 102, 216, 131, 116, 0.967595, 0.107915, 0.96815, 0.759189, 0.863657, 1, 1, 1, 0, 0, 0, 1
216, 575, 201, 11305021, 5, 266, 209, 270, 194, 102, 1, 0.120622, 0.137656, 0.121126, 1, 1, 1, 1, 1, 1, 0, 0
116, 541, 201, 11309221, 6, 266, 190, 75, 194, 227, 1, 0.107944, 0.107673, 0.158867, 0.188933, 1, 1, 1, 1, 1, 1, 0
