source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r
157, 401, 644, 11019140, 9, 659, 96, 165, 79, 774, 1, 1, 0.900871, 1, 0.753452
165, 457, 598, 11019140, 9, 416, 425, 289, 454, 16, 1, 0.779822, 0.714011, 0.625081, 0.800684
79, 401, 689, 11019140, 9, 659, 431, 349, 231, 595, 1, 1, 1, 1, 0.701301
242, 776, 1, 11022089, 6, 188, 590, 532, 421, 121, 0.333046, 0.336404, 0.335101, 0.124798, 0.902296
785, 787, 1, 11022089, 6, 724, 75, 398, 285, 421, 0.984191, 0.876379, 0.142789, 0.100243, 0.111322
880, 787, 1, 11022089, 6, 532, 590, 285, 398, 249, 1, 0.993628, 0.125043, 0.111445, 0.751134
616, 801, 12, 11022089, 6, 75, 216, 800, 241, 121, 1, 0.833566, 0.747772, 1, 0.802041
745, 812, -1, 11022089, 6, 121, 241, 26, 590, 616, 0.902296, 1, 1, 0.802763, 1
616, 801, 12, 11022412, 7, 75, 216, 800, 241, 121, 1, 0.833521, 0.747711, 1, 0.802015
241, 801, 31, 11022412, 7, 75, 216, 249, 121, 408, 1, 0.833521, 0.597785, 0.902267, 0.500598
121, 801, 69, 11022413, 7, 724, 249, 408, 75, 599, 0.746988, 0.751103, 0.665714, 0.860272, 0.60009
26, 885, -1, 11022413, 7, 590, 532, 398, 421, 872, 1, 1, 0.500774, 0.445274, 0.430225
75, 798, 107, 11022697, 8, 58, 129, 266, 800, 724, 1, 1, 1, 1, 1
249, 798, 173, 11022697, 8, 58, 129, 40, 800, 509, 1, 1, 0.753159, 1, 1
599, 798, 187, 11022697, 8, 768, 58, 129, 800, 724, 1, 1, 1, 1, 1
724, 801, 212, 11022697, 8, 58, 129, 190, 338, 564, 0.902353, 0.901542, 0.573375, 0.500866, 0.400398
509, 801, 212, 11023129, 9, 572, 190, 58, 129, 455, 0.836499, 0.779432, 0.902314, 1, 0.555106
800, 801, 212, 11023129, 9, 232, 58, 338, 129, 40, 1, 1, 0.701183, 1, 0.701663
129, 801, 255, 11023129, 9, 190, 455, 58, 40, 564, 1, 0.798105, 1, 0.889662, 0.665481
58, 801, 299, 11023129, 9, 338, 455, 92, 564, 232, 0.998681, 0.877168, 1, 0.700667, 0.625704
85, 598, 506, 11023318, 10, 4, 316, 614, 563, 454, 0.997807, 1, 1, 1, 0.99836
133, 598, 544, 11023318, 10, 4, 316, 289, 614, 563, 1, 1, 1, 1, 1
684, 598, 587, 11023319, 10, 208, 4, 19, 289, 316, 0.989389, 1, 0.835962, 1, 1
16, 499, 601, 11023340, 10, 131, 289, 316, 614, 529, 1, 1, 1, 1, 1
416, 612, 598, 11023340, 10, 4, 84, 131, 293, 189, 0.900785, 0.776892, 0.900313, 0.499687, 0.900817
289, 624, 598, 11023340, 10, 518, 146, 497, 661, 623, 1, 1, 0.83489, 0.777769, 0.667061
129, 801, 255, 11023400, 9, 190, 455, 58, 40, 564, 1, 0.798062, 1, 0.889635, 0.665451
58, 801, 299, 11023400, 9, 338, 455, 92, 564, 232, 0.998647, 0.877138, 1, 0.700648, 0.625683
289, 624, 598, 11023577, 11, 518, 146, 497, 661, 623, 1, 1, 0.834857, 0.777748, 0.667035
316, 601, 624, 11023577, 11, 848, 823, 19, 4, 189, 1, 0.999949, 1, 1, 1
4, 601, 699, 11023577, 11, 775, 208, 848, 234, 253, 1, 0.999614, 0.877424, 0.800682, 0.750704
19, 598, 700, 11023577, 11, 112, 759, 676, 798, 352, 1, 1, 1, 0.999516, 1
131, 650, 598, 11023835, 11, 587, 146, 585, 730, 267, 1, 1, 0.797139, 0.751223, 0.778622
84, 694, 598, 11023835, 11, 151, 730, 708, 665, 661, 1, 1, 1, 1, 1
338, 798, 373, 11024050, 10, 623, 593, 87, 232, 587, 1, 1, 1, 1, 0.667749
455, 798, 387, 11024050, 10, 410, 111, 232, 348, 572, 0.993573, 1, 1, 1, 1
564, 798, 387, 11024050, 10, 417, 149, 232, 111, 630, 1, 0.998077, 1, 0.889764, 0.598385
338, 798, 373, 11024360, 10, 623, 593, 87, 232, 587, 1, 1, 1, 1, 0.66768
455, 798, 387, 11024360, 10, 410, 111, 232, 348, 572, 0.993267, 1, 1, 1, 1
564, 798, 387, 11024360, 10, 417, 149, 232, 111, 630, 1, 0.997768, 1, 0.889733, 0.598348
232, 801, 448, 11024360, 10, 623, 537, 593, 417, 134, 1, 1, 0.713918, 0.668134, 0.50119
232, 801, 448, 11024644, 11, 623, 537, 593, 417, 134, 1, 1, 0.713889, 0.668102, 0.501118
87, 798, 509, 11024645, 11, 134, 277, 730, 623, 588, 1, 1, 1, 1, 1
232, 801, 448, 11024941, 11, 623, 537, 593, 417, 134, 1, 1, 0.713859, 0.668069, 0.501044
88, 505, 198, 11025917, 6, 500, 369, 353, 125, 235, 1, 1, 0.877371, 1, 0.669155
125, 545, 201, 11025917, 6, 235, 114, 140, 353, 303, 1, 0.900162, 1, 1, 1
140, 656, 198, 11025917, 6, 724, 845, 829, 749, 288, 1, 1, 1, 1, 0.801853
114, 601, 269, 11026717, 8, 306, 182, 711, 547, 47, 0.800593, 0.668271, 0.669787, 0.665186, 0.857367
47, 598, 305, 11026717, 8, 711, 547, 403, 642, 318, 1, 1, 1, 1, 0.998216
414, 598, 387, 11026717, 8, 388, 85, 182, 21, 123, 0.995934, 1, 1, 0.887382, 0.998663
24, 495, 398, 11026855, 8, 334, 711, 413, 561, 318, 1, 0.994246, 1, 0.800109, 0.854004
413, 587, 401, 11026855, 8, 454, 639, 21, 182, 123, 1, 1, 0.887368, 1, 0.998647
334, 622, 398, 11026855, 8, 127, 182, 813, 35, 21, 1, 1, 0.70132, 0.801163, 0.776447
47, 598, 305, 11027040, 9, 711, 547, 403, 642, 318, 1, 1, 1, 1, 0.99818
547, 601, 412, 11027040, 9, 21, 182, 123, 563, 684, 0.900071, 1, 0.998627, 0.497478, 0.501355
711, 601, 412, 11027040, 9, 85, 21, 182, 260, 123, 0.890866, 0.900071, 1, 0.600887, 0.998627
231, 398, 759, 11027340, 10, 184, 552, 427, 180, 320, 0.888216, 1, 1, 1, 0.900975
349, 398, 780, 11027340, 10, 184, 82, 320, 552, 427, 1, 0.889301, 1, 1, 1
431, 401, 812, 11027340, 10, 82, 184, 427, 552, 31, 1, 1, 1, 0.997529, 0.901466
595, 401, 812, 11027340, 10, 82, 184, 320, 552, 427, 1, 1, 1, 1, 1
208, 598, 744, 11027777, 12, 257, 112, 759, 676, 638, 1, 1, 1, 1, 1
253, 598, 773, 11027777, 12, 257, 197, 112, 6, 798, 1, 0.890752, 1, 0.776483, 1
848, 598, 787, 11027777, 12, 6, 197, 257, 112, 798, 0.998335, 1, 1, 0.997804, 1
234, 601, 834, 11027777, 12, 197, 6, 257, 112, 109, 1, 0.887409, 0.900326, 1, 1
661, 787, 601, 11028035, 12, 550, 833, 94, 70, 134, 0.994865, 0.997184, 1, 0.999783, 1
730, 801, 612, 11028035, 12, 533, 94, 37, 134, 174, 1, 1, 0.716037, 1, 0.623109
665, 812, 598, 11028035, 12, 94, 134, 9, 151, 70, 1, 1, 0.900009, 1, 0.748771
708, 812, 598, 11028035, 12, 94, 699, 134, 70, 9, 0.997713, 1, 1, 0.85955, 0.900009
151, 848, 598, 11028035, 12, 597, 688, 496, 206, 94, 1, 0.991673, 1, 0.989371, 0.886856
206, 947, 601, 11028476, 13, 271, 54, 847, 833, 804, 1, 0.801425, 1, 1, 1
496, 987, 601, 11028476, 13, 54, 39, 558, 271, 326, 1, 0.855569, 0.665165, 1, 0.498439
597, 1001, 612, 11028476, 13, 207, 54, 154, 39, 451, 1, 1, 0.556674, 0.60109, 0.500943
688, 1001, 612, 11028476, 13, 54, 451, 39, 271, 148, 0.901603, 0.554849, 0.60109, 1, 0.800922
54, 1001, 697, 11028838, 14, 243, 606, 326, 558, 631, 1, 1, 0.994191, 0.859079, 0.801351
39, 998, 702, 11028838, 14, 631, 606, 476, 364, 607, 1, 1, 0.997455, 0.996917, 0.999651
154, 998, 744, 11028838, 14, 63, 207, 243, 667, 631, 1, 1, 1, 1, 1
451, 998, 787, 11028839, 14, 63, 207, 723, 389, 243, 1, 1, 1, 1, 1
353, 601, 218, 11030164, 7, 414, 114, 47, 718, 211, 0.751306, 1, 0.778839, 0.601488, 0.625451
235, 601, 237, 11030164, 7, 515, 302, 414, 603, 114, 0.996342, 0.667934, 0.626088, 0.62288, 1
303, 625, 198, 11030164, 7, 375, 845, 479, 86, 114, 1, 1, 1, 0.998368, 1
140, 656, 198, 11030165, 7, 724, 845, 749, 829, 114, 1, 1, 1, 0.998891, 1
114, 601, 269, 11030501, 8, 306, 47, 182, 711, 547, 0.799987, 0.99972, 0.667849, 0.66894, 0.664767
414, 598, 387, 11030501, 8, 388, 85, 182, 21, 123, 0.992194, 1, 1, 0.887009, 0.998244
603, 598, 387, 11030501, 8, 639, 85, 182, 21, 334, 1, 1, 1, 0.887009, 1
398, 991, 1, 11030613, 8, 310, 14, 872, 532, 421, 0.992603, 1, 1, 1, 1
421, 1001, 8, 11030613, 8, 310, 14, 541, 138, 164, 0.857254, 1, 0.795544, 0.751476, 1
532, 1001, 8, 11030613, 8, 138, 14, 239, 541, 765, 0.829438, 0.999758, 0.667816, 0.664039, 0.624526
590, 1001, 8, 11030613, 8, 14, 138, 164, 78, 598, 1, 0.74679, 1, 0.664663, 0.498155
872, 1001, 8, 11030613, 8, 541, 14, 78, 164, 310, 1, 1, 0.854316, 1, 0.601022
164, 1001, 49, 11030923, 9, 358, 14, 78, 138, 598, 1, 1, 0.749467, 0.664431, 0.601331
14, 1001, 83, 11030923, 9, 598, 438, 138, 541, 310, 1, 0.997209, 0.995274, 0.889271, 0.871875
78, 998, 104, 11030923, 9, 119, 239, 358, 765, 471, 1, 0.99954, 1, 1, 1
35, 691, 398, 11031055, 9, 348, 572, 460, 142, 422, 1, 1, 1, 0.998916, 1
127, 750, 401, 11031056, 9, 728, 111, 232, 93, 348, 1, 1, 1, 0.999395, 1
138, 998, 146, 11031207, 10, 119, 92, 239, 358, 765, 1, 0.876855, 1, 1, 1
310, 998, 176, 11031207, 10, 420, 119, 92, 239, 358, 1, 1, 0.890625, 1, 1
438, 998, 187, 11031208, 10, 92, 119, 239, 358, 765, 1, 1, 1, 1, 1
541, 998, 187, 11031208, 10, 119, 239, 358, 765, 92, 1, 1, 1, 1, 0.662141
598, 998, 187, 11031208, 10, 692, 124, 119, 420, 239, 0.978099, 1, 1, 0.662009, 1
348, 801, 419, 11031353, 10, 588, 730, 232, 537, 111, 0.997541, 0.99556, 1, 0.55502, 0.889042
93, 891, 398, 11031353, 10, 605, 420, 728, 692, 76, 1, 0.992965, 0.796379, 0.664616, 0.873781
239, 1001, 234, 11031479, 11, 261, 420, 92, 314, 119, 1, 1, 1, 0.700902, 1
119, 1001, 266, 11031479, 11, 261, 420, 557, 314, 92, 0.997745, 1, 1, 0.830123, 0.890598
124, 998, 344, 11031479, 11, 25, 130, 261, 728, 692, 1, 1, 1, 1, 1
427, 412, 798, 11031540, 11, 393, 82, 184, 33, 775, 0.981449, 1, 1, 0.778893, 0.500938
552, 412, 798, 11031540, 11, 33, 82, 184, 608, 775, 0.997746, 1, 1, 0.664608, 0.600869
184, 453, 798, 11031540, 11, 257, 506, 676, 638, 33, 1, 0.987876, 0.983304, 0.797735, 1
31, 401, 892, 11031541, 11, 82, 184, 320, 10000000, 10000000, 0.777775, 0.776827, 0.80053, 0, 0
82, 494, 798, 11031541, 11, 257, 608, 197, 731, 373, 1, 0.994734, 0.748864, 0.802389, 0.80113
112, 601, 868, 11031978, 13, 6, 197, 10000000, 10000000, 10000000, 0.776121, 0.890336, 0, 0, 0
588, 801, 612, 11032845, 12, 434, 621, 313, 94, 134, 1, 0.996956, 0.853548, 0.997181, 1
623, 801, 612, 11032845, 12, 550, 94, 621, 134, 136, 0.990126, 0.999557, 0.797539, 1, 0.663967
730, 801, 612, 11032845, 12, 533, 94, 134, 37, 174, 1, 0.999557, 1, 0.715545, 0.622736
277, 801, 623, 11032845, 12, 94, 134, 174, 37, 430, 0.997181, 1, 0.665343, 0.572436, 0.499633
134, 801, 650, 11032845, 12, 430, 550, 706, 94, 174, 1, 0.749205, 0.751868, 1, 0.747283
326, 998, 776, 11033039, 15, 63, 207, 243, 667, 631, 1, 1, 1, 1, 1
558, 998, 787, 11033039, 15, 63, 207, 723, 887, 667, 1, 1, 1, 0.979579, 1
606, 1001, 812, 11033039, 15, 63, 101, 207, 860, 243, 1, 0.874027, 1, 0.833728, 0.900179
631, 1001, 812, 11033039, 15, 63, 207, 723, 243, 101, 1, 1, 0.830442, 1, 0.556187
243, 1001, 822, 11033039, 15, 63, 101, 207, 495, 155, 1, 0.889899, 1, 1, 0.498643
94, 801, 692, 11033220, 13, 136, 434, 313, 621, 533, 0.996167, 0.989139, 0.853502, 0.800836, 0.748974
174, 798, 747, 11033220, 13, 69, 136, 237, 264, 709, 1, 1, 0.999816, 1, 1
430, 798, 787, 11033221, 13, 218, 57, 69, 136, 237, 1, 0.889334, 1, 1, 0.999816
706, 798, 787, 11033221, 13, 57, 218, 69, 136, 237, 1, 1, 0.999098, 1, 1
550, 801, 812, 11033221, 13, 57, 218, 69, 136, 237, 1, 1, 1, 0.998508, 1
207, 1001, 849, 11033362, 16, 101, 63, 155, 10000000, 10000000, 1, 1, 0.553649, 0, 0
63, 1001, 888, 11033362, 16, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
155, 998, 948, 11033362, 16, 101, 63, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
237, 827, 798, 11033622, 14, 607, 57, 218, 385, 51, 1, 1, 1, 0.624737, 0.664309
218, 858, 798, 11033622, 14, 364, 51, 57, 476, 385, 0.992611, 0.996172, 1, 0.665337, 0.624737
136, 801, 855, 11033622, 14, 57, 69, 218, 203, 74, 0.778133, 1, 1, 0.873959, 0.700021
57, 900, 798, 11033893, 15, 364, 560, 476, 631, 268, 0.98986, 0.998566, 0.748443, 0.714686, 0.747108
51, 912, 801, 11033893, 15, 243, 667, 631, 476, 207, 1, 1, 1, 1, 0.889749
364, 1001, 812, 11033893, 15, 101, 63, 207, 155, 389, 0.998289, 1, 1, 0.800014, 1
476, 1001, 812, 11033893, 15, 101, 63, 155, 207, 853, 1, 1, 1, 1, 1
207, 1001, 849, 11034216, 16, 101, 63, 155, 10000000, 10000000, 1, 1, 0.553596, 0, 0
63, 1001, 888, 11034216, 16, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
155, 998, 948, 11034217, 16, 101, 63, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
25, 1001, 491, 11035680, 12, 271, 804, 833, 822, 805, 1, 1, 0.997407, 1, 1
805, 987, 601, 11036081, 13, 39, 54, 271, 847, 833, 0.700738, 0.800815, 1, 1, 1
822, 987, 601, 11036081, 13, 243, 154, 54, 39, 271, 1, 0.988929, 1, 0.854642, 1
804, 1001, 612, 11036081, 13, 243, 39, 54, 624, 606, 0.992792, 0.99918, 1, 0.750435, 0.660586
833, 1001, 612, 11036081, 13, 631, 54, 624, 39, 451, 0.96815, 0.900917, 0.625363, 0.666074, 0.500466
271, 1001, 623, 11036081, 13, 558, 54, 606, 624, 39, 0.748547, 0.900917, 0.660586, 0.666294, 0.666074
54, 1001, 698, 11036482, 14, 243, 606, 326, 558, 631, 1, 1, 0.992306, 0.85814, 0.800738
39, 998, 702, 11036482, 14, 631, 606, 476, 364, 607, 1, 0.999723, 0.996611, 0.996074, 0.998803
624, 998, 787, 11036483, 14, 63, 207, 274, 757, 243, 0.889667, 1, 1, 0.988622, 1
724, 801, 212, 11038365, 8, 564, 58, 129, 190, 266, 0.800672, 0.900938, 1, 0.57209, 1
749, 812, 198, 11038365, 8, 129, 58, 358, 266, 99, 1, 0.900938, 1, 1, 1
266, 801, 224, 11038818, 9, 232, 58, 129, 564, 455, 0.987928, 0.900897, 1, 0.60045, 0.571653
129, 801, 255, 11038818, 9, 348, 190, 455, 58, 40, 0.994521, 1, 0.795615, 1, 0.888112
58, 801, 300, 11038818, 9, 87, 338, 455, 232, 92, 1, 0.996729, 0.875447, 0.749373, 1
326, 998, 776, 11040682, 15, 63, 207, 243, 667, 631, 1, 1, 1, 1, 1
558, 998, 787, 11040683, 15, 63, 207, 723, 243, 887, 1, 1, 1, 0.999778, 0.972298
606, 1001, 812, 11040683, 15, 63, 101, 207, 860, 243, 1, 0.873193, 1, 0.832667, 0.999778
631, 1001, 812, 11040683, 15, 63, 155, 207, 723, 243, 1, 1, 1, 0.829389, 1
243, 1001, 822, 11040683, 15, 63, 101, 207, 495, 155, 1, 0.889143, 1, 1, 0.498168
631, 1001, 812, 11041239, 16, 63, 155, 207, 723, 243, 1, 1, 1, 0.829313, 1
667, 1001, 812, 11041239, 16, 63, 207, 101, 243, 155, 1, 1, 0.666816, 1, 0.572111
243, 1001, 822, 11041239, 16, 63, 101, 207, 495, 155, 1, 0.889088, 1, 1, 0.498133
207, 1001, 849, 11041239, 16, 101, 63, 155, 10000000, 10000000, 1, 1, 0.553166, 0, 0
63, 1001, 888, 11041239, 16, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
63, 1001, 888, 11041768, 17, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
155, 998, 948, 11041768, 17, 101, 63, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
207, 1001, 849, 11042078, 16, 101, 63, 155, 10000000, 10000000, 1, 1, 0.553115, 0, 0
63, 1001, 888, 11042078, 16, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
155, 998, 948, 11042079, 16, 101, 63, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
63, 1001, 888, 11042440, 17, 101, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0
155, 998, 948, 11042441, 17, 101, 63, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0
338, 798, 373, 11043019, 10, 623, 593, 87, 232, 111, 0.982809, 1, 1, 1, 0.887891
455, 798, 387, 11043019, 10, 410, 149, 111, 232, 87, 0.975193, 1, 1, 1, 0.747242
232, 801, 448, 11043019, 10, 730, 623, 537, 87, 593, 1, 0.982809, 1, 1, 0.712021
76, 914, 401, 11043553, 11, 261, 130, 728, 692, 605, 0.999266, 0.887166, 1, 1, 1
420, 1001, 412, 11043553, 11, 405, 475, 130, 25, 597, 0.981097, 0.991679, 1, 0.888595, 0.661399
605, 1001, 412, 11043553, 11, 504, 833, 597, 898, 881, 1, 0.996266, 0.988969, 1, 1
692, 1001, 412, 11043553, 11, 881, 25, 130, 219, 475, 1, 0.999669, 1, 0.713509, 0.666468
728, 1001, 412, 11043553, 11, 219, 245, 130, 25, 504, 0.856211, 0.712449, 1, 0.888595, 0.665899
881, 998, 587, 11043851, 12, 54, 148, 271, 847, 833, 1, 1, 1, 1, 1
898, 998, 587, 11043851, 12, 385, 154, 54, 148, 271, 0.968903, 1, 1, 1, 1
313, 798, 772, 11045420, 14, 218, 69, 136, 237, 57, 1, 1, 1, 1, 0.88813
533, 798, 787, 11045421, 14, 57, 218, 69, 74, 136, 0.999146, 1, 1, 1, 1
621, 798, 787, 11045421, 14, 57, 218, 69, 136, 237, 0.999146, 1, 1, 0.997158, 1
434, 801, 812, 11045421, 14, 57, 218, 69, 74, 136, 0.999146, 1, 1, 1, 1
