source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
56, 82, 198, 10299999, 1, 160, 313, 17, 243, 130, 1, 1, 1, 0.68756, 0.687869, 383, 0, 0, 0, 0, 0, 1
17, 112, 201, 10300200, 2, 253, 160, 408, 335, 313, 1, 0.969947, 1, 1, 1, 383, 0, 0, 1, 1, 0, 0
130, 159, 201, 10300200, 2, 27, 133, 23, 160, 253, 1, 1, 0.860758, 1, 1, 383, 0, 0, 0, 0, 0, 0
243, 181, 201, 10300200, 2, 23, 71, 27, 133, 465, 0.968353, 0.934967, 1, 1, 0.78684, 383, 0, 0, 0, 0, 1, 0
313, 218, 198, 10300200, 2, 408, 335, 439, 454, 389, 1, 1, 0.777786, 0.758236, 0.319135, 383, 1, 1, 1, 1, 1, 0
160, 242, 198, 10300200, 2, 71, 332, 27, 454, 198, 0.966782, 0.755408, 1, 0.686621, 0.686513, 383, 0, 1, 0, 1, 0, 1
27, 277, 198, 10300640, 3, 454, 322, 332, 428, 389, 1, 0.604523, 0.647462, 0.64677, 0.539631, 383, 1, 1, 1, 1, 1, 0
71, 323, 201, 10300640, 3, 485, 439, 389, 322, 465, 1, 1, 1, 1, 0.970683, 383, 1, 1, 1, 1, 1, 1
332, 387, 201, 10300641, 3, 41, 118, 88, 117, 228, 1, 1, 0.971062, 1, 0.604601, 383, 0, 0, 0, 0, 0, 0
389, 412, 198, 10300938, 4, 420, 291, 244, 334, 41, 0.688941, 0.21548, 0.43225, 0.380496, 1, 383, 1, 1, 1, 1, 0, 0
439, 412, 198, 10300938, 4, 41, 118, 88, 123, 117, 1, 1, 1, 0.796612, 1, 383, 0, 0, 0, 0, 0, 0
485, 412, 198, 10300938, 4, 41, 118, 88, 49, 117, 1, 1, 1, 0.846202, 0.967705, 383, 0, 0, 0, 0, 0, 1
322, 412, 198, 10300938, 4, 41, 291, 49, 118, 244, 1, 1, 0.972795, 1, 0.8645, 383, 0, 0, 0, 0, 0, 0
117, 450, 198, 10301326, 5, 420, 334, 114, 291, 244, 0.688905, 0.570702, 0.215649, 0.874234, 0.864464, 383, 1, 1, 1, 0, 0, 0
