source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
216, 45, 198, 10299999, 1, 17, 56, 129, 238, 313, 1, 1, 0.645488, 0.483823, 0.431406, 37, 0, 0, 0, 0, 1
56, 82, 198, 10300200, 2, 129, 368, 17, 313, 238, 0.9212, 0.61346, 0.826074, 0.548092, 0.483811, 37, 0, 1, 0, 1, 0
17, 112, 201, 10300200, 2, 27, 159, 249, 368, 313, 0.97265, 1, 1, 1, 1, 37, 0, 0, 0, 1, 1
129, 159, 201, 10300200, 2, 27, 159, 132, 71, 249, 0.97265, 1, 1, 0.776085, 1, 37, 0, 0, 0, 0, 0
313, 201, 212, 10300458, 3, 368, 305, 23, 366, 13, 1, 0.934645, 0.972234, 0.538728, 0.82301, 37, 1, 1, 0, 1, 0
368, 201, 212, 10300458, 3, 313, 399, 386, 23, 366, 1, 0.84506, 0.646579, 0.972234, 0.635236, 37, 1, 1, 1, 0, 1
159, 241, 198, 10300458, 3, 244, 71, 27, 197, 314, 0.872518, 0.848265, 0.972623, 0.567531, 0.467782, 37, 0, 0, 0, 0, 1
27, 278, 198, 10304658, 4, 314, 310, 197, 241, 356, 0.908016, 0.966216, 0.823188, 0.754161, 0.305791, 37, 1, 1, 0, 0, 1
71, 323, 201, 10304658, 4, 88, 356, 314, 117, 378, 1, 1, 1, 1, 0.968082, 37, 0, 1, 1, 0, 1
314, 412, 198, 10304659, 4, 356, 312, 380, 137, 239, 1, 0.824993, 0.484523, 0.234666, 0.322488, 37, 1, 1, 1, 1, 1
244, 418, 198, 10304659, 4, 312, 380, 88, 137, 287, 0.931895, 0.822634, 1, 0.411682, 0.107951, 37, 1, 1, 0, 1, 1
88, 495, 198, 10305008, 5, 312, 380, 102, 114, 287, 0.795128, 0.752533, 0.823227, 0.107982, 0.704608, 37, 1, 1, 0, 1, 0
312, 587, 201, 10305008, 5, 347, 114, 102, 137, 287, 1, 1, 1, 1, 0.971523, 37, 1, 0, 0, 0, 0
287, 620, 198, 10305448, 6, 319, 385, 389, 359, 345, 1, 0.429916, 0.317828, 0.317258, 0.483662, 37, 1, 1, 1, 1, 1
137, 647, 198, 10305449, 6, 350, 345, 385, 316, 389, 0.794792, 0.759963, 0.481676, 0.411567, 0.317828, 37, 1, 1, 1, 1, 1
114, 601, 262, 10305449, 6, 179, 21, 286, 347, 47, 0.881918, 0.792683, 0.604362, 0.548509, 0.686681, 37, 0, 0, 0, 1, 0
102, 677, 198, 10305449, 6, 385, 316, 389, 359, 345, 0.791421, 0.72306, 0.606528, 0.362109, 0.549805, 37, 1, 1, 1, 1, 1
47, 598, 315, 10309649, 7, 179, 286, 347, 21, 290, 1, 1, 1, 0.862135, 1, 37, 0, 0, 1, 0, 0
347, 601, 412, 10309649, 7, 21, 85, 179, 243, 332, 1, 0.758871, 1, 0.647592, 0.602512, 37, 0, 0, 0, 0, 1
286, 601, 419, 10309649, 7, 332, 21, 85, 179, 35, 0.868098, 0.969902, 0.753172, 1, 0.862284, 37, 1, 0, 0, 0, 0
179, 601, 445, 10309649, 7, 243, 21, 130, 332, 85, 1, 1, 0.753701, 0.602512, 0.645576, 37, 0, 0, 0, 1, 0
21, 601, 487, 10309907, 8, 332, 130, 243, 85, 4, 0.82214, 0.796581, 0.722906, 0.842546, 0, 37, 1, 0, 0, 0, 1
85, 598, 515, 10309907, 8, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.860275, 37, 0, 0, 1, 0, 1
130, 598, 552, 10309907, 8, 4, 186, 332, 273, 128, 1, 1, 1, 0.967809, 0.863543, 37, 0, 0, 1, 1, 0
243, 598, 580, 10309908, 8, 19, 128, 4, 186, 84, 1, 1, 0.966735, 1, 0.863606, 37, 0, 0, 0, 0, 0
332, 598, 587, 10309908, 8, 4, 128, 186, 84, 273, 1, 1, 1, 0.863606, 0.967809, 37, 0, 0, 0, 0, 1
186, 601, 647, 10310166, 9, 309, 360, 393, 4, 204, 0.863131, 0.754585, 0.429715, 1, 0.84538, 37, 1, 1, 1, 0, 0
4, 601, 689, 10310166, 9, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 37, 1, 1, 1, 1, 1
19, 598, 711, 10310166, 9, 194, 6, 248, 10000000, 10000000, 0.646492, 0.539851, 0.10745, 0, 0, 37, 1, 0, 1, 1, 1
345, 787, 201, 10313649, 7, 58, 40, 187, 126, 250, 0.969272, 0.862625, 0.752577, 1, 1, 37, 0, 0, 0, 0, 0
316, 812, 198, 10313649, 7, 126, 58, 250, 319, 345, 1, 0.861575, 1, 1, 1, 37, 0, 0, 0, 1, 1
359, 812, 198, 10313649, 7, 126, 58, 250, 319, 345, 1, 0.861575, 1, 1, 1, 37, 0, 0, 0, 1, 1
385, 812, 198, 10313649, 7, 126, 58, 250, 319, 345, 1, 0.753878, 1, 1, 1, 37, 0, 0, 0, 1, 1
389, 812, 198, 10313649, 7, 126, 58, 250, 319, 345, 1, 0.861575, 1, 1, 1, 37, 0, 0, 0, 1, 1
319, 801, 212, 10314011, 8, 40, 58, 126, 187, 111, 0.943201, 0.969234, 1, 0.537534, 0.48196, 37, 0, 0, 0, 0, 0
250, 801, 219, 10314011, 8, 58, 126, 40, 187, 111, 0.969234, 1, 0.646944, 0.537534, 0.214925, 37, 0, 0, 0, 0, 1
345, 787, 201, 10314011, 8, 58, 40, 187, 126, 250, 0.969234, 0.862592, 0.752548, 1, 1, 37, 0, 0, 0, 0, 0
126, 801, 246, 10314011, 8, 58, 40, 187, 10000000, 10000000, 0.969234, 0.797608, 0.550664, 0, 0, 37, 0, 0, 0, 1, 1
58, 801, 289, 10314425, 9, 111, 187, 40, 10000000, 10000000, 0.867314, 0.845012, 0.862553, 0, 0, 37, 0, 0, 0, 1, 1
40, 798, 322, 10314425, 9, 111, 367, 398, 306, 234, 1, 0.971472, 0.968567, 0.966647, 0.862533, 37, 0, 1, 1, 1, 1
187, 798, 359, 10314426, 9, 111, 87, 398, 367, 306, 1, 0.796943, 1, 1, 1, 37, 0, 0, 1, 1, 1
40, 798, 322, 10314761, 10, 111, 367, 398, 306, 234, 1, 0.971436, 0.968532, 0.966612, 0.862502, 37, 0, 1, 1, 1, 1
187, 798, 359, 10314762, 10, 111, 87, 398, 367, 306, 1, 0.796901, 1, 1, 1, 37, 0, 0, 1, 1, 1
111, 801, 467, 10314762, 10, 261, 87, 146, 280, 334, 1, 1, 0.844446, 0.72377, 0.546986, 37, 0, 0, 0, 0, 1
87, 798, 519, 10315046, 11, 37, 94, 131, 261, 371, 1, 1, 1, 1, 1, 37, 0, 0, 0, 0, 1
146, 798, 552, 10315046, 11, 94, 131, 261, 371, 334, 1, 1, 1, 1, 1, 37, 0, 0, 0, 1, 1
334, 801, 612, 10315046, 11, 94, 37, 131, 171, 261, 1, 0.862106, 1, 0.645456, 1, 37, 0, 0, 0, 0, 0
261, 801, 621, 10315046, 11, 37, 94, 171, 131, 297, 0.934106, 1, 0.860608, 1, 0.429511, 37, 0, 0, 0, 0, 0
131, 801, 640, 10315409, 12, 171, 94, 37, 297, 10000000, 1, 1, 0.646554, 0.322121, 0, 37, 0, 0, 0, 0, 1
94, 801, 683, 10315409, 12, 37, 171, 10000000, 10000000, 10000000, 1, 1, 0, 0, 0, 37, 0, 0, 1, 1, 1
171, 798, 755, 10315409, 12, 37, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0, 1, 1, 1, 1
297, 798, 778, 10315409, 12, 37, 171, 94, 10000000, 10000000, 1, 1, 0.68595, 0, 0, 37, 0, 0, 0, 1, 1
171, 798, 755, 10319609, 13, 37, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 37, 0, 1, 1, 1, 1
369, 8, -1, 11299999, 1, 394, 326, 379, 284, 346, 1, 1, 0.788882, 0.189418, 0.158983, 321, 1, 1, 1, 1, 1
394, 8, -1, 11300199, 2, 346, 343, 29, 11, 38, 1, 0.870253, 1, 1, 0.964543, 321, 1, 1, 0, 0, 0
326, 8, -1, 11300200, 2, 330, 11, 38, 8, 153, 1, 1, 0.964543, 1, 1, 321, 1, 0, 0, 0, 0
38, 94, 1, 11300458, 3, 170, 266, 235, 323, 365, 1, 1, 1, 1, 1, 321, 0, 0, 0, 1, 1
11, 1, 95, 11300458, 3, 176, 379, 346, 284, 165, 1, 1, 1, 0.933208, 1, 321, 0, 1, 1, 0, 0
29, -1, 102, 11300458, 3, 379, 346, 176, 284, 32, 1, 1, 1, 1, 0.862936, 321, 1, 1, 0, 0, 0
379, 1, 212, 11308658, 4, 282, 348, 64, 43, 32, 0.644598, 0.548403, 0.971327, 0.120419, 1, 321, 1, 1, 0, 1, 0
284, 1, 225, 11308658, 4, 191, 64, 32, 348, 176, 0.867386, 0.968454, 1, 0.215922, 1, 321, 0, 0, 0, 1, 0
32, 1, 297, 11309033, 5, 348, 282, 191, 174, 64, 0.863653, 0.966858, 0.701451, 0.645868, 1, 321, 1, 0, 0, 0, 0
64, -1, 305, 11309034, 5, 43, 348, 191, 221, 268, 1, 1, 1, 0.752537, 0.240921, 321, 0, 1, 0, 1, 1
282, -1, 375, 11309034, 5, 43, 191, 221, 50, 110, 1, 1, 1, 0.760448, 0.75453, 321, 0, 0, 0, 0, 0
348, -1, 386, 11309034, 5, 43, 110, 221, 191, 50, 1, 0.97011, 1, 1, 0.724016, 321, 0, 0, 0, 0, 0
191, 1, 459, 11309461, 6, 390, 328, 370, 340, 268, 1, 0.871088, 0.758201, 0.634424, 1, 321, 1, 1, 1, 1, 0
43, 1, 488, 11309461, 6, 390, 370, 374, 340, 328, 1, 0.963418, 0.754131, 0.723007, 0.645378, 321, 1, 1, 1, 1, 1
50, -1, 508, 11309461, 6, 374, 328, 390, 370, 340, 1, 1, 1, 1, 1, 321, 1, 1, 1, 1, 1
340, -1, 587, 11309823, 7, 34, 134, 28, 259, 163, 0.967491, 1, 1, 1, 1, 321, 0, 0, 0, 0, 0
370, -1, 587, 11309823, 7, 103, 34, 134, 214, 28, 1, 0.967491, 1, 1, 1, 321, 0, 0, 0, 0, 0
390, -1, 587, 11309823, 7, 103, 34, 134, 214, 28, 1, 0.967491, 1, 0.9349, 1, 321, 0, 0, 0, 0, 0
374, 1, 612, 11309824, 7, 134, 28, 34, 259, 2, 1, 1, 0.859992, 1, 0.845177, 321, 0, 0, 0, 0, 0
328, 1, 612, 11309824, 7, 134, 28, 34, 259, 163, 1, 1, 0.859992, 1, 0.969785, 321, 0, 0, 0, 0, 0
134, 55, 598, 11310199, 8, 103, 34, 189, 107, 210, 0.96596, 1, 0.688477, 0.378507, 0.273646, 321, 0, 0, 0, 0, 1
103, 95, 601, 11310199, 8, 107, 20, 276, 210, 189, 0.971523, 0.868666, 1, 0.860865, 1, 321, 0, 0, 0, 0, 0
28, 1, 698, 11310199, 8, 242, 275, 142, 214, 2, 0.323969, 0.322254, 0.916883, 0.8634, 0.823647, 321, 1, 1, 0, 0, 0
189, 146, 601, 11310600, 9, 107, 210, 276, 67, 222, 1, 1, 1, 0.861991, 0.966781, 321, 0, 0, 0, 0, 0
20, 300, 601, 11310600, 9, 162, 96, 154, 182, 79, 1, 0.969133, 0.862275, 1, 0.603164, 321, 0, 0, 0, 0, 0
182, 344, 601, 11314801, 10, 96, 162, 154, 79, 115, 0.968694, 1, 1, 0.844001, 0.755149, 321, 0, 0, 0, 0, 0
162, 460, 598, 11314801, 10, 96, 16, 273, 173, 128, 1, 0.795939, 0.567068, 0.539362, 0.483726, 321, 0, 0, 0, 0, 0
16, 496, 601, 11315202, 11, 84, 128, 273, 332, 186, 0.96866, 1, 0.971102, 1, 0.860996, 321, 0, 0, 0, 1, 0
96, 497, 598, 11315202, 11, 128, 173, 16, 84, 273, 1, 0.755074, 1, 0.376538, 0.361524, 321, 0, 0, 0, 0, 1
173, 542, 601, 11315202, 11, 84, 128, 186, 273, 332, 1, 1, 1, 1, 1, 321, 0, 0, 0, 0, 1
273, 627, 598, 11315203, 11, 377, 84, 334, 318, 90, 0.647552, 1, 0.771069, 0.215006, 0.751944, 321, 1, 0, 1, 1, 0
